team_name,contestantId,match_id,periodId,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type,set_piece_team,event_time
Vukovar,c3al88y5b53e2fulu96nxlhil,936yeyafze7ifn7yukec8lbmc,1,2830865567,164,15,20,56,1,69.0,53.3,R. Gonzales,61.0,35.0,NaN,NaN,Lokomotiva Zagreb vs Vukovar,2025-08-01,NaN,NaN,NaN,0.031113257631659508,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.031113257631659508,,,draw,1256,1,freekick_shot,c3al88y5b53e2fulu96nxlhil,1256
Lokomotiva Zagreb,7nk3gfpmnuay3xe6v58zsvp0y,936yeyafze7ifn7yukec8lbmc,2,2830890795,660,13,70,53,1,91.6,44.9,C. Diop,205.0,122.0,NaN,NaN,Lokomotiva Zagreb vs Vukovar,2025-08-01,NaN,NaN,NaN,0.08794700354337692,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,3.0,0.08794700354337692,,,Lokomotiva Zagreb,4253,2,corner,,4253
Osijek,c2it9800m1rcfbyhmwtxnp0vu,9121v6qp1pjrlmpsuidiqub6c,1,2831329445,137,15,14,36,1,98.5,64.8,H. Babec,51.0,29.0,NaN,NaN,Osijek vs Dinamo Zagreb,2025-08-02,NaN,NaN,NaN,0.012522529810667038,0.07962442934513092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,true,NaN,,,NaN,NaN,NaN,NaN,3.0,0.012522529810667038,,,draw,876,2,freekick,,876
Osijek,c2it9800m1rcfbyhmwtxnp0vu,9121v6qp1pjrlmpsuidiqub6c,1,2831339931,262,13,30,54,1,89.3,54.6,N. Omerović,101.0,65.0,NaN,NaN,Osijek vs Dinamo Zagreb,2025-08-02,NaN,NaN,NaN,0.10420874506235123,0.0,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,none,,NaN,NaN,,,NaN,NaN,NaN,NaN,7.0,0.10420874506235123,,,draw,1854,6,freekick,,1854
Dinamo Zagreb,7vyubxg6fnmwwyo2nnyhp6j5d,9121v6qp1pjrlmpsuidiqub6c,1,2831341737,333,13,34,8,1,97.4,58.9,Sergi Domínguez,105.0,68.0,NaN,NaN,Osijek vs Dinamo Zagreb,2025-08-02,NaN,NaN,NaN,0.1113436222076416,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,,,NaN,NaN,NaN,NaN,2.0,0.1113436222076416,,,draw,2048,2,corner,,2048
Istra 1961,4l55eml592p3mmkgaa92v0xbe,92l2clhjji6m1fjxrehh9lzx0,1,2831895903,236,13,26,26,1,94.2,33.6,A. Maurić,85.0,51.0,NaN,NaN,Hajduk Split vs Istra 1961,2025-08-03,NaN,NaN,NaN,0.12815126776695251,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,nan,,NaN,true,,,NaN,NaN,NaN,NaN,3.0,0.12815126776695251,,,draw,1586,7,corner,,1586
Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,92l2clhjji6m1fjxrehh9lzx0,1,2831898435,282,15,31,5,1,92.9,53.4,F. Karačić,101.0,62.0,NaN,NaN,Hajduk Split vs Istra 1961,2025-08-03,NaN,NaN,NaN,0.09157034009695053,0.3403356671333313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,nan,,NaN,true,,,NaN,NaN,NaN,NaN,3.0,0.09157034009695053,,,draw,1865,5,corner,,1865
Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,92l2clhjji6m1fjxrehh9lzx0,1,2831898449,283,15,31,8,1,85.1,67.6,A. Pajaziti,102.0,62.0,NaN,NaN,Hajduk Split vs Istra 1961,2025-08-03,NaN,NaN,NaN,0.018404657021164894,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,nan,,NaN,true,,,NaN,NaN,NaN,NaN,0.0,0.018404657021164894,,,draw,1868,9,corner,,1868
Istra 1961,4l55eml592p3mmkgaa92v0xbe,92l2clhjji6m1fjxrehh9lzx0,1,2831904547,344,15,43,11,1,96.4,42.3,S. Lončar,129.0,81.0,NaN,NaN,Hajduk Split vs Istra 1961,2025-08-03,NaN,NaN,NaN,0.1561671942472458,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,nan,,NaN,NaN,,,NaN,NaN,NaN,NaN,6.0,0.1561671942472458,,,draw,2591,4,throw_in,,2591
Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,92l2clhjji6m1fjxrehh9lzx0,1,2831907169,416,16,48,51,1,88.5,50.0,Y. Benrahou,134.0,82.0,NaN,NaN,Hajduk Split vs Istra 1961,2025-08-03,NaN,NaN,NaN,0.7884,0.7649028301239014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.7884,,,Istra 1961,2931,3,freekick,,2931
