playerName,team_name,label,date,318.0
A. Boršić,Varaždin,Istra 1961 vs Varaždin,2025-10-03,0.07829786999999999
A. Boršić,Varaždin,Lokomotiva Zagreb vs Varaždin,2025-09-20,0.0026624
A. Boršić,Varaždin,Slaven Koprivnica vs Varaždin,2025-08-10,0.00069517
A. Boršić,Varaždin,Varaždin vs Dinamo Zagreb,2025-08-30,0.00367094
A. Boršić,Varaždin,Varaždin vs HNK Gorica,2025-08-04,0.20735851000000002
A. Boršić,Varaždin,Varaždin vs Hajduk Split,2025-09-13,0.0018806799999999998
A. Boršić,Varaždin,Varaždin vs Vukovar,2025-09-26,0.15008226000000002
A. Erceg,HNK Gorica,HNK Gorica vs Osijek,2025-09-28,0.0100577
A. Erceg,HNK Gorica,Istra 1961 vs HNK Gorica,2025-08-29,0.03180413
A. Erceg,HNK Gorica,Lokomotiva Zagreb vs HNK Gorica,2025-08-16,0.01017332
A. Erceg,HNK Gorica,Vukovar vs HNK Gorica,2025-08-22,0.20930933000000002
A. Filipović,Slaven Koprivnica,Dinamo Zagreb vs Slaven Koprivnica,2025-09-28,0.00057128
A. Filipović,Slaven Koprivnica,HNK Gorica vs Slaven Koprivnica,2025-09-21,9.505e-05
A. Gojak,Rijeka,HNK Gorica vs Rijeka,2025-10-05,0.01202472
A. Gojak,Rijeka,Hajduk Split vs Rijeka,2025-08-31,0.01679554
A. Gojak,Rijeka,Rijeka vs Istra 1961,2025-09-27,0.04574255
A. Gojak,Rijeka,Rijeka vs Lokomotiva Zagreb,2025-09-13,0.01572541
A. Gojak,Rijeka,Rijeka vs Slaven Koprivnica,2025-08-03,0.00063212
A. Gojak,Rijeka,Rijeka vs Varaždin,2025-08-24,0.00034219000000000003
A. Gojak,Rijeka,Vukovar vs Rijeka,2025-09-22,0.07232664
A. Hoxha,Dinamo Zagreb,Dinamo Zagreb vs Istra 1961,2025-08-23,0.01157401
A. Hoxha,Dinamo Zagreb,Dinamo Zagreb vs Slaven Koprivnica,2025-09-28,0.03430354
A. Hoxha,Dinamo Zagreb,Dinamo Zagreb vs Vukovar,2025-08-08,0.51482776
A. Hoxha,Dinamo Zagreb,Hajduk Split vs Dinamo Zagreb,2025-09-20,0.00727058
A. Hoxha,Dinamo Zagreb,Lokomotiva Zagreb vs Dinamo Zagreb,2025-10-05,0.2398856
A. Hoxha,Dinamo Zagreb,Osijek vs Dinamo Zagreb,2025-08-02,0.21494365
A. Hoxha,Dinamo Zagreb,Rijeka vs Dinamo Zagreb,2025-08-16,0.012402340000000001
A. Hoxha,Dinamo Zagreb,Varaždin vs Dinamo Zagreb,2025-08-30,0.18385569999999998
A. Husic,Rijeka,HNK Gorica vs Rijeka,2025-10-05,0.00108618
A. Husic,Rijeka,Osijek vs Rijeka,2025-08-09,0.00075568
A. Husic,Rijeka,Rijeka vs Istra 1961,2025-09-27,0.00664683
A. Husic,Rijeka,Rijeka vs Lokomotiva Zagreb,2025-09-13,0.00401169
A. Husic,Rijeka,Rijeka vs Varaždin,2025-08-24,0.008081709999999999
A. Husic,Rijeka,Vukovar vs Rijeka,2025-09-22,0.09015883
A. Huskić,Lokomotiva Zagreb,Istra 1961 vs Lokomotiva Zagreb,2025-08-09,0.00254441
A. Huskić,Lokomotiva Zagreb,Lokomotiva Zagreb vs HNK Gorica,2025-08-16,0.006446490000000001
A. Jagušić,Slaven Koprivnica,Dinamo Zagreb vs Slaven Koprivnica,2025-09-28,0.04175642
A. Jagušić,Slaven Koprivnica,HNK Gorica vs Slaven Koprivnica,2025-09-21,0.02382009
A. Jagušić,Slaven Koprivnica,Hajduk Split vs Slaven Koprivnica,2025-08-17,0.00379225
A. Jagušić,Slaven Koprivnica,Rijeka vs Slaven Koprivnica,2025-08-03,0.034795309999999996
A. Jagušić,Slaven Koprivnica,Slaven Koprivnica vs Istra 1961,2025-09-12,0.19502124
A. Jagušić,Slaven Koprivnica,Slaven Koprivnica vs Lokomotiva Zagreb,2025-08-23,0.23139545000000003
A. Jagušić,Slaven Koprivnica,Slaven Koprivnica vs Osijek,2025-10-04,0.10803161
