player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,totalLongBalls,goals,label,match_id,date,possLostAll,country,league_name,season
I. El Kadiri,10ijtddqmzbhx3qtlhbyn4rca,De Graafschap,xcevba75jfkrg4s6tl89zl3y,2,NaN,Striker,Left/Centre,NaN,29,5,6,10,6,3,4,23,38,9,83,11,4,4,37,20,24,3,NaN,3,1,NaN,7,NaN,4,8,3,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,5,NaN,Dordrecht vs De Graafschap,cr91ykhan817blbwuto21jtp0,2025-09-26,21,NLD,Eerste_Divisie,2025_2026
B. Boersma,aka769o7p2oz9ads8n1vhu2ok,De Graafschap,xcevba75jfkrg4s6tl89zl3y,4,1,Striker,Centre,NaN,3,1,1,3,NaN,NaN,NaN,3,5,NaN,59,NaN,NaN,NaN,8,2,3,1,NaN,1,NaN,NaN,3,NaN,3,4,3,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,1,Dordrecht vs De Graafschap,cr91ykhan817blbwuto21jtp0,2025-09-26,9,NLD,Eerste_Divisie,2025_2026
J. Simons,dx7uyozr8fv3s4c0vuyek2904,De Graafschap,xcevba75jfkrg4s6tl89zl3y,4,NaN,Striker,Centre/Right,NaN,27,1,4,3,11,2,NaN,18,32,11,69,5,4,9,23,12,14,2,NaN,3,7,NaN,2,NaN,2,5,1,,NaN,2,NaN,,1,1,NaN,NaN,433,4,NaN,Dordrecht vs De Graafschap,cr91ykhan817blbwuto21jtp0,2025-09-26,12,NLD,Eerste_Divisie,2025_2026
T. Braem,a83yievvajg7jy7lg2il6z09g,De Graafschap,xcevba75jfkrg4s6tl89zl3y,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,NaN,Dordrecht vs De Graafschap,cr91ykhan817blbwuto21jtp0,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
N. Hartgers,bxiuoepzbs4wb6uxqc7o7hn2s,De Graafschap,xcevba75jfkrg4s6tl89zl3y,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,NaN,Dordrecht vs De Graafschap,cr91ykhan817blbwuto21jtp0,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
R. Jonkers,8mivgwkakjt86f1glktfueq6s,De Graafschap,xcevba75jfkrg4s6tl89zl3y,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,NaN,Dordrecht vs De Graafschap,cr91ykhan817blbwuto21jtp0,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
S. Kremers,ed0pwegj0n6iwb6oa52obcsgk,De Graafschap,xcevba75jfkrg4s6tl89zl3y,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,NaN,Dordrecht vs De Graafschap,cr91ykhan817blbwuto21jtp0,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
M. Rijks,dodkgckgbecal0vivr1jf0hzo,De Graafschap,xcevba75jfkrg4s6tl89zl3y,NaN,NaN,Substitute,NaN,Attacker,5,NaN,1,NaN,NaN,NaN,NaN,5,6,NaN,7,2,3,3,6,4,5,1,1,1,2,NaN,NaN,NaN,1,NaN,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,433,2,NaN,Dordrecht vs De Graafschap,cr91ykhan817blbwuto21jtp0,2025-09-26,3,NLD,Eerste_Divisie,2025_2026
L. Schoppema,117h1l06g6f9osjp3pbb4tvro,De Graafschap,xcevba75jfkrg4s6tl89zl3y,3,1,Substitute,NaN,Defender,5,NaN,1,NaN,3,2,NaN,3,6,4,21,3,1,2,3,1,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,1,NaN,Dordrecht vs De Graafschap,cr91ykhan817blbwuto21jtp0,2025-09-26,2,NLD,Eerste_Divisie,2025_2026
D. Theodoridis,c746znpcff8xjsow0cnyxt7v8,De Graafschap,xcevba75jfkrg4s6tl89zl3y,3,2,Substitute,NaN,Attacker,2,1,NaN,NaN,1,NaN,NaN,1,3,1,31,1,1,NaN,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,NaN,Dordrecht vs De Graafschap,cr91ykhan817blbwuto21jtp0,2025-09-26,3,NLD,Eerste_Divisie,2025_2026
F. de Jong,9v7zwguzazofzafwg3qevdo4q,De Graafschap,xcevba75jfkrg4s6tl89zl3y,2,NaN,Substitute,NaN,Midfielder,5,NaN,1,1,2,NaN,NaN,4,6,2,30,2,3,3,5,3,4,1,NaN,1,2,NaN,NaN,NaN,1,NaN,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,433,1,NaN,Dordrecht vs De Graafschap,cr91ykhan817blbwuto21jtp0,2025-09-26,2,NLD,Eerste_Divisie,2025_2026
A. van der Heide,3epda2hg43s8uxvf9xno74d4a,De Graafschap,xcevba75jfkrg4s6tl89zl3y,1,1,Substitute,NaN,Attacker,4,NaN,1,1,1,1,NaN,3,6,2,21,3,2,2,5,2,2,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,1,NaN,Dordrecht vs De Graafschap,cr91ykhan817blbwuto21jtp0,2025-09-26,3,NLD,Eerste_Divisie,2025_2026
M. Bergsen,1nuntmru89dkat3n6aqkb6six,Helmond Sport,b94pf87be9ojdgnrs5mst80un,NaN,NaN,Goalkeeper,Centre,NaN,26,NaN,NaN,NaN,24,NaN,NaN,9,38,27,90,34,8,4,21,4,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,28,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,16,NLD,Eerste_Divisie,2025_2026
A. Absalem,dineetneurorxpx1yv0v8tega,Helmond Sport,b94pf87be9ojdgnrs5mst80un,6,1,Defender,Left,NaN,20,4,8,3,9,NaN,3,12,28,9,90,18,8,4,23,8,14,NaN,1,NaN,4,3,1,3,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,5,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,15,NLD,Eerste_Divisie,2025_2026
D. Vos,4iurx3g3hajlatv5gcxsqwm7e,Helmond Sport,b94pf87be9ojdgnrs5mst80un,6,2,Defender,Left/Centre,NaN,33,NaN,4,NaN,27,NaN,NaN,13,37,28,90,13,2,NaN,16,2,4,NaN,3,NaN,NaN,2,NaN,2,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,6,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,4,NLD,Eerste_Divisie,2025_2026
B. Koglin,7i9hjqjogg1iowfo4fu5zpcyd,Helmond Sport,b94pf87be9ojdgnrs5mst80un,2,NaN,Defender,Centre/Right,NaN,38,1,11,1,28,3,NaN,10,51,31,90,19,8,6,20,3,10,NaN,6,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,13,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,15,NLD,Eerste_Divisie,2025_2026
A. Et-Taïbi,9yyedlzj1ke15xb91ait55xm2,Helmond Sport,b94pf87be9ojdgnrs5mst80un,9,3,Defender,Right,NaN,14,2,4,3,9,1,NaN,6,16,9,88,6,4,3,10,4,5,1,1,1,2,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4132,3,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,8,NLD,Eerste_Divisie,2025_2026
Pol Llonch,1l34qvjvar8qec3kbrg4rew2d,Helmond Sport,b94pf87be9ojdgnrs5mst80un,4,2,Defensive Midfielder,Centre,NaN,25,1,8,1,17,1,NaN,10,40,21,90,20,6,6,21,3,9,1,1,1,4,1,NaN,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,4132,9,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,17,NLD,Eerste_Divisie,2025_2026
T. Essakkati,74c5xmju2kvausnr3h9kjijh0,Helmond Sport,b94pf87be9ojdgnrs5mst80un,8,NaN,Midfielder,Left/Centre,NaN,13,1,2,2,2,1,NaN,11,18,2,45,8,2,5,16,10,15,1,1,1,2,NaN,NaN,NaN,1,4,NaN,NaN,2,NaN,1,NaN,NaN,NaN,1,1,4132,1,1,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,11,NLD,Eerste_Divisie,2025_2026
L. Daneels,7797kpi7lkhc9dasfxuv9h7f9,Helmond Sport,b94pf87be9ojdgnrs5mst80un,4,2,Midfielder,Centre,NaN,26,2,6,8,9,1,1,19,34,12,90,12,5,4,28,12,16,1,2,1,3,1,1,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,4132,2,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,15,NLD,Eerste_Divisie,2025_2026
N. Makanza,150ztdx79ycheqyrscoi7prf8,Helmond Sport,b94pf87be9ojdgnrs5mst80un,4,NaN,Midfielder,Centre/Right,NaN,19,NaN,6,3,7,NaN,NaN,14,25,11,74,13,5,2,17,9,11,NaN,2,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,4132,4,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,11,NLD,Eerste_Divisie,2025_2026
M. Łukowicz,3nrythrvuy6dpd3bx2gamih1x,Helmond Sport,b94pf87be9ojdgnrs5mst80un,1,NaN,Striker,Left/Centre,NaN,7,NaN,1,NaN,4,NaN,NaN,3,11,4,55,5,4,3,7,3,7,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,1,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,4,NLD,Eerste_Divisie,2025_2026
A. Leipold,d7veuqs0wek2fbrprj7dl8hzo,Helmond Sport,b94pf87be9ojdgnrs5mst80un,10,1,Striker,Centre/Right,NaN,18,5,6,1,3,1,3,15,20,3,88,9,4,6,19,10,11,NaN,2,NaN,4,2,2,2,1,5,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,11,NLD,Eerste_Divisie,2025_2026
K. Aben,648b27cf5to8ay2xb9iuarxuc,Helmond Sport,b94pf87be9ojdgnrs5mst80un,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,NaN,NLD,Eerste_Divisie,2025_2026
L. Bajrami,73gjhnihw2i2zqyn9yler48b8,Helmond Sport,b94pf87be9ojdgnrs5mst80un,4,2,Substitute,NaN,Attacker,7,NaN,NaN,NaN,2,NaN,NaN,6,8,2,35,1,NaN,1,7,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,1,NaN,1,NaN,NaN,NaN,2,2,NaN,NaN,4132,NaN,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,3,NLD,Eerste_Divisie,2025_2026
A. Dizdarević,70wv8lov03ci78r295kyyflsk,Helmond Sport,b94pf87be9ojdgnrs5mst80un,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,NaN,NLD,Eerste_Divisie,2025_2026
H. Ingason,6o0hhlp0c4m61qdm6bzlm6dxw,Helmond Sport,b94pf87be9ojdgnrs5mst80un,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,NaN,NLD,Eerste_Divisie,2025_2026
M. Ludwig,8crztrg626nwmc7nl26seqmi2,Helmond Sport,b94pf87be9ojdgnrs5mst80un,1,1,Substitute,NaN,Midfielder,6,NaN,NaN,1,4,NaN,NaN,2,8,5,16,3,1,1,3,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,4132,1,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,2,NLD,Eerste_Divisie,2025_2026
J. Ogenia,d4z4gdds9hajylsy2hh5b78q,Helmond Sport,b94pf87be9ojdgnrs5mst80un,4,NaN,Substitute,NaN,Defender,3,NaN,4,4,1,1,NaN,2,11,2,45,6,5,4,11,2,7,1,3,1,3,NaN,2,NaN,1,2,2,NaN,NaN,NaN,NaN,NaN,1,NaN,1,1,4132,4,1,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,15,NLD,Eerste_Divisie,2025_2026
T. Poll,c46xp363o8m76eswzfmlsel4a,Helmond Sport,b94pf87be9ojdgnrs5mst80un,2,NaN,Substitute,NaN,Defender,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,2,1,2,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,3,NLD,Eerste_Divisie,2025_2026
L. Semić,7llha5t07wule8lukrckf6s16,Helmond Sport,b94pf87be9ojdgnrs5mst80un,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,NaN,NLD,Eerste_Divisie,2025_2026
F. Van Den Eynden,zihddqvp0sjni8stcio8bgmh,Helmond Sport,b94pf87be9ojdgnrs5mst80un,NaN,NaN,Substitute,NaN,Defender,1,NaN,1,NaN,1,NaN,NaN,NaN,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,1,NLD,Eerste_Divisie,2025_2026
H. Wentges,4xjwsmhvtnq3f2bgyd4mjqq96,Helmond Sport,b94pf87be9ojdgnrs5mst80un,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,NaN,NLD,Eerste_Divisie,2025_2026
K. Gadellaa,deb7ysp5fwiouttlarstuxgyc,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,NaN,NaN,Goalkeeper,Centre,NaN,12,NaN,2,NaN,15,6,NaN,5,21,18,90,19,7,11,13,3,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,16,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,11,NLD,Eerste_Divisie,2025_2026
P. Kloosterboer,76u4hfy71m21n78a3gs5wrnys,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,3,2,Defender,Left,NaN,33,1,8,3,18,2,1,19,40,22,85,23,7,3,24,10,12,1,2,1,1,4,1,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,5,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,15,NLD,Eerste_Divisie,2025_2026
N. Viereck,c3wnyafe1scw1wdy7lw7rwe1g,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,2,1,Defender,Left/Centre,NaN,31,NaN,3,NaN,23,1,NaN,11,35,24,90,7,3,1,15,4,5,1,2,2,NaN,2,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,6,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,5,NLD,Eerste_Divisie,2025_2026
W. Kooy,721sqdm51rybsfytf68tagq38,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,3,3,Defender,Centre/Right,NaN,47,1,5,1,29,1,1,19,59,36,90,24,6,3,26,8,11,1,2,1,1,NaN,1,NaN,1,4,1,NaN,1,NaN,NaN,NaN,2,2,NaN,NaN,433,7,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,14,NLD,Eerste_Divisie,2025_2026
M. Ghaddari,atpaxws2nqwdp7it0652o0tn8,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,8,1,Defender,Right,NaN,31,1,9,4,16,7,1,18,44,18,90,19,8,10,30,8,15,1,NaN,1,3,1,2,1,2,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,433,8,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,19,NLD,Eerste_Divisie,2025_2026
E. Demircan,3gczyjwrkpu7ht35di1g09s0k,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,4,1,Midfielder,Left/Centre,NaN,12,4,9,4,3,3,3,11,14,3,90,5,2,5,15,8,10,NaN,1,NaN,NaN,NaN,1,NaN,1,2,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,433,1,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,10,NLD,Eerste_Divisie,2025_2026
O. Agougil,9v212zfspaz9cmswudro21ous,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,6,2,Midfielder,Centre,NaN,32,2,5,6,11,2,1,24,37,12,85,14,8,7,31,14,16,NaN,NaN,NaN,4,NaN,5,NaN,2,1,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,433,5,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,12,NLD,Eerste_Divisie,2025_2026
J. van Ommeren,af5u44a3vud8ac2vjd8lcjp5g,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,4,2,Midfielder,Centre/Right,NaN,30,NaN,2,NaN,21,3,NaN,11,35,23,75,7,1,8,14,6,6,1,NaN,1,4,3,NaN,3,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,433,4,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,7,NLD,Eerste_Divisie,2025_2026
S. van der Wegen,53tek9dwdi0emth3yuy4d0kr8,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,4,3,Striker,Left/Centre,NaN,12,1,2,2,3,NaN,1,10,16,4,62,4,1,NaN,13,8,10,1,NaN,1,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,433,1,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,5,NLD,Eerste_Divisie,2025_2026
J. van de Haar,95138z7cunha28l5ptzjnnggk,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,8,2,Striker,Centre,NaN,5,1,9,NaN,3,NaN,1,3,14,4,62,3,NaN,1,11,NaN,7,NaN,4,NaN,1,NaN,NaN,NaN,1,8,NaN,NaN,NaN,NaN,NaN,NaN,3,3,NaN,NaN,433,NaN,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,17,NLD,Eerste_Divisie,2025_2026
M. Jonathans,dotvgi9g50m2axfw4isamd1ck,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,10,NaN,Striker,Centre/Right,NaN,23,2,7,3,5,3,1,18,31,8,90,11,6,3,25,11,15,1,2,1,NaN,NaN,1,NaN,2,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,433,1,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,23,NLD,Eerste_Divisie,2025_2026
Gustav Arcos Sundqvist,7q0yhf4bgrmhvp1st5lvvi238,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,1,NaN,Substitute,NaN,Attacker,2,NaN,NaN,NaN,1,NaN,NaN,1,2,1,5,NaN,NaN,NaN,1,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,1,NLD,Eerste_Divisie,2025_2026
N. Dundas,ebwbg4dfbxeb51f702lsk3fo4,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,5,2,Substitute,NaN,Midfielder,5,1,1,1,2,NaN,NaN,4,6,2,28,2,1,NaN,5,2,2,NaN,1,NaN,NaN,NaN,NaN,NaN,1,2,2,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,433,2,1,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,3,NLD,Eerste_Divisie,2025_2026
J. Mukeh,5ffbqf6o50173uqvaefnce4gk,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,NaN,NLD,Eerste_Divisie,2025_2026
L. Edhart,2n5747kdxok0ifg5o37336plg,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,NaN,NaN,Substitute,NaN,Midfielder,3,NaN,NaN,1,1,NaN,NaN,2,3,1,15,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,3,NLD,Eerste_Divisie,2025_2026
M. Eppink,d2jjigs2ovi8jbogk8klnoqac,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,NaN,NLD,Eerste_Divisie,2025_2026
J. Eversen,nstvq6jrkhskxt7p9se9fnkk,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,NaN,NLD,Eerste_Divisie,2025_2026
I. Jenner,5q6qsh7qw0f9y754i3ylqfl04,Utrecht II,ch82doz9w9t1sw9ae3a4ffh0j,3,2,Substitute,NaN,Midfielder,12,NaN,3,1,5,NaN,NaN,7,16,7,28,8,3,NaN,10,3,5,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,433,2,NaN,Helmond Sport vs Utrecht II,cl2cydndm983bj5en4y7pkaac,2025-09-16,8,NLD,Eerste_Divisie,2025_2026
