playerName,team_name,label,date,318.0
A. Absalem,Helmond Sport,ADO Den Haag vs Helmond Sport,2025-08-29,0.06251096
A. Absalem,Helmond Sport,Helmond Sport vs Eindhoven,2025-09-26,0.0278263
A. Absalem,Helmond Sport,Helmond Sport vs Emmen,2025-08-22,0.18519308999999998
A. Absalem,Helmond Sport,Helmond Sport vs Roda JC,2025-08-10,0.19163075
A. Absalem,Helmond Sport,Helmond Sport vs Utrecht II,2025-09-16,0.01299507
A. Absalem,Helmond Sport,RKC Waalwijk vs Helmond Sport,2025-08-15,0.10553888
A. Absalem,Helmond Sport,VVV vs Helmond Sport,2025-09-13,0.01367225
A. Absalem,Helmond Sport,Vitesse vs Helmond Sport,2025-09-20,0.046320509999999995
A. Appiah,Ajax II,Ajax II vs ADO Den Haag,2025-09-15,0.01098429
A. Appiah,Ajax II,Ajax II vs AZ II,2025-08-18,0.07233441
A. Appiah,Ajax II,Ajax II vs De Graafschap,2025-10-03,0.0866425
A. Appiah,Ajax II,Ajax II vs MVV,2025-08-29,0.05606654
A. Appiah,Ajax II,Ajax II vs PSV II,2025-10-17,0.24720112
A. Appiah,Ajax II,Ajax II vs VVV,2025-09-26,0.00672843
A. Appiah,Ajax II,Den Bosch vs Ajax II,2025-08-08,0.24764347
A. Appiah,Ajax II,RKC Waalwijk vs Ajax II,2025-09-29,0.00997784
A. Appiah,Ajax II,Roda JC vs Ajax II,2025-09-12,0.30053187000000003
A. Appiah,Ajax II,TOP Oss vs Ajax II,2025-10-21,0.013835
A. Appiah,Ajax II,Willem II vs Ajax II,2025-09-19,0.01622727
A. Bais,Almere City,De Graafschap vs Almere City,2025-09-29,0.00868526
A. Bouwman,Ajax II,Roda JC vs Ajax II,2025-09-12,0.0019999099999999997
A. Bryson,Eindhoven,Almere City vs Eindhoven,2025-09-15,0.00422859
A. Bryson,Eindhoven,Eindhoven vs ADO Den Haag,2025-09-12,0.00930368
A. Bryson,Eindhoven,Eindhoven vs TOP Oss,2025-09-19,0.00036658
A. Bryson,Eindhoven,Eindhoven vs Utrecht II,2025-08-08,0.00051637
A. Bryson,Eindhoven,Helmond Sport vs Eindhoven,2025-09-26,0.0041674600000000004
A. Bryson,Eindhoven,MVV vs Eindhoven,2025-10-03,0.0025431200000000003
A. Bryson,Eindhoven,Willem II vs Eindhoven,2025-08-17,0.04392348
A. Büttner,Vitesse,AZ II vs Vitesse,2025-09-12,0.14484018
A. Büttner,Vitesse,Almere City vs Vitesse,2025-10-10,0.24440230999999998
A. Büttner,Vitesse,Emmen vs Vitesse,2025-09-30,0.009719
A. Büttner,Vitesse,RKC Waalwijk vs Vitesse,2025-09-16,0.09099318
A. Büttner,Vitesse,Vitesse vs Den Bosch,2025-10-06,0.47757145
A. Büttner,Vitesse,Vitesse vs Helmond Sport,2025-09-20,0.31707361
A. Büttner,Vitesse,Vitesse vs Utrecht II,2025-10-03,0.15508616
A. Büttner,Vitesse,Vitesse vs Willem II,2025-09-27,0.11856222
A. Ciranni,Willem II,AZ II vs Willem II,2025-10-20,0.04379913
A. Ciranni,Willem II,Cambuur vs Willem II,2025-09-06,0.01759642
A. Ciranni,Willem II,De Graafschap vs Willem II,2025-09-12,0.1343115
A. Ciranni,Willem II,RKC Waalwijk vs Willem II,2025-10-17,0.08932906
A. Ciranni,Willem II,Vitesse vs Willem II,2025-09-27,0.00323214
A. Ciranni,Willem II,Willem II vs Ajax II,2025-09-19,0.00291134
A. Ciranni,Willem II,Willem II vs Helmond Sport,2025-09-30,0.1364464
A. Ciranni,Willem II,Willem II vs Roda JC,2025-10-03,0.01660801
A. Claridge,Emmen,De Graafschap vs Emmen,2025-09-05,0.00405582
A. Claridge,Emmen,Emmen vs Almere City,2025-08-17,0.03238784
A. Claridge,Emmen,Emmen vs Den Bosch,2025-08-29,0.13419445000000002
A. Claridge,Emmen,Emmen vs Dordrecht,2025-09-19,0.00854792
A. Claridge,Emmen,Emmen vs Eindhoven,2025-10-11,0.26097674
A. Claridge,Emmen,Emmen vs TOP Oss,2025-09-12,0.02431617
A. Claridge,Emmen,Helmond Sport vs Emmen,2025-08-22,0.02016539
A. Claridge,Emmen,MVV vs Emmen,2025-09-26,0.00825424
A. Claridge,Emmen,PSV II vs Emmen,2025-08-11,0.0037384
A. Claridge,Emmen,VVV vs Emmen,2025-10-17,0.04007129
A. Culum,Willem II,AZ II vs Willem II,2025-10-20,0.00198296
A. Culum,Willem II,Cambuur vs Willem II,2025-09-06,0.02118034
A. Culum,Willem II,De Graafschap vs Willem II,2025-09-12,0.00469339
A. Culum,Willem II,Vitesse vs Willem II,2025-09-27,0.40011289
A. Culum,Willem II,Willem II vs Ajax II,2025-09-19,0.12186654999999999
A. Culum,Willem II,Willem II vs Helmond Sport,2025-09-30,0.03680773
A. Culum,Willem II,Willem II vs Roda JC,2025-10-03,0.01373422
A. Dizdarević,Helmond Sport,ADO Den Haag vs Helmond Sport,2025-08-29,0.00280353
A. Dizdarević,Helmond Sport,Helmond Sport vs Emmen,2025-08-22,0.02507747
A. Dizdarević,Helmond Sport,Helmond Sport vs Roda JC,2025-08-10,0.0007967199999999999
A. Dizdarević,Helmond Sport,VVV vs Helmond Sport,2025-09-13,0.01405547
A. Drakpe,Dordrecht,ADO Den Haag vs Dordrecht,2025-10-17,0.06510566999999999
A. Drakpe,Dordrecht,Den Bosch vs Dordrecht,2025-09-12,0.01143335
A. Drakpe,Dordrecht,Dordrecht vs AZ II,2025-09-15,0.00231509
A. Drakpe,Dordrecht,Dordrecht vs Cambuur,2025-08-08,0.00572983
A. Drakpe,Dordrecht,Dordrecht vs De Graafschap,2025-09-26,0.01250866
A. Drakpe,Dordrecht,Dordrecht vs PSV II,2025-08-23,0.013175230000000001
A. Drakpe,Dordrecht,Dordrecht vs RKC Waalwijk,2025-10-20,0.00281483
A. Drakpe,Dordrecht,Dordrecht vs VVV,2025-10-03,0.036441879999999996
A. Drakpe,Dordrecht,Eindhoven vs Dordrecht,2025-09-30,0.07562306
A. Drakpe,Dordrecht,Emmen vs Dordrecht,2025-09-19,0.00967989
A. Drakpe,Dordrecht,MVV vs Dordrecht,2025-08-16,0.00896723
A. Drakpe,Dordrecht,TOP Oss vs Dordrecht,2025-08-29,0.0064565099999999995
A. Et-Taïbi,Helmond Sport,ADO Den Haag vs Helmond Sport,2025-08-29,0.00594061
A. Et-Taïbi,Helmond Sport,Den Bosch vs Helmond Sport,2025-10-21,0.02778406
A. Et-Taïbi,Helmond Sport,Helmond Sport vs AZ II,2025-10-17,0.046602990000000004
A. Et-Taïbi,Helmond Sport,Helmond Sport vs Eindhoven,2025-09-26,0.07871272
A. Et-Taïbi,Helmond Sport,Helmond Sport vs Emmen,2025-08-22,0.009938299999999999
A. Et-Taïbi,Helmond Sport,Helmond Sport vs Roda JC,2025-08-10,0.020604070000000002
A. Et-Taïbi,Helmond Sport,Helmond Sport vs Utrecht II,2025-09-16,0.06118501
A. Et-Taïbi,Helmond Sport,RKC Waalwijk vs Helmond Sport,2025-08-15,0.26067943
A. Et-Taïbi,Helmond Sport,VVV vs Helmond Sport,2025-09-13,0.05736511
A. Et-Taïbi,Helmond Sport,Vitesse vs Helmond Sport,2025-09-20,0.07482703
A. Jones,PSV II,PSV II vs Roda JC,2025-09-15,0.00059505
A. Kaplan,Ajax II,Ajax II vs AZ II,2025-08-18,0.0055025199999999995
A. Kaplan,Ajax II,Den Bosch vs Ajax II,2025-08-08,0.02696715
A. Kaplan,Ajax II,Utrecht II vs Ajax II,2025-08-25,0.01809769
A. Leipold,Helmond Sport,ADO Den Haag vs Helmond Sport,2025-08-29,0.01824842
A. Leipold,Helmond Sport,Den Bosch vs Helmond Sport,2025-10-21,0.2398301
A. Leipold,Helmond Sport,Helmond Sport vs AZ II,2025-10-17,0.04426486
A. Leipold,Helmond Sport,Helmond Sport vs Almere City,2025-10-03,0.02245006
A. Leipold,Helmond Sport,Helmond Sport vs Eindhoven,2025-09-26,0.016598059999999998
A. Leipold,Helmond Sport,Helmond Sport vs Emmen,2025-08-22,0.37672979
A. Leipold,Helmond Sport,Helmond Sport vs Roda JC,2025-08-10,0.25040273
A. Leipold,Helmond Sport,Helmond Sport vs Utrecht II,2025-09-16,0.02234439
A. Leipold,Helmond Sport,RKC Waalwijk vs Helmond Sport,2025-08-15,0.03076417
A. Leipold,Helmond Sport,VVV vs Helmond Sport,2025-09-13,0.48700689999999996
A. Leipold,Helmond Sport,Vitesse vs Helmond Sport,2025-09-20,0.008452979999999999
A. Leipold,Helmond Sport,Willem II vs Helmond Sport,2025-09-30,0.15170235999999998
A. Mansala,MVV,TOP Oss vs MVV,2025-08-08,0.00516938
A. Natali,AZ II,Helmond Sport vs AZ II,2025-10-17,0.02060613
A. Ouazane,Ajax II,Ajax II vs AZ II,2025-08-18,0.01124815
A. Ouazane,Ajax II,Ajax II vs MVV,2025-08-29,0.039920399999999995
