playerName,team_name,label,date,possessionValue.pvValue,possessionValue.pvAdded
A. Absalem,Helmond Sport,ADO Den Haag vs Helmond Sport,2025-08-29,0.219609,0.0726297
A. Absalem,Helmond Sport,Cambuur vs Helmond Sport,2025-11-28,0.15614820000000001,0.0521216
A. Absalem,Helmond Sport,De Graafschap vs Helmond Sport,2025-11-21,0.3918644,-0.08211670000000001
A. Absalem,Helmond Sport,Emmen vs Helmond Sport,2025-12-12,0.3922047,-0.057864200000000005
A. Absalem,Helmond Sport,Helmond Sport vs Ajax II,2025-11-24,0.2820874,-0.013129499999999995
A. Absalem,Helmond Sport,Helmond Sport vs Eindhoven,2025-09-26,0.1260196,0.0106387
A. Absalem,Helmond Sport,Helmond Sport vs Emmen,2025-08-22,0.5001551,0.1669376
A. Absalem,Helmond Sport,Helmond Sport vs MVV,2025-12-05,0.4151469,-0.0482463
A. Absalem,Helmond Sport,Helmond Sport vs Roda JC,2025-08-10,0.2733789,0.09659229999999999
A. Absalem,Helmond Sport,Helmond Sport vs Utrecht II,2025-09-16,0.2605114,0.0721067
A. Absalem,Helmond Sport,Helmond Sport vs Vitesse,2026-01-16,0.3394792,0.19191869999999997
A. Absalem,Helmond Sport,Helmond Sport vs Willem II,2025-12-21,0.0644346,0.052772799999999995
A. Absalem,Helmond Sport,PSV II vs Helmond Sport,2026-01-26,0.1189755,0.007580699999999996
A. Absalem,Helmond Sport,RKC Waalwijk vs Helmond Sport,2025-08-15,0.39200820000000003,0.04161950000000002
A. Absalem,Helmond Sport,TOP Oss vs Helmond Sport,2025-10-31,0.14040049999999998,0.0781963
A. Absalem,Helmond Sport,VVV vs Helmond Sport,2025-09-13,0.21972619999999998,0.0611761
A. Absalem,Helmond Sport,Vitesse vs Helmond Sport,2025-09-20,0.3770262,0.022927499999999996
A. Amgar,MVV,Cambuur vs MVV,2025-12-19,0.0440829,-0.0512738
A. Amgar,MVV,Eindhoven vs MVV,2026-01-30,0.16937750000000001,-0.1087363
A. Amgar,MVV,Helmond Sport vs MVV,2025-12-05,0.2719919,0.03631859999999999
A. Amgar,MVV,MVV vs AZ II,2025-11-21,0.1856828,0.0421756
A. Amgar,MVV,MVV vs Ajax II,2025-12-12,0.1889047,0.0810413
A. Appiah,Ajax II,AZ II vs Ajax II,2026-01-12,0.2417212,0.1440067
A. Appiah,Ajax II,Ajax II vs ADO Den Haag,2025-09-15,0.3442115,0.1290016
A. Appiah,Ajax II,Ajax II vs AZ II,2025-08-18,0.1390583,0.0195379
A. Appiah,Ajax II,Ajax II vs De Graafschap,2025-10-03,0.4749117,0.20229339999999998
A. Appiah,Ajax II,Ajax II vs Emmen,2025-10-24,0.0031917,-0.0140109
A. Appiah,Ajax II,Ajax II vs MVV,2025-08-29,0.6680955,0.17744279999999998
A. Appiah,Ajax II,Ajax II vs PSV II,2025-10-17,0.7387758,0.3243282
A. Appiah,Ajax II,Ajax II vs RKC Waalwijk,2025-12-22,0.3326199,0.050572900000000004
A. Appiah,Ajax II,Ajax II vs Roda JC,2026-01-19,0.1694495,0.0005052000000000008
A. Appiah,Ajax II,Ajax II vs VVV,2025-09-26,0.0741595,0.0231
A. Appiah,Ajax II,Ajax II vs Vitesse,2025-12-01,0.0811528,0.0181111
A. Appiah,Ajax II,Almere City vs Ajax II,2025-12-05,0.2591431,0.03534369999999999
A. Appiah,Ajax II,Den Bosch vs Ajax II,2025-08-08,1.0035216,0.49590199999999995
A. Appiah,Ajax II,Helmond Sport vs Ajax II,2025-11-24,0.17863220000000002,0.08235150000000001
A. Appiah,Ajax II,MVV vs Ajax II,2025-12-12,0.2060543,0.016335399999999996
A. Appiah,Ajax II,RKC Waalwijk vs Ajax II,2025-09-29,0.1276668,0.0118775
A. Appiah,Ajax II,Roda JC vs Ajax II,2025-09-12,0.5886899,0.1971256
A. Appiah,Ajax II,TOP Oss vs Ajax II,2025-10-21,0.3215112,0.0724726
A. Appiah,Ajax II,Willem II vs Ajax II,2025-09-19,0.2910563,-0.0425517
A. Bais,Almere City,De Graafschap vs Almere City,2025-09-29,0.11927080000000001,0.1027126
A. Bouhamdi,PSV II,ADO Den Haag vs PSV II,2025-12-19,0.1576251,0.0791444
A. Bouhamdi,PSV II,PSV II vs Helmond Sport,2026-01-26,0.5319747,0.11217479999999999
A. Bouhamdi,PSV II,PSV II vs Willem II,2025-11-03,0.0427453,-0.0408078
A. Bouhamdi,PSV II,Utrecht II vs PSV II,2026-01-19,0.3650004,-0.009844800000000008
A. Boushaba,Den Bosch,De Graafschap vs Den Bosch,2026-01-26,0.0324653,0.0085961
A. Bouwman,Ajax II,Ajax II vs Eindhoven,2025-11-21,0.2659982,0.171657
