team_name,contestantId,match_id,periodId,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type,set_piece_team,event_time
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,cqwgnrk8cf7og3cuzykxf7nkk,1,2829182101,105,13,11,10,1,71.2,68.5,C. Burgess,36.0,22.0,NaN,NaN,Antwerp vs Union Saint-Gilloise,2025-07-25,NaN,NaN,NaN,0.014625589363276958,0.0,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,nan,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,5.0,0.014625589363276958,,,draw,670,2,throw_in,,670
Antwerp,7zibyotq1x1hq6pmgibhr0e6s,cqwgnrk8cf7og3cuzykxf7nkk,1,2829183151,152,13,14,14,1,91.0,65.8,R. Bozhinov,47.0,27.0,NaN,NaN,Antwerp vs Union Saint-Gilloise,2025-07-25,NaN,NaN,NaN,0.010603814385831356,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,true,NaN,NaN,,NaN,NaN,NaN,NaN,3.0,0.010603814385831356,,,draw,854,4,freekick,,854
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,cqwgnrk8cf7og3cuzykxf7nkk,1,2829184845,173,15,18,19,1,93.9,60.1,P. David,60.0,36.0,NaN,NaN,Antwerp vs Union Saint-Gilloise,2025-07-25,NaN,NaN,NaN,0.1121516302227974,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,NaN,true,NaN,,NaN,NaN,NaN,NaN,2.0,0.1121516302227974,,,draw,1099,2,corner,,1099
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,cqwgnrk8cf7og3cuzykxf7nkk,1,2829190883,254,15,30,37,1,94.2,58.5,C. Burgess,78.0,44.0,NaN,NaN,Antwerp vs Union Saint-Gilloise,2025-07-25,NaN,NaN,NaN,0.14927247166633606,0.3153083622455597,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,true,NaN,NaN,,NaN,NaN,NaN,NaN,4.0,0.14927247166633606,,,draw,1837,4,freekick,,1837
Antwerp,7zibyotq1x1hq6pmgibhr0e6s,cqwgnrk8cf7og3cuzykxf7nkk,1,2829192983,291,16,35,14,1,74.0,48.9,V. Janssen,87.0,51.0,NaN,NaN,Antwerp vs Union Saint-Gilloise,2025-07-25,NaN,NaN,NaN,0.0595516674220562,0.06115499511361122,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,NaN,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.0595516674220562,,,draw,2114,1,freekick_shot,7zibyotq1x1hq6pmgibhr0e6s,2114
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,cqwgnrk8cf7og3cuzykxf7nkk,2,2829208379,646,15,66,6,1,87.5,58.5,Cristian Makaté,206.0,125.0,NaN,NaN,Antwerp vs Union Saint-Gilloise,2025-07-25,NaN,NaN,NaN,0.03541216254234314,0.025213316082954407,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,nan,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,7.0,0.03541216254234314,,,Antwerp,3966,6,throw_in,,3966
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,cqwgnrk8cf7og3cuzykxf7nkk,2,2829211085,684,14,72,39,1,96.8,39.9,C. Burgess,221.0,135.0,NaN,NaN,Antwerp vs Union Saint-Gilloise,2025-07-25,NaN,NaN,NaN,0.07117532938718796,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,NaN,true,NaN,,NaN,NaN,NaN,NaN,3.0,0.07117532938718796,,,draw,4359,4,corner,,4359
Antwerp,7zibyotq1x1hq6pmgibhr0e6s,cqwgnrk8cf7og3cuzykxf7nkk,2,2829212441,646,15,76,22,1,86.2,44.6,G. Kerk,234.0,144.0,NaN,NaN,Antwerp vs Union Saint-Gilloise,2025-07-25,NaN,NaN,NaN,0.08305501192808151,0.6163617372512817,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,nan,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,6.0,0.08305501192808151,,,draw,4582,11,throw_in,,4582
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,cqwgnrk8cf7og3cuzykxf7nkk,2,2829214171,764,13,81,17,1,79.0,44.6,K. Mac Allister,244.0,149.0,1.0,NaN,Antwerp vs Union Saint-Gilloise,2025-07-25,NaN,NaN,NaN,0.020412618294358253,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.020412618294358253,,,draw,4877,3,throw_in,,4877
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,cqwgnrk8cf7og3cuzykxf7nkk,2,2829214189,765,15,81,19,1,89.2,45.2,Cristian Makaté,245.0,149.0,NaN,NaN,Antwerp vs Union Saint-Gilloise,2025-07-25,NaN,NaN,NaN,0.0683944821357727,0.2198886126279831,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.0683944821357727,,,draw,4879,5,throw_in,,4879
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,cqwgnrk8cf7og3cuzykxf7nkk,2,2829216053,826,13,87,49,1,95.7,36.0,C. Burgess,261.0,161.0,NaN,NaN,Antwerp vs Union Saint-Gilloise,2025-07-25,NaN,NaN,NaN,0.019974764436483383,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,NaN,true,NaN,,NaN,NaN,NaN,NaN,2.0,0.019974764436483383,,,draw,5269,2,corner,,5269
Antwerp,7zibyotq1x1hq6pmgibhr0e6s,cqwgnrk8cf7og3cuzykxf7nkk,2,2829217403,746,13,93,1,1,90.9,49.1,R. Bozhinov,281.0,172.0,NaN,NaN,Antwerp vs Union Saint-Gilloise,2025-07-25,NaN,NaN,NaN,0.0839468389749527,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,NaN,true,NaN,,NaN,NaN,NaN,NaN,4.0,0.0839468389749527,,,draw,5581,5,corner,,5581
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,cqwgnrk8cf7og3cuzykxf7nkk,2,2829217947,900,15,95,17,1,88.9,44.4,A. Khalaili,288.0,175.0,NaN,NaN,Antwerp vs Union Saint-Gilloise,2025-07-25,NaN,NaN,NaN,0.09060975909233093,0.338949978351593,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,NaN,true,NaN,,NaN,NaN,NaN,NaN,1.0,0.09060975909233093,,,draw,5717,7,corner,,5717
Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,ctb108vw45q3h6fkie2a9z8d0,1,2829407727,118,13,13,15,1,91.7,56.8,E. Utkus,48.0,32.0,NaN,,Dender vs Cercle Brugge,2025-07-26,NaN,NaN,NaN,0.03876057267189026,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,none,,NaN,true,,,NaN,NaN,NaN,NaN,2.0,0.03876057267189026,,,draw,795,3,corner,,795
Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,ctb108vw45q3h6fkie2a9z8d0,1,2829407759,119,15,13,17,1,96.4,59.4,A. Minda,49.0,32.0,NaN,,Dender vs Cercle Brugge,2025-07-26,NaN,NaN,NaN,0.13586118817329407,0.4489293694496155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,none,,NaN,true,,,NaN,NaN,NaN,NaN,0.0,0.13586118817329407,,,draw,797,6,corner,,797
Dender,4dtif7outbuivua8umbwegoo5,ctb108vw45q3h6fkie2a9z8d0,1,2829411377,188,15,19,48,1,82.3,24.6,F. Ferraro,72.0,43.0,NaN,,Dender vs Cercle Brugge,2025-07-26,NaN,NaN,NaN,0.012047064490616322,0.0,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,none,,NaN,NaN,,,NaN,NaN,NaN,NaN,6.0,0.012047064490616322,,,draw,1188,6,throw_in,,1188
Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,ctb108vw45q3h6fkie2a9z8d0,1,2829412089,176,13,21,4,1,88.1,29.7,L. Agyekum,77.0,46.0,NaN,,Dender vs Cercle Brugge,2025-07-26,NaN,NaN,NaN,0.048124928027391434,0.0,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,none,,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.048124928027391434,,,draw,1264,5,throw_in,,1264
Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,ctb108vw45q3h6fkie2a9z8d0,2,2829434437,498,15,55,57,1,86.2,64.6,Flávio Nazinho,219.0,124.0,NaN,,Dender vs Cercle Brugge,2025-07-26,NaN,NaN,NaN,0.05974772945046425,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,none,,NaN,true,,,NaN,NaN,NaN,NaN,0.0,0.05974772945046425,,,draw,3357,3,corner,,3357
Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,ctb108vw45q3h6fkie2a9z8d0,2,2829442283,610,13,70,52,1,92.7,43.6,P. Gerkens,262.0,150.0,NaN,,Dender vs Cercle Brugge,2025-07-26,NaN,NaN,NaN,0.5534251928329468,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,none,,true,NaN,,,NaN,NaN,NaN,NaN,0.0,0.5534251928329468,,,draw,4252,3,freekick,,4252
Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,ctb108vw45q3h6fkie2a9z8d0,2,2829445019,670,13,76,8,1,72.9,55.1,G. Magnée,277.0,158.0,NaN,,Dender vs Cercle Brugge,2025-07-26,NaN,NaN,NaN,0.015162281692028046,0.0,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,none,,NaN,NaN,,,NaN,NaN,NaN,NaN,8.0,0.015162281692028046,,,draw,4568,5,throw_in,,4568
Dender,4dtif7outbuivua8umbwegoo5,ctb108vw45q3h6fkie2a9z8d0,2,2829449181,774,15,82,18,1,94.6,53.4,A. Scheidler,298.0,171.0,NaN,,Dender vs Cercle Brugge,2025-07-26,NaN,NaN,NaN,0.4301707446575165,0.6590735912322998,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,none,,NaN,NaN,,,NaN,NaN,NaN,NaN,8.0,0.4301707446575165,,,draw,4938,7,freekick,,4938
Dender,4dtif7outbuivua8umbwegoo5,ctb108vw45q3h6fkie2a9z8d0,2,2829452949,808,15,87,33,1,90.3,56.8,K. Cools,311.0,177.0,NaN,,Dender vs Cercle Brugge,2025-07-26,NaN,NaN,NaN,0.02280140295624733,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,none,,NaN,true,,,NaN,NaN,NaN,NaN,3.0,0.02280140295624733,,,draw,5253,3,corner,,5253
Dender,4dtif7outbuivua8umbwegoo5,ctb108vw45q3h6fkie2a9z8d0,2,2829452977,809,13,87,34,1,92.3,57.0,J. Pupe,312.0,177.0,NaN,,Dender vs Cercle Brugge,2025-07-26,NaN,NaN,NaN,0.09553047269582748,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,none,,NaN,true,,,NaN,NaN,NaN,NaN,0.0,0.09553047269582748,,,draw,5254,4,corner,,5254
