player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll
T. Adamsen,n2annzbap7hll02zo2v0ccgk,ahnt9ejgwj58ul8auzdvi3czf,2,NaN,Striker,Centre,NaN,16,3,5,1,5,NaN,2,13,23,6,85,4,2,1,20,9,12,1,1,2,1,NaN,1,NaN,3,8,3,NaN,NaN,NaN,1,NaN,3,3,,,4321,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,12
F. Carstensen,2of6xfvdgpsrqehwxrc39kcq2,ahnt9ejgwj58ul8auzdvi3czf,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4321,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,NaN
A. Dahl,65g5cfsdr10378yvmkpm19444,ahnt9ejgwj58ul8auzdvi3czf,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4321,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,NaN
R. Østrøm,9zhmwx3g0m6xi2oh57g4z35nu,ahnt9ejgwj58ul8auzdvi3czf,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4321,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,NaN
K. Kusk,11cna826ls27ahux2w0ckapqt,ahnt9ejgwj58ul8auzdvi3czf,2,NaN,Substitute,NaN,Midfielder,14,NaN,NaN,4,3,1,NaN,11,18,4,27,6,5,3,17,9,11,NaN,NaN,1,2,NaN,2,NaN,1,4,2,NaN,NaN,NaN,1,NaN,1,1,,,4321,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,10
A. Lind,cugmerpydsw8kqbo2rle9npm2,ahnt9ejgwj58ul8auzdvi3czf,1,NaN,Substitute,NaN,Attacker,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,5,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,2,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4321,1,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,1
C. McCowatt,349g9rdismqpb1aarjp011bd,ahnt9ejgwj58ul8auzdvi3czf,2,NaN,Substitute,NaN,Midfielder,8,1,2,1,1,1,NaN,7,10,1,27,2,1,1,9,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,2,NaN,NaN,NaN,NaN,NaN,1,1,,,4321,1,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,3
J. Pryts,d0xv8spbowuj5vafz7zoy47hl,ahnt9ejgwj58ul8auzdvi3czf,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4321,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,NaN
A. Pyndt,5k4gsy5f7ius93bbks9wbvqei,ahnt9ejgwj58ul8auzdvi3czf,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4321,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,NaN
O. Boesen,lmrff8mviimc33yyrpjzr2tw,ahnt9ejgwj58ul8auzdvi3czf,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4321,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,NaN
N. Trott,ckhhpn9ppgvlrtubf7li3se09,c165yjiny1qnmfdvefxvflnkc,NaN,NaN,Goalkeeper,Centre,NaN,51,1,2,NaN,47,3,1,6,62,49,90,28,11,12,18,4,11,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,14
O. Provstgaard,7hukebiijqntuvetwzralzuju,c165yjiny1qnmfdvefxvflnkc,5,NaN,Defender,Left/Centre,NaN,71,1,3,NaN,55,1,1,17,75,55,90,21,3,2,22,4,5,NaN,1,NaN,1,3,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,6
Raúl Albentosa,5qi1vx7dji6gz1xc3dsfd9zh1,c165yjiny1qnmfdvefxvflnkc,3,1,Defender,Centre,NaN,48,1,4,2,38,4,1,12,50,38,80,14,5,7,14,3,5,NaN,NaN,NaN,3,4,NaN,4,NaN,NaN,NaN,2,NaN,NaN,NaN,2,1,1,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,3
D. Kolinger,ejeagwkwh1ijuwgfpiya8cel1,c165yjiny1qnmfdvefxvflnkc,2,NaN,Defender,Centre/Right,NaN,45,1,3,3,40,3,1,8,53,41,90,17,6,4,16,3,8,NaN,1,NaN,1,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,9
M. Albornoz,32ohywx3gs0u6bqm4z59wxmmt,c165yjiny1qnmfdvefxvflnkc,7,2,Midfielder,Left,NaN,42,3,6,6,29,6,NaN,19,53,34,90,18,5,8,29,8,12,NaN,1,1,2,1,4,1,1,1,1,NaN,NaN,1,1,NaN,NaN,NaN,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,21
E. Ofori,2rgil8e1uix2orli95p1si0ut,c165yjiny1qnmfdvefxvflnkc,1,NaN,Midfielder,Left/Centre,NaN,36,2,4,2,23,2,2,13,40,23,69,4,8,8,17,7,10,1,NaN,1,5,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,2,2,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,7
H. Barry,2anc9ug5nr25khmtcc4id2pxx,c165yjiny1qnmfdvefxvflnkc,2,NaN,Midfielder,Centre/Right,NaN,34,2,3,1,19,1,1,16,37,21,90,6,3,6,18,5,6,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,6
G. Rólantsson,9hiramf8hmaboqvvgyl02unkl,c165yjiny1qnmfdvefxvflnkc,1,NaN,Midfielder,Right,NaN,23,1,1,3,17,2,1,8,28,17,79,8,3,5,13,2,5,2,NaN,2,3,NaN,2,NaN,1,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,7
K. Kirkegaard,3ylgelxr6ssp42hidfnchqp2i,c165yjiny1qnmfdvefxvflnkc,9,1,Striker,Left/Centre,NaN,16,2,1,3,2,NaN,NaN,14,20,3,90,8,1,5,17,7,10,1,NaN,1,3,NaN,NaN,NaN,1,3,1,NaN,2,NaN,NaN,NaN,3,3,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,9
G. Onugkha,babnrlnt04mal0268p9dxas8a,c165yjiny1qnmfdvefxvflnkc,4,1,Striker,Centre,NaN,5,1,5,NaN,4,NaN,1,2,11,4,90,5,2,NaN,8,1,5,NaN,4,NaN,NaN,NaN,NaN,NaN,2,6,3,NaN,NaN,NaN,NaN,NaN,1,1,,,343,1,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,13
M. Juwara,7rtrg77m3xozgfhu3p2ihfey2,c165yjiny1qnmfdvefxvflnkc,3,2,Striker,Centre/Right,NaN,6,1,2,1,2,1,1,4,10,2,69,2,2,1,9,2,4,NaN,NaN,1,NaN,NaN,1,NaN,2,4,2,NaN,NaN,NaN,1,NaN,NaN,NaN,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,6
V. Arsić,9cugg21j9tutzvfb60leh6gkq,c165yjiny1qnmfdvefxvflnkc,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,NaN
J. Assehnoun,e605oixdrqumxkqm0y1bijbvt,c165yjiny1qnmfdvefxvflnkc,1,NaN,Substitute,NaN,Attacker,8,NaN,NaN,1,2,NaN,NaN,6,14,3,21,1,NaN,NaN,11,6,8,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,8
A. Bušuladžić,3kwzy3ith5kh7rr9qgc7jj9at,c165yjiny1qnmfdvefxvflnkc,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,NaN
M. Drammeh,akok5tep1rmgmbtil8u60z2sp,c165yjiny1qnmfdvefxvflnkc,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,NaN
M. Elvius,6c2isptqoy4cq5c8rlr9s1roq,c165yjiny1qnmfdvefxvflnkc,NaN,NaN,Substitute,NaN,Defender,7,NaN,NaN,1,2,NaN,NaN,5,8,3,11,2,1,2,6,3,3,NaN,NaN,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,2
L. Hetemi,7uia9zlz3axnuc6usdn9u4kfe,c165yjiny1qnmfdvefxvflnkc,NaN,NaN,Substitute,NaN,Midfielder,15,NaN,2,NaN,4,NaN,NaN,11,17,5,21,5,1,NaN,12,6,6,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,3
S. Velkov,1ykl08k2c2kwxukw0gvslf6qd,c165yjiny1qnmfdvefxvflnkc,NaN,NaN,Substitute,NaN,Defender,4,NaN,3,NaN,4,1,NaN,1,5,4,10,2,1,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,1
R. Sukuta-Pasu,2da3z6x82d992w2gdm1ssytat,c165yjiny1qnmfdvefxvflnkc,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,NaN
I. Vekić,53y263xxfdf1itytiqhg3v6c5,c165yjiny1qnmfdvefxvflnkc,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Silkeborg vs Vejle,9i3x490hhan0dn19319w7icd0,2023-08-04,NaN
K. Grabara,a79ojcztkvgui9sw4zbkmvr3d,b3r6d8ydtmtjckam6pku9y400,NaN,NaN,Goalkeeper,Centre,NaN,20,NaN,NaN,1,24,1,NaN,5,25,27,90,18,3,6,7,3,3,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,5
C. Sørensen,8mcb1hiuk9rzf48cx3vj5i3th,b3r6d8ydtmtjckam6pku9y400,1,NaN,Defender,Left,NaN,80,1,4,11,41,4,1,46,89,41,90,28,13,7,59,20,24,1,NaN,4,3,1,3,1,NaN,1,NaN,NaN,NaN,1,2,NaN,NaN,NaN,,,433,NaN,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,16
K. Diks,7xc0qldxpidl07vij2wgu1sk5,b3r6d8ydtmtjckam6pku9y400,2,NaN,Defender,Left/Centre,NaN,89,NaN,7,2,44,1,NaN,45,95,46,90,23,7,4,50,9,10,NaN,2,NaN,3,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,1,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,8
D. Vavro,w0wt7gjkdddn63a4258j8frp,b3r6d8ydtmtjckam6pku9y400,NaN,NaN,Defender,Centre/Right,NaN,85,1,3,1,61,5,1,25,92,62,90,26,9,11,32,7,10,NaN,NaN,NaN,5,2,1,2,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,,433,NaN,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,8
P. Ankersen,7cpkykvmy8ujrahzdz7ksk2c5,b3r6d8ydtmtjckam6pku9y400,4,NaN,Defender,Right,NaN,60,NaN,5,5,27,1,NaN,36,68,28,90,10,7,3,45,19,24,1,NaN,1,2,2,4,2,1,1,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,,,433,NaN,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,16
R. Falk,rq6npjy37kolscu8lrj4r2dx,b3r6d8ydtmtjckam6pku9y400,4,1,Midfielder,Left/Centre,NaN,44,NaN,3,4,14,2,NaN,32,47,14,67,9,6,5,35,17,19,NaN,NaN,2,3,2,NaN,2,1,3,1,1,NaN,NaN,2,1,1,1,,,433,NaN,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,5
W. Clem,ftw3io63hk5vuoa3lyfgowes,b3r6d8ydtmtjckam6pku9y400,1,NaN,Midfielder,Centre,NaN,50,1,4,1,20,2,1,30,63,22,90,25,6,11,41,8,13,NaN,3,NaN,6,3,NaN,3,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,,,433,NaN,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,15
Diogo Gonçalves,e81dfbtza1g8v3lozf39x3f85,b3r6d8ydtmtjckam6pku9y400,2,NaN,Midfielder,Centre/Right,NaN,24,2,3,4,7,NaN,2,19,29,7,59,11,5,4,26,12,15,NaN,NaN,NaN,3,1,2,1,1,2,2,1,1,NaN,NaN,NaN,NaN,NaN,,,433,2,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,8
E. Achouri,ssluj1c3ft94nkfs58dc8cq2,b3r6d8ydtmtjckam6pku9y400,6,1,Striker,Left/Centre,NaN,14,1,NaN,NaN,2,NaN,NaN,12,17,2,45,4,6,2,15,7,10,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,10
O. Óskarsson,euur9yvhgrieu4kl0vdkh244q,b3r6d8ydtmtjckam6pku9y400,3,2,Striker,Centre,NaN,10,NaN,5,1,3,1,NaN,8,18,3,67,4,2,4,16,4,9,1,3,1,2,NaN,NaN,NaN,1,3,1,NaN,1,NaN,NaN,NaN,3,2,,,433,NaN,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,10
R. Bardghji,66psa7xh8odnlp39ue5vzpes4,b3r6d8ydtmtjckam6pku9y400,7,2,Striker,Centre/Right,NaN,24,NaN,2,1,8,NaN,NaN,16,25,8,80,6,1,3,17,10,11,1,NaN,1,3,NaN,NaN,NaN,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,1,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,4
Í. Bergmann Jóhannesson,ej8pxizgwjx9qjacvc136yusq,b3r6d8ydtmtjckam6pku9y400,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,NaN
M. Elyounoussi,6tckvu2rw7ns18dq7dim0sout,b3r6d8ydtmtjckam6pku9y400,2,NaN,Substitute,NaN,Midfielder,14,3,3,NaN,1,NaN,2,13,21,1,45,4,1,2,21,8,14,NaN,NaN,NaN,1,1,1,1,NaN,11,2,NaN,1,NaN,NaN,NaN,1,1,,,433,NaN,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,11
E. Jelert,31j3z9eqoxl2qlgncgdiz1zpw,b3r6d8ydtmtjckam6pku9y400,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,NaN
J. Larsson,aahyom322jdc6f21960ycuzth,b3r6d8ydtmtjckam6pku9y400,NaN,NaN,Substitute,NaN,Attacker,7,1,1,NaN,1,NaN,1,6,8,1,23,NaN,NaN,2,7,4,5,NaN,NaN,NaN,1,NaN,NaN,NaN,1,2,1,NaN,1,NaN,NaN,NaN,1,1,,,433,NaN,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,1
V. Lund,2i92r2eksw9ty9kis974k3uqy,b3r6d8ydtmtjckam6pku9y400,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,NaN
N. Boilesen,6ga6xydqksel3jh3fs845yod1,b3r6d8ydtmtjckam6pku9y400,NaN,NaN,Substitute,NaN,Defender,15,NaN,NaN,1,8,1,NaN,7,16,8,10,7,2,1,9,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,2
T. Sander,bl9em2c9quspd4afzwqn81xxw,b3r6d8ydtmtjckam6pku9y400,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,København vs Randers,9hu4w1gv5hg35qdjt1ul25j4k,2023-08-05,NaN
