playerName,playerId,contestantId,team_name,label,match_id,date,321
A. Adolphsson,em8puitxzajrp033t572fvlcl,23vg6q15dzr375k6757j06wkq,Stjarnan,HK vs Stjarnan,6w8itm7vv941b625icjsay7tg,2024-06-22,0.0814385339617729
A. Adolphsson,em8puitxzajrp033t572fvlcl,23vg6q15dzr375k6757j06wkq,Stjarnan,Stjarnan vs Fram,6n17t1ukq6l0haix2z591sjdg,2024-05-10,0.0229344293475151
A. Adolphsson,em8puitxzajrp033t572fvlcl,23vg6q15dzr375k6757j06wkq,Stjarnan,Stjarnan vs Víkingur Reykjavík,6yl9i4j3tg7vx7e21shs4d05w,2024-06-27,0.0870055928826332
A. Adolphsson,em8puitxzajrp033t572fvlcl,23vg6q15dzr375k6757j06wkq,Stjarnan,Stjarnan vs ÍA,6k2vmgiheddxcrveyxmtqa51w,2024-05-05,0.0337267443537712
A. Albertsson,eupf0h6o7w45uhw0wqolrvjrp,629yaod9sjr350jvivp78vwfz,KR,Breidablik vs KR,74vny2t213pb8nx3mk5l91w5w,2024-07-21,0.1224400922656059
A. Albertsson,eupf0h6o7w45uhw0wqolrvjrp,629yaod9sjr350jvivp78vwfz,KR,KA vs KR,6kelu33xazgjmxdga45ay2ck4,2024-05-05,0.0353018008172512
A. Albertsson,eupf0h6o7w45uhw0wqolrvjrp,629yaod9sjr350jvivp78vwfz,KR,KR vs Breidablik,6i4wa9qyzqy80ch827vi78n4k,2024-04-28,0.0387119501829147
A. Albertsson,eupf0h6o7w45uhw0wqolrvjrp,629yaod9sjr350jvivp78vwfz,KR,KR vs FH,7b6csy6tp2lc8gy6crftncpas,2024-08-12,0.0
A. Albertsson,eupf0h6o7w45uhw0wqolrvjrp,629yaod9sjr350jvivp78vwfz,KR,KR vs Stjarnan,70kfsb7872wee4tw9uyfe9gk4,2024-07-06,0.0216495394706726
A. Albertsson,eupf0h6o7w45uhw0wqolrvjrp,629yaod9sjr350jvivp78vwfz,KR,KR vs Vestri,e83w8ed809qdta18d78nzqdjo,2024-09-22,0.0304139032959938
A. Albertsson,eupf0h6o7w45uhw0wqolrvjrp,629yaod9sjr350jvivp78vwfz,KR,KR vs ÍA,7g6ubpu8ikkjls6o2bfz3m5uc,2024-09-01,0.0751905590295791
A. Albertsson,eupf0h6o7w45uhw0wqolrvjrp,629yaod9sjr350jvivp78vwfz,KR,ÍA vs KR,6v99ngyy0xjtnqt5rbo83erkk,2024-06-18,0.0485458858311176
A. Andrason,13nfbso78aicjh821y5h6se7d,88uy33ooshph2myw613a9866w,HK,FH vs HK,6gig8g49lpv5i1w5q1ppx7aj8,2024-07-15,0.0654177889227867
A. Andrason,13nfbso78aicjh821y5h6se7d,88uy33ooshph2myw613a9866w,HK,Fram vs HK,6ujes2xsjjueqvy9qg9l4pmhg,2024-06-18,0.0745213329792022
A. Andrason,13nfbso78aicjh821y5h6se7d,88uy33ooshph2myw613a9866w,HK,HK vs FH,72wqt33jm63vrkyo1tluhsil0,2024-04-20,0.092978335916996
A. Andrason,13nfbso78aicjh821y5h6se7d,88uy33ooshph2myw613a9866w,HK,HK vs KA,6z8x5w5q71mfxwh51vv2m9ses,2024-06-28,0.0114822005853056
A. Andrason,13nfbso78aicjh821y5h6se7d,88uy33ooshph2myw613a9866w,HK,HK vs Stjarnan,6w8itm7vv941b625icjsay7tg,2024-06-22,0.0
A. Andrason,13nfbso78aicjh821y5h6se7d,88uy33ooshph2myw613a9866w,HK,HK vs Valur,6obdc79lgwyx05qhsbrb7uqs4,2024-05-21,0.0623790733516216
A. Andrason,13nfbso78aicjh821y5h6se7d,88uy33ooshph2myw613a9866w,HK,HK vs Vestri,73kdz85zl64f27cl07kqdfdas,2024-07-20,0.0
A. Andrason,13nfbso78aicjh821y5h6se7d,88uy33ooshph2myw613a9866w,HK,KR vs HK,6m2kymc9hrb59z4x08n25gqac,2024-05-12,0.0594952926039695
A. Andrason,13nfbso78aicjh821y5h6se7d,88uy33ooshph2myw613a9866w,HK,Stjarnan vs HK,7ev7igc1h5ri07yrk79i0w7is,2024-08-26,0.0476451404392719
A. Andrason,13nfbso78aicjh821y5h6se7d,88uy33ooshph2myw613a9866w,HK,Valur vs HK,7a6vbt3hfccgp9s5sfz7x6gic,2024-08-11,0.0
A. Andrason,13nfbso78aicjh821y5h6se7d,88uy33ooshph2myw613a9866w,HK,Víkingur Reykjavík vs HK,768mpnzbvvpwmd8uy5l3kror8,2024-07-28,0.1808346956968307
A. Andrason,13nfbso78aicjh821y5h6se7d,88uy33ooshph2myw613a9866w,HK,ÍA vs HK,70xypaingw4e06hfsz5yaos2c,2024-07-06,0.1180542483925819
A. Andrésson,dof1lrtacn58xun5jmhgo5ln9,629yaod9sjr350jvivp78vwfz,KR,FH vs KR,6nzp8g84diskdkhvilrhily50,2024-05-20,0.0655329376459121
A. Andrésson,dof1lrtacn58xun5jmhgo5ln9,629yaod9sjr350jvivp78vwfz,KR,Fram vs KR,7295a9uvwqclkegpl6laccnis,2024-07-11,0.1774125099182129
A. Andrésson,dof1lrtacn58xun5jmhgo5ln9,629yaod9sjr350jvivp78vwfz,KR,HK vs KR,797a8m94b2kqjshcphmdxqs5w,2024-08-22,0.0178041141480207
A. Andrésson,dof1lrtacn58xun5jmhgo5ln9,629yaod9sjr350jvivp78vwfz,KR,KA vs KR,6kelu33xazgjmxdga45ay2ck4,2024-05-05,0.0055488725192844
A. Andrésson,dof1lrtacn58xun5jmhgo5ln9,629yaod9sjr350jvivp78vwfz,KR,KR vs Breidablik,6i4wa9qyzqy80ch827vi78n4k,2024-04-28,0.1022973507642746
A. Andrésson,dof1lrtacn58xun5jmhgo5ln9,629yaod9sjr350jvivp78vwfz,KR,KR vs Fram,6g6wdj8einu1v61j72nmd0sno,2024-04-20,0.0
A. Andrésson,dof1lrtacn58xun5jmhgo5ln9,629yaod9sjr350jvivp78vwfz,KR,KR vs Fylkir,6yx4m7cg3svohimoux0w6lf6c,2024-06-27,0.0
A. Andrésson,dof1lrtacn58xun5jmhgo5ln9,629yaod9sjr350jvivp78vwfz,KR,KR vs KA,76w49ehh22icz258mirpl0idw,2024-07-29,0.0
A. Andrésson,dof1lrtacn58xun5jmhgo5ln9,629yaod9sjr350jvivp78vwfz,KR,KR vs Stjarnan,70kfsb7872wee4tw9uyfe9gk4,2024-07-06,0.038033153861761
A. Andrésson,dof1lrtacn58xun5jmhgo5ln9,629yaod9sjr350jvivp78vwfz,KR,KR vs Valur,6t85wcyndff4e23p7p0m5bmz8,2024-06-03,0.0718393623828888
A. Andrésson,dof1lrtacn58xun5jmhgo5ln9,629yaod9sjr350jvivp78vwfz,KR,KR vs Vestri,6pa19un1vkg0shy6e6ki78jys,2024-05-25,0.0156124802306294
A. Andrésson,dof1lrtacn58xun5jmhgo5ln9,629yaod9sjr350jvivp78vwfz,KR,KR vs ÍA,7g6ubpu8ikkjls6o2bfz3m5uc,2024-09-01,0.0124189835041761
A. Andrésson,dof1lrtacn58xun5jmhgo5ln9,629yaod9sjr350jvivp78vwfz,KR,Stjarnan vs KR,6dkhq5o30oxs05d2wdr19ygpg,2024-04-12,0.0
A. Andrésson,dof1lrtacn58xun5jmhgo5ln9,629yaod9sjr350jvivp78vwfz,KR,Valur vs KR,7iv89f9uf79sorrvbc5guzllg,2024-09-16,0.0
A. Andrésson,dof1lrtacn58xun5jmhgo5ln9,629yaod9sjr350jvivp78vwfz,KR,Vestri vs KR,7bkgzh5bmomwaf9hpv837lclw,2024-08-17,0.2011711150407791
A. Andrésson,dof1lrtacn58xun5jmhgo5ln9,629yaod9sjr350jvivp78vwfz,KR,Víkingur Reykjavík vs KR,6wkboyxyi4lqzr44ovd8e0e8k,2024-06-22,0.0
A. Arnarson,7maoxa883kp9kcks5l5133xsl,ta7x6ep3lniyckj6la77zw,Fram,Fram vs Fylkir,6jr4mnk5k8jle2133hysr3hg4,2024-05-05,0.0729463025927543
A. Arnarson,7maoxa883kp9kcks5l5133xsl,ta7x6ep3lniyckj6la77zw,Fram,HK vs Fram,7h80powk5bxwuvf5byox9l15g,2024-09-01,0.0
A. Arnarson,7maoxa883kp9kcks5l5133xsl,ta7x6ep3lniyckj6la77zw,Fram,KA vs Fram,6x9mcg0lcc2vdxclz22pxbrpw,2024-06-23,0.0182883664965629
A. Arnarson,7maoxa883kp9kcks5l5133xsl,ta7x6ep3lniyckj6la77zw,Fram,Vestri vs Fram,6y9aoatm0rqxvwwhkwhlites4,2024-06-27,0.0
A. Arnarson,92oh0zoo7xl4lg6mu5mjk3jdh,88uy33ooshph2myw613a9866w,HK,Fylkir vs HK,6qykyj83tf5wujeoepzfan384,2024-05-27,0.0172892119735479
A. Arnarson,92oh0zoo7xl4lg6mu5mjk3jdh,88uy33ooshph2myw613a9866w,HK,HK vs KR,797a8m94b2kqjshcphmdxqs5w,2024-08-22,0.051130324602127
A. Arnarson,92oh0zoo7xl4lg6mu5mjk3jdh,88uy33ooshph2myw613a9866w,HK,HK vs Valur,6obdc79lgwyx05qhsbrb7uqs4,2024-05-21,0.0
A. Arnarson,92oh0zoo7xl4lg6mu5mjk3jdh,88uy33ooshph2myw613a9866w,HK,HK vs Vestri,73kdz85zl64f27cl07kqdfdas,2024-07-20,0.0704830065369606
A. Arnarson,92oh0zoo7xl4lg6mu5mjk3jdh,88uy33ooshph2myw613a9866w,HK,KR vs HK,6m2kymc9hrb59z4x08n25gqac,2024-05-12,0.0909949019551277
A. Arnarson,92oh0zoo7xl4lg6mu5mjk3jdh,88uy33ooshph2myw613a9866w,HK,Stjarnan vs HK,7ev7igc1h5ri07yrk79i0w7is,2024-08-26,0.0
A. Arnarson,92oh0zoo7xl4lg6mu5mjk3jdh,88uy33ooshph2myw613a9866w,HK,Valur vs HK,7a6vbt3hfccgp9s5sfz7x6gic,2024-08-11,0.013405418023467
A. Arnarson,92oh0zoo7xl4lg6mu5mjk3jdh,88uy33ooshph2myw613a9866w,HK,Vestri vs HK,6hhgz05stpedagj71jlw5tlas,2024-04-28,0.0181693844497203
A. Atlason,e42g1uivy9sp28kjpg759anyt,88uy33ooshph2myw613a9866w,HK,Breidablik vs HK,7i7kojcc0qxq4d8z34dy3lhck,2024-09-15,0.5181885957717896
