player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date
A. Einarsson,9zzg49vnaufp7j6yj7pcg6sb9,c6hu27u143y4z4te8b4036bae,NaN,NaN,Goalkeeper,Centre,NaN,21,NaN,NaN,NaN,22,1,NaN,1,22,22,90,7,NaN,5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
A. Yeoman,3z6ty4kxmhvl4ypielw4gjowl,c6hu27u143y4z4te8b4036bae,3,2,Defender,Left,NaN,46,1,7,4,23,4,1,23,53,23,90,15,6,7,30,16,21,2,NaN,2,3,3,NaN,3,1,6,1,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
V. Margeirsson,ehpnzj2apmfez56i2vggvhexh,c6hu27u143y4z4te8b4036bae,1,NaN,Defender,Left/Centre,NaN,66,NaN,2,1,51,3,NaN,17,72,53,66,24,3,7,21,2,4,1,2,1,4,1,NaN,1,NaN,2,1,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
D. Muminović,5d6oa0urkujvwy0twpdbfsl3p,c6hu27u143y4z4te8b4036bae,NaN,NaN,Defender,Centre/Right,NaN,81,NaN,1,2,45,2,NaN,37,89,45,90,44,24,3,45,19,25,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
H. Gunnlaugsson,87ogzklhfctx78cbjwgh282j9,c6hu27u143y4z4te8b4036bae,3,NaN,Defender,Right,NaN,48,1,4,9,13,2,NaN,43,59,13,90,23,10,8,58,24,30,2,3,4,4,2,6,2,NaN,5,1,,2,3,1,,NaN,NaN,,,4141,1,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
A. Jónsson,1wlddp2l9xr7xmc42vzck0ine,c6hu27u143y4z4te8b4036bae,7,5,Defensive Midfielder,Centre,NaN,78,2,5,NaN,43,NaN,NaN,37,86,46,90,19,12,6,42,15,18,1,1,1,5,2,NaN,2,2,NaN,NaN,,1,NaN,NaN,,1,1,,,4141,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
A. Bjarnason,27a8ay3weff9zyxw7usa54cet,c6hu27u143y4z4te8b4036bae,2,NaN,Midfielder,Left,NaN,32,2,3,11,15,1,1,17,44,18,77,6,3,5,33,12,21,NaN,NaN,NaN,3,NaN,7,NaN,1,2,NaN,,1,NaN,NaN,,NaN,NaN,,,4141,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
K. Steindórsson,2hoyzk0qw79v7ta8urx924amt,c6hu27u143y4z4te8b4036bae,1,NaN,Midfielder,Left/Centre,NaN,48,1,4,3,16,1,1,32,53,17,82,22,14,6,37,24,28,NaN,NaN,NaN,5,1,1,1,1,2,1,,NaN,NaN,NaN,,1,1,,,4141,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
V. Einarsson,9186v5jw32p3hfi8v7nfvkic5,c6hu27u143y4z4te8b4036bae,1,NaN,Midfielder,Centre/Right,NaN,32,1,NaN,3,19,NaN,NaN,15,38,20,90,13,9,3,20,10,15,1,NaN,1,2,NaN,2,NaN,2,3,3,,1,2,NaN,,NaN,NaN,,,4141,1,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
J. Svanþórsson,dm8yyt39uyshduq91pufi24q2,c6hu27u143y4z4te8b4036bae,5,NaN,Midfielder,Right,NaN,35,10,8,4,16,1,6,20,44,18,82,8,2,3,32,14,21,2,NaN,3,2,NaN,5,NaN,2,12,2,,NaN,NaN,1,,NaN,NaN,,,4141,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
B. Stokke,clq5q6r9rlmsuf2d9o0tjwtlh,c6hu27u143y4z4te8b4036bae,3,2,Striker,Centre,NaN,5,1,1,NaN,2,NaN,NaN,4,7,2,65,2,1,NaN,6,3,4,NaN,1,NaN,NaN,1,NaN,1,NaN,3,NaN,,NaN,NaN,NaN,,1,1,,,4141,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
B. Bragason,ei0y0w6bvcjwrx1dupdlqazmx,c6hu27u143y4z4te8b4036bae,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
D. Fjeldsted,8sv1tavuq38iq6c0bar1a9clw,c6hu27u143y4z4te8b4036bae,NaN,NaN,Substitute,NaN,Midfielder,6,NaN,NaN,2,1,NaN,NaN,5,6,1,8,1,NaN,1,6,2,2,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,1,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
T. Gunnarsson,d6mfcwc4144lnyodhyd1fd6ok,c6hu27u143y4z4te8b4036bae,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
P. Johannesen,b3ac0j5us57m92q0d2k2kd1hx,c6hu27u143y4z4te8b4036bae,1,1,Substitute,NaN,Attacker,4,NaN,NaN,NaN,2,NaN,NaN,2,4,2,8,NaN,1,1,2,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,1,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
K. Kristinsson,4o1150mpv9nz55cwj9b0vblk9,c6hu27u143y4z4te8b4036bae,1,NaN,Substitute,NaN,Midfielder,9,NaN,2,1,3,NaN,NaN,6,10,3,25,2,1,1,7,3,4,2,1,2,1,1,NaN,1,3,4,3,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
D. Obbekjær,e0jb28mjif4jyoqtmbcqv1ai2,c6hu27u143y4z4te8b4036bae,1,1,Substitute,NaN,Defender,25,NaN,1,NaN,20,2,NaN,5,28,20,24,13,3,3,8,1,3,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,1,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
Í. Þorvaldsson,5k2hgogp2g5ivgdnq99ejp27e,c6hu27u143y4z4te8b4036bae,1,NaN,Substitute,NaN,Midfielder,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,13,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
W. Eskelinen,91fm2241o9p5nxo84p43tedhx,c8kfgv5o2vu7s6ksemlb1obl3,NaN,NaN,Goalkeeper,Centre,NaN,11,NaN,NaN,NaN,13,NaN,NaN,9,20,18,90,30,6,11,18,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
E. Baldvinsson,gdk2g2beaabwil3dnqgj2z1l,c8kfgv5o2vu7s6ksemlb1obl3,7,1,Defender,Left,NaN,14,NaN,4,1,11,2,NaN,3,18,14,75,10,1,3,5,1,1,NaN,NaN,NaN,1,1,1,1,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
J. Gertsen,elheowoqzb5jq07fpw19g85bd,c8kfgv5o2vu7s6ksemlb1obl3,2,1,Defender,Left/Centre,NaN,36,NaN,3,NaN,28,5,NaN,9,36,28,90,16,2,6,9,2,2,NaN,1,NaN,1,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
E. Sigurbjörnsson,6ysbvl2yr2rd6ekkzwtay611x,c8kfgv5o2vu7s6ksemlb1obl3,2,1,Defender,Centre/Right,NaN,34,NaN,NaN,1,30,2,NaN,6,42,34,90,20,5,4,10,3,5,NaN,NaN,NaN,2,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
E. Garðarsson,cdpk4oj8eo6g9b5kcfsojxt5h,c8kfgv5o2vu7s6ksemlb1obl3,4,1,Defender,Right,NaN,18,NaN,2,NaN,14,1,NaN,4,33,21,90,22,6,1,12,1,7,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
B. Warén,c84w4w0savfxsgmz4j0zpay95,c8kfgv5o2vu7s6ksemlb1obl3,4,1,Midfielder,Left,NaN,7,2,2,5,6,1,NaN,2,10,8,78,2,1,4,8,1,2,NaN,NaN,NaN,3,1,4,1,1,1,1,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
Nacho Gil,aj2247tjffhxry14efqctris5,c8kfgv5o2vu7s6ksemlb1obl3,4,NaN,Midfielder,Left/Centre,NaN,20,1,2,NaN,16,4,NaN,5,22,16,63,7,3,8,7,3,3,NaN,NaN,NaN,4,2,NaN,2,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
F. Gbadamosi,bcs9mzz2nkv71nkgt01s3c76y,c8kfgv5o2vu7s6ksemlb1obl3,1,NaN,Midfielder,Centre/Right,NaN,28,NaN,3,2,22,2,NaN,6,37,28,90,14,2,6,9,1,4,NaN,1,NaN,4,2,NaN,2,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
S. Fall,2xbhjoyw5jn93ah6uywcs2ns9,c8kfgv5o2vu7s6ksemlb1obl3,4,NaN,Midfielder,Right,NaN,7,2,4,1,6,NaN,2,1,13,8,67,4,1,3,5,NaN,2,NaN,1,NaN,3,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,1,1,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
V. Tufegdžić,cnib1yhnekquzxonyq2c41hw5,c8kfgv5o2vu7s6ksemlb1obl3,5,1,Striker,Left/Centre,NaN,2,1,3,1,2,1,NaN,1,8,2,63,4,1,1,7,1,5,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,2,2,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
I. Baldé,1u4p5egtstd932cgbypakyg6i,c8kfgv5o2vu7s6ksemlb1obl3,4,2,Striker,Centre/Right,NaN,21,NaN,3,1,13,NaN,NaN,8,30,15,90,6,2,1,15,6,8,1,2,1,1,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,4,2,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
P. Bjarnason,25uk6f92cspte2gz542tll1p1,c8kfgv5o2vu7s6ksemlb1obl3,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
A. Bjarnason,dvxr5q7207g9wcadkon6brnx1,c8kfgv5o2vu7s6ksemlb1obl3,NaN,NaN,Substitute,NaN,Attacker,3,NaN,2,NaN,3,NaN,NaN,2,5,5,27,4,NaN,NaN,2,1,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
F. Hjaltason,cfid7gxjk1x7k92yoztutb26t,c8kfgv5o2vu7s6ksemlb1obl3,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
T. Ibrahimagic,907vbybnr29fma8osmqkfcx9m,c8kfgv5o2vu7s6ksemlb1obl3,NaN,NaN,Substitute,NaN,Midfielder,5,NaN,2,NaN,3,NaN,NaN,2,5,3,27,2,NaN,NaN,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
T. King,3klk5fg9d34hdzv56mwni5n56,c8kfgv5o2vu7s6ksemlb1obl3,2,1,Substitute,NaN,Midfielder,8,NaN,NaN,NaN,6,NaN,NaN,3,10,6,12,4,3,1,5,2,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
M. Steinarsson,ej3gefzhesv76zmcx29usdlka,c8kfgv5o2vu7s6ksemlb1obl3,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
G. Svavarsson,cqyn5wn9q9xfy58a5o9odzsa,c8kfgv5o2vu7s6ksemlb1obl3,NaN,NaN,Substitute,NaN,Midfielder,2,NaN,NaN,1,NaN,1,NaN,3,3,1,23,2,1,1,4,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Breidablik vs Vestri,6dw0kr0yhjn926kk5maxbrims,2024-04-13
K. Jajalo,cym3dfnwose81msj6x0dnuoyd,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Goalkeeper,Centre,NaN,34,NaN,NaN,1,34,1,NaN,4,38,35,90,18,6,10,7,4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
I. Støle,6swftmu97i7gl9klctswzzhg4,4mo70a9j7p2ersbrieg5aw3dg,9,NaN,Defender,Left,NaN,10,3,7,2,4,1,1,6,15,5,77,6,4,2,12,5,10,1,NaN,1,1,3,1,3,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
Í. Árnason,4nrw2ukm5nf6n6a16qdlrb5rd,4mo70a9j7p2ersbrieg5aw3dg,2,NaN,Defender,Left/Centre,NaN,45,NaN,3,3,38,5,NaN,13,55,42,90,23,10,5,20,5,12,1,NaN,1,NaN,1,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
H. Guðmundsson,6jli5yigbuue1iuzbpmqpm19l,4mo70a9j7p2ersbrieg5aw3dg,5,3,Defender,Centre/Right,NaN,42,NaN,5,2,31,3,NaN,13,57,35,90,26,15,4,27,8,18,NaN,4,NaN,1,2,2,2,NaN,2,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
Hrannar Steingrímsson,b7lfjjmdtaq9fd2dxfig6b8b9,4mo70a9j7p2ersbrieg5aw3dg,4,1,Defender,Right,NaN,22,2,2,NaN,16,1,1,6,28,16,90,14,9,2,13,6,12,1,NaN,1,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
Rodri,aini4vl9ne9db3fec9bzenhzp,4mo70a9j7p2ersbrieg5aw3dg,8,1,Defensive Midfielder,Left/Centre,NaN,34,1,10,NaN,26,2,1,10,41,28,90,12,4,5,15,4,7,NaN,2,NaN,3,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,1,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
D. Hafsteinsson,4ck18i4d06tuemlgtoex8djop,4mo70a9j7p2ersbrieg5aw3dg,4,NaN,Defensive Midfielder,Centre/Right,NaN,39,2,7,11,18,5,1,24,51,24,90,16,9,10,37,16,20,NaN,2,NaN,3,1,6,1,NaN,NaN,NaN,1,2,1,NaN,,3,3,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
S. Hauksson,4e6t70lgpbaagndf7e1h9vjoq,4mo70a9j7p2ersbrieg5aw3dg,7,1,Attacking Midfielder,Left,NaN,12,2,5,1,4,2,NaN,9,17,5,77,5,4,4,13,7,11,1,1,1,2,1,1,1,3,5,2,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
B. Aðalsteinsson,dzaqu4a0ruhe32nuwtfoyj52i,4mo70a9j7p2ersbrieg5aw3dg,5,1,Attacking Midfielder,Centre,NaN,13,NaN,3,2,6,3,NaN,8,19,7,90,9,4,7,14,7,10,1,NaN,1,3,1,1,1,NaN,2,1,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,1,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
Á. Sigurgeirsson,8ryvjrt82qdrlk249wizk12vp,4mo70a9j7p2ersbrieg5aw3dg,3,1,Attacking Midfielder,Right,NaN,5,1,3,NaN,1,1,NaN,4,9,3,72,3,2,3,6,2,4,NaN,NaN,NaN,2,NaN,NaN,NaN,2,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,1,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
E. Aðal­steins­son,u66q1nwy5wrrvtkb6xk2h80l,4mo70a9j7p2ersbrieg5aw3dg,6,2,Striker,Centre,NaN,6,1,1,2,5,1,1,5,11,7,63,4,1,3,8,4,7,2,NaN,3,NaN,1,1,1,1,4,2,NaN,2,1,1,,NaN,NaN,1,1,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
S. Auðunsson,381vrdne8tq32r6gu1hc5dp05,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
H. Aðalsteinsson,dp3xyzfjqsi0zzkb3qz36wutw,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
K. Gautason,knscr9cua55q0dnioeihas5w,4mo70a9j7p2ersbrieg5aw3dg,1,1,Substitute,NaN,Defender,4,NaN,1,5,2,1,NaN,2,6,2,13,1,NaN,3,10,1,3,1,NaN,1,1,NaN,6,NaN,NaN,1,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
V. Kjartansson,9p0ss2udgb3us3nnzcxoys72t,4mo70a9j7p2ersbrieg5aw3dg,1,1,Substitute,NaN,Attacker,1,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,18,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
A. Stefánsson,385vnfpb2tpg3rd6yb4v0cout,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
V. Sævarsson,2fes9y2veaugv2v8eue9okf84,4mo70a9j7p2ersbrieg5aw3dg,2,1,Substitute,NaN,Midfielder,6,1,1,NaN,2,NaN,NaN,4,9,2,13,3,2,1,7,3,6,1,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
H. Willard,ab8x9rhl4tef9mqz2uzzg6cix,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Substitute,NaN,Midfielder,8,1,2,2,2,NaN,1,6,9,2,27,NaN,3,1,8,5,6,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,1,1,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
S. Ólafsson,20zulqrn6cg0inbe0ojyxpivp,2ci0yr2esa7y4etjvl5vau077,NaN,NaN,Goalkeeper,Centre,NaN,10,NaN,NaN,NaN,11,2,NaN,5,16,15,90,13,3,11,9,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
B. Böðvarsson,agvvkfl9cuxpunw9rrn4ydplh,2ci0yr2esa7y4etjvl5vau077,1,NaN,Defender,Left,NaN,20,NaN,6,4,12,NaN,NaN,8,30,17,90,14,6,NaN,14,8,11,3,3,3,NaN,1,NaN,1,NaN,2,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
Ó. Guðmundsson,f2xpgtbb0ebfp250936anub1m,2ci0yr2esa7y4etjvl5vau077,1,1,Defender,Left/Centre,NaN,31,NaN,4,NaN,23,5,NaN,10,41,28,90,18,4,6,16,3,5,2,4,2,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
Í. Ólafsson,d1ozyon1o7dj04eaiwvpg3rah,2ci0yr2esa7y4etjvl5vau077,1,1,Defender,Centre/Right,NaN,23,NaN,4,1,20,4,NaN,9,36,26,90,19,11,4,16,5,12,NaN,1,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
Á. Þórðarson,dgmdkay09a5h8yal86xn6ex2h,2ci0yr2esa7y4etjvl5vau077,8,1,Defender,Right,NaN,19,4,10,5,6,4,3,13,26,8,90,18,2,8,21,5,8,NaN,2,1,3,NaN,3,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
F. Margeirsson,5pbjtkchy3uq80kanhc4h2axh,2ci0yr2esa7y4etjvl5vau077,5,NaN,Defensive Midfielder,Left/Centre,NaN,25,1,4,2,9,2,NaN,18,30,10,90,17,8,6,22,11,14,NaN,1,1,2,4,NaN,4,NaN,NaN,NaN,NaN,2,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
L. Róbertsson,ecljs4imbajp6qcgn5faqvs6i,2ci0yr2esa7y4etjvl5vau077,6,1,Defensive Midfielder,Centre/Right,NaN,26,1,8,2,13,6,NaN,14,35,16,89,17,5,7,20,7,12,NaN,NaN,NaN,1,5,NaN,5,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,KA vs FH,6e7r7xafxdg3gn56mde34o6c4,2024-04-13
