playerName,playerId,contestantId,team_name,label,match_id,date,321
A. Brenkus,aqlfpajyqfeuzdf0zxwe46ynd,4wplsg3qopnhc3v741nbme1re,Dukla Banská Bystrica,Dukla Banská Bystrica vs Slovan Bratislava,dgixof5d7ke2trk2xpl22m0ic,2024-08-25,0.0
A. Gajdoš,e1n8z01dq1qvm7krrjwk3y61g,d9r4z4nqawrz7mfu3t4o05rd2,Trenčín,Ružomberok vs Trenčín,dagawg03mlvtayjwbfvwad250,2024-08-11,0.0194620285183191
A. Gajdoš,e1n8z01dq1qvm7krrjwk3y61g,d9r4z4nqawrz7mfu3t4o05rd2,Trenčín,Spartak Trnava vs Trenčín,d76ckch9nhj9oloozr49gb5sk,2024-07-28,0.028496716171503
A. Gajdoš,e1n8z01dq1qvm7krrjwk3y61g,d9r4z4nqawrz7mfu3t4o05rd2,Trenčín,Trenčín vs Dukla Banská Bystrica,dekfmdcrnvahkulvis7c9thck,2024-08-17,0.0
A. Gajdoš,e1n8z01dq1qvm7krrjwk3y61g,d9r4z4nqawrz7mfu3t4o05rd2,Trenčín,Žilina vs Trenčín,dgwzk3udgjziagtgt2fvy75lg,2024-08-24,0.0318174436688423
A. Gaži,218jan56ksky7oqrakbci8962,8z6b1xgghbcalbv9dg1jcmb5k,Skalica,Skalica vs Spartak Trnava,dfqt0jn4ae82iqbab38uo7bis,2024-08-24,0.0591134950518608
A. Hanes,dua5ewk710pbnrnl3v7s5iyvo,4wplsg3qopnhc3v741nbme1re,Dukla Banská Bystrica,Trenčín vs Dukla Banská Bystrica,dekfmdcrnvahkulvis7c9thck,2024-08-17,0.0939299166202545
A. Kaprálik,73bt1irnki81xex9jkn7vxxey,c6q7rcydz4bslvyiw1l9nb9vq,Žilina,Podbrezová vs Žilina,d5q0r2gr3hjaye71bd20ijrx0,2024-07-27,0.273542046546936
A. Kaprálik,73bt1irnki81xex9jkn7vxxey,c6q7rcydz4bslvyiw1l9nb9vq,Žilina,Slovan Bratislava vs Žilina,dihk5tt04wym7464e1fp8hm38,2024-09-01,0.0
A. Kaprálik,73bt1irnki81xex9jkn7vxxey,c6q7rcydz4bslvyiw1l9nb9vq,Žilina,Spartak Trnava vs Žilina,deyog1r7l3s34l0e2hz2gwaok,2024-08-18,0.0
A. Kaprálik,73bt1irnki81xex9jkn7vxxey,c6q7rcydz4bslvyiw1l9nb9vq,Žilina,Žilina vs Trenčín,dgwzk3udgjziagtgt2fvy75lg,2024-08-24,0.0
A. Kaprálik,73bt1irnki81xex9jkn7vxxey,c6q7rcydz4bslvyiw1l9nb9vq,Žilina,Žilina vs Zemplín Michalovce,daucdfr66sl35ijcdhj5som50,2024-08-10,0.0
