playerName,playerId,contestantId,team_name,321,label,match_id,date
S. Leach Holm,eq9x5pboy1dehdauroonsw3c9,ac8jow4mdkvnsv5s0och4qqm,Brommapojkarna,0.3076961040496826,Elfsborg vs Brommapojkarna,3d9qifg8o7f4vffq03kihkftg,2023-04-15
S. Skrabb,b6uj13lah92mxcmbs45ujr9p1,bqtquhot4yruw677rkc607lk6,Kalmar,0.07916785031557083,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
E. Hovland,8unnvgvft6knxupbp9oxh621h,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.08891738206148148,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
Noah Shamoun,3aoh34sqan7y34c2qa1d6xkyy,bqtquhot4yruw677rkc607lk6,Kalmar,0.02622837945818901,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
Noah Shamoun,3aoh34sqan7y34c2qa1d6xkyy,bqtquhot4yruw677rkc607lk6,Kalmar,0.11081760376691818,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
M. Rygaard,bar5tlyxm2vim2ewqauywgb85,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.043319422751665115,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
P. Dahbo,780mdhlnrheqczv6o7p5l8hzo,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.036063555628061295,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
B. Traoré,de2unef3dan4fnahz184pyqz8,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.14800025522708893,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
L. Olden Larsen,5xbrybr5fxvg6br9b6tq4a4fd,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.02033057250082493,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
M. Rajović,91suopiz6irxqevhzv8lx76ne,bqtquhot4yruw677rkc607lk6,Kalmar,0.037856023758649826,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
B. Traoré,de2unef3dan4fnahz184pyqz8,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.029457321390509605,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
M. Rygaard,bar5tlyxm2vim2ewqauywgb85,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.06643389910459518,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
K. Lund,15nsr315qb7jhyeik47x9wrxm,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.05519312992691994,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
M. Rygaard,bar5tlyxm2vim2ewqauywgb85,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.7884,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
