player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name
D. Pavúk,4pdbxxxna3olrks89fqchp10q,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,7,3,Striker,Centre,NaN,12,3,5,NaN,4,1,1,11,14,4,90,4,1,3,13,5,6,1,NaN,1,2,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,9,SVK,Super_Liga
S. Danko,86iv7jtj1e50c7vnvopoph6mt,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,4,1,Substitute,NaN,Midfielder,11,NaN,1,2,4,1,NaN,7,15,6,45,7,3,1,12,6,8,NaN,1,NaN,NaN,1,3,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,10,SVK,Super_Liga
J. Holp,df9ewvyxyd909s8dco2blk7x0,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,NaN,SVK,Super_Liga
L. Jánošík,arty8iizn0u4abf1md5l26hn9,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,4,NaN,Substitute,NaN,Midfielder,3,2,1,2,NaN,NaN,NaN,3,5,NaN,45,3,1,NaN,7,3,5,NaN,NaN,NaN,NaN,NaN,1,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,9,SVK,Super_Liga
D. Magda,95aokv8dk9sj9uq57k7t7po15,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,2,1,Substitute,NaN,Defender,12,NaN,1,1,5,1,NaN,7,16,6,27,5,1,2,11,5,7,NaN,1,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,7,SVK,Super_Liga
M. Šindelář,7lhr196eohxafuxild9q208gl,FC Košice,dbdao4og2npxkgwkkan30knze,2,NaN,Defender,Left/Centre,NaN,33,NaN,6,NaN,26,2,NaN,10,39,28,90,13,6,6,14,4,7,NaN,3,NaN,4,4,NaN,4,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,6,SVK,Super_Liga
M. Ružinský,eifrrc9qfzqaj4v7zwbrm8j4l,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,NaN,SVK,Super_Liga
Y. Shimamura,7zmtrgppv7pv6kbxz7tff31n8,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,NaN,SVK,Super_Liga
J. Sova,74lrduk1dn8xjvybfd3enxai2,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,NaN,SVK,Super_Liga
F. Vaško,fcghqq1nmg50uuzxkskomiuh,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,NaN,SVK,Super_Liga
I. Žofčák,cflltphsio8xaxhuhn70wx4gl,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,2,1,Substitute,NaN,Midfielder,19,NaN,1,6,8,NaN,NaN,12,25,8,45,13,10,2,23,11,16,2,NaN,3,1,NaN,2,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,13,SVK,Super_Liga
M. Kira,e05t9j6pmt4j5dobxo7gtb6xh,FC Košice,dbdao4og2npxkgwkkan30knze,NaN,NaN,Goalkeeper,Centre,NaN,10,NaN,NaN,NaN,8,2,NaN,8,18,10,90,24,13,12,21,5,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,16,SVK,Super_Liga
J. Mizerák,9t8kyau1az4sel7awnnsko5at,FC Košice,dbdao4og2npxkgwkkan30knze,8,2,Defender,Left,NaN,11,3,3,4,11,4,1,1,25,19,90,13,4,6,9,1,5,NaN,1,NaN,1,1,2,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,32,SVK,Super_Liga
J. Krivák,5vjwd4k2n8vpnb84g2wi15nu1,FC Košice,dbdao4og2npxkgwkkan30knze,2,NaN,Defender,Centre/Right,NaN,45,NaN,6,NaN,33,6,NaN,14,55,36,90,24,6,7,21,3,6,NaN,3,NaN,1,4,NaN,4,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,12,SVK,Super_Liga
L. Fabiš,4w32xhwkyd5mtf8jkbja744x5,FC Košice,dbdao4og2npxkgwkkan30knze,4,2,Defender,Right,NaN,20,NaN,1,2,13,3,NaN,7,28,15,90,12,11,7,15,3,7,1,NaN,1,4,3,2,3,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,15,SVK,Super_Liga
L. Greššák,12nprkdair7qrv4f1uwuj7c9h,FC Košice,dbdao4og2npxkgwkkan30knze,4,1,Defensive Midfielder,Left/Centre,NaN,20,2,6,NaN,13,2,2,7,23,13,77,4,2,7,10,2,4,NaN,2,NaN,5,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,5,SVK,Super_Liga
O. Holikov,59hrt8s1van5u2bcf1305fw0l,FC Košice,dbdao4og2npxkgwkkan30knze,3,1,Defensive Midfielder,Centre/Right,NaN,33,1,9,NaN,18,3,NaN,16,39,19,89,11,4,10,21,8,9,2,1,2,7,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,7,SVK,Super_Liga
B. Turčák,cquqn610d5e0gz3n4vp4bl7md,FC Košice,dbdao4og2npxkgwkkan30knze,1,NaN,Attacking Midfielder,Left,NaN,20,2,7,1,8,3,2,12,21,9,88,2,2,3,12,10,10,NaN,1,1,NaN,1,NaN,1,3,2,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,4,SVK,Super_Liga
M. Faško,17fh37y13hwtz5osjkf16ltxx,FC Košice,dbdao4og2npxkgwkkan30knze,6,1,Attacking Midfielder,Centre,NaN,33,5,6,8,8,1,2,28,40,9,90,12,5,7,38,19,22,4,NaN,5,6,NaN,1,NaN,3,5,1,1,NaN,1,1,1,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,17,SVK,Super_Liga
E. Pačinda,bw7g40ihk5of1c2ax4v0s4p91,FC Košice,dbdao4og2npxkgwkkan30knze,3,3,Attacking Midfielder,Right,NaN,20,NaN,5,7,6,NaN,NaN,17,31,8,77,12,7,1,28,11,17,3,4,3,NaN,NaN,3,NaN,1,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,16,SVK,Super_Liga
Ž. Medved,3ph2vmo060rq3l7h3korj30lx,FC Košice,dbdao4og2npxkgwkkan30knze,10,10,Striker,Centre,NaN,10,NaN,12,3,3,2,NaN,7,19,6,88,6,3,3,13,5,10,1,9,1,1,1,NaN,1,6,7,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,4231,1,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,11,SVK,Super_Liga
D. Gallovič,tbbthwwwpfkm7luezvil0no5,FC Košice,dbdao4og2npxkgwkkan30knze,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,NaN,SVK,Super_Liga
J. Jakubko,d7qnv5jqvy89ptfbuavesrr4k,FC Košice,dbdao4og2npxkgwkkan30knze,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,NaN,SVK,Super_Liga
B. Petrák,1v9leyu3y45lb21enpad0wzqh,FC Košice,dbdao4og2npxkgwkkan30knze,NaN,NaN,Substitute,NaN,Defender,1,NaN,NaN,NaN,NaN,NaN,NaN,1,2,1,2,1,NaN,1,1,1,1,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,1,SVK,Super_Liga
M. Putnocký,a22omz44ldlc6h4shw15kbb2t,FC Košice,dbdao4og2npxkgwkkan30knze,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,NaN,SVK,Super_Liga
K. Qose,9rqcgur019yehul5je0bvxi39,FC Košice,dbdao4og2npxkgwkkan30knze,NaN,NaN,Substitute,NaN,Midfielder,5,NaN,1,NaN,2,2,NaN,3,8,4,13,3,1,3,4,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,3,SVK,Super_Liga
L. Sagna,eohv4yfzmjh0i70ps5p0spw4,FC Košice,dbdao4og2npxkgwkkan30knze,2,NaN,Substitute,NaN,Attacker,2,NaN,NaN,NaN,NaN,NaN,NaN,2,3,1,2,NaN,NaN,NaN,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,2,SVK,Super_Liga
M. Sovič,9kmmlvfxro0meb5tngkoc3nkk,FC Košice,dbdao4og2npxkgwkkan30knze,NaN,NaN,Substitute,NaN,Midfielder,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,NaN,SVK,Super_Liga
F. Valach,9k24aoqflxicdw3xr4p0qnkdl,FC Košice,dbdao4og2npxkgwkkan30knze,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,NaN,SVK,Super_Liga
M. Vasiľ,dhz6lbpryfkko4f3yugelp4yy,FC Košice,dbdao4og2npxkgwkkan30knze,2,NaN,Substitute,NaN,Midfielder,3,1,1,1,2,1,NaN,1,4,3,13,2,NaN,1,1,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs FC Košice,li24b56fap5otpxo9aovtjbo,2023-08-25,4,SVK,Super_Liga
A. Popović,eje5qbwydavpurasv1lyw5xih,DAC 1904,7o9tba6opekhoz7pcuq8gm93m,NaN,NaN,Goalkeeper,Centre,NaN,19,NaN,NaN,NaN,17,2,NaN,3,25,18,90,15,2,4,10,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,433,NaN,DAC 1904 vs Dukla Banská Bystrica,m13bjtzfb631mt7halaoycyc,2023-08-26,8,SVK,Super_Liga
Y. Andzouana,a3x1zd1zarf5tuualhfdy47h1,DAC 1904,7o9tba6opekhoz7pcuq8gm93m,8,NaN,Defender,Left,NaN,74,4,6,3,39,4,2,36,81,40,90,24,12,12,43,16,19,1,1,2,8,1,2,1,NaN,NaN,NaN,,NaN,1,,,NaN,NaN,,,433,NaN,DAC 1904 vs Dukla Banská Bystrica,m13bjtzfb631mt7halaoycyc,2023-08-26,14,SVK,Super_Liga
M. Csinger,2rq9bdoqppx3thlsm79j2i0ru,DAC 1904,7o9tba6opekhoz7pcuq8gm93m,3,1,Defender,Left/Centre,NaN,64,NaN,2,NaN,50,4,NaN,20,67,50,90,24,4,7,23,4,5,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,1,1,,NaN,NaN,,,NaN,NaN,,,433,NaN,DAC 1904 vs Dukla Banská Bystrica,m13bjtzfb631mt7halaoycyc,2023-08-26,3,SVK,Super_Liga
S. Risvanis,7amuf5plpwip1k6kygscerlqt,DAC 1904,7o9tba6opekhoz7pcuq8gm93m,4,1,Defender,Centre/Right,NaN,56,NaN,5,NaN,40,5,NaN,16,62,43,90,22,4,7,19,3,5,1,1,1,2,NaN,NaN,NaN,NaN,1,1,,NaN,NaN,,,NaN,NaN,,,433,NaN,DAC 1904 vs Dukla Banská Bystrica,m13bjtzfb631mt7halaoycyc,2023-08-26,7,SVK,Super_Liga
Alex Pinto,ejn0jmj376teq42orjvxzkuzt,DAC 1904,7o9tba6opekhoz7pcuq8gm93m,6,5,Defender,Right,NaN,48,2,8,8,31,3,2,18,63,36,90,27,8,6,36,8,13,1,3,1,2,2,9,2,NaN,NaN,NaN,,1,1,,,NaN,NaN,,,433,NaN,DAC 1904 vs Dukla Banská Bystrica,m13bjtzfb631mt7halaoycyc,2023-08-26,26,SVK,Super_Liga
M. Káčer,4xk6crcbt40xenux91yy011at,DAC 1904,7o9tba6opekhoz7pcuq8gm93m,3,2,Midfielder,Left/Centre,NaN,22,NaN,2,2,13,1,NaN,12,29,14,78,11,3,4,19,5,9,NaN,1,NaN,3,NaN,1,NaN,NaN,1,NaN,,NaN,NaN,,,NaN,NaN,,,433,NaN,DAC 1904 vs Dukla Banská Bystrica,m13bjtzfb631mt7halaoycyc,2023-08-26,10,SVK,Super_Liga
Ž. Gavrić,bxjim11tyb4rdm9f0uwmaxfxl,DAC 1904,7o9tba6opekhoz7pcuq8gm93m,5,1,Midfielder,Centre,NaN,28,4,4,5,10,2,2,22,28,10,87,11,6,6,26,14,15,1,1,2,4,NaN,3,NaN,1,3,1,,NaN,1,,,NaN,NaN,,,433,1,DAC 1904 vs Dukla Banská Bystrica,m13bjtzfb631mt7halaoycyc,2023-08-26,12,SVK,Super_Liga
M. Dimun,1nsjai8x5bgirx5rufesjptjp,DAC 1904,7o9tba6opekhoz7pcuq8gm93m,2,1,Midfielder,Centre/Right,NaN,38,1,4,1,17,3,1,21,50,22,87,22,9,9,28,7,13,NaN,2,NaN,6,NaN,NaN,NaN,NaN,1,1,,NaN,NaN,,,NaN,NaN,,,433,NaN,DAC 1904 vs Dukla Banská Bystrica,m13bjtzfb631mt7halaoycyc,2023-08-26,13,SVK,Super_Liga
M. Trusa,du28e4s5bntunw94yzsdh4acq,DAC 1904,7o9tba6opekhoz7pcuq8gm93m,11,2,Striker,Left/Centre,NaN,9,2,3,1,4,NaN,NaN,5,15,5,77,3,NaN,2,10,4,8,1,2,1,2,NaN,NaN,NaN,NaN,4,1,,NaN,NaN,,,1,1,,,433,NaN,DAC 1904 vs Dukla Banská Bystrica,m13bjtzfb631mt7halaoycyc,2023-08-26,14,SVK,Super_Liga
C. Herc,12395z7ydxxjuz4sj034ane21,DAC 1904,7o9tba6opekhoz7pcuq8gm93m,11,NaN,Striker,Centre,NaN,34,5,5,3,16,1,1,22,45,20,90,9,7,3,29,9,16,NaN,1,NaN,2,NaN,NaN,NaN,2,NaN,NaN,,NaN,NaN,,,1,1,,,433,NaN,DAC 1904 vs Dukla Banská Bystrica,m13bjtzfb631mt7halaoycyc,2023-08-26,17,SVK,Super_Liga
Ammar Ramadan,efjgg9qr6hdz7ufboa07q5y7e,DAC 1904,7o9tba6opekhoz7pcuq8gm93m,9,NaN,Striker,Centre/Right,NaN,16,6,9,5,9,1,1,9,25,11,61,7,NaN,1,18,2,5,NaN,3,1,NaN,NaN,2,NaN,NaN,2,NaN,,NaN,NaN,,,1,1,,,433,NaN,DAC 1904 vs Dukla Banská Bystrica,m13bjtzfb631mt7halaoycyc,2023-08-26,18,SVK,Super_Liga
K. Gruszkowski,eaucji42h0ay0g8h4nh4f9s7o,DAC 1904,7o9tba6opekhoz7pcuq8gm93m,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,433,NaN,DAC 1904 vs Dukla Banská Bystrica,m13bjtzfb631mt7halaoycyc,2023-08-26,NaN,SVK,Super_Liga
