playerName,team_name,label,date,318.0
A. Abid,KRC Genk II,Deinze vs KRC Genk II,2023-10-20,0.06094883
A. Abid,KRC Genk II,Dender vs KRC Genk II,2023-10-01,0.03210136
A. Abid,KRC Genk II,Francs Borains vs KRC Genk II,2023-08-20,0.038614510000000005
A. Abid,KRC Genk II,KRC Genk II vs Beerschot,2023-10-07,0.01115329
A. Abid,KRC Genk II,KRC Genk II vs Club Brugge II,2023-08-25,0.32018261
A. Abid,KRC Genk II,KRC Genk II vs Deinze,2024-01-14,0.07641978
A. Abid,KRC Genk II,KRC Genk II vs Lierse K,2023-10-28,0.14760363
A. Abid,KRC Genk II,KRC Genk II vs Liège,2023-11-03,0.00905182
A. Abid,KRC Genk II,KRC Genk II vs Patro Eisden,2023-12-08,0.0023997899999999997
A. Abid,KRC Genk II,KRC Genk II vs RFC Seraing,2023-11-26,1.07151588
A. Abid,KRC Genk II,KRC Genk II vs RSC Anderlecht II,2024-01-27,0.00200891
A. Abid,KRC Genk II,KRC Genk II vs SK Beveren,2023-08-13,0.19289564
A. Abid,KRC Genk II,KRC Genk II vs Zulte Waregem,2023-09-15,0.22381454
A. Abid,KRC Genk II,KV Oostende vs KRC Genk II,2023-09-23,0.32928848
A. Abid,KRC Genk II,RSC Anderlecht II vs KRC Genk II,2023-09-01,0.04834923
A. Abid,KRC Genk II,SK Beveren vs KRC Genk II,2023-12-16,0.0179798
A. Abid,KRC Genk II,Standard Liège II vs KRC Genk II,2023-11-10,0.14216158999999998
A. Abid,KRC Genk II,Zulte Waregem vs KRC Genk II,2024-01-21,0.01315506
A. Akman,Dender,Dender vs Beerschot,2024-03-03,0.032187150000000005
A. Akman,Dender,Dender vs Club Brugge II,2023-11-10,0.69556131
A. Akman,Dender,Dender vs Deinze,2024-04-06,0.00030089
A. Akman,Dender,Dender vs Francs Borains,2023-12-05,0.03060546
A. Akman,Dender,Dender vs KRC Genk II,2023-10-01,0.04099748
A. Akman,Dender,Dender vs Liège,2023-12-15,0.16903821
A. Akman,Dender,Dender vs Patro Eisden,2024-01-27,0.04769086
A. Akman,Dender,Dender vs RFC Seraing,2024-02-07,0.03073064
A. Akman,Dender,Dender vs SK Beveren,2024-02-17,0.0013525800000000001
A. Akman,Dender,Dender vs Standard Liège II,2024-03-16,0.06234875
A. Akman,Dender,Dender vs Zulte Waregem,2024-04-13,0.00092694
