playerName,team_name,label,date,318.0
A. Al Dakhil,Stuttgart II,Stuttgart II vs Wehen Wiesbaden,2025-09-30,0.00241639
A. Amaimouni-Echghouyab,Hoffenheim II,1860 München vs Hoffenheim II,2025-09-20,0.024939290000000003
A. Amaimouni-Echghouyab,Hoffenheim II,Alemannia Aachen vs Hoffenheim II,2025-08-09,0.04047027
A. Amaimouni-Echghouyab,Hoffenheim II,Hansa Rostock vs Hoffenheim II,2025-08-30,0.05753228
A. Amaimouni-Echghouyab,Hoffenheim II,Hoffenheim II vs Energie Cottbus,2025-08-23,0.06987835
A. Amaimouni-Echghouyab,Hoffenheim II,Hoffenheim II vs Erzgebirge Aue,2025-10-26,0.29539813
A. Amaimouni-Echghouyab,Hoffenheim II,Hoffenheim II vs Havelse,2025-08-02,0.06770698
A. Amaimouni-Echghouyab,Hoffenheim II,Hoffenheim II vs Stuttgart II,2025-10-05,0.16575795999999998
A. Amaimouni-Echghouyab,Hoffenheim II,Hoffenheim II vs Ulm,2025-09-28,0.054811280000000004
A. Amaimouni-Echghouyab,Hoffenheim II,Hoffenheim II vs Verl,2025-09-13,0.05584564
A. Amaimouni-Echghouyab,Hoffenheim II,Osnabrück vs Hoffenheim II,2025-10-18,0.15895619
A. Amaimouni-Echghouyab,Hoffenheim II,Rot-Weiss Essen vs Hoffenheim II,2025-10-01,0.63756364
A. Amaimouni-Echghouyab,Hoffenheim II,Viktoria Köln vs Hoffenheim II,2025-09-16,0.04379219
A. Arslan,Rot-Weiss Essen,Erzgebirge Aue vs Rot-Weiss Essen,2025-10-05,0.11182407
A. Arslan,Rot-Weiss Essen,Havelse vs Rot-Weiss Essen,2025-08-09,0.6331929900000001
A. Arslan,Rot-Weiss Essen,Jahn Regensburg vs Rot-Weiss Essen,2025-09-12,0.04440558
A. Arslan,Rot-Weiss Essen,MSV Duisburg vs Rot-Weiss Essen,2025-10-26,0.049554850000000004
A. Arslan,Rot-Weiss Essen,Rot-Weiss Essen vs 1860 München,2025-08-01,0.01710633
A. Arslan,Rot-Weiss Essen,Rot-Weiss Essen vs Alemannia Aachen,2025-08-31,0.38790174
A. Arslan,Rot-Weiss Essen,Rot-Weiss Essen vs Hansa Rostock,2025-09-20,0.04825584
A. Arslan,Rot-Weiss Essen,Rot-Weiss Essen vs Hoffenheim II,2025-10-01,0.01016834
A. Arslan,Rot-Weiss Essen,Rot-Weiss Essen vs Osnabrück,2025-09-17,0.04319171
A. Arslan,Rot-Weiss Essen,Rot-Weiss Essen vs Viktoria Köln,2025-10-18,0.02073107
A. Arslan,Rot-Weiss Essen,Waldhof Mannheim vs Rot-Weiss Essen,2025-09-27,0.18629888
A. Arslan,Rot-Weiss Essen,Wehen Wiesbaden vs Rot-Weiss Essen,2025-08-22,0.040811929999999996
A. Azevedo,Stuttgart II,Stuttgart II vs Ingolstadt,2025-08-10,0.00077474
A. Barylla,Erzgebirge Aue,Alemannia Aachen vs Erzgebirge Aue,2025-09-30,0.0201807
A. Barylla,Erzgebirge Aue,Energie Cottbus vs Erzgebirge Aue,2025-09-17,0.15252187
A. Barylla,Erzgebirge Aue,Erzgebirge Aue vs 1860 München,2025-09-27,0.05497773
A. Barylla,Erzgebirge Aue,Erzgebirge Aue vs Hansa Rostock,2025-08-03,0.013300300000000001
A. Barylla,Erzgebirge Aue,Erzgebirge Aue vs Havelse,2025-08-24,0.03721874
A. Barylla,Erzgebirge Aue,Erzgebirge Aue vs Rot-Weiss Essen,2025-10-05,0.0009649
A. Barylla,Erzgebirge Aue,Erzgebirge Aue vs Viktoria Köln,2025-09-13,0.02702034
A. Barylla,Erzgebirge Aue,Osnabrück vs Erzgebirge Aue,2025-09-20,0.02567565
A. Barylla,Erzgebirge Aue,Saarbrücken vs Erzgebirge Aue,2025-08-30,0.0013564
A. Barylla,Erzgebirge Aue,Ulm vs Erzgebirge Aue,2025-08-09,0.02256488
A. Becker,Ulm,Alemannia Aachen vs Ulm,2025-09-13,0.015143840000000002
A. Becker,Ulm,Hoffenheim II vs Ulm,2025-09-28,0.00992665
A. Becker,Ulm,Ingolstadt vs Ulm,2025-10-04,0.00205195
A. Becker,Ulm,MSV Duisburg vs Ulm,2025-08-23,0.01755864
A. Becker,Ulm,Saarbrücken vs Ulm,2025-09-16,0.31225482
A. Becker,Ulm,Ulm vs Energie Cottbus,2025-10-19,0.00666655
A. Becker,Ulm,Ulm vs Erzgebirge Aue,2025-08-09,0.00231434
A. Becker,Ulm,Ulm vs Jahn Regensburg,2025-09-21,0.00430702
A. Becker,Ulm,Ulm vs Schweinfurt,2025-10-01,0.0066694
A. Becker,Ulm,Ulm vs Waldhof Mannheim,2025-08-31,0.00316478
A. Becker,Ulm,Wehen Wiesbaden vs Ulm,2025-08-03,0.00058809
A. Besio,Verl,Hoffenheim II vs Verl,2025-09-13,0.34238866
A. Besio,Verl,Jahn Regensburg vs Verl,2025-09-28,0.04245246
A. Besio,Verl,Saarbrücken vs Verl,2025-10-18,0.00329957
A. Besio,Verl,Schweinfurt vs Verl,2025-10-04,0.04341953
A. Besio,Verl,Stuttgart II vs Verl,2025-08-23,0.22413717
A. Besio,Verl,Verl vs Alemannia Aachen,2025-09-16,0.07193553999999999
A. Besio,Verl,Verl vs Energie Cottbus,2025-09-21,0.00129251
A. Besio,Verl,Verl vs Ingolstadt,2025-10-01,0.04012085
A. Besio,Verl,Verl vs MSV Duisburg,2025-08-30,0.02058936
A. Besio,Verl,Verl vs Ulm,2025-10-25,0.050240520000000004
A. Besio,Verl,Verl vs Wehen Wiesbaden,2025-08-09,0.00699086
A. Besio,Verl,Waldhof Mannheim vs Verl,2025-08-02,0.0043922399999999995
A. Borgmann,Energie Cottbus,Energie Cottbus vs Alemannia Aachen,2025-10-04,0.13078586
A. Borgmann,Energie Cottbus,Energie Cottbus vs Erzgebirge Aue,2025-09-17,0.46107253
A. Borgmann,Energie Cottbus,Energie Cottbus vs Havelse,2025-10-25,0.403539
A. Borgmann,Energie Cottbus,Energie Cottbus vs Ingolstadt,2025-08-30,0.00218003
A. Borgmann,Energie Cottbus,Energie Cottbus vs Saarbrücken,2025-08-02,0.026255709999999998
A. Borgmann,Energie Cottbus,Energie Cottbus vs Stuttgart II,2025-09-26,0.02014754
A. Borgmann,Energie Cottbus,Hansa Rostock vs Energie Cottbus,2025-09-30,0.06393708000000001
A. Borgmann,Energie Cottbus,Hoffenheim II vs Energie Cottbus,2025-08-23,0.03185085
A. Borgmann,Energie Cottbus,Schweinfurt vs Energie Cottbus,2025-08-08,0.04600926
A. Borgmann,Energie Cottbus,Ulm vs Energie Cottbus,2025-10-19,0.01870712
A. Borgmann,Energie Cottbus,Verl vs Energie Cottbus,2025-09-21,0.12548098
A. Borgmann,Energie Cottbus,Waldhof Mannheim vs Energie Cottbus,2025-09-14,0.15920312
A. Diakhaby,Waldhof Mannheim,Alemannia Aachen vs Waldhof Mannheim,2025-09-20,0.1878219
A. Diakhaby,Waldhof Mannheim,Hansa Rostock vs Waldhof Mannheim,2025-08-10,0.0021108200000000002
A. Diakhaby,Waldhof Mannheim,Havelse vs Waldhof Mannheim,2025-09-30,0.06860566
A. Diakhaby,Waldhof Mannheim,Ulm vs Waldhof Mannheim,2025-08-31,0.036659359999999995
A. Diakhaby,Waldhof Mannheim,Waldhof Mannheim vs 1860 München,2025-10-25,0.04967754
A. Diakhaby,Waldhof Mannheim,Waldhof Mannheim vs Energie Cottbus,2025-09-14,0.00973388
A. Diakhaby,Waldhof Mannheim,Waldhof Mannheim vs Osnabrück,2025-10-04,0.02941987
A. Diakhaby,Waldhof Mannheim,Waldhof Mannheim vs Rot-Weiss Essen,2025-09-27,0.06754243
A. Diakhaby,Waldhof Mannheim,Waldhof Mannheim vs Stuttgart II,2025-09-17,0.36762344999999996
A. Diakhaby,Waldhof Mannheim,Waldhof Mannheim vs Verl,2025-08-02,0.0009504299999999999
A. Diakhaby,Waldhof Mannheim,Waldhof Mannheim vs Viktoria Köln,2025-08-24,0.025254620000000002
A. Fein,Jahn Regensburg,Havelse vs Jahn Regensburg,2025-10-19,0.35960568
A. Fein,Jahn Regensburg,Jahn Regensburg vs Rot-Weiss Essen,2025-09-12,0.16528337999999998
A. Fein,Jahn Regensburg,Jahn Regensburg vs Saarbrücken,2025-10-04,0.06467265
A. Fein,Jahn Regensburg,Jahn Regensburg vs Schweinfurt,2025-08-23,0.08068594
A. Fein,Jahn Regensburg,Jahn Regensburg vs Stuttgart II,2025-10-25,0.18659301
A. Fein,Jahn Regensburg,Jahn Regensburg vs Verl,2025-09-28,0.08948773
A. Fein,Jahn Regensburg,Osnabrück vs Jahn Regensburg,2025-10-01,0.19532258
A. Fein,Jahn Regensburg,Ulm vs Jahn Regensburg,2025-09-21,0.1020575
A. Fein,Jahn Regensburg,Viktoria Köln vs Jahn Regensburg,2025-08-29,0.8287368
A. Fein,Jahn Regensburg,Wehen Wiesbaden vs Jahn Regensburg,2025-09-16,0.15048853
A. Ferati,Waldhof Mannheim,Alemannia Aachen vs Waldhof Mannheim,2025-09-20,0.08358094
A. Ferati,Waldhof Mannheim,Erzgebirge Aue vs Waldhof Mannheim,2025-10-17,0.30802028000000004
A. Ferati,Waldhof Mannheim,Hansa Rostock vs Waldhof Mannheim,2025-08-10,0.48866972999999997
A. Ferati,Waldhof Mannheim,Havelse vs Waldhof Mannheim,2025-09-30,0.12329121999999999
A. Ferati,Waldhof Mannheim,Ulm vs Waldhof Mannheim,2025-08-31,0.07647519
A. Ferati,Waldhof Mannheim,Waldhof Mannheim vs 1860 München,2025-10-25,0.03812416
A. Ferati,Waldhof Mannheim,Waldhof Mannheim vs Energie Cottbus,2025-09-14,0.03674965
A. Ferati,Waldhof Mannheim,Waldhof Mannheim vs Osnabrück,2025-10-04,0.43589432000000006
A. Ferati,Waldhof Mannheim,Waldhof Mannheim vs Rot-Weiss Essen,2025-09-27,0.12703166999999999
A. Ferati,Waldhof Mannheim,Waldhof Mannheim vs Stuttgart II,2025-09-17,0.01390718
A. Ferati,Waldhof Mannheim,Waldhof Mannheim vs Verl,2025-08-02,0.42335108
A. Ferati,Waldhof Mannheim,Waldhof Mannheim vs Viktoria Köln,2025-08-24,0.08111582
A. Geipl,Jahn Regensburg,Havelse vs Jahn Regensburg,2025-10-19,0.0
A. Geipl,Jahn Regensburg,Ingolstadt vs Jahn Regensburg,2025-08-02,0.019426
A. Geipl,Jahn Regensburg,Jahn Regensburg vs MSV Duisburg,2025-08-10,0.28078683
A. Geipl,Jahn Regensburg,Jahn Regensburg vs Rot-Weiss Essen,2025-09-12,0.054946409999999994
A. Geipl,Jahn Regensburg,Jahn Regensburg vs Saarbrücken,2025-10-04,0.030882760000000002
A. Geipl,Jahn Regensburg,Jahn Regensburg vs Schweinfurt,2025-08-23,0.01953922
A. Geipl,Jahn Regensburg,Jahn Regensburg vs Verl,2025-09-28,0.0
A. Geipl,Jahn Regensburg,Viktoria Köln vs Jahn Regensburg,2025-08-29,0.00110481
A. Groiß,Stuttgart II,1860 München vs Stuttgart II,2025-08-30,0.0013723799999999999
A. Groiß,Stuttgart II,MSV Duisburg vs Stuttgart II,2025-08-02,0.05752295
A. Groiß,Stuttgart II,Stuttgart II vs Ingolstadt,2025-08-10,0.00608543
A. Groiß,Stuttgart II,Stuttgart II vs Saarbrücken,2025-09-13,0.01975011
A. Groiß,Stuttgart II,Stuttgart II vs Verl,2025-08-23,0.14886660000000002
A. Groiß,Stuttgart II,Stuttgart II vs Viktoria Köln,2025-09-20,0.006135450000000001
A. Groiß,Stuttgart II,Stuttgart II vs Wehen Wiesbaden,2025-09-30,0.010809299999999999
A. Groiß,Stuttgart II,Waldhof Mannheim vs Stuttgart II,2025-09-17,0.09886025
A. Gürleyen,Hansa Rostock,Erzgebirge Aue vs Hansa Rostock,2025-08-03,1.182e-05
A. Gürleyen,Hansa Rostock,Hansa Rostock vs 1860 München,2025-09-17,0.00339444
A. Gürleyen,Hansa Rostock,Hansa Rostock vs Havelse,2025-09-27,0.0009317899999999999
A. Gürleyen,Hansa Rostock,Hansa Rostock vs Hoffenheim II,2025-08-30,0.00650838
A. Gürleyen,Hansa Rostock,Hansa Rostock vs Waldhof Mannheim,2025-08-10,0.0028141
A. Gürleyen,Hansa Rostock,Hansa Rostock vs Wehen Wiesbaden,2025-10-18,0.01849706
A. Gürleyen,Hansa Rostock,Ingolstadt vs Hansa Rostock,2025-08-24,0.01569997
A. Gürleyen,Hansa Rostock,Osnabrück vs Hansa Rostock,2025-09-14,0.00243217
A. Gürleyen,Hansa Rostock,Rot-Weiss Essen vs Hansa Rostock,2025-09-20,0.00614628
A. Gürleyen,Hansa Rostock,Viktoria Köln vs Hansa Rostock,2025-10-26,0.00074261
A. Hahn,MSV Duisburg,1860 München vs MSV Duisburg,2025-10-19,0.03187292
A. Hahn,MSV Duisburg,Havelse vs MSV Duisburg,2025-09-21,0.04039023
A. Hahn,MSV Duisburg,Jahn Regensburg vs MSV Duisburg,2025-08-10,0.19925864
A. Hahn,MSV Duisburg,MSV Duisburg vs Hansa Rostock,2025-10-03,0.01142907
A. Hahn,MSV Duisburg,MSV Duisburg vs Ingolstadt,2025-09-27,0.01086417
A. Hahn,MSV Duisburg,MSV Duisburg vs Rot-Weiss Essen,2025-10-26,0.74033245
A. Hahn,MSV Duisburg,MSV Duisburg vs Stuttgart II,2025-08-02,0.00472969
A. Hahn,MSV Duisburg,MSV Duisburg vs Ulm,2025-08-23,0.03114236
A. Hahn,MSV Duisburg,MSV Duisburg vs Wehen Wiesbaden,2025-09-13,0.00431708
A. Hahn,MSV Duisburg,Saarbrücken vs MSV Duisburg,2025-09-30,0.00984091
A. Hahn,MSV Duisburg,Schweinfurt vs MSV Duisburg,2025-09-16,0.03082422
A. Hahn,MSV Duisburg,Verl vs MSV Duisburg,2025-08-30,0.00188714
A. Honajzer,Hoffenheim II,Rot-Weiss Essen vs Hoffenheim II,2025-10-01,5.33e-06
A. Kahvić,Ulm,Ulm vs Erzgebirge Aue,2025-08-09,0.01194411
A. Kahvić,Ulm,Ulm vs Waldhof Mannheim,2025-08-31,0.03948137
A. Kahvić,Ulm,Wehen Wiesbaden vs Ulm,2025-08-03,0.006193000000000001
A. Kamara,Saarbrücken,Ingolstadt vs Saarbrücken,2025-10-25,0.008301030000000001
