player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,totalLongBalls,goals,label,match_id,date,possLostAll,country,league_name,season
E. Engelhardt,1s5pzvw1u9ssdfmgre567exnt,Energie Cottbus,9oqny7is99a388pcuflckc9fa,7,2,Striker,Centre/Right,NaN,10,NaN,4,1,4,NaN,NaN,7,18,7,72,5,2,3,12,1,3,2,2,2,3,NaN,1,NaN,2,4,3,NaN,NaN,1,NaN,,1,1,1,1,4312,3,2,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,14,DEU,3_Liga,2025_2026
M. Biankadi,8chm6g9de47o6ilvm5ai8zr9x,Energie Cottbus,9oqny7is99a388pcuflckc9fa,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4312,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,NaN,DEU,3_Liga,2025_2026
J. Butler,a1eb9qftpii46ao5c84vbzvqi,Energie Cottbus,9oqny7is99a388pcuflckc9fa,3,1,Substitute,NaN,Attacker,2,NaN,1,NaN,1,NaN,NaN,1,3,1,18,1,NaN,1,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,4312,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,5,DEU,3_Liga,2025_2026
D. Duah,4d2p86dk4bugxla1yqltvx9pm,Energie Cottbus,9oqny7is99a388pcuflckc9fa,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4312,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,NaN,DEU,3_Liga,2025_2026
M. Hannemann,42sjindqvk1d8vukuifebhdd5,Energie Cottbus,9oqny7is99a388pcuflckc9fa,2,NaN,Substitute,NaN,Attacker,8,1,2,NaN,6,NaN,NaN,2,9,7,27,3,1,1,2,1,1,NaN,1,NaN,1,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,1,1,4312,NaN,1,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,3,DEU,3_Liga,2025_2026
L. Michelbrink,57fmc5cx71td15f6y12b8d3bo,Energie Cottbus,9oqny7is99a388pcuflckc9fa,4,NaN,Substitute,NaN,Midfielder,21,2,4,NaN,10,NaN,2,11,22,10,27,4,3,2,12,5,6,NaN,NaN,NaN,2,1,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4312,2,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,3,DEU,3_Liga,2025_2026
C. Moustfa,a4p3gmkx84pma9jh0gnow7wx6,Energie Cottbus,9oqny7is99a388pcuflckc9fa,1,NaN,Substitute,NaN,Midfielder,5,NaN,1,1,NaN,NaN,NaN,5,7,1,7,4,NaN,3,6,4,4,1,NaN,1,3,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4312,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,4,DEU,3_Liga,2025_2026
A. Sebald,1gg4p0zdem59907d21k0hnglx,Energie Cottbus,9oqny7is99a388pcuflckc9fa,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4312,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,NaN,DEU,3_Liga,2025_2026
S. Straudi,jlh1c0iz0cg28i64s7oenze1,Energie Cottbus,9oqny7is99a388pcuflckc9fa,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4312,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,NaN,DEU,3_Liga,2025_2026
T. Tattermusch,5m4pugg6bn9b3noaiad9zkcbu,Energie Cottbus,9oqny7is99a388pcuflckc9fa,NaN,NaN,Substitute,NaN,Attacker,1,NaN,2,NaN,NaN,NaN,NaN,1,1,NaN,17,NaN,NaN,NaN,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4312,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,NaN,DEU,3_Liga,2025_2026
S. Drljača,4dy76ma50fapqoni7d8j012w9,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,NaN,NaN,Goalkeeper,Centre,NaN,24,NaN,NaN,NaN,24,1,NaN,3,27,25,90,11,3,3,5,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,8,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,3,DEU,3_Liga,2025_2026
L. Meyer,o60kos81an7egnizbpwb49w4,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,2,1,Defender,Left,NaN,36,NaN,3,9,19,3,NaN,17,42,20,62,16,7,3,32,9,14,NaN,NaN,NaN,NaN,NaN,10,NaN,1,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,5,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,19,DEU,3_Liga,2025_2026
D. Nothnagel,a9d2l7z7thwnocettv9hl6aqd,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,4,2,Defender,Left/Centre,NaN,60,NaN,2,NaN,44,1,NaN,26,62,44,90,20,7,5,28,7,8,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,1,1,NaN,NaN,433,8,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,4,DEU,3_Liga,2025_2026
T. Köhler,7qul2vnov7ax55lvkinr41fro,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,1,NaN,Defender,Centre/Right,NaN,64,NaN,7,1,45,2,NaN,24,69,50,90,30,6,2,24,8,8,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,2,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,5,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,6,DEU,3_Liga,2025_2026
C. Olivier,35mw7r8f2471bkw9z2ouuj8,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,6,2,Defender,Right,NaN,40,2,3,2,18,1,1,26,45,18,74,15,7,4,33,12,15,NaN,1,NaN,2,NaN,4,NaN,NaN,2,NaN,NaN,1,2,NaN,,1,1,NaN,NaN,433,5,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,10,DEU,3_Liga,2025_2026
E. Korkut,fj0uvw3w5mqtg3ebu66o2r6c,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,3,NaN,Midfielder,Left/Centre,NaN,13,NaN,1,2,3,NaN,NaN,11,21,5,45,7,NaN,1,18,5,10,1,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,11,DEU,3_Liga,2025_2026
S. Di Benedetto,13za9epvzsczbjs3jtqgf4il0,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,4,NaN,Midfielder,Centre,NaN,47,3,8,4,20,1,1,28,53,21,90,18,4,4,33,14,18,NaN,NaN,NaN,1,1,NaN,1,2,1,NaN,1,2,NaN,NaN,,NaN,NaN,NaN,NaN,433,6,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,12,DEU,3_Liga,2025_2026
N. Sessa,7wjpl1k2hb8x71cdkof4jspud,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,7,NaN,Midfielder,Centre/Right,NaN,46,2,9,9,22,3,NaN,39,53,23,90,16,11,6,51,24,28,1,NaN,2,2,1,5,1,NaN,2,NaN,NaN,1,2,2,,1,1,NaN,NaN,433,4,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,19,DEU,3_Liga,2025_2026
J. Majchrzak,c3mxgqtx2a7xeb84xpol050k4,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,9,2,Striker,Left/Centre,NaN,9,4,4,1,2,1,2,7,13,2,74,4,2,2,11,7,9,NaN,1,NaN,1,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,,1,1,NaN,NaN,433,1,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,9,DEU,3_Liga,2025_2026
M. Sankoh,b2uznyb9b8fxsy57450mbmwru,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,3,NaN,Striker,Centre,NaN,8,1,1,NaN,2,NaN,NaN,6,12,2,62,2,NaN,NaN,10,3,6,1,1,1,NaN,NaN,NaN,NaN,2,5,2,NaN,NaN,NaN,NaN,,3,3,NaN,NaN,433,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,7,DEU,3_Liga,2025_2026
L. Penna,bcuxy68u0t2lveqlb60smj2s,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,4,1,Striker,Centre/Right,NaN,30,1,1,6,11,NaN,NaN,22,37,13,90,10,5,4,31,15,19,2,NaN,2,3,1,5,1,NaN,NaN,NaN,NaN,1,1,1,,2,2,NaN,NaN,433,1,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,13,DEU,3_Liga,2025_2026
K. Amaniampong,dyoztuwrih4r4fl97gpat3bl6,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,2,1,Substitute,NaN,Defender,7,NaN,2,1,4,NaN,NaN,4,8,5,16,8,2,NaN,6,2,2,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,5,DEU,3_Liga,2025_2026
A. Groiß,79kam57lxqdt5ac17wgrmsvl5,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,NaN,DEU,3_Liga,2025_2026
D. Hajdini,4zj89jmp17kwg6o3xq9l7b190,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,NaN,DEU,3_Liga,2025_2026
M. Herwerth,8piprkveufst43e3d354e1vys,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,NaN,DEU,3_Liga,2025_2026
N. Jatta,4vbbsur550d9vskpxhi6zet5g,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,3,NaN,Substitute,NaN,Midfielder,1,NaN,2,NaN,1,NaN,NaN,NaN,1,1,16,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,3,DEU,3_Liga,2025_2026
J. Lüers,7nmtjxxbegep7z409yg39htsk,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,3,1,Substitute,NaN,Midfielder,14,NaN,4,NaN,5,NaN,NaN,10,17,6,45,6,3,NaN,12,5,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,1,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,4,DEU,3_Liga,2025_2026
M. Ouro-Tagba,9rlfri1pv8eahyh4trwemcy6s,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,6,2,Substitute,NaN,Attacker,1,2,4,NaN,1,NaN,1,NaN,1,1,28,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,3,DEU,3_Liga,2025_2026
Y. Spalt,cz9ofh9ot911m65duxtjerpxw,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,2,1,Substitute,NaN,Midfielder,4,NaN,1,NaN,3,NaN,NaN,3,5,3,28,5,1,NaN,4,1,1,NaN,NaN,NaN,NaN,1,1,1,NaN,1,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,433,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,2,DEU,3_Liga,2025_2026
J. Felsen,64m6axssxq9pz8qvfmj0yatjo,Stuttgart II,92vh2szunw2i3qmcxzgppzvet,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,NaN,Energie Cottbus vs Stuttgart II,ods6v4yd038n8d7ln8yszaxg,2025-09-26,NaN,DEU,3_Liga,2025_2026
P. Menzel,7ii29zk2vy0c7jho6bjcqfc2d,Saarbrücken,phapxbb6gx2vjn09uozt2et6,NaN,NaN,Goalkeeper,Centre,NaN,25,NaN,NaN,NaN,28,3,NaN,2,27,29,90,14,1,10,5,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4132,9,,Saarbrücken vs MSV Duisburg,qr1zr0rc8nv94bllk2ovrs44,2025-09-30,4,DEU,3_Liga,2025_2026
T. Schumacher,co2rigzmcr7fxjk12gwlw8vdh,Saarbrücken,phapxbb6gx2vjn09uozt2et6,3,NaN,Defender,Left,NaN,25,1,4,2,16,1,NaN,9,33,21,90,16,6,3,13,4,5,NaN,NaN,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4132,4,,Saarbrücken vs MSV Duisburg,qr1zr0rc8nv94bllk2ovrs44,2025-09-30,16,DEU,3_Liga,2025_2026
J. Bichsel,5sbj1q3tlng1yb73hu3np0lm2,Saarbrücken,phapxbb6gx2vjn09uozt2et6,1,NaN,Defender,Left/Centre,NaN,68,NaN,4,1,57,1,NaN,15,79,62,90,32,6,1,21,4,7,NaN,3,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4132,7,,Saarbrücken vs MSV Duisburg,qr1zr0rc8nv94bllk2ovrs44,2025-09-30,12,DEU,3_Liga,2025_2026
S. Sonnenberg,akfbttkeqfd8pzhe93ra674kp,Saarbrücken,phapxbb6gx2vjn09uozt2et6,6,3,Defender,Centre/Right,NaN,70,1,3,NaN,57,1,NaN,13,77,58,90,28,4,2,19,2,5,NaN,3,NaN,1,1,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4132,4,,Saarbrücken vs MSV Duisburg,qr1zr0rc8nv94bllk2ovrs44,2025-09-30,8,DEU,3_Liga,2025_2026
L. Wilhelm,901kbo6txt2dn9wo07goomyy2,Saarbrücken,phapxbb6gx2vjn09uozt2et6,NaN,NaN,Defender,Right,NaN,55,1,9,NaN,34,1,1,25,60,39,90,29,5,5,25,10,10,NaN,2,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4132,10,,Saarbrücken vs MSV Duisburg,qr1zr0rc8nv94bllk2ovrs44,2025-09-30,7,DEU,3_Liga,2025_2026
A. Kamara,6bqx6mm3vesoc45r9mt5ygeay,Saarbrücken,phapxbb6gx2vjn09uozt2et6,4,1,Defensive Midfielder,Centre,NaN,40,1,5,1,30,3,1,11,51,37,84,15,4,7,15,3,5,1,1,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,3,3,NaN,NaN,4132,3,,Saarbrücken vs MSV Duisburg,qr1zr0rc8nv94bllk2ovrs44,2025-09-30,13,DEU,3_Liga,2025_2026
R. Elongo-Yombo,72m3gq1m8jqc8l51voat25rvu,Saarbrücken,phapxbb6gx2vjn09uozt2et6,5,1,Midfielder,Left/Centre,NaN,10,2,4,3,1,1,1,10,14,2,84,3,1,2,17,8,9,NaN,NaN,NaN,1,NaN,4,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,2,1,NaN,NaN,4132,NaN,,Saarbrücken vs MSV Duisburg,qr1zr0rc8nv94bllk2ovrs44,2025-09-30,18,DEU,3_Liga,2025_2026
K. Rabihić,19fd6itoe4740y4fjyjskdm1h,Saarbrücken,phapxbb6gx2vjn09uozt2et6,6,1,Midfielder,Centre,NaN,34,1,4,1,13,1,NaN,23,43,16,69,16,9,3,29,9,14,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,,3,2,NaN,NaN,4132,3,,Saarbrücken vs MSV Duisburg,qr1zr0rc8nv94bllk2ovrs44,2025-09-30,13,DEU,3_Liga,2025_2026
M. Multhaup,bo0rborpna3wvglqn6gcv8q1h,Saarbrücken,phapxbb6gx2vjn09uozt2et6,5,NaN,Midfielder,Centre/Right,NaN,24,2,4,2,10,2,NaN,14,27,11,90,10,2,3,19,5,7,NaN,NaN,NaN,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4132,4,,Saarbrücken vs MSV Duisburg,qr1zr0rc8nv94bllk2ovrs44,2025-09-30,11,DEU,3_Liga,2025_2026
P. Schmidt,c8520lgmypwzrn4u9lml4y4t1,Saarbrücken,phapxbb6gx2vjn09uozt2et6,8,4,Striker,Left/Centre,NaN,7,1,5,NaN,1,NaN,1,6,13,1,69,5,4,2,12,4,7,NaN,3,NaN,2,NaN,NaN,NaN,1,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4132,NaN,,Saarbrücken vs MSV Duisburg,qr1zr0rc8nv94bllk2ovrs44,2025-09-30,8,DEU,3_Liga,2025_2026
