playerName,playerId,contestantId,typeId,team_name,9,321,322,label,match_id,date
Jamiro Monteiro,6u7z5qrlwzl9aug8awejq37xl,2uuh2bir8ktof0uxfo06lb4ox,15,PEC Zwolle,,0.0209653917700052,0.0,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
D. Mbayo,6eg8vaxpqsd6cyh736h7bq4x6,2uuh2bir8ktof0uxfo06lb4ox,15,PEC Zwolle,,0.0252939946949481,0.06296322494745255,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
D. Min,7o8auo4uu5mzh7f4a44ucdf8q,ccpscwdcm65czscrun048ecn5,15,Utrecht,,0.0239268578588962,0.01607261598110199,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
T. Oosting,684nd3xjli51z43pbla0mwa21,2uuh2bir8ktof0uxfo06lb4ox,15,PEC Zwolle,,0.519667387008667,0.30497032403945923,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
Jamiro Monteiro,6u7z5qrlwzl9aug8awejq37xl,2uuh2bir8ktof0uxfo06lb4ox,13,PEC Zwolle,,0.027546226978302,0.0,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
Miguel Rodríguez,9ano8w4jrlk6zq92rxchzaru2,ccpscwdcm65czscrun048ecn5,13,Utrecht,,0.0446375682950019,0.0,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
Miguel Rodríguez,9ano8w4jrlk6zq92rxchzaru2,ccpscwdcm65czscrun048ecn5,15,Utrecht,,0.0198212526738643,0.0,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
D. van den Berg,29s8wk0a2m66rebsfx1jfuuh,ccpscwdcm65czscrun048ecn5,16,Utrecht,,0.3178833723068237,0.7447730302810669,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
D. Murkin,a02jtmvlc1tlstvt96pa1hisq,ccpscwdcm65czscrun048ecn5,16,Utrecht,,0.1795629560947418,0.702187180519104,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
Miguel Rodríguez,9ano8w4jrlk6zq92rxchzaru2,ccpscwdcm65czscrun048ecn5,15,Utrecht,,0.035087876021862,0.097256138920784,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
D. Mbayo,6eg8vaxpqsd6cyh736h7bq4x6,2uuh2bir8ktof0uxfo06lb4ox,13,PEC Zwolle,,0.2666396498680115,0.0,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
M. van der Hoorn,aafz6q5ggn9e6m5hprc71lgph,ccpscwdcm65czscrun048ecn5,15,Utrecht,,0.0638275444507598,0.04455079138278961,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
T. Buitink,hjb0mn4fgmfiimwn5odvl8fd,2uuh2bir8ktof0uxfo06lb4ox,13,PEC Zwolle,,0.0908175706863403,0.0,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
A. Engwanda,8lt54ei6pcu25u8uerigmx5yi,ccpscwdcm65czscrun048ecn5,15,Utrecht,,0.0148234721273183,0.3695868253707886,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
A. Blake,2t2mq9pun2hrdvadnpixxvlzo,ccpscwdcm65czscrun048ecn5,14,Utrecht,,0.0342376306653022,0.0,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
E. Demircan,3gczyjwrkpu7ht35di1g09s0k,ccpscwdcm65czscrun048ecn5,13,Utrecht,,0.0497699864208698,0.0,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
A. Blake,2t2mq9pun2hrdvadnpixxvlzo,ccpscwdcm65czscrun048ecn5,13,Utrecht,,0.0943091735243797,0.0,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
E. Demircan,3gczyjwrkpu7ht35di1g09s0k,ccpscwdcm65czscrun048ecn5,15,Utrecht,,0.0703833997249603,0.0,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
C. Bozdoğan,b33sm106xc7g3h4bcqtawja7e,ccpscwdcm65czscrun048ecn5,15,Utrecht,,0.1375156641006469,0.4947602152824402,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
S. El Karouani,enimk3ibb10vk3f8vrmmhq7oq,ccpscwdcm65czscrun048ecn5,13,Utrecht,,0.0535160712897777,0.0,PEC Zwolle vs Utrecht,5kvnru8yf9l7xszekgw5orcwk,2025-08-31
A. Hadj Moussa,dwyl0yii553i57u7azfa7d15g,20vymiy7bo8wkyxai3ew494fz,15,Feyenoord,,0.0155140366405248,0.04106047376990318,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31
L. Valente,29fr98or3mqippn84z3p9ihhw,20vymiy7bo8wkyxai3ew494fz,15,Feyenoord,,0.2757950127124786,0.4386827051639557,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31
L. Sauer,1pezvbb0n8z7hu5063jysg2s4,20vymiy7bo8wkyxai3ew494fz,13,Feyenoord,,0.0279754046350717,0.0,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31
M. van Bergen,7ty1wdxxnusgkl34k5raipbl5,89w5c6pw7vn0dxypi61tt0g4k,15,Sparta Rotterdam,,0.1577605754137039,0.0,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31
B. Nieuwkoop,aajft01g5yggw0is5fbfh3105,20vymiy7bo8wkyxai3ew494fz,15,Feyenoord,,0.0730339810252189,0.0,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31
J. Bos,bwxn7o8ved1xo5bmfkfgzekiy,20vymiy7bo8wkyxai3ew494fz,16,Feyenoord,,0.0444365739822387,0.23809871077537537,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31
P. van Aanholt,6yush35gfp1sgyyzicye73rp,89w5c6pw7vn0dxypi61tt0g4k,15,Sparta Rotterdam,,0.0276316497474908,0.0,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31
L. Sauer,1pezvbb0n8z7hu5063jysg2s4,20vymiy7bo8wkyxai3ew494fz,15,Feyenoord,,0.0860692411661148,0.04653559625148773,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31
S. Sambo,f57vs3qmmob743hdk2dxf56cq,89w5c6pw7vn0dxypi61tt0g4k,13,Sparta Rotterdam,,0.0154600534588098,0.0,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31
L. Sauer,1pezvbb0n8z7hu5063jysg2s4,20vymiy7bo8wkyxai3ew494fz,15,Feyenoord,,0.0524546355009079,0.0,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31
T. Lauritsen,6q77vt9bp8dsq48pa97mfzsa1,89w5c6pw7vn0dxypi61tt0g4k,13,Sparta Rotterdam,,0.2101866453886032,0.0,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31
T. Lauritsen,6q77vt9bp8dsq48pa97mfzsa1,89w5c6pw7vn0dxypi61tt0g4k,15,Sparta Rotterdam,,0.0754295662045478,0.3631299138069153,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31
