player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,totalLongBalls,goals,label,match_id,date,possLostAll,country,league_name,season
Gonçalo Borges,cdir3jevzi4o8edgtfwu6jfca,Feyenoord,20vymiy7bo8wkyxai3ew494fz,2,NaN,Substitute,NaN,Attacker,4,NaN,NaN,NaN,NaN,NaN,NaN,5,4,NaN,14,1,NaN,1,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,NaN,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31,2,NLD,Eredivisie,2025_2026
J. Bijlow,9pgr69ub37hmr76gwbfw7lhw5,Feyenoord,20vymiy7bo8wkyxai3ew494fz,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,NaN,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31,NaN,NLD,Eredivisie,2025_2026
L. Bossin,7j7stqaomy8pnmzangrsyfahh,Feyenoord,20vymiy7bo8wkyxai3ew494fz,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,NaN,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31,NaN,NLD,Eredivisie,2025_2026
G. Diarra,5qvkwsnygz3zekwsdd1r994wk,Feyenoord,20vymiy7bo8wkyxai3ew494fz,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,NaN,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31,NaN,NLD,Eredivisie,2025_2026
T. Kraaijeveld,eoodvdqfvhql03i8kv9l14qvo,Feyenoord,20vymiy7bo8wkyxai3ew494fz,1,1,Substitute,NaN,Midfielder,6,NaN,2,2,NaN,NaN,NaN,6,10,NaN,9,3,4,NaN,11,5,8,NaN,1,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,1,NaN,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31,5,NLD,Eredivisie,2025_2026
J. Plug,2tox45zgi16bvmn2xzdlvblsk,Feyenoord,20vymiy7bo8wkyxai3ew494fz,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,NaN,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31,NaN,NLD,Eredivisie,2025_2026
G. Read,ecqjg6wtntf1guejvm10redck,Feyenoord,20vymiy7bo8wkyxai3ew494fz,NaN,NaN,Substitute,NaN,Defender,24,NaN,1,3,8,2,NaN,16,25,8,31,5,2,3,18,9,10,1,NaN,1,1,NaN,1,NaN,1,6,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,2,NaN,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31,4,NLD,Eredivisie,2025_2026
A. Sliti,987w8p2dsxd9tm1phv18g6pec,Feyenoord,20vymiy7bo8wkyxai3ew494fz,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,NaN,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31,NaN,NLD,Eredivisie,2025_2026
J. Slory,891zjrm0zjc2e3ebjx11p2y38,Feyenoord,20vymiy7bo8wkyxai3ew494fz,2,NaN,Substitute,NaN,Attacker,16,3,3,NaN,2,1,2,15,21,3,45,3,2,1,20,12,16,2,NaN,2,NaN,1,2,1,3,12,2,NaN,NaN,1,NaN,NaN,1,1,,,4231,1,NaN,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31,8,NLD,Eredivisie,2025_2026
G. Smal,dtcvzfse83ztj96kiizwp6jqi,Feyenoord,20vymiy7bo8wkyxai3ew494fz,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,NaN,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31,NaN,NLD,Eredivisie,2025_2026
O. Targhalline,9d4ald4f0m2imaastzen4j8mi,Feyenoord,20vymiy7bo8wkyxai3ew494fz,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,NaN,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31,NaN,NLD,Eredivisie,2025_2026
C. Tengstedt,3o4tq8qooplx2izq9rucgu7d,Feyenoord,20vymiy7bo8wkyxai3ew494fz,NaN,NaN,Substitute,NaN,Attacker,2,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,14,NaN,1,NaN,2,2,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,1,NaN,Sparta Rotterdam vs Feyenoord,5lbdju4siehey9aud0tizww7o,2025-08-31,1,NLD,Eredivisie,2025_2026
V. Jaroš,3mctpepmqunc1a8zro2nq1wtm,Ajax,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Goalkeeper,Centre,NaN,27,NaN,NaN,NaN,30,2,NaN,5,31,33,90,22,7,10,12,3,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,19,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,10,NLD,Eredivisie,2025_2026
O. Wijndal,dafbvyorudvujxw7zswicykmh,Ajax,d0zdg647gvgc95xdtk1vpbkys,3,NaN,Defender,Left,NaN,41,NaN,2,3,26,2,NaN,16,47,28,90,11,2,4,23,9,12,NaN,NaN,NaN,2,1,3,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,433,2,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,10,NLD,Eredivisie,2025_2026
Y. Baas,47l204bkq2qqjhtazusr0019m,Ajax,d0zdg647gvgc95xdtk1vpbkys,3,1,Defender,Left/Centre,NaN,74,1,7,NaN,55,4,1,22,80,58,90,22,7,5,25,6,7,1,2,1,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,5,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,7,NLD,Eredivisie,2025_2026
K. Itakura,70tsvrcmklvp4ecdhxlugf8ix,Ajax,d0zdg647gvgc95xdtk1vpbkys,2,1,Defender,Centre/Right,NaN,59,NaN,2,2,30,1,NaN,30,63,32,67,28,8,3,32,10,11,NaN,2,NaN,2,4,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,7,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,5,NLD,Eredivisie,2025_2026
A. Gaaei,4n18t6bixl6ba3bx76hym51qs,Ajax,d0zdg647gvgc95xdtk1vpbkys,2,NaN,Defender,Right,NaN,29,1,1,10,11,1,1,19,36,13,90,12,7,5,31,14,18,2,NaN,3,3,3,8,3,2,5,2,1,1,1,1,1,NaN,NaN,NaN,NaN,433,3,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,16,NLD,Eredivisie,2025_2026
D. Klaassen,baakmd4ndnulbl9npvmq90mvp,Ajax,d0zdg647gvgc95xdtk1vpbkys,6,3,Midfielder,Left/Centre,NaN,35,1,7,NaN,13,3,1,23,39,16,90,12,4,5,24,15,15,NaN,1,NaN,1,NaN,NaN,NaN,1,4,1,NaN,1,NaN,NaN,NaN,3,3,NaN,NaN,433,NaN,1,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,5,NLD,Eredivisie,2025_2026
K. Taylor,35qg0rrwtl00pycx468s62m3u,Ajax,d0zdg647gvgc95xdtk1vpbkys,2,NaN,Midfielder,Centre,NaN,26,1,5,5,13,NaN,1,14,30,13,67,10,5,3,18,8,12,1,1,2,3,NaN,NaN,NaN,1,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,6,NLD,Eredivisie,2025_2026
Y. Regeer,2zkaf848fjcdhuii8783pkm7e,Ajax,d0zdg647gvgc95xdtk1vpbkys,5,1,Midfielder,Centre/Right,NaN,56,1,1,1,25,1,NaN,33,58,26,67,13,4,2,35,11,12,1,NaN,1,1,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,7,7,NaN,NaN,433,3,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,7,NLD,Eredivisie,2025_2026
M. Godts,cx6fxszjvjam6zb3c3p0dd1jo,Ajax,d0zdg647gvgc95xdtk1vpbkys,4,NaN,Striker,Left/Centre,NaN,26,4,4,10,3,1,2,23,31,5,87,10,2,2,31,18,21,1,1,2,NaN,2,1,2,4,7,4,1,1,NaN,2,1,NaN,NaN,1,1,433,3,2,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,16,NLD,Eredivisie,2025_2026
W. Weghorst,57btqxe5sy3ygzxpp55p4umdx,Ajax,d0zdg647gvgc95xdtk1vpbkys,8,6,Striker,Centre,NaN,11,1,6,2,4,NaN,1,8,16,6,90,4,1,1,11,8,10,NaN,4,NaN,1,NaN,NaN,NaN,2,4,3,NaN,NaN,NaN,NaN,NaN,4,2,1,1,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,5,NLD,Eredivisie,2025_2026
S. Berghuis,7joybllup4h9oe6zfhcepjy6t,Ajax,d0zdg647gvgc95xdtk1vpbkys,1,NaN,Striker,Centre/Right,NaN,36,NaN,2,10,11,NaN,NaN,27,44,13,67,11,8,1,36,16,22,1,NaN,2,NaN,1,2,1,NaN,2,NaN,NaN,1,NaN,NaN,NaN,3,3,NaN,NaN,433,5,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,14,NLD,Eredivisie,2025_2026
G. Alders,4fu2agdclsyxx1boxxibauzo4,Ajax,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,NaN,NLD,Eredivisie,2025_2026
K. Dolberg,bpprd2haoafk6y0rjans4iytx,Ajax,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,NaN,NLD,Eredivisie,2025_2026
O. Edvardsen,7dkhv2l8y6jq20l1dc2ye17je,Ajax,d0zdg647gvgc95xdtk1vpbkys,3,1,Substitute,NaN,Attacker,5,NaN,2,NaN,NaN,NaN,NaN,5,5,NaN,23,NaN,NaN,NaN,5,3,3,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,NaN,NLD,Eredivisie,2025_2026
K. Fitz-Jim,b8ixf31bdyfqqcwoy4ulai73e,Ajax,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,NaN,NLD,Eredivisie,2025_2026
O. Gloukh,8hgpvnzy2mra3ps209tniq7f8,Ajax,d0zdg647gvgc95xdtk1vpbkys,4,1,Substitute,NaN,Midfielder,9,4,1,NaN,1,NaN,1,8,9,1,23,1,NaN,NaN,9,5,5,NaN,NaN,NaN,NaN,NaN,1,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,5,NLD,Eredivisie,2025_2026
J. Heerkens,cu1mrhhanp9ee4hbnwg7v1444,Ajax,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,NaN,NLD,Eredivisie,2025_2026
J. McConnell,7wz2sc3d07aaduyhmihffa2hg,Ajax,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Midfielder,6,NaN,1,NaN,3,NaN,NaN,3,7,3,23,2,1,1,4,3,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,1,NLD,Eredivisie,2025_2026
J. Mokio,brfa9yhy2llgt9l75unddogk,Ajax,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Defender,1,NaN,NaN,NaN,1,1,NaN,NaN,1,1,3,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,NaN,NLD,Eredivisie,2025_2026
Raúl Moro,6km3r9cspyz7g6343o9mri63u,Ajax,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,NaN,NLD,Eredivisie,2025_2026
Lucas Rosa,9tp35qqu1heburu0g5wa6jv56,Ajax,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,NaN,NLD,Eredivisie,2025_2026
R. Pasveer,7w5ivtmbqzi4hfte330r1a505,Ajax,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,NaN,NLD,Eredivisie,2025_2026
J. Šutalo,1wse4b1hxu37e7t5ty5ykn7c9,Ajax,d0zdg647gvgc95xdtk1vpbkys,1,NaN,Substitute,NaN,Defender,11,NaN,1,NaN,8,NaN,NaN,3,16,10,23,9,3,1,6,1,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,4,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,6,NLD,Eredivisie,2025_2026
T. de Graaff,68hoounwudpjrr2wmovkyvswk,PEC Zwolle,2uuh2bir8ktof0uxfo06lb4ox,NaN,NaN,Goalkeeper,Centre,NaN,15,NaN,NaN,NaN,17,1,NaN,2,18,19,90,18,NaN,7,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,12,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,7,NLD,Eredivisie,2025_2026
S. Floranus,4phgw75cred5p93hjq8hiou6t,PEC Zwolle,2uuh2bir8ktof0uxfo06lb4ox,3,1,Defender,Left,NaN,29,1,2,3,19,1,NaN,12,35,20,90,17,4,2,17,6,10,NaN,1,NaN,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,2,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,11,NLD,Eredivisie,2025_2026
A. MacNulty,d5g7rl9a83vu3cyyzvu5yveqy,PEC Zwolle,2uuh2bir8ktof0uxfo06lb4ox,2,1,Defender,Left/Centre,NaN,48,NaN,2,1,36,NaN,NaN,14,51,36,90,13,3,4,18,8,9,NaN,NaN,NaN,4,NaN,1,NaN,NaN,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,1,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,5,NLD,Eredivisie,2025_2026
S. Graves,9ugpnnovqttl8lguv7wdyiezu,PEC Zwolle,2uuh2bir8ktof0uxfo06lb4ox,4,3,Defender,Centre/Right,NaN,50,NaN,4,3,31,1,NaN,24,62,32,90,29,11,4,35,8,14,1,3,1,3,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,9,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,12,NLD,Eredivisie,2025_2026
O. Aertssen,a7vlgirln231n3dqjhb72o0es,PEC Zwolle,2uuh2bir8ktof0uxfo06lb4ox,4,1,Defender,Right,NaN,14,1,2,2,7,2,NaN,10,18,8,90,6,3,2,13,6,9,NaN,NaN,NaN,NaN,2,1,2,NaN,4,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,433,2,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,6,NLD,Eredivisie,2025_2026
Jamiro Monteiro,6u7z5qrlwzl9aug8awejq37xl,PEC Zwolle,2uuh2bir8ktof0uxfo06lb4ox,1,NaN,Midfielder,Left/Centre,NaN,18,NaN,2,1,8,3,NaN,11,21,10,45,4,4,4,13,6,7,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,5,NLD,Eredivisie,2025_2026
R. Thomas,1rd0zzpp3dn0y7qtxwc57g7h1,PEC Zwolle,2uuh2bir8ktof0uxfo06lb4ox,6,NaN,Midfielder,Centre,NaN,36,1,9,2,18,3,NaN,21,41,20,90,13,5,10,24,11,13,NaN,3,NaN,6,3,NaN,3,2,3,1,NaN,1,NaN,NaN,NaN,2,2,NaN,NaN,433,3,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,10,NLD,Eredivisie,2025_2026
T. Oosting,684nd3xjli51z43pbla0mwa21,PEC Zwolle,2uuh2bir8ktof0uxfo06lb4ox,5,NaN,Midfielder,Centre/Right,NaN,18,1,6,6,9,2,NaN,12,26,10,79,7,4,3,20,8,15,NaN,1,1,NaN,2,3,2,NaN,4,NaN,NaN,1,2,1,NaN,3,2,NaN,NaN,433,1,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,13,NLD,Eredivisie,2025_2026
K. de Rooij,ekur9x1kzp8wq0lwfwev0b0bu,PEC Zwolle,2uuh2bir8ktof0uxfo06lb4ox,2,2,Striker,Left/Centre,NaN,9,NaN,5,1,3,2,NaN,7,15,5,90,7,2,2,11,5,9,1,NaN,1,NaN,NaN,NaN,NaN,1,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,433,2,1,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,9,NLD,Eredivisie,2025_2026
K. Kostons,2072f0p9ful9u577gdvo89yw9,PEC Zwolle,2uuh2bir8ktof0uxfo06lb4ox,8,5,Striker,Centre,NaN,12,NaN,2,2,3,NaN,NaN,11,16,4,79,7,3,3,14,8,10,NaN,2,1,2,NaN,NaN,NaN,2,4,1,NaN,1,NaN,1,NaN,2,1,1,NaN,433,2,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,10,NLD,Eredivisie,2025_2026
D. Mbayo,6eg8vaxpqsd6cyh736h7bq4x6,PEC Zwolle,2uuh2bir8ktof0uxfo06lb4ox,1,NaN,Striker,Centre/Right,NaN,16,NaN,4,3,4,1,NaN,13,19,5,67,2,1,1,16,9,11,1,NaN,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,5,NLD,Eredivisie,2025_2026
L. Bakker,7x4nqrwy3ngo04cyievz9pn2s,PEC Zwolle,2uuh2bir8ktof0uxfo06lb4ox,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,NaN,NLD,Eredivisie,2025_2026
T. Buitink,hjb0mn4fgmfiimwn5odvl8fd,PEC Zwolle,2uuh2bir8ktof0uxfo06lb4ox,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,NaN,NLD,Eredivisie,2025_2026
Z. Buurmeester,d29ahwtvs7ls75wdtkf7xr8tm,PEC Zwolle,2uuh2bir8ktof0uxfo06lb4ox,5,1,Substitute,NaN,Midfielder,15,1,3,2,4,1,NaN,13,18,4,45,9,3,3,17,8,11,2,3,2,2,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,433,2,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,6,NLD,Eredivisie,2025_2026
J. Faberski,cstlool8c2aoty5vhx77t4q38,PEC Zwolle,2uuh2bir8ktof0uxfo06lb4ox,1,NaN,Substitute,NaN,Attacker,5,NaN,2,2,2,NaN,NaN,4,8,3,23,1,NaN,1,6,2,3,1,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,433,1,NaN,Ajax vs PEC Zwolle,5m3c89vkf3dnkj1va5decxzis,2025-09-13,3,NLD,Eredivisie,2025_2026
