playerName,playerId,contestantId,team_name,label,match_id,date,321
A. Abdallah,bm1u3j4bbobuxszwze6j7zgfd,2u30h0xpbfzv0byj4j7d8c4ug,Rodez,Angers SCO vs Rodez,6x1124uk1eg0ebciafnzq153o,2024-02-03,0.0118947168812155
A. Abdallah,bm1u3j4bbobuxszwze6j7zgfd,2u30h0xpbfzv0byj4j7d8c4ug,Rodez,Auxerre vs Rodez,5r86pvgq2hrxrsk2nd1nm2nmc,2023-09-30,0.0
A. Abdallah,bm1u3j4bbobuxszwze6j7zgfd,2u30h0xpbfzv0byj4j7d8c4ug,Rodez,Bordeaux vs Rodez,5znevb69yhk2acit36i2gw178,2023-10-28,0.0457600839436054
A. Abdallah,bm1u3j4bbobuxszwze6j7zgfd,2u30h0xpbfzv0byj4j7d8c4ug,Rodez,Caen vs Rodez,7oqyoha3klybkpmm6tcb4v76c,2024-04-13,0.0
A. Abdallah,bm1u3j4bbobuxszwze6j7zgfd,2u30h0xpbfzv0byj4j7d8c4ug,Rodez,Concarneau vs Rodez,7zph6jqi1c2fsfu1k6nhk64us,2024-04-27,0.0
A. Abdallah,bm1u3j4bbobuxszwze6j7zgfd,2u30h0xpbfzv0byj4j7d8c4ug,Rodez,Dunkerque vs Rodez,5m3h3qf32hlvsipmnv6r839ck,2023-09-23,0.0
A. Abdallah,bm1u3j4bbobuxszwze6j7zgfd,2u30h0xpbfzv0byj4j7d8c4ug,Rodez,Grenoble Foot 38 vs Rodez,6aiabpsult3ucakjqjkbe5ic4,2023-11-25,0.0148137528449296
A. Abdallah,bm1u3j4bbobuxszwze6j7zgfd,2u30h0xpbfzv0byj4j7d8c4ug,Rodez,Guingamp vs Rodez,6s6iuutxy5gfr2d17j3ya12qc,2024-01-23,0.0
A. Abdallah,bm1u3j4bbobuxszwze6j7zgfd,2u30h0xpbfzv0byj4j7d8c4ug,Rodez,Laval vs Rodez,5a46stmz3uj8sdtv42dobbh1w,2023-08-19,0.0184950120747089
A. Abdallah,bm1u3j4bbobuxszwze6j7zgfd,2u30h0xpbfzv0byj4j7d8c4ug,Rodez,Pau vs Rodez,5elifbazg1u2s034aefai9a8k,2023-09-02,0.0
A. Abdallah,bm1u3j4bbobuxszwze6j7zgfd,2u30h0xpbfzv0byj4j7d8c4ug,Rodez,Rodez vs Auxerre,7tmd3oynzi3iz0hopkpzzjcpg,2024-04-20,0.1348613053560257
A. Abdallah,bm1u3j4bbobuxszwze6j7zgfd,2u30h0xpbfzv0byj4j7d8c4ug,Rodez,Rodez vs Bastia,5yqxrdfchp382o49313og8aac,2023-10-21,0.0336081869900226
A. Abdallah,bm1u3j4bbobuxszwze6j7zgfd,2u30h0xpbfzv0byj4j7d8c4ug,Rodez,Rodez vs Caen,5vr5eqlbvuiayn2r1loyiz09g,2023-10-07,0.028399696573615
A. Abdallah,bm1u3j4bbobuxszwze6j7zgfd,2u30h0xpbfzv0byj4j7d8c4ug,Rodez,Rodez vs Concarneau,6duregpdbfteq3km2u1vxuc5w,2023-12-02,0.0
A. Abdallah,bm1u3j4bbobuxszwze6j7zgfd,2u30h0xpbfzv0byj4j7d8c4ug,Rodez,Rodez vs Laval,6w4fcw0kdx2klkvdiei7xi4us,2024-01-27,0.0
