playerName,team_name,label,date,possessionValue.pvValue,possessionValue.pvAdded
A. Andersson,AaB,AaB vs Midtjylland,2025-09-17,0.1121384,-0.0019787000000000003
A. Beck,Viborg,Fredericia vs Viborg,2025-10-29,1.006566,0.1903748
A. Beck,Viborg,Vejle vs Viborg,2025-12-13,0.2635464,0.0651755
A. Beck,Viborg,Viborg vs Vejle,2025-12-03,0.28996,0.0427026
A. Bergholt,Brønshøj,Brønshøj vs OB,2025-10-22,0.0522414,-0.043816299999999996
A. Bryld,Hobro,Hobro vs København,2025-10-29,0.0524565,0.029607599999999998
A. Bøndergaard,Silkeborg,Midtjylland vs Silkeborg,2025-10-30,0.012736899999999999,0.0004412999999999995
A. Camara,Vejle,Lyseng vs Vejle,2025-10-29,0.0563261,-0.013598599999999995
A. Camara,Vejle,Viborg vs Vejle,2025-12-03,0.1047093,0.012638000000000003
A. Cornelius,København,København vs Esbjerg,2025-12-13,0.0381417,0.014931700000000001
A. Dahl,Fredericia,Fredericia vs Viborg,2025-10-29,0.5823718,0.1992895
A. Gabriel,Midtjylland,AaB vs Midtjylland,2025-09-17,0.5491686,0.166936
A. Hansen,Nordsjælland,Midtjylland vs Nordsjælland,2025-12-04,0.0452535,0.015792399999999998
A. Hansen,Nordsjælland,Nordsjælland vs Brøndby,2025-10-30,0.0377104,0.0114173
A. Hansen,Nordsjælland,Nordsjælland vs Midtjylland,2025-12-14,0.0915715,0.012711900000000002
A. Heimer,B 93,B 93 vs Brøndby,2025-09-24,0.0673183,0.022723
A. Håpnes,AaB,AaB vs Midtjylland,2025-09-17,0.0826785,0.011402500000000001
A. Jacobsen,Vejle,Lyseng vs Vejle,2025-10-29,0.08360870000000001,0.007522300000000001
A. Jacobsen,Vejle,Vejle vs Viborg,2025-12-13,0.0126801,-0.0085507
A. Jacobsen,Vejle,Viborg vs Vejle,2025-12-03,0.1665047,0.09054079999999999
A. Jasson,AaB,AaB vs Midtjylland,2025-09-17,0.2958325,-0.025862100000000006
A. Kleis-Kristoffersen,Viborg,Fredericia vs Viborg,2025-10-29,0.1008601,-0.009754399999999996
