player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date
J. Ciupa,6cruxlgn46xikwydx496ol65m,4i7i27ldbc5wm2xwwumjpeopn,NaN,NaN,Goalkeeper,Centre,NaN,13,NaN,NaN,NaN,12,NaN,NaN,9,21,13,90,26,12,12,22,5,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
A. Ražnatović,b3ko9ylsrjcdbkuw5idsh6i5m,4i7i27ldbc5wm2xwwumjpeopn,5,1,Defender,Left,NaN,15,1,3,7,9,1,NaN,8,18,10,84,6,3,1,13,3,4,1,1,1,NaN,1,4,1,NaN,NaN,NaN,,NaN,1,NaN,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
J. Svozil,5lpnmlctrv7nok18j13025wb9,4i7i27ldbc5wm2xwwumjpeopn,3,3,Defender,Left/Centre,NaN,31,NaN,4,1,19,1,NaN,18,45,25,90,25,10,3,27,7,12,NaN,2,NaN,2,2,NaN,2,NaN,2,1,,NaN,NaN,NaN,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
D. Krčík,20aj0zcehiq6qz6kgxnlb24iy,4i7i27ldbc5wm2xwwumjpeopn,2,1,Defender,Centre/Right,NaN,37,NaN,4,2,28,NaN,NaN,11,50,29,90,23,10,1,24,5,12,NaN,1,1,1,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,1,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
R. Mikuš,2lqoy22li9gq5llnpro7q2jf9,4i7i27ldbc5wm2xwwumjpeopn,1,NaN,Defender,Right,NaN,9,NaN,2,13,4,NaN,NaN,7,17,5,90,13,9,NaN,23,3,9,NaN,NaN,1,NaN,1,3,1,2,NaN,NaN,,NaN,NaN,NaN,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
L. Ezeh,cy5vomqx7zkwmooy89tjcl250,4i7i27ldbc5wm2xwwumjpeopn,4,NaN,Midfielder,Left/Centre,NaN,7,1,6,1,1,NaN,NaN,7,13,2,71,6,3,1,13,5,9,2,3,2,1,NaN,1,NaN,2,5,2,,NaN,NaN,NaN,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
S. Boháč,c1k7kuw3phizkxjpqwb38wlw,4i7i27ldbc5wm2xwwumjpeopn,6,1,Midfielder,Centre,NaN,14,1,4,NaN,7,NaN,1,7,17,8,63,4,1,1,9,2,3,1,2,1,1,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
D. Žák,60hb2iku0p4coba4zext3t53o,4i7i27ldbc5wm2xwwumjpeopn,5,3,Midfielder,Centre/Right,NaN,12,NaN,5,4,6,1,NaN,6,19,6,71,10,5,4,13,2,7,NaN,NaN,NaN,3,NaN,NaN,NaN,2,3,2,,NaN,NaN,NaN,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
Papalélé,7zy3nqjcujble4iy16c34p4dm,4i7i27ldbc5wm2xwwumjpeopn,7,2,Striker,Left/Centre,NaN,8,2,2,1,2,NaN,NaN,6,14,4,90,4,2,2,11,2,6,1,1,1,1,1,1,1,NaN,3,NaN,,1,NaN,1,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
M. Doležal,cv5d35ko0ax1d8yvpkqhena39,4i7i27ldbc5wm2xwwumjpeopn,4,1,Striker,Centre,NaN,2,NaN,4,NaN,1,NaN,NaN,1,5,1,63,1,1,NaN,4,1,4,NaN,1,NaN,NaN,NaN,NaN,NaN,2,3,2,,NaN,NaN,NaN,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
A. Memić,96deivn85excx5vovtoh758no,4i7i27ldbc5wm2xwwumjpeopn,2,1,Striker,Centre/Right,NaN,11,1,2,2,2,1,1,11,14,3,90,4,1,2,13,5,6,2,NaN,2,NaN,NaN,1,NaN,1,2,NaN,,1,1,NaN,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
A. Akinyemi,dprt62xpys5habrdk1kg6sbu1,4i7i27ldbc5wm2xwwumjpeopn,2,1,Substitute,NaN,Attacker,3,1,1,NaN,NaN,NaN,1,3,5,NaN,27,1,1,1,5,2,3,NaN,NaN,NaN,1,NaN,NaN,NaN,1,5,1,,NaN,NaN,NaN,,,,,,433,1,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
D. Bartl,asyhc40endmvy7rnbys54cjbp,4i7i27ldbc5wm2xwwumjpeopn,1,NaN,Substitute,NaN,Midfielder,8,NaN,NaN,3,3,NaN,NaN,5,9,3,27,3,3,1,7,3,4,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
J. Bederka,6x5jj9amxx2x8fgtk2irjgvyt,4i7i27ldbc5wm2xwwumjpeopn,1,1,Substitute,NaN,Defender,3,NaN,NaN,1,2,1,NaN,1,5,2,6,2,1,1,3,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
L. Budínský,ewlmxr6u6gfhotktdti2gcvyt,4i7i27ldbc5wm2xwwumjpeopn,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
M. Hošek,cb4bmlpj9a2ttv1vfhypxvi3u,4i7i27ldbc5wm2xwwumjpeopn,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
J. Málek,4t5y5hdafbn0fr228fh684i51,4i7i27ldbc5wm2xwwumjpeopn,NaN,NaN,Substitute,NaN,Midfielder,7,NaN,NaN,3,2,NaN,NaN,5,9,2,19,4,1,1,9,NaN,2,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
V. Neuman,a8xtt7qqzic30tvgu5vaube5m,4i7i27ldbc5wm2xwwumjpeopn,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
P. Čavoš,6xe9jlpa7tsm2jww8dxs28yxh,4i7i27ldbc5wm2xwwumjpeopn,5,2,Substitute,NaN,Midfielder,3,NaN,3,NaN,2,NaN,NaN,1,5,2,19,1,1,1,3,NaN,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,433,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
J. Hanuš,4ofgxqnomugt3qic6vdjy139x,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Goalkeeper,Centre,NaN,7,NaN,NaN,NaN,13,NaN,NaN,4,8,13,90,16,8,5,12,3,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
M. Polidar,auy58bckt1kkwg0get5g05pl,bdz8tx20ekj1ryi2e2u13jdl,1,NaN,Defender,Left,NaN,16,NaN,NaN,1,8,1,NaN,12,23,11,90,10,3,1,16,6,9,2,NaN,3,NaN,NaN,2,NaN,NaN,1,NaN,,NaN,2,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
H. Hurtado,bh0ko4kevg2y7r4yr0c9yhyw9,bdz8tx20ekj1ryi2e2u13jdl,3,1,Defender,Left/Centre,NaN,26,NaN,6,3,20,4,NaN,6,40,26,90,20,8,6,14,4,9,NaN,4,NaN,2,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
J. Martinec,876f0ofgg1osn54zb65lhnc6i,bdz8tx20ekj1ryi2e2u13jdl,5,1,Defender,Centre/Right,NaN,41,1,7,1,34,5,NaN,11,53,40,90,26,6,5,17,3,6,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,NaN,NaN,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
N. Tekijaški,5m0z9znbaneiy3yj0xbuas9re,bdz8tx20ekj1ryi2e2u13jdl,1,1,Defender,Right,NaN,11,NaN,3,3,5,4,NaN,6,22,12,90,16,5,5,11,3,6,NaN,NaN,NaN,1,3,1,3,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
V. Tchanturishvili,713as8ulfv31hz6bahrctmimt,bdz8tx20ekj1ryi2e2u13jdl,1,NaN,Midfielder,Left,NaN,9,NaN,1,6,1,1,NaN,10,18,3,89,4,NaN,1,19,6,11,3,1,3,NaN,NaN,3,NaN,2,2,NaN,,NaN,2,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
D. Houska,2rzok497tsae6orsibr5e68yd,bdz8tx20ekj1ryi2e2u13jdl,2,1,Midfielder,Left/Centre,NaN,25,NaN,5,4,17,6,NaN,10,29,18,75,10,6,8,14,3,7,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
F. Souček,94nt9fr8s7rcyslxlvpecxcoa,bdz8tx20ekj1ryi2e2u13jdl,5,NaN,Midfielder,Centre,NaN,33,1,6,3,16,3,NaN,20,41,20,90,23,12,5,25,12,15,NaN,1,NaN,2,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
M. Kratochvíl,9nf6sppqywgsvrzrg99xaq76d,bdz8tx20ekj1ryi2e2u13jdl,11,4,Midfielder,Centre/Right,NaN,15,NaN,10,5,11,1,NaN,6,28,13,90,13,8,3,20,3,10,NaN,7,NaN,2,NaN,2,NaN,1,2,2,,NaN,NaN,NaN,,,,,,451,1,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
M. Černák,89sgck6spgfgv6j7ggy7nrdyi,bdz8tx20ekj1ryi2e2u13jdl,6,3,Midfielder,Right,NaN,3,2,4,NaN,NaN,NaN,1,3,3,NaN,75,1,1,1,3,2,2,NaN,NaN,NaN,1,NaN,NaN,NaN,2,3,2,,NaN,NaN,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
V. Drchal,4hwlycgbyl3s2jtqzc9dxuyuh,bdz8tx20ekj1ryi2e2u13jdl,3,NaN,Striker,Centre,NaN,5,1,3,NaN,2,NaN,1,4,7,2,67,NaN,NaN,3,6,1,3,NaN,2,NaN,2,NaN,1,NaN,NaN,1,NaN,,1,1,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
A. Alégué,1eecexgki6vzi3b4g60tpfkyd,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
J. Chramosta,2gli0393ixhifntjjmtq89olx,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
V. Fendrich,eh6qgbtf67a4js542hq5rnnbp,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
T. Hübschman,8bp7fxj7cpeqwjwvyw1ldsdlh,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Substitute,NaN,Midfielder,1,NaN,NaN,NaN,NaN,NaN,NaN,1,4,NaN,15,4,1,1,4,1,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
V. Jovović,4j5e7bcfe8gcvdvm0v7q23x79,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
M. Krulich,2ilu5scl1p7lzd8hkavk3vspg,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
D. Pleštil,4uqugfb16uig94zfi4kv656ju,bdz8tx20ekj1ryi2e2u13jdl,1,NaN,Substitute,NaN,Midfielder,5,NaN,2,1,1,NaN,NaN,5,6,1,23,1,NaN,NaN,6,5,6,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
A. Slávik,4fa76tep2ca1r03vokdzgbsh5,bdz8tx20ekj1ryi2e2u13jdl,1,NaN,Substitute,NaN,Defender,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,15,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
D. Štěpánek,ccwck1qk925jr4grqm2cuxb6d,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,451,NaN,Karviná vs Jablonec,cfkqe75yc4dwjy6a3jdei2p78,2023-08-19
T. Grigar,18ptxfjp49l586zbrzky3y11x,41eivtin75c5fu33x3zfx956b,NaN,NaN,Goalkeeper,Centre,NaN,9,NaN,NaN,1,8,NaN,NaN,8,14,8,90,27,13,10,24,5,13,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
Y. Tsykalo,65oxwd1q48e4npjvt17m9mxw4,41eivtin75c5fu33x3zfx956b,4,1,Defender,Left/Centre,NaN,32,NaN,5,NaN,21,1,NaN,12,44,28,90,22,4,2,17,4,5,NaN,1,NaN,1,1,NaN,1,NaN,1,1,,NaN,NaN,NaN,,1,1,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
Š. Chaloupek,driu8wojk2aig2t9yesy71vro,41eivtin75c5fu33x3zfx956b,3,2,Defender,Centre,NaN,31,1,3,NaN,22,1,NaN,10,42,26,90,14,8,2,17,3,9,NaN,1,NaN,1,2,NaN,2,1,1,NaN,,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
L. Mareček,a0hxy44jzxrwm8k8h2idnm51,41eivtin75c5fu33x3zfx956b,5,3,Defender,Centre/Right,NaN,28,NaN,5,10,15,1,NaN,19,42,22,90,25,11,1,30,10,15,1,1,4,NaN,1,1,1,1,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
M. Radosta,4lx29wbwxbamo5go47tth9gtm,41eivtin75c5fu33x3zfx956b,5,2,Midfielder,Left,NaN,16,2,9,5,9,6,NaN,9,23,13,90,9,3,6,14,5,5,2,2,2,NaN,NaN,3,NaN,NaN,2,1,,NaN,1,NaN,,NaN,NaN,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
P. Hronek,4j47axwhxvx779ke1pk7hiket,41eivtin75c5fu33x3zfx956b,1,NaN,Midfielder,Left/Centre,NaN,8,NaN,2,3,3,1,NaN,5,12,4,74,7,2,2,8,3,4,NaN,NaN,1,1,1,NaN,1,NaN,1,NaN,,NaN,NaN,NaN,,1,1,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
R. Jukl,ebesv6zunr16i8pzefecsgd4a,41eivtin75c5fu33x3zfx956b,4,NaN,Midfielder,Centre/Right,NaN,11,NaN,1,NaN,5,1,NaN,6,15,6,74,7,3,4,9,2,4,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
J. Hora,dqcqf7dcru3xy3vmky70t0u8k,41eivtin75c5fu33x3zfx956b,5,3,Midfielder,Right,NaN,4,1,2,2,1,NaN,1,3,11,2,61,7,3,1,10,1,3,NaN,NaN,NaN,NaN,1,1,1,2,3,1,,1,NaN,NaN,,NaN,NaN,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
D. Trubač,cf3ufh2lfaers984e4bv0lk2d,41eivtin75c5fu33x3zfx956b,4,NaN,Attacking Midfielder,Centre,NaN,13,1,3,2,6,NaN,NaN,7,17,8,90,5,3,3,9,7,9,1,NaN,1,2,NaN,NaN,NaN,NaN,2,NaN,,1,NaN,1,,NaN,NaN,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
T. Vachoušek,7mrry8ob9798f759i6qgx9c0k,41eivtin75c5fu33x3zfx956b,2,1,Striker,Left/Centre,NaN,4,NaN,1,NaN,3,NaN,NaN,3,6,3,58,1,1,NaN,5,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,,NaN,NaN,NaN,,1,1,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
D. Fila,7dwzeq0xhhw0j6hfx3vgahmhg,41eivtin75c5fu33x3zfx956b,8,2,Striker,Centre/Right,NaN,3,2,4,NaN,NaN,NaN,NaN,3,9,NaN,90,4,2,NaN,9,1,6,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
M. Beránek,2j247ztjjfvzrd05f43gxnaj8,41eivtin75c5fu33x3zfx956b,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
M. Bílek,dgugih9fue6fnth85f8nhecph,41eivtin75c5fu33x3zfx956b,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
S. Dramé,5nj2knre7rml556abf96cxp0p,41eivtin75c5fu33x3zfx956b,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
J. Knapík,4sxt2tujnxgouj54nsiv6qfe2,41eivtin75c5fu33x3zfx956b,1,NaN,Substitute,NaN,Defender,3,NaN,2,1,1,NaN,NaN,2,4,2,16,1,NaN,1,3,1,1,NaN,2,NaN,1,NaN,1,NaN,NaN,1,1,,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
N. Krsmanović,bbiub8w0a20moc93d2s1au1re,41eivtin75c5fu33x3zfx956b,NaN,NaN,Substitute,NaN,Defender,12,NaN,2,5,6,NaN,NaN,7,14,7,29,1,1,1,12,3,3,NaN,1,1,NaN,NaN,4,NaN,NaN,NaN,NaN,,1,NaN,NaN,,NaN,NaN,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
J. Křišťan,74frf4bgorg0qti5xzni7927e,41eivtin75c5fu33x3zfx956b,NaN,NaN,Substitute,NaN,Midfielder,5,NaN,NaN,1,2,NaN,NaN,4,7,3,16,3,1,NaN,5,2,3,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
F. Mucha,5ohkn5u3lllqmlx4nsuirw0l,41eivtin75c5fu33x3zfx956b,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
L. Němeček,93688r850wftgh2ibmhpk67ai,41eivtin75c5fu33x3zfx956b,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
Mohamed Yasser,5sjrfen47dwujaebmv4fkdgr8,41eivtin75c5fu33x3zfx956b,4,3,Substitute,NaN,Attacker,3,NaN,7,NaN,NaN,NaN,NaN,3,8,NaN,32,3,3,1,8,2,7,NaN,6,NaN,1,NaN,NaN,NaN,2,5,3,,NaN,NaN,NaN,,NaN,NaN,,,3412,1,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
P. Vindahl,f3h1bxnw3fq8m10ck132bic4p,5ocdn3a6s75u0d0dy0rbou0xc,NaN,NaN,Goalkeeper,Centre,NaN,9,NaN,NaN,1,10,1,NaN,8,15,10,90,28,10,8,22,3,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,343,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
L. Krejčí,3vp8awfs73xgrh2krs24w6up5,5ocdn3a6s75u0d0dy0rbou0xc,4,1,Defender,Left/Centre,NaN,18,NaN,4,NaN,16,NaN,NaN,4,23,21,45,8,2,NaN,4,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,NaN,NaN,NaN,,NaN,NaN,,,343,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
F. Panák,90r694q07lllfbayp7avfmsid,5ocdn3a6s75u0d0dy0rbou0xc,1,NaN,Defender,Centre,NaN,35,NaN,5,1,27,2,NaN,8,45,31,90,17,2,4,14,NaN,2,NaN,4,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,343,NaN,Teplice vs Sparta Praha,cftyorb29js7dlx5daqbyjz10,2023-08-19
