player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name
F. Kaya,3i85rbmn6qd5x4y29hk78rmy1,Sint-Truiden,2989v3kho9h5jaboe1nr7lx21,4,1,Striker,Centre,NaN,2,NaN,NaN,NaN,1,1,NaN,1,3,1,29,NaN,NaN,1,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,3421,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,4,BEL,First_Division_A
J. Barnes,3alvyzb8ce4ukl1xt4pdx1awa,Sint-Truiden,2989v3kho9h5jaboe1nr7lx21,5,4,Substitute,NaN,Attacker,10,NaN,NaN,NaN,4,NaN,NaN,6,11,4,61,3,NaN,NaN,7,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,3421,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,2,BEL,First_Division_A
J. Coppens,3hbsrnnpcsjiocm57mcsf36xh,Sint-Truiden,2989v3kho9h5jaboe1nr7lx21,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,NaN,BEL,First_Division_A
O. Dumont,cqpgxrqear6p6pz3p8r3xvh90,Sint-Truiden,2989v3kho9h5jaboe1nr7lx21,NaN,NaN,Substitute,NaN,Midfielder,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,NaN,BEL,First_Division_A
J. Fujita,3v695dpbm6bdgifkyhlie6kbu,Sint-Truiden,2989v3kho9h5jaboe1nr7lx21,3,NaN,Substitute,NaN,Midfielder,17,3,2,2,12,4,2,6,18,12,22,6,1,4,7,3,4,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,3421,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,2,BEL,First_Division_A
W. Janssens,9qafk5ke1yzqggkcmf1zqevp,Sint-Truiden,2989v3kho9h5jaboe1nr7lx21,NaN,NaN,Substitute,NaN,Defender,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,NaN,BEL,First_Division_A
S. Okazaki,4rwvkp9xlyv314ceglbauou6t,Sint-Truiden,2989v3kho9h5jaboe1nr7lx21,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,NaN,BEL,First_Division_A
R. Yamamoto,3erz4yrlw2m15mxxocwq31g16,Sint-Truiden,2989v3kho9h5jaboe1nr7lx21,NaN,NaN,Substitute,NaN,Midfielder,9,1,2,NaN,6,NaN,1,3,10,6,22,2,2,NaN,4,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,3421,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,2,BEL,First_Division_A
G. Coucke,1psqmd0h77b385bljq2emftgp,Mechelen,b7jmo07lqav0wfe2mtlzyspak,NaN,NaN,Goalkeeper,Centre,NaN,24,NaN,NaN,NaN,28,1,NaN,2,29,30,90,13,3,6,6,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,6,BEL,First_Division_A
D. Foulon,3lraqym3pvhs9rvrpvpxuj1l,Mechelen,b7jmo07lqav0wfe2mtlzyspak,6,1,Defender,Left,NaN,39,2,5,3,18,3,NaN,22,46,19,90,19,9,4,28,10,13,2,2,2,1,NaN,1,NaN,1,NaN,NaN,1,NaN,1,1,1,NaN,NaN,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,10,BEL,First_Division_A
E. Cobbaut,adxgypxs56c9yn9q8ipn1kbmd,Mechelen,b7jmo07lqav0wfe2mtlzyspak,4,NaN,Defender,Left/Centre,NaN,43,NaN,1,1,34,2,NaN,17,48,36,90,14,4,3,20,5,8,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,7,BEL,First_Division_A
J. Vanlerberghe,56sjqxlsf5iitgww0hogez8ph,Mechelen,b7jmo07lqav0wfe2mtlzyspak,5,NaN,Defender,Centre/Right,NaN,48,NaN,10,4,35,4,NaN,17,60,37,90,22,11,6,27,5,13,NaN,4,NaN,2,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,12,BEL,First_Division_A
R. Belghali,88bb68l7u2rd453gz303p4qvo,Mechelen,b7jmo07lqav0wfe2mtlzyspak,2,1,Defender,Right,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,12,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,1,BEL,First_Division_A
P. Pflücke,cmtcvsy5wgs03nvdomn1ijnpx,Mechelen,b7jmo07lqav0wfe2mtlzyspak,2,NaN,Midfielder,Left,NaN,30,NaN,1,8,6,1,NaN,27,32,6,90,5,2,1,35,14,17,2,NaN,3,NaN,NaN,3,NaN,1,5,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,8,BEL,First_Division_A
R. Schoofs,25ey2mcvgwz6ls2612os5hzv9,Mechelen,b7jmo07lqav0wfe2mtlzyspak,4,NaN,Midfielder,Left/Centre,NaN,34,1,1,6,15,4,NaN,21,41,16,69,13,7,9,28,11,17,1,NaN,1,2,NaN,2,NaN,2,5,2,1,3,1,NaN,NaN,3,3,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,12,BEL,First_Division_A
M. Konaté,7d57au4z5cuxc5k6tu6qgp94a,Mechelen,b7jmo07lqav0wfe2mtlzyspak,3,NaN,Midfielder,Centre/Right,NaN,22,NaN,5,NaN,14,1,NaN,8,26,14,68,8,5,2,12,2,5,NaN,3,NaN,1,1,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,6,BEL,First_Division_A
G. Hairemans,3eywxsna9qzi1egis1uj4l6mt,Mechelen,b7jmo07lqav0wfe2mtlzyspak,2,1,Midfielder,Right,NaN,44,NaN,3,9,18,3,NaN,28,52,19,90,19,4,8,39,17,23,1,1,1,5,1,2,1,1,1,1,2,NaN,NaN,NaN,1,3,3,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,12,BEL,First_Division_A
L. Lauberbach,aigck7fak1wyc90vol0euvr3d,Mechelen,b7jmo07lqav0wfe2mtlzyspak,5,2,Striker,Left/Centre,NaN,9,1,1,NaN,2,NaN,NaN,7,14,3,90,1,2,NaN,11,5,8,NaN,1,NaN,NaN,NaN,NaN,NaN,1,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,10,BEL,First_Division_A
K. Mrabti,3q5uylbjjiaoj3mn2l7p93jyt,Mechelen,b7jmo07lqav0wfe2mtlzyspak,2,NaN,Striker,Centre/Right,NaN,39,NaN,2,4,15,2,NaN,27,46,16,90,15,7,3,36,13,18,3,NaN,3,1,NaN,3,NaN,2,4,1,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,13,BEL,First_Division_A
N. Bassette,5txdb3wg2quv1fub6lcv8yyac,Mechelen,b7jmo07lqav0wfe2mtlzyspak,1,1,Substitute,NaN,Attacker,3,1,4,1,NaN,NaN,1,3,5,NaN,21,2,1,NaN,5,2,4,NaN,2,NaN,NaN,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,2,BEL,First_Division_A
D. Bates,btz2lf5s3h6svre1o5jgmvf85,Mechelen,b7jmo07lqav0wfe2mtlzyspak,1,NaN,Substitute,NaN,Defender,13,NaN,1,NaN,10,1,NaN,4,13,10,22,1,1,1,4,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,NaN,BEL,First_Division_A
N. Mukau,9ov7tj31hixo7xp0tfffuhpn8,Mechelen,b7jmo07lqav0wfe2mtlzyspak,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,NaN,BEL,First_Division_A
T. Raemaekers,8lqiyhgp90sxu9bzmaa1o3t62,Mechelen,b7jmo07lqav0wfe2mtlzyspak,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,NaN,BEL,First_Division_A
Y. Thoelen,calut2wcnvfps97uj7dartf4l,Mechelen,b7jmo07lqav0wfe2mtlzyspak,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,NaN,BEL,First_Division_A
J. Van Hecke,b6hva6wki38za3hipscirr4h6,Mechelen,b7jmo07lqav0wfe2mtlzyspak,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,NaN,BEL,First_Division_A
S. Walsh,4kuxth5k98x4cgfrfweu1u51,Mechelen,b7jmo07lqav0wfe2mtlzyspak,5,2,Substitute,NaN,Defender,42,1,2,3,25,4,NaN,18,46,27,78,14,7,7,22,12,14,1,NaN,1,1,1,3,1,1,1,1,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Sint-Truiden vs Mechelen,3vtfhf8o4a7clc8ndu2cqtnh0,2023-09-17,8,BEL,First_Division_A
Warleson,21ipfd9gxws9vqpw9002o8ve1,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,NaN,NaN,Goalkeeper,Centre,NaN,7,NaN,1,NaN,2,1,NaN,12,19,4,90,26,13,5,23,6,13,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Cercle Brugge vs RWDM,57rm5s227ij1tf3pnxefkiwpg,2024-03-17,13,BEL,First_Division_A
Flávio Nazinho,7mg9ycwc9ay4fdedl0dpp5nca,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,2,NaN,Defender,Left,NaN,11,1,6,4,5,1,NaN,9,16,7,45,8,6,4,12,4,6,NaN,1,NaN,3,2,1,2,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,,,4231,NaN,Cercle Brugge vs RWDM,57rm5s227ij1tf3pnxefkiwpg,2024-03-17,10,BEL,First_Division_A
J. Daland,52qemp1py9mm9unjvxaphv209,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,3,2,Defender,Left/Centre,NaN,27,NaN,3,1,15,7,NaN,13,37,18,90,22,10,8,20,6,12,NaN,1,NaN,1,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Cercle Brugge vs RWDM,57rm5s227ij1tf3pnxefkiwpg,2024-03-17,10,BEL,First_Division_A
B. Popović,bmbn4q2uorkgosgaig6migpux,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,4,2,Defender,Centre/Right,NaN,18,NaN,8,2,7,NaN,NaN,11,31,8,66,16,7,4,23,6,14,1,3,1,4,2,NaN,2,NaN,6,2,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Cercle Brugge vs RWDM,57rm5s227ij1tf3pnxefkiwpg,2024-03-17,17,BEL,First_Division_A
E. Utkus,5pxm3apy9atp2w2j3r65ju2uh,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,3,1,Defender,Right,NaN,13,1,12,2,8,1,NaN,5,31,10,84,16,13,5,22,3,14,NaN,5,NaN,3,NaN,1,NaN,NaN,5,1,NaN,1,NaN,NaN,,NaN,NaN,,,4231,1,Cercle Brugge vs RWDM,57rm5s227ij1tf3pnxefkiwpg,2024-03-17,27,BEL,First_Division_A
H. Van der Bruggen,7weuixp1j81ga9pjhouf2h2hh,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,5,1,Defensive Midfielder,Left/Centre,NaN,40,NaN,7,14,10,3,NaN,36,55,10,90,34,21,10,57,20,31,2,1,2,6,2,4,2,3,1,NaN,NaN,1,1,NaN,,NaN,NaN,,,4231,NaN,Cercle Brugge vs RWDM,57rm5s227ij1tf3pnxefkiwpg,2024-03-17,22,BEL,First_Division_A
Leonardo Lopes,2jhi0lbbo65dsfv4ho9pmlgix,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,4,NaN,Defensive Midfielder,Centre/Right,NaN,19,2,5,NaN,8,NaN,1,11,26,10,67,7,3,7,16,6,9,1,3,1,5,1,NaN,1,1,1,NaN,NaN,2,NaN,NaN,,NaN,NaN,,,4231,NaN,Cercle Brugge vs RWDM,57rm5s227ij1tf3pnxefkiwpg,2024-03-17,11,BEL,First_Division_A
T. Somers,a0ecz4nlxrr62dcwixtmjiwyy,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,5,NaN,Attacking Midfielder,Left,NaN,22,2,3,7,4,2,NaN,18,33,5,90,10,6,6,32,10,18,NaN,1,NaN,3,1,4,1,1,7,3,NaN,1,NaN,NaN,,1,1,,,4231,1,Cercle Brugge vs RWDM,57rm5s227ij1tf3pnxefkiwpg,2024-03-17,18,BEL,First_Division_A
F. Lemaréchal,7mjc5a2k7wz4flem6upj5u1w4,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,3,NaN,Attacking Midfielder,Centre,NaN,5,1,2,3,NaN,NaN,NaN,6,7,NaN,31,2,1,1,9,3,4,1,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Cercle Brugge vs RWDM,57rm5s227ij1tf3pnxefkiwpg,2024-03-17,6,BEL,First_Division_A
A. Minda,cslexkls1qmrj8nu746b4rv2s,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,2,NaN,Attacking Midfielder,Right,NaN,19,1,4,2,4,1,1,15,27,6,90,5,2,2,21,9,15,1,2,2,1,NaN,NaN,NaN,1,2,1,1,NaN,NaN,1,,1,NaN,,,4231,1,Cercle Brugge vs RWDM,57rm5s227ij1tf3pnxefkiwpg,2024-03-17,12,BEL,First_Division_A
K. Denkey,1gzgkjei16r4lt2fvcedy1jvt,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,11,3,Striker,Centre,NaN,14,2,8,NaN,NaN,NaN,2,14,23,NaN,90,2,1,1,23,9,16,1,3,1,NaN,NaN,NaN,NaN,2,7,2,NaN,1,NaN,NaN,,2,NaN,,,4231,1,Cercle Brugge vs RWDM,57rm5s227ij1tf3pnxefkiwpg,2024-03-17,27,BEL,First_Division_A
N. De Wilde,71euf80lf18fu40b9lika9ysq,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Cercle Brugge vs RWDM,57rm5s227ij1tf3pnxefkiwpg,2024-03-17,NaN,BEL,First_Division_A
M. Delanghe,5w8e01c5slboqdrlqnyljlnft,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Cercle Brugge vs RWDM,57rm5s227ij1tf3pnxefkiwpg,2024-03-17,NaN,BEL,First_Division_A
M. Efekele,ba4573x87qra4546ut5gtow7o,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Cercle Brugge vs RWDM,57rm5s227ij1tf3pnxefkiwpg,2024-03-17,NaN,BEL,First_Division_A
A. Francis,3l1v52usaf9mmi9dwowdwv3e,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,2,NaN,Substitute,NaN,Midfielder,9,1,4,1,4,1,1,5,11,4,23,2,2,2,7,4,6,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Cercle Brugge vs RWDM,57rm5s227ij1tf3pnxefkiwpg,2024-03-17,3,BEL,First_Division_A
S. Miangué,a5ls0i1ztco0zee3la61zv4rt,Cercle Brugge,3ix9om1svhd6obl0mbk1otgop,1,1,Substitute,NaN,Defender,9,NaN,3,5,2,NaN,NaN,8,13,2,45,5,5,1,13,6,8,NaN,2,NaN,NaN,NaN,2,NaN,NaN,2,1,NaN,1,1,NaN,,NaN,NaN,,,4231,NaN,Cercle Brugge vs RWDM,57rm5s227ij1tf3pnxefkiwpg,2024-03-17,9,BEL,First_Division_A
