playerName,playerId,contestantId,team_name,label,match_id,date,9,321,322
A. Brown,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,Gent vs Sint-Truiden,3p1bgdgxcq8xgjilqaq13v2ms,2023-08-20,0,0.1225032359361648,0.0
A. Brown,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,Gent vs Sint-Truiden,9jwvlak6vddv7jxblhh3fjtas,2024-05-25,0,0.0902785062789917,0.0594
A. Brown,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,Gent vs Westerlo,9f3vl6dnyf9sm8di433e8gmj8,2024-04-27,0,0.0454284399747848,0.0
A. Brown,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,RWDM vs Gent,3z7n05qbntrnjov2t9igu37dg,2023-10-01,0,0.022452887147665,0.0
A. Brown,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,Sint-Truiden vs Gent,9dijj7f7vcwc9aiw9r0bu2yok,2024-04-23,NaN,0.2954181134700775,0.0
A. Brown,8kz0e83d3azssd7unbk2lqt0q,8y3iucyxguipljcmf87a11bk9,Gent,Union Saint-Gilloise vs Gent,55da1lx69rj7ah7njh1lpoa38,2024-03-10,0,0.0305266212671995,0.0
A. Castro-Montes,7dayrhr0c60zbc1b6lig8pm8l,ecj1gmc7pqcjo4sc9hvghj5u3,Union Saint-Gilloise,Cercle Brugge vs Union Saint-Gilloise,9e7wqv12h16onh8uhv4t81mvo,2024-05-19,0,0.1352215111255645,0.8438
A. Castro-Montes,7dayrhr0c60zbc1b6lig8pm8l,ecj1gmc7pqcjo4sc9hvghj5u3,Union Saint-Gilloise,Genk vs Union Saint-Gilloise,95v4vq7sbz3ynggz0220xitck,2024-04-01,0,0.0,0.0
A. Castro-Montes,7dayrhr0c60zbc1b6lig8pm8l,ecj1gmc7pqcjo4sc9hvghj5u3,Union Saint-Gilloise,Kortrijk vs Union Saint-Gilloise,4z0f8psrxfzy7v2yw22dqepec,2024-02-18,0,0.0,0.0
A. Castro-Montes,7dayrhr0c60zbc1b6lig8pm8l,ecj1gmc7pqcjo4sc9hvghj5u3,Union Saint-Gilloise,Sint-Truiden vs Union Saint-Gilloise,41jhkh865utuedr4cnqdrbd3o,2023-10-08,NaNNaN,0.0,0.0
