playerName,team_name,label,possessionValue.pvValue,possessionValue.pvAdded
A. Jallow,Metz,Paris FC vs Metz,0.1504132,0.0037970000000000005
A. Jallow,Metz,Rodez vs Metz,0.2674004,0.006529199999999999
A. Kanté,Troyes,Ajaccio vs Troyes,0.1726445,0.027136999999999998
A. Kanté,Troyes,Bastia vs Troyes,0.2697581,0.004507499999999997
A. Kanté,Troyes,Guingamp vs Troyes,0.0739043,0.0145618
A. Kanté,Troyes,Troyes vs Clermont,0.21248509999999998,0.0992673
A. Kashi,Annecy,Annecy vs Amiens SC,0.1888271,0.0660437
A. Kashi,Annecy,Annecy vs Martigues,0.2865099,0.1321146
A. Kashi,Annecy,Caen vs Annecy,0.1557845,0.0859024
A. Kérouédan,Grenoble Foot 38,Grenoble Foot 38 vs Caen,0.8679744,0.3775735
A. Kérouédan,Grenoble Foot 38,Grenoble Foot 38 vs Pau,0.2214668,0.011746900000000001
A. Kérouédan,Grenoble Foot 38,Lorient vs Grenoble Foot 38,0.1548318,-0.038641699999999994
A. Larose,Annecy,Annecy vs Amiens SC,0.2782522,0.01660910000000001
A. Larose,Annecy,Annecy vs Martigues,0.5722381000000001,0.2114301
A. Larose,Annecy,Caen vs Annecy,0.2207432,0.06907769999999999
A. Léautey,Amiens SC,Amiens SC vs Lorient,0.22171659999999999,-0.013603200000000003
A. Léautey,Amiens SC,Amiens SC vs Red Star,0.3918064,0.157722
A. Léautey,Amiens SC,Annecy vs Amiens SC,1.0868332,0.4189152
A. Léautey,Amiens SC,Bastia vs Amiens SC,0.3005953,0.2000219
A. Mandréa,Caen,Caen vs Annecy,0.0451199,0.01515
A. Mandréa,Caen,Caen vs Paris FC,0.0508557,0.0135619
A. Mandréa,Caen,Grenoble Foot 38 vs Caen,0.0315219,-0.0017139
A. Mandréa,Caen,Pau vs Caen,0.025053199999999998,0.0039718999999999996
A. Maurer,Clermont,Clermont vs Dunkerque,0.0,0.0
A. Maurer,Clermont,Clermont vs Pau,0.0569387,-0.021409900000000003
A. Mendy,Grenoble Foot 38,Grenoble Foot 38 vs Caen,0.4267009,0.1180464
A. Mendy,Grenoble Foot 38,Grenoble Foot 38 vs Pau,0.19836700000000002,0.055584499999999995
A. Mendy,Grenoble Foot 38,Lorient vs Grenoble Foot 38,0.1231209,-0.027241
A. Mille,Pau,Clermont vs Pau,0.034776299999999996,-0.0535656
A. Mille,Pau,Grenoble Foot 38 vs Pau,0.7601738,0.14819809999999997
A. Mille,Pau,Pau vs Caen,0.11484420000000001,-0.010862000000000004
A. Mille,Pau,Pau vs Martigues,0.8003939,0.4294959
A. Monfray,Troyes,Guingamp vs Troyes,0.1270384,0.0539675
A. Monfray,Troyes,Troyes vs Clermont,0.1525346,0.0948382
A. Ngouyamsa,Rodez,Dunkerque vs Rodez,0.1743513,0.0269103
A. Ngouyamsa,Rodez,Rodez vs Metz,0.2834314,0.05331359999999999
A. Oukidja,Metz,Metz vs Bastia,0.0291826,0.0038241
A. Oukidja,Metz,Metz vs Laval,0.0083363,0.002789
A. Oukidja,Metz,Paris FC vs Metz,0.0449602,0.0061938
A. Oukidja,Metz,Rodez vs Metz,0.0434762,0.008669999999999999
A. Pelon,Rodez,Rodez vs Guingamp,0.18400640000000001,0.034483099999999996
A. Roncaglia,Bastia,Bastia vs Amiens SC,0.0013299,0.0013299
A. Roncaglia,Bastia,Metz vs Bastia,0.0784882,0.0268082
A. Sagna,Guingamp,Guingamp vs Red Star,0.540482,0.0736646
A. Sagna,Guingamp,Guingamp vs Troyes,0.2881664,0.0346395
A. Sagna,Guingamp,Laval vs Guingamp,0.2260036,0.007594899999999992
A. Sagna,Guingamp,Rodez vs Guingamp,0.6338173,0.2729757
A. Saïd,Clermont,Troyes vs Clermont,0.007686199999999999,-0.0021436999999999997
A. Sbaï,Grenoble Foot 38,Lorient vs Grenoble Foot 38,0.1106375,0.0018486000000000006
A. Sissoko,Guingamp,Guingamp vs Red Star,0.3848449,0.1906017
A. Sissoko,Guingamp,Guingamp vs Troyes,0.7265053,0.2681054
A. Sissoko,Guingamp,Laval vs Guingamp,0.6011091000000001,0.3568831
A. Sissoko,Guingamp,Rodez vs Guingamp,0.9030826,0.42538349999999997
A. Soumahoro,Paris FC,Caen vs Paris FC,0.3727029,0.1676495
A. Soumahoro,Paris FC,Clermont vs Paris FC,0.0082184,-0.0039382
A. Tchaptchet,Grenoble Foot 38,Grenoble Foot 38 vs Caen,0.1390207,0.0469516
A. Tchaptchet,Grenoble Foot 38,Grenoble Foot 38 vs Pau,0.0951671,0.033953300000000006
A. Tosin,Lorient,Amiens SC vs Lorient,0.1986407,0.044439400000000004
A. Tosin,Lorient,Lorient vs Grenoble Foot 38,0.4332515,0.1811266
A. Tosin,Lorient,Martigues vs Lorient,0.31879450000000004,0.1216841
A. Touré,Ajaccio,Red Star vs Ajaccio,0.0906172,0.033919
A. Touré,Metz,Metz vs Bastia,0.0652717,-2.570000000000003e-05
A. Touré,Metz,Paris FC vs Metz,0.0090075,-0.0365643
Abner,Dunkerque,Clermont vs Dunkerque,0.0,0.0
Abner,Dunkerque,Paris FC vs Dunkerque,0.0640599,0.0329763
Alexandre Mendy,Caen,Caen vs Annecy,0.41770520000000005,0.2925586
Alexandre Mendy,Caen,Grenoble Foot 38 vs Caen,0.0315731,-0.0339297
B. Brahimi,Caen,Caen vs Annecy,0.1910554,0.0892289
B. Brahimi,Caen,Caen vs Paris FC,0.6812849,0.4408598
B. Brahimi,Caen,Grenoble Foot 38 vs Caen,0.1847092,-0.2547029
B. Danger,Red Star,Amiens SC vs Red Star,0.1313117,0.0876421
B. Danger,Red Star,Guingamp vs Red Star,0.0888512,0.036856
B. Danger,Red Star,Lorient vs Red Star,0.0,0.0
B. Danger,Red Star,Red Star vs Ajaccio,0.0943081,0.024973000000000002
B. Diallo,Clermont,Clermont vs Dunkerque,0.0,0.0
B. Diallo,Clermont,Clermont vs Paris FC,0.1121649,-0.051641400000000004
B. Dieng,Lorient,Lorient vs Grenoble Foot 38,0.14458490000000002,-0.0511974
B. Dieng,Lorient,Martigues vs Lorient,0.2618375,-0.1962026
B. Kamara,Pau,Clermont vs Pau,0.0489744,0.0059138
B. Kamara,Pau,Pau vs Caen,0.0771288,0.015316100000000001
B. Labeau,Guingamp,Guingamp vs Red Star,0.3333929,0.1991499
B. Labeau,Guingamp,Guingamp vs Troyes,0.33236889999999997,0.1149444
B. Labeau,Guingamp,Rodez vs Guingamp,0.0200217,0.0120685
B. Mendy,Red Star,Guingamp vs Red Star,0.1015701,0.052348200000000004
B. Mendy,Red Star,Lorient vs Red Star,0.0,0.0
B. Mendy,Red Star,Red Star vs Ajaccio,0.0692147,0.0339855
B. Moussiti-Oko,Martigues,Pau vs Martigues,0.0041292,0.0041292
B. Yaméogo,Grenoble Foot 38,Lorient vs Grenoble Foot 38,0.046281100000000006,0.0169161
B. Youssouf,Dunkerque,Dunkerque vs Rodez,0.4100911,0.1265796
B. Youssouf,Dunkerque,Paris FC vs Dunkerque,0.2504369,0.1535246
C. Billemaz,Annecy,Annecy vs Amiens SC,0.5491426,0.1848255
C. Billemaz,Annecy,Annecy vs Martigues,0.3977212,-0.04564739999999999
C. Doumbia,Rodez,Dunkerque vs Rodez,0.0446197,0.0192154
C. Doumbia,Rodez,Rodez vs Metz,0.0373733,-0.0074827999999999995
C. Ibayi,Ajaccio,Ajaccio vs Troyes,0.3285829,0.045568800000000007
C. Ibayi,Ajaccio,Laval vs Ajaccio,0.1231669,0.1004067
C. Ibayi,Ajaccio,Red Star vs Ajaccio,0.1259572,-0.0877745
C. Irié,Troyes,Ajaccio vs Troyes,0.2684438,0.0413767
C. Irié,Troyes,Bastia vs Troyes,0.2357815,0.035716200000000004
C. Irié,Troyes,Troyes vs Clermont,0.1865906,0.12646159999999998
C. Konaté,Clermont,Clermont vs Dunkerque,0.0,0.0
C. Konaté,Clermont,Clermont vs Paris FC,0.4795546,0.07848959999999999
C. Konaté,Clermont,Clermont vs Pau,0.6696653,0.2931702
C. Konaté,Clermont,Troyes vs Clermont,0.3233253,0.0962153
C. Rodrigues,Bastia,Bastia vs Amiens SC,0.4521057,0.0654061
