team_name,contestantId,match_id,periodId,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type,set_piece_team,event_time
Malmö FF,93ohqui2qgqm8408viwmm1ken,3o2y5xmw92bfhtfm2wtrtsowk,1,2792619219,119,13,12,9,1,91.6,45.4,P. Jansson,36.0,21.0,NaN,,Djurgården vs Malmö FF,2025-03-29,NaN,NaN,NaN,0.05128331854939461,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,2.0,0.05128331854939461,,,draw,729,4,corner,,729
Djurgården,czkf5t3ai00ghwbga03i5aqxw,3o2y5xmw92bfhtfm2wtrtsowk,1,2792650837,302,13,40,52,1,87.7,54.0,T. Nguen,101.0,60.0,NaN,,Djurgården vs Malmö FF,2025-03-29,NaN,NaN,NaN,0.17583408951759338,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.17583408951759338,,,draw,2452,5,throw_in,,2452
Malmö FF,93ohqui2qgqm8408viwmm1ken,3o2y5xmw92bfhtfm2wtrtsowk,1,2792664061,453,16,52,7,1,92.9,47.5,J. Stryger Larsen,134.0,83.0,NaN,,Djurgården vs Malmö FF,2025-03-29,NaN,NaN,NaN,0.2846865952014923,0.7287655472755432,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,none,,,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.2846865952014923,,,draw,3127,11,freekick,,3127
Djurgården,czkf5t3ai00ghwbga03i5aqxw,3o2y5xmw92bfhtfm2wtrtsowk,2,2792729995,532,15,53,47,1,87.9,74.1,O. Fallenius,175.0,106.0,NaN,,Djurgården vs Malmö FF,2025-03-29,NaN,NaN,NaN,0.020100226625800133,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,4.0,0.020100226625800133,,,Malmö FF,3227,3,corner,,3227
Djurgården,czkf5t3ai00ghwbga03i5aqxw,3o2y5xmw92bfhtfm2wtrtsowk,2,2792770815,709,15,71,56,1,79.4,50.1,T. Nguen,228.0,138.0,NaN,,Djurgården vs Malmö FF,2025-03-29,NaN,NaN,NaN,0.14506462216377258,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.14506462216377258,,,Malmö FF,4316,1,freekick_shot,czkf5t3ai00ghwbga03i5aqxw,4316
Djurgården,czkf5t3ai00ghwbga03i5aqxw,3o2y5xmw92bfhtfm2wtrtsowk,2,2792771931,714,13,72,27,1,78.8,34.0,O. Fallenius,229.0,138.0,NaN,,Djurgården vs Malmö FF,2025-03-29,NaN,NaN,NaN,0.02992061898112297,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,6.0,0.02992061898112297,,,Malmö FF,4347,4,corner,,4347
Djurgården,czkf5t3ai00ghwbga03i5aqxw,3o2y5xmw92bfhtfm2wtrtsowk,2,2792774869,723,15,74,14,1,85.2,50.7,K. Kosugi,237.0,142.0,NaN,,Djurgården vs Malmö FF,2025-03-29,NaN,NaN,NaN,0.09946060180664062,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,2.0,0.09946060180664062,,,Malmö FF,4454,9,corner,,4454
Djurgården,czkf5t3ai00ghwbga03i5aqxw,3o2y5xmw92bfhtfm2wtrtsowk,2,2792779209,742,15,77,35,1,92.4,39.7,A. Ståhl,241.0,144.0,NaN,,Djurgården vs Malmö FF,2025-03-29,NaN,NaN,NaN,0.04924387484788895,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,3.0,0.04924387484788895,,,Malmö FF,4655,3,corner,,4655
Brommapojkarna,ac8jow4mdkvnsv5s0och4qqm,3q5aum75ayslx087b1hq9o2z8,1,2792891627,142,15,20,25,1,95.2,53.8,S. Martinsson Ngouali,63.0,32.0,NaN,NaN,Häcken vs Brommapojkarna,2025-03-29,NaN,NaN,NaN,0.2177247554063797,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.2177247554063797,,,draw,1225,5,corner,,1225
Brommapojkarna,ac8jow4mdkvnsv5s0och4qqm,3q5aum75ayslx087b1hq9o2z8,1,2792933429,346,15,20,27,1,98.2,50.9,E. Hovland,64.0,32.0,NaN,NaN,Häcken vs Brommapojkarna,2025-03-29,NaN,NaN,NaN,0.7933194041252136,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.7933194041252136,,,draw,1227,7,corner,,1227
Brommapojkarna,ac8jow4mdkvnsv5s0och4qqm,3q5aum75ayslx087b1hq9o2z8,1,2792908869,253,13,38,11,1,80.9,36.4,Daleho Irandust,119.0,62.0,NaN,NaN,Häcken vs Brommapojkarna,2025-03-29,NaN,NaN,NaN,0.09603148698806763,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,none,,,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.09603148698806763,,,draw,2291,1,freekick_shot,ac8jow4mdkvnsv5s0och4qqm,2291
Häcken,9zqn9ugvg64it0lr5z8cq4g9v,3q5aum75ayslx087b1hq9o2z8,1,2792914275,567,13,44,4,1,74.7,49.9,A. Layouni,137.0,75.0,NaN,NaN,Häcken vs Brommapojkarna,2025-03-29,NaN,NaN,NaN,0.06853621453046799,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,none,,,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.06853621453046799,,,draw,2644,1,freekick_shot,9zqn9ugvg64it0lr5z8cq4g9v,2644
Häcken,9zqn9ugvg64it0lr5z8cq4g9v,3q5aum75ayslx087b1hq9o2z8,2,2792975657,1037,13,85,6,1,75.9,38.0,S. Leach Holm,274.0,156.0,NaN,NaN,Häcken vs Brommapojkarna,2025-03-29,NaN,NaN,NaN,0.019197983667254448,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.019197983667254448,,,Häcken,5106,3,corner,,5106
Häcken,9zqn9ugvg64it0lr5z8cq4g9v,3q5aum75ayslx087b1hq9o2z8,2,2792979229,1073,13,87,40,1,78.1,37.2,S. Leach Holm,283.0,160.0,NaN,NaN,Häcken vs Brommapojkarna,2025-03-29,NaN,NaN,NaN,0.023588435724377632,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,6.0,0.023588435724377632,,,Häcken,5260,3,corner,,5260
Mjällby,spvvjmk37iid7hsky9g3nce7,3p5kxgr10npesc3cswfiqp7v8,1,2793562243,251,15,23,51,1,74.9,39.3,A. Manneh,67.0,38.0,NaN,NaN,Elfsborg vs Mjällby,2025-03-30,NaN,NaN,NaN,0.055751629173755646,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,,true,NaN,,,NaN,NaN,NaN,NaN,2.0,0.055751629173755646,,,Mjällby,1431,3,freekick,,1431
Mjällby,spvvjmk37iid7hsky9g3nce7,3p5kxgr10npesc3cswfiqp7v8,1,2793562303,253,15,23,53,1,79.1,39.7,A. Manneh,69.0,40.0,NaN,NaN,Elfsborg vs Mjällby,2025-03-30,NaN,NaN,NaN,0.055751629173755646,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,,true,NaN,,,NaN,NaN,NaN,NaN,1.0,0.055751629173755646,,,Mjällby,1433,7,freekick,,1433
Elfsborg,1939bnru25svvgv15k2c7tw2y,3p5kxgr10npesc3cswfiqp7v8,1,2793563981,226,15,26,28,1,90.9,53.6,T. Silverholt,76.0,43.0,NaN,NaN,Elfsborg vs Mjällby,2025-03-30,NaN,NaN,NaN,0.17708569765090942,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,,NaN,true,,,NaN,NaN,NaN,NaN,0.0,0.17708569765090942,,,Mjällby,1588,4,corner,,1588
Elfsborg,1939bnru25svvgv15k2c7tw2y,3p5kxgr10npesc3cswfiqp7v8,1,2793564003,227,13,26,29,1,91.4,50.1,T. Silverholt,77.0,43.0,NaN,NaN,Elfsborg vs Mjällby,2025-03-30,NaN,NaN,NaN,0.18064561486244202,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,,NaN,true,,,NaN,NaN,NaN,NaN,0.0,0.18064561486244202,,,Mjällby,1589,6,corner,,1589
Mjällby,spvvjmk37iid7hsky9g3nce7,3p5kxgr10npesc3cswfiqp7v8,1,2793565481,304,16,28,49,1,96.3,54.5,H. Johansson,85.0,46.0,NaN,NaN,Elfsborg vs Mjällby,2025-03-30,NaN,NaN,NaN,0.020193954929709435,0.8375886678695679,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,,NaN,true,,,NaN,NaN,NaN,NaN,3.0,0.020193954929709435,,,Mjällby,1729,4,corner,,1729
Elfsborg,1939bnru25svvgv15k2c7tw2y,3p5kxgr10npesc3cswfiqp7v8,1,2793568343,280,13,32,7,1,92.3,52.3,J. Magnússon,90.0,49.0,NaN,NaN,Elfsborg vs Mjällby,2025-03-30,NaN,NaN,NaN,0.1011064276099205,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.1011064276099205,,,Mjällby,1927,6,throw_in,,1927
Elfsborg,1939bnru25svvgv15k2c7tw2y,3p5kxgr10npesc3cswfiqp7v8,2,2793613373,473,15,56,47,1,77.2,47.4,B. Zeneli,163.0,94.0,NaN,NaN,Elfsborg vs Mjällby,2025-03-30,NaN,NaN,NaN,0.010531013831496239,0.038793936371803284,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,none,,NaN,NaN,,,NaN,NaN,NaN,NaN,2.0,0.010531013831496239,,,Mjällby,3407,5,freekick,,3407
Elfsborg,1939bnru25svvgv15k2c7tw2y,3p5kxgr10npesc3cswfiqp7v8,2,2793619883,512,16,59,42,1,96.4,47.0,T. Silverholt,172.0,100.0,NaN,NaN,Elfsborg vs Mjällby,2025-03-30,NaN,NaN,NaN,0.03282070904970169,0.8529699444770813,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,none,,NaN,NaN,,,NaN,NaN,NaN,NaN,8.0,0.03282070904970169,,,Mjällby,3582,8,throw_in,,3582
Elfsborg,1939bnru25svvgv15k2c7tw2y,3p5kxgr10npesc3cswfiqp7v8,2,2793641161,649,16,77,13,1,94.5,47.0,A. Sigurpálsson,216.0,128.0,NaN,NaN,Elfsborg vs Mjällby,2025-03-30,NaN,NaN,NaN,0.21240340173244476,0.9408207535743713,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,none,,NaN,NaN,,,NaN,NaN,NaN,NaN,10.0,0.21240340173244476,,,Mjällby,4633,6,throw_in,,4633
Elfsborg,1939bnru25svvgv15k2c7tw2y,3p5kxgr10npesc3cswfiqp7v8,2,2793647701,693,15,81,42,1,92.3,22.7,B. Zeneli,233.0,136.0,NaN,NaN,Elfsborg vs Mjällby,2025-03-30,NaN,NaN,NaN,0.03513919562101364,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,,NaN,true,,,NaN,NaN,NaN,NaN,0.0,0.03513919562101364,,,draw,4902,6,corner,,4902
Halmstad,6i936isoyj6d0uuxdj537uc97,3r4s9wi8puami8ap4ylkkrhn8,1,2793735355,150,15,16,5,1,83.6,15.6,P. Chrupałła,63.0,35.0,NaN,NaN,Halmstad vs Degerfors,2025-03-30,NaN,NaN,NaN,0.02501242235302925,0.0362967886030674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.02501242235302925,,,draw,965,1,freekick_shot,6i936isoyj6d0uuxdj537uc97,965
Halmstad,6i936isoyj6d0uuxdj537uc97,3r4s9wi8puami8ap4ylkkrhn8,1,2793738105,162,13,18,20,1,70.5,50.6,P. Chrupałła,66.0,35.0,NaN,NaN,Halmstad vs Degerfors,2025-03-30,NaN,NaN,NaN,0.02751857414841652,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.02751857414841652,,,draw,1100,1,freekick_shot,6i936isoyj6d0uuxdj537uc97,1100
Degerfors,46yo78zak2j7kaxc5ak1fnm60,3r4s9wi8puami8ap4ylkkrhn8,1,2793748093,229,15,28,16,1,80.1,69.6,O. Faraj,100.0,56.0,NaN,NaN,Halmstad vs Degerfors,2025-03-30,NaN,NaN,NaN,0.013580584898591042,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.013580584898591042,,,draw,1696,9,corner,,1696
