player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name
A. Zadražil,dvjwntanmbqn589udkr6nub1m,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,NaN,NaN,Goalkeeper,Centre,NaN,7,1,1,NaN,7,NaN,1,6,10,8,90,18,6,6,15,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,10,CZE,Czech_Liga
K. Spáčil,ab470admyu96ui8vuuybym2vo,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,1,1,Defender,Left/Centre,NaN,18,2,5,NaN,10,1,2,9,21,11,90,13,7,3,13,6,9,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,6,CZE,Czech_Liga
T. Petrášek,38qfw1p4b31ui1ag996vghqt,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,2,2,Defender,Centre,NaN,13,NaN,4,NaN,8,1,NaN,6,20,11,90,15,7,1,11,4,7,NaN,4,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,9,CZE,Czech_Liga
F. Čihák,bptjm5hzs0fiincv8xzwq4m0a,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,4,2,Defender,Centre/Right,NaN,22,2,8,1,13,3,2,11,28,16,90,15,6,7,15,6,8,1,2,1,4,3,NaN,3,NaN,5,2,NaN,NaN,NaN,1,NaN,NaN,NaN,,,532,1,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,9,CZE,Czech_Liga
D. Horák,3bh2udfj5run303fagtx1s8vd,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,7,3,Wing Back,Left,NaN,10,NaN,5,5,5,NaN,NaN,8,13,8,90,4,NaN,NaN,9,5,5,1,2,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,7,CZE,Czech_Liga
J. Klíma,56rghk02z5qvuwesnawoswfhm,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,3,NaN,Wing Back,Right,NaN,26,NaN,NaN,3,10,2,NaN,16,31,11,90,11,3,4,20,10,12,1,NaN,2,2,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,7,CZE,Czech_Liga
A. Vlkanova,67sn4t5twr0ludex2p8nowr11,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,6,2,Midfielder,Left/Centre,NaN,11,2,2,10,4,2,NaN,10,19,6,79,11,2,4,23,8,12,NaN,NaN,1,2,NaN,4,NaN,1,2,1,NaN,NaN,1,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,17,CZE,Czech_Liga
P. Kodeš,dt1jqc35t5c7eg0qxs3qbxm21,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,6,1,Midfielder,Centre,NaN,14,2,8,2,6,2,2,8,26,9,90,17,4,5,18,2,7,NaN,4,NaN,3,1,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,17,CZE,Czech_Liga
D. Samek,25hl8ncgtkgulnwd92zczbs44,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,4,NaN,Midfielder,Centre/Right,NaN,15,1,6,5,5,3,1,12,30,11,79,19,8,4,23,8,14,1,NaN,1,1,NaN,3,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,17,CZE,Czech_Liga
O. Mihálik,cg3fk0cm3r2edv5u9ng4ef4yd,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,2,2,Striker,Left/Centre,NaN,5,NaN,3,NaN,2,NaN,NaN,3,6,2,23,3,1,1,4,3,4,NaN,2,NaN,1,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,3,CZE,Czech_Liga
V. Pilař,2gfrz7llszxg2i8ij1jqm8dlh,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,4,1,Striker,Centre/Right,NaN,13,1,4,6,5,NaN,NaN,10,17,5,62,7,2,2,16,4,8,NaN,1,NaN,1,NaN,2,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,1,1,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,9,CZE,Czech_Liga
S. Dancák,xbp16o2bijkl84w1lklyua51,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,1,NaN,Substitute,NaN,Midfielder,5,NaN,NaN,NaN,2,1,NaN,3,5,2,11,1,1,2,3,1,1,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,1,CZE,Czech_Liga
A. Griger,8qblbd58f4db62ju72eq9bcpg,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,7,4,Substitute,NaN,Attacker,7,1,8,NaN,1,NaN,1,6,10,1,67,1,NaN,1,9,3,6,1,4,1,NaN,NaN,NaN,NaN,2,10,4,NaN,1,NaN,NaN,NaN,2,2,,,532,1,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,10,CZE,Czech_Liga
Š. Harazim,clv5qhdszqe6gjr4szuh4j0q2,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,NaN,CZE,Czech_Liga
P. Juliš,9lz2kyd7dcq5cggjuc0g1chsk,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,3,NaN,Substitute,NaN,Attacker,9,1,1,1,2,NaN,1,7,10,3,28,3,1,2,8,6,6,NaN,NaN,NaN,2,NaN,1,NaN,1,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,4,CZE,Czech_Liga
D. Kaštánek,2jgu8sem4m1ftu8hq0o4vtst0,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,NaN,CZE,Czech_Liga
M. Koubek,bttabwlvc5fxvw9gphuohznfu,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,NaN,CZE,Czech_Liga
L. Krejčí,6qlo3uoijwqc0ef5k23w83r9x,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,NaN,CZE,Czech_Liga
M. Vágner,952n19xag8sh4pozr79qprxbe,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,NaN,CZE,Czech_Liga
P. Vízek,ac1jv4urgx17jya5ixjaxclt6,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,NaN,CZE,Czech_Liga
F. Čech,77r4hf2uohwyjw93tfx6sk9gp,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,NaN,CZE,Czech_Liga
L. Čmelík,cepzhrnnpa73ogetj5ox3pg45,Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,NaN,NaN,Substitute,NaN,Midfielder,1,NaN,1,1,NaN,NaN,NaN,1,1,NaN,11,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,532,1,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,1,CZE,Czech_Liga
M. Heča,57lh551wzmyjrw2qt9j97lh3p,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,NaN,NaN,Goalkeeper,Centre,NaN,17,NaN,NaN,NaN,19,3,NaN,6,25,21,90,21,7,9,13,1,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,9,CZE,Czech_Liga
O. Kukučka,f083847g81mziziz7yugnkmj8,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,3,2,Defender,Left/Centre,NaN,38,1,6,1,19,1,1,19,46,19,90,28,6,2,27,5,9,2,3,2,NaN,3,NaN,3,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,8,CZE,Czech_Liga
S. Hofmann,dm9kjpp1890x425ybu1i2u9cl,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,7,3,Defender,Centre,NaN,43,NaN,8,NaN,32,NaN,NaN,15,53,36,76,26,8,2,21,5,10,NaN,3,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,10,CZE,Czech_Liga
F. Vaško,fcghqq1nmg50uuzxkskomiuh,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,4,2,Defender,Centre/Right,NaN,59,NaN,4,NaN,39,2,NaN,23,61,40,90,25,4,3,24,10,10,NaN,4,NaN,1,1,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,2,CZE,Czech_Liga
Merchas Doski,7nw2ismkbgv3u53ua2glahbhm,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,4,2,Midfielder,Left,NaN,12,3,2,NaN,4,2,1,8,15,5,45,4,2,3,10,2,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,8,CZE,Czech_Liga
M. Kohút,ajjw65yizvdjj82h6oe15jpih,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,4,NaN,Midfielder,Left/Centre,NaN,38,NaN,2,10,14,1,NaN,24,45,14,84,18,14,2,37,12,17,1,NaN,1,1,NaN,3,NaN,1,NaN,NaN,3,NaN,NaN,NaN,3,1,1,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,15,CZE,Czech_Liga
M. Trávník,1oqsye3np44f24kfne286k6ol,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,4,1,Midfielder,Centre/Right,NaN,48,3,6,3,24,1,3,26,58,27,90,15,11,2,34,15,20,1,NaN,2,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,11,CZE,Czech_Liga
Gigli Ndefe,6ft0p23uh329gr0xc2cdni1ud,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,4,2,Midfielder,Right,NaN,23,NaN,6,2,8,2,NaN,15,32,9,90,10,5,2,25,7,12,NaN,3,NaN,NaN,NaN,2,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,12,CZE,Czech_Liga
V. Sinyavskiy,5t9iyv0nltknsabsxcjehqr4l,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,8,1,Attacking Midfielder,Left/Centre,NaN,29,7,4,5,12,2,3,18,34,13,90,10,5,6,25,12,16,NaN,NaN,NaN,3,3,4,3,1,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,19,CZE,Czech_Liga
M. Havlík,aprzekzw2al3nf4dglv6eicb9,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,3,NaN,Attacking Midfielder,Centre/Right,NaN,13,NaN,1,1,5,NaN,NaN,8,15,6,45,3,3,1,10,4,5,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,5,CZE,Czech_Liga
M. Krmenčík,5yxmjnv5xa4evkrmh8nleebpx,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,2,2,Striker,Centre,NaN,6,1,3,NaN,2,NaN,1,5,10,4,75,3,NaN,1,7,2,3,NaN,2,NaN,1,NaN,NaN,NaN,2,2,1,NaN,NaN,NaN,NaN,NaN,1,1,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,5,CZE,Czech_Liga
P. Blahút,d2ua4dqxer9zjh1ulsulmbz6x,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,NaN,CZE,Czech_Liga
T. Břečka,4ic6tao3a4kk8g01udjnc5v4l,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,NaN,CZE,Czech_Liga
R. Cicilia,1jeb7li66vn913oub7t7l7x79,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,2,NaN,Substitute,NaN,Attacker,3,1,3,NaN,NaN,NaN,1,3,4,1,15,1,1,NaN,3,2,2,NaN,2,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,1,1,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,2,CZE,Czech_Liga
T. Fryšták,bvwwdzqz77e99m0ugla4vtud,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,NaN,CZE,Czech_Liga
P. Juroška,846noswumd4tahm2f7p9g6iac,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,NaN,CZE,Czech_Liga
Kim Seung-Bin,4ubkf4v7ka2h7tyd7wt1fyoa2,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,7,2,Substitute,NaN,Midfielder,15,3,3,1,4,NaN,1,11,21,6,45,6,2,2,15,4,7,NaN,1,NaN,2,NaN,NaN,NaN,1,5,NaN,1,NaN,NaN,NaN,1,NaN,NaN,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,11,CZE,Czech_Liga
M. Kozák,1k5zztvvduo52e0vjhxqs9tnu,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,3,3,Substitute,NaN,Attacker,11,1,1,1,7,NaN,1,6,14,8,45,2,1,1,10,3,5,NaN,NaN,NaN,1,NaN,2,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,6,CZE,Czech_Liga
J. Křišťan,74frf4bgorg0qti5xzni7927e,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,NaN,CZE,Czech_Liga
M. Petržela,3cll4hlo919ttg7ninjcgy02d,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,1,NaN,Substitute,NaN,Midfielder,3,NaN,NaN,2,NaN,NaN,NaN,3,5,NaN,14,3,NaN,NaN,5,3,4,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,3,CZE,Czech_Liga
P. Reinberk,edyeb110tuk6q5z81s3tvxlh,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,NaN,CZE,Czech_Liga
Dyjan,d0hojhjhvwo4f6yyzalvtl1p1,Slovácko,bp5x8iw8pstucx6s4iqht6xqf,NaN,NaN,Substitute,NaN,Midfielder,5,NaN,1,2,1,NaN,NaN,5,5,1,6,4,2,NaN,7,5,5,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Hradec Králové vs Slovácko,75lss5uxc4q1eb7ndzu1e0zkk,2024-09-21,2,CZE,Czech_Liga
L. Němeček,93688r850wftgh2ibmhpk67ai,Teplice,41eivtin75c5fu33x3zfx956b,NaN,NaN,Goalkeeper,Centre,NaN,13,NaN,1,NaN,13,2,NaN,5,19,13,90,21,7,6,12,2,7,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Teplice vs Baník Ostrava,74uesx1nehvahuwpozjllfp5g,2024-09-21,7,CZE,Czech_Liga
D. Danihel,dgd71rd82dt1bd1q1tiobqu50,Teplice,41eivtin75c5fu33x3zfx956b,NaN,NaN,Defender,Left/Centre,NaN,4,NaN,NaN,3,5,NaN,NaN,3,4,5,23,3,4,1,5,3,3,NaN,NaN,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Teplice vs Baník Ostrava,74uesx1nehvahuwpozjllfp5g,2024-09-21,2,CZE,Czech_Liga
O. Kričfaluši,153kk9y39c8lm57ng9mpvue50,Teplice,41eivtin75c5fu33x3zfx956b,4,1,Defender,Centre,NaN,27,2,5,4,21,3,1,8,40,25,90,23,14,6,19,5,14,1,1,1,3,2,1,2,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,,,343,NaN,Teplice vs Baník Ostrava,74uesx1nehvahuwpozjllfp5g,2024-09-21,17,CZE,Czech_Liga
L. Mareček,a0hxy44jzxrwm8k8h2idnm51,Teplice,41eivtin75c5fu33x3zfx956b,2,NaN,Defender,Centre/Right,NaN,13,NaN,7,2,7,2,NaN,7,24,9,75,15,6,4,16,3,8,NaN,3,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Teplice vs Baník Ostrava,74uesx1nehvahuwpozjllfp5g,2024-09-21,13,CZE,Czech_Liga
J. Urbanec,94vexdorw6c2uo9voui6w4mvp,Teplice,41eivtin75c5fu33x3zfx956b,2,NaN,Midfielder,Left,NaN,19,1,1,4,6,NaN,NaN,15,31,11,90,11,8,2,24,9,13,NaN,NaN,NaN,2,NaN,2,NaN,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Teplice vs Baník Ostrava,74uesx1nehvahuwpozjllfp5g,2024-09-21,17,CZE,Czech_Liga
R. Jukl,ebesv6zunr16i8pzefecsgd4a,Teplice,41eivtin75c5fu33x3zfx956b,3,1,Midfielder,Left/Centre,NaN,15,NaN,4,4,8,NaN,NaN,10,23,11,90,7,2,3,17,6,10,1,NaN,1,2,2,3,2,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,,,343,NaN,Teplice vs Baník Ostrava,74uesx1nehvahuwpozjllfp5g,2024-09-21,11,CZE,Czech_Liga
D. Trubač,cf3ufh2lfaers984e4bv0lk2d,Teplice,41eivtin75c5fu33x3zfx956b,3,1,Midfielder,Centre/Right,NaN,7,1,4,1,3,2,NaN,6,10,4,59,5,4,3,10,4,6,NaN,NaN,NaN,1,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Teplice vs Baník Ostrava,74uesx1nehvahuwpozjllfp5g,2024-09-21,7,CZE,Czech_Liga
M. Bílek,dgugih9fue6fnth85f8nhecph,Teplice,41eivtin75c5fu33x3zfx956b,2,1,Midfielder,Right,NaN,15,NaN,2,12,4,NaN,NaN,15,22,7,90,12,5,1,26,5,8,3,1,4,1,2,8,2,NaN,2,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,,,343,NaN,Teplice vs Baník Ostrava,74uesx1nehvahuwpozjllfp5g,2024-09-21,18,CZE,Czech_Liga
A. Gning,7i50ep9riukrbrm9iywvy5nv8,Teplice,41eivtin75c5fu33x3zfx956b,5,1,Striker,Left/Centre,NaN,10,2,5,2,1,NaN,1,9,16,3,90,6,1,1,14,5,8,NaN,NaN,NaN,NaN,1,1,1,2,4,2,NaN,1,NaN,NaN,NaN,NaN,NaN,,,343,1,Teplice vs Baník Ostrava,74uesx1nehvahuwpozjllfp5g,2024-09-21,10,CZE,Czech_Liga
Mohamed Yasser,5sjrfen47dwujaebmv4fkdgr8,Teplice,41eivtin75c5fu33x3zfx956b,6,4,Striker,Centre,NaN,5,1,8,2,2,1,1,4,12,2,75,4,3,2,11,3,9,NaN,4,NaN,1,NaN,NaN,NaN,2,5,2,NaN,NaN,NaN,NaN,NaN,1,1,,,343,NaN,Teplice vs Baník Ostrava,74uesx1nehvahuwpozjllfp5g,2024-09-21,8,CZE,Czech_Liga
