team_name,contestantId,match_id,periodId,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type,set_piece_team,event_time
Sparta Praha,5ocdn3a6s75u0d0dy0rbou0xc,6hmnmshsuum28abfdbv5vznro,1,2701843485,93,13,7,11,1,89.4,59.3,M. Vitík,33.0,26.0,NaN,NaN,Sparta Praha vs Pardubice,2024-07-19,NaN,NaN,NaN,0.022600825875997543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,NaN,NaN,,NaN,NaN,NaN,NaN,2.0,0.022600825875997543,,,draw,431,4,throw_in,,431
Sparta Praha,5ocdn3a6s75u0d0dy0rbou0xc,6hmnmshsuum28abfdbv5vznro,1,2701845203,145,13,12,21,1,86.0,53.0,V. Olatunji,47.0,32.0,NaN,NaN,Sparta Praha vs Pardubice,2024-07-19,NaN,NaN,NaN,0.029035883024334908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,none,,,NaN,NaN,,NaN,NaN,NaN,NaN,6.0,0.029035883024334908,,,draw,741,3,throw_in,,741
Sparta Praha,5ocdn3a6s75u0d0dy0rbou0xc,6hmnmshsuum28abfdbv5vznro,1,2701848555,241,15,23,2,1,92.9,64.6,V. Olatunji,72.0,46.0,NaN,NaN,Sparta Praha vs Pardubice,2024-07-19,NaN,NaN,NaN,0.02549576945602894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.02549576945602894,,,draw,1382,12,corner,,1382
Pardubice,4xbgquadoen1b303u4hi9nhg9,6hmnmshsuum28abfdbv5vznro,1,2701854715,239,13,41,12,1,76.6,55.4,D. Mareš,119.0,75.0,NaN,NaN,Sparta Praha vs Pardubice,2024-07-19,NaN,NaN,NaN,0.01792309246957302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.01792309246957302,,,Pardubice,2472,5,corner,,2472
Pardubice,4xbgquadoen1b303u4hi9nhg9,6hmnmshsuum28abfdbv5vznro,2,2701888827,673,13,48,46,1,71.5,44.6,T. Polyák,163.0,106.0,NaN,NaN,Sparta Praha vs Pardubice,2024-07-19,NaN,NaN,NaN,0.013493095524609089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.013493095524609089,,,draw,2926,5,corner,,2926
Sparta Praha,5ocdn3a6s75u0d0dy0rbou0xc,6hmnmshsuum28abfdbv5vznro,1,2701857647,469,15,50,36,1,74.9,55.4,V. Birmančević,144.0,90.0,NaN,NaN,Sparta Praha vs Pardubice,2024-07-19,NaN,NaN,NaN,0.10298878699541092,0.1818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.10298878699541092,,,draw,3036,1,freekick_shot,5ocdn3a6s75u0d0dy0rbou0xc,3036
Pardubice,4xbgquadoen1b303u4hi9nhg9,6hmnmshsuum28abfdbv5vznro,2,2701871879,419,13,66,57,1,93.4,45.4,T. Zlatohlávek,217.0,132.0,NaN,NaN,Sparta Praha vs Pardubice,2024-07-19,NaN,NaN,NaN,0.0959358885884285,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,5.0,0.0959358885884285,,,Sparta Praha,4017,4,corner,,4017
Sparta Praha,5ocdn3a6s75u0d0dy0rbou0xc,6hmnmshsuum28abfdbv5vznro,2,2701882821,882,15,93,36,1,78.6,27.3,Q. Laçi,307.0,193.0,NaN,NaN,Sparta Praha vs Pardubice,2024-07-19,NaN,NaN,NaN,0.02900177799165249,0.0908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,NaN,NaN,,NaN,NaN,NaN,NaN,3.0,0.02900177799165249,,,Sparta Praha,5616,3,throw_in,,5616
Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,6iix2qwt2jxklel7y16yvw4k4,1,2702078865,142,15,13,30,1,86.2,54.8,J. Kovařík,53.0,32.0,NaN,NaN,Bohemians 1905 vs Baník Ostrava,2024-07-20,NaN,NaN,NaN,0.025189949199557304,0.1859,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,none,,NaN,true,,,NaN,NaN,NaN,NaN,4.0,0.025189949199557304,,,draw,810,4,corner,,810
Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,6iix2qwt2jxklel7y16yvw4k4,1,2702083949,227,13,24,26,1,96.0,55.8,L. Hůlka,88.0,58.0,NaN,NaN,Bohemians 1905 vs Baník Ostrava,2024-07-20,NaN,NaN,NaN,0.14895452558994293,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,none,,NaN,true,,,NaN,NaN,NaN,NaN,4.0,0.14895452558994293,,,draw,1466,4,corner,,1466
Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,6iix2qwt2jxklel7y16yvw4k4,2,2702102381,450,13,45,49,1,88.3,77.7,M. Ristovski,168.0,110.0,NaN,NaN,Bohemians 1905 vs Baník Ostrava,2024-07-20,NaN,NaN,NaN,0.009573310613632202,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,none,,NaN,NaN,,,NaN,NaN,NaN,NaN,4.0,0.009573310613632202,,,draw,2749,2,throw_in,,2749
Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,6iix2qwt2jxklel7y16yvw4k4,1,2702094849,409,15,46,12,1,79.1,44.6,Abdulla Yusuf Helal,155.0,102.0,NaN,NaN,Bohemians 1905 vs Baník Ostrava,2024-07-20,NaN,NaN,NaN,0.03977334499359131,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,none,,true,NaN,,,NaN,NaN,NaN,NaN,0.0,0.03977334499359131,,,draw,2772,6,freekick,,2772
Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,6iix2qwt2jxklel7y16yvw4k4,1,2702095411,423,13,47,10,1,91.8,40.7,M. Ristovski,162.0,106.0,NaN,NaN,Bohemians 1905 vs Baník Ostrava,2024-07-20,NaN,NaN,NaN,0.09172340482473373,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,none,,NaN,NaN,,,NaN,NaN,NaN,NaN,4.0,0.09172340482473373,,,draw,2830,7,throw_in,,2830
Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,6iix2qwt2jxklel7y16yvw4k4,2,2702114717,633,13,71,57,1,95.3,72.6,J. Matoušek,256.0,168.0,NaN,NaN,Bohemians 1905 vs Baník Ostrava,2024-07-20,NaN,NaN,NaN,0.019080746918916702,NaN,NaN,NaN,NaN,NaN,NaN,,true,,NaN,NaN,none,,NaN,NaN,,,NaN,NaN,NaN,NaN,10.0,0.019080746918916702,,,Bohemians 1905,4317,6,freekick,,4317
Baník Ostrava,dfvvrv84skv23rsn1k6kt4slc,6iix2qwt2jxklel7y16yvw4k4,2,2702126629,860,15,96,22,1,88.9,35.4,J. Boula,327.0,213.0,NaN,NaN,Bohemians 1905 vs Baník Ostrava,2024-07-20,NaN,NaN,NaN,0.021843384951353073,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,none,,true,NaN,,,NaN,NaN,NaN,NaN,1.0,0.021843384951353073,,,Bohemians 1905,5782,3,freekick,,5782
Viktoria Plzeň,c6fx1460nlkawjgh67sp7a1hd,6i2qoo4y86mf20c03d4ecnjf8,1,2702153291,208,16,18,38,1,92.3,54.6,S. Dweh,70.0,41.0,NaN,NaN,Dukla Praha vs Viktoria Plzeň,2024-07-20,NaN,NaN,NaN,0.06402437388896942,0.6882067918777466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,nan,,NaN,true,,NaN,NaN,NaN,NaN,NaN,2.0,0.06402437388896942,,,draw,1118,3,corner,,1118
Viktoria Plzeň,c6fx1460nlkawjgh67sp7a1hd,6i2qoo4y86mf20c03d4ecnjf8,1,2702154613,230,13,21,41,1,95.7,53.8,D. Vašulín,77.0,43.0,NaN,NaN,Dukla Praha vs Viktoria Plzeň,2024-07-20,NaN,NaN,NaN,0.3752758204936981,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,nan,,true,NaN,,NaN,NaN,NaN,NaN,NaN,4.0,0.3752758204936981,,,Viktoria Plzeň,1301,9,freekick,,1301
Viktoria Plzeň,c6fx1460nlkawjgh67sp7a1hd,6i2qoo4y86mf20c03d4ecnjf8,1,2702156813,280,15,26,20,1,78.3,78.8,C. Kabongo,96.0,55.0,NaN,NaN,Dukla Praha vs Viktoria Plzeň,2024-07-20,NaN,NaN,NaN,0.014082707464694977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,nan,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,0.0,0.014082707464694977,,,Viktoria Plzeň,1580,3,throw_in,,1580
Viktoria Plzeň,c6fx1460nlkawjgh67sp7a1hd,6i2qoo4y86mf20c03d4ecnjf8,1,2702160031,361,13,33,22,1,90.3,49.9,C. Kabongo,118.0,69.0,NaN,NaN,Dukla Praha vs Viktoria Plzeň,2024-07-20,NaN,NaN,NaN,0.06228538975119591,0.0,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,nan,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,10.0,0.06228538975119591,,,Viktoria Plzeň,2002,8,throw_in,,2002
Dukla Praha,6c02h79m3liphk5hglcg8gmus,6i2qoo4y86mf20c03d4ecnjf8,1,2702163705,337,13,42,22,1,72.6,43.1,O. Ullman,145.0,88.0,NaN,NaN,Dukla Praha vs Viktoria Plzeň,2024-07-20,NaN,NaN,NaN,0.019811555743217468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,nan,,NaN,true,,NaN,NaN,NaN,NaN,NaN,1.0,0.019811555743217468,,,Viktoria Plzeň,2542,7,corner,,2542
Dukla Praha,6c02h79m3liphk5hglcg8gmus,6i2qoo4y86mf20c03d4ecnjf8,2,2702169091,386,15,45,52,1,82.2,44.3,T. Vondrášek,158.0,95.0,NaN,NaN,Dukla Praha vs Viktoria Plzeň,2024-07-20,NaN,NaN,NaN,0.040639687329530716,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,nan,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,0.0,0.040639687329530716,,,Viktoria Plzeň,2752,5,throw_in,,2752
Dukla Praha,6c02h79m3liphk5hglcg8gmus,6i2qoo4y86mf20c03d4ecnjf8,2,2702173037,466,13,55,35,1,95.4,46.0,D. Hašek,190.0,121.0,NaN,NaN,Dukla Praha vs Viktoria Plzeň,2024-07-20,NaN,NaN,NaN,0.17310234904289246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,nan,,NaN,true,,NaN,NaN,NaN,NaN,NaN,4.0,0.17310234904289246,,,Viktoria Plzeň,3335,2,corner,,3335
Dukla Praha,6c02h79m3liphk5hglcg8gmus,6i2qoo4y86mf20c03d4ecnjf8,2,2702175169,499,13,60,4,1,96.9,60.3,Š. Šebrle,203.0,129.0,NaN,NaN,Dukla Praha vs Viktoria Plzeň,2024-07-20,NaN,NaN,NaN,0.08052296191453934,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,nan,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,2.0,0.08052296191453934,,,Viktoria Plzeň,3604,3,throw_in,,3604
