playerName,playerId,contestantId,typeId,team_name,9,321,322,label,match_id,date
D. Bariš,1lzqnhtefu81ttvcpe6a4e6l1,d9r4z4nqawrz7mfu3t4o05rd2,15,Trenčín,,0.0203308667987585,0.0362,Trenčín vs Zlaté Moravce,97lvjuky6wtgrrv1jgx7128t0,2023-12-16
Eynel Soares,7xsfwboa87damxs9co25sf7ys,d9r4z4nqawrz7mfu3t4o05rd2,16,Trenčín,,0.0786619558930397,0.4215,Trenčín vs Zlaté Moravce,97lvjuky6wtgrrv1jgx7128t0,2023-12-16
M. Gono,2gcik2kvmxxneyjz8krgruezu,axs9kn7z7byni4td6dk4mp0rj,13,Zlaté Moravce,,0.0536716356873512,NaN,Trenčín vs Zlaté Moravce,97lvjuky6wtgrrv1jgx7128t0,2023-12-16
M. Kmeť,d3456pq0j1inb26jyfxu5ak15,d9r4z4nqawrz7mfu3t4o05rd2,15,Trenčín,,0.0172816626727581,NaN,Trenčín vs Zlaté Moravce,97lvjuky6wtgrrv1jgx7128t0,2023-12-16
H. Gong,85gvgl3l7qbx81dqeube4z561,d9r4z4nqawrz7mfu3t4o05rd2,13,Trenčín,,0.0364827252924442,NaN,Trenčín vs Zlaté Moravce,97lvjuky6wtgrrv1jgx7128t0,2023-12-16
M. Gono,2gcik2kvmxxneyjz8krgruezu,axs9kn7z7byni4td6dk4mp0rj,15,Zlaté Moravce,,0.0240600295364856,0.1136,Trenčín vs Zlaté Moravce,97lvjuky6wtgrrv1jgx7128t0,2023-12-16
F. Balaj,c4fje8ge7a2h9niwket8nytih,axs9kn7z7byni4td6dk4mp0rj,13,Zlaté Moravce,,0.0967190414667129,NaN,Trenčín vs Zlaté Moravce,97lvjuky6wtgrrv1jgx7128t0,2023-12-16
J. Švec,3a3v4c9vvjvchf0fo2eudgktm,axs9kn7z7byni4td6dk4mp0rj,15,Zlaté Moravce,,0.0370549522340297,0.1807,Trenčín vs Zlaté Moravce,97lvjuky6wtgrrv1jgx7128t0,2023-12-16
S. Hodúr,ddw2j83zi5bmet49x7dv8k45w,axs9kn7z7byni4td6dk4mp0rj,13,Zlaté Moravce,,0.0136003568768501,NaN,Trenčín vs Zlaté Moravce,97lvjuky6wtgrrv1jgx7128t0,2023-12-16
J. Švec,3a3v4c9vvjvchf0fo2eudgktm,axs9kn7z7byni4td6dk4mp0rj,15,Zlaté Moravce,,0.0255597848445177,0.0372,Trenčín vs Zlaté Moravce,97lvjuky6wtgrrv1jgx7128t0,2023-12-16
J. Švec,3a3v4c9vvjvchf0fo2eudgktm,axs9kn7z7byni4td6dk4mp0rj,15,Zlaté Moravce,,0.0160436984151601,NaN,Trenčín vs Zlaté Moravce,97lvjuky6wtgrrv1jgx7128t0,2023-12-16
H. Gong,85gvgl3l7qbx81dqeube4z561,d9r4z4nqawrz7mfu3t4o05rd2,15,Trenčín,,0.0156881269067525,0.0147,Trenčín vs Zlaté Moravce,97lvjuky6wtgrrv1jgx7128t0,2023-12-16
H. Gong,85gvgl3l7qbx81dqeube4z561,d9r4z4nqawrz7mfu3t4o05rd2,15,Trenčín,,0.0583183020353317,0.1347,Trenčín vs Zlaté Moravce,97lvjuky6wtgrrv1jgx7128t0,2023-12-16
M. Gono,2gcik2kvmxxneyjz8krgruezu,axs9kn7z7byni4td6dk4mp0rj,15,Zlaté Moravce,,0.0277232956141233,NaN,Trenčín vs Zlaté Moravce,97lvjuky6wtgrrv1jgx7128t0,2023-12-16
A. Brenkus,aqlfpajyqfeuzdf0zxwe46ynd,axs9kn7z7byni4td6dk4mp0rj,15,Zlaté Moravce,,0.0212517008185386,0.1887,Trenčín vs Zlaté Moravce,97lvjuky6wtgrrv1jgx7128t0,2023-12-16
