player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name,season
E. Dall,91xtn2wlot8g8ue89zn4iiyqy,Fredericia,6wwwud48qahpwrfxs20334qk5,3,2,Substitute,NaN,Attacker,7,1,2,NaN,3,NaN,NaN,4,9,3,28,NaN,NaN,2,6,4,5,NaN,1,NaN,2,NaN,NaN,NaN,2,3,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,4,DNK,1_Division,2023_2024
N. Ritter,vhi48idnigudh60qxq6eacph,Fredericia,6wwwud48qahpwrfxs20334qk5,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,NaN,DNK,1_Division,2023_2024
O. Øhlenschlæger,7j35sfip0xb51mpa91wzikrh0,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,NaN,NaN,Defensive Midfielder,Left/Centre,NaN,9,NaN,3,7,4,1,NaN,6,16,8,81,8,2,3,14,5,7,NaN,NaN,NaN,1,2,1,2,4,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,14,DNK,1_Division,2023_2024
J. Gertsen,elheowoqzb5jq07fpw19g85bd,Fredericia,6wwwud48qahpwrfxs20334qk5,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,NaN,DNK,1_Division,2023_2024
J. Jessen,6wfu6s6xo5zjeke21fgbouql0,Fredericia,6wwwud48qahpwrfxs20334qk5,2,NaN,Substitute,NaN,Midfielder,3,NaN,2,2,NaN,NaN,NaN,3,4,NaN,6,1,2,NaN,5,1,2,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,4,DNK,1_Division,2023_2024
G. Marcussen,ayxi2m0g0pm6rl1ba5pto66z9,Fredericia,6wwwud48qahpwrfxs20334qk5,2,1,Substitute,NaN,Midfielder,12,1,1,1,4,NaN,NaN,8,12,4,28,1,NaN,1,9,7,7,3,1,3,1,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,3,DNK,1_Division,2023_2024
M. Bundgaard,dcocgxtuabo0rwzwukvqky9uy,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,NaN,NaN,Goalkeeper,Centre,NaN,6,NaN,NaN,NaN,7,NaN,NaN,10,10,8,90,26,12,8,23,4,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,14,DNK,1_Division,2023_2024
E. Nielsen,bubntd7xg8lyqaaw3utf3p8gk,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,4,1,Defender,Left,NaN,13,1,7,2,10,2,1,3,17,13,90,10,5,3,7,2,3,1,1,1,1,2,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,10,DNK,1_Division,2023_2024
O. Jebali,18vvlxsaoloypja4fdddj687o,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,NaN,NaN,Defender,Left/Centre,NaN,13,NaN,2,NaN,10,4,NaN,5,18,13,90,10,4,5,9,1,5,1,1,1,1,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,8,DNK,1_Division,2023_2024
M. Greve,ef7l91pb4w6yk7lijxjxlievp,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,2,1,Defender,Centre/Right,NaN,19,NaN,4,NaN,14,5,NaN,7,25,18,90,16,7,8,9,5,7,NaN,3,NaN,3,4,NaN,4,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,6,DNK,1_Division,2023_2024
M. Haarup,6t6k24gn6zwxz1g6c3n4ph0q,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,4,NaN,Defender,Right,NaN,14,2,3,2,5,2,NaN,9,22,7,90,14,8,4,17,6,10,1,NaN,1,2,NaN,2,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,15,DNK,1_Division,2023_2024
A. Okosun,a7eramyy1bd8msxmg84ctc8ut,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,2,NaN,Defensive Midfielder,Centre/Right,NaN,24,1,14,NaN,13,8,1,11,39,16,90,18,6,12,23,5,14,1,9,1,4,3,NaN,3,NaN,6,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,15,DNK,1_Division,2023_2024
K. Lunding,6zxcmzp7w6esj54g05tvk7ai1,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,3,1,Attacking Midfielder,Left,NaN,7,1,3,1,3,3,NaN,4,9,4,64,2,1,5,6,4,4,NaN,NaN,NaN,1,1,1,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,9,DNK,1_Division,2023_2024
C. Lange,1w8gujxthv0lfjrn98paa1uga,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,7,NaN,Attacking Midfielder,Centre,NaN,17,2,5,6,9,3,1,9,22,10,90,9,NaN,5,18,5,7,1,NaN,1,2,2,4,2,1,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,17,DNK,1_Division,2023_2024
L. Jensen,139g7ilwvcpl519v3scnweg2d,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,6,1,Attacking Midfielder,Right,NaN,12,2,5,4,5,2,NaN,7,13,5,88,4,1,6,11,6,7,NaN,1,NaN,3,1,3,1,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,10,DNK,1_Division,2023_2024
L. Steffensen,9l89n30nejpn2u22ygvchwnze,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,17,4,Striker,Centre,NaN,14,3,11,NaN,4,1,NaN,10,28,8,90,11,3,4,20,6,12,1,5,1,3,1,NaN,1,2,3,1,1,NaN,NaN,NaN,1,NaN,NaN,1,1,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,20,DNK,1_Division,2023_2024
T. Christiansen,bz8d17weyl989ssa4drf9d5ka,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,NaN,DNK,1_Division,2023_2024
G. Dahl,9y2jqheyw7vuscwsj9yyxuga,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,2,1,Substitute,NaN,Midfielder,6,NaN,1,NaN,2,NaN,NaN,4,8,4,26,1,NaN,1,4,3,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,3,DNK,1_Division,2023_2024
M. Eriksen,c8btmt9x3j3yhm8sa4tgch34k,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,NaN,DNK,1_Division,2023_2024
M. Jakobsen,5nved2kta2hk8103hkyhq33hm,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,NaN,DNK,1_Division,2023_2024
Z. Dalügge,ag1psg17osvgbq5fz9xo7kmj8,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,2,NaN,Substitute,NaN,Attacker,NaN,NaN,2,1,NaN,2,NaN,NaN,NaN,NaN,2,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,3,DNK,1_Division,2023_2024
B. Rolland,2wwpfsducpmryacr17y8k70iy,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,NaN,DNK,1_Division,2023_2024
R. Frantsen,27gr6h19dyehzbcu0z0wsz5xx,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,1,1,Substitute,NaN,Defender,1,NaN,1,2,NaN,NaN,NaN,1,4,1,9,1,NaN,NaN,4,NaN,2,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,5,DNK,1_Division,2023_2024
B. Smales-Braithwaite,40ifyh0wgq2iuozpkgxkw7tre,Vendsyssel,7gkglopz9cjsysn2u6sbhuvc5,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,,Fredericia vs Vendsyssel,a0wgbm7y49j0fj6u4ktpucr2s,2023-12-01,NaN,DNK,1_Division,2023_2024
N. Flø,a6ham5hnwv62w3tynikyal68l,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,NaN,NaN,Goalkeeper,Centre,NaN,14,NaN,NaN,NaN,16,NaN,NaN,1,19,19,90,15,2,11,5,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,SønderjyskE vs Hillerød,a1ehwq7htobmym3kqoke1usr8,2023-12-02,7,DNK,1_Division,2023_2024
D. Grétarsson,czpstoiy12awqpasz573ckp91,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,8,6,Defender,Left/Centre,NaN,47,1,8,3,32,10,1,17,74,43,90,38,16,14,34,7,16,NaN,5,NaN,4,2,1,2,NaN,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,SønderjyskE vs Hillerød,a1ehwq7htobmym3kqoke1usr8,2023-12-02,28,DNK,1_Division,2023_2024
R. Vinderslev,5j9d1plbsd5ic01r3ggziutwp,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,3,3,Defender,Centre,NaN,37,NaN,2,1,29,3,NaN,9,48,32,90,23,7,6,18,4,8,NaN,1,NaN,3,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,SønderjyskE vs Hillerød,a1ehwq7htobmym3kqoke1usr8,2023-12-02,12,DNK,1_Division,2023_2024
J. Thorsen,3b8zmft8guvxlwfl1ystmjzkl,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,3,1,Defender,Centre/Right,NaN,41,3,7,NaN,33,2,3,10,47,38,59,18,3,3,11,4,4,NaN,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,SønderjyskE vs Hillerød,a1ehwq7htobmym3kqoke1usr8,2023-12-02,6,DNK,1_Division,2023_2024
A. Barkarson,bb2cldqy0vvcyrrcvj6j0d71l,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,5,2,Midfielder,Left,NaN,37,NaN,1,11,16,3,NaN,24,54,19,90,19,11,7,45,13,22,1,1,1,4,2,7,2,NaN,1,NaN,1,NaN,1,NaN,,NaN,NaN,,,3412,NaN,SønderjyskE vs Hillerød,a1ehwq7htobmym3kqoke1usr8,2023-12-02,29,DNK,1_Division,2023_2024
S. Emini,5x8064b3yr7txk0czddfjtffu,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,2,2,Midfielder,Left/Centre,NaN,42,1,7,3,27,4,1,17,50,27,79,20,12,11,27,9,17,NaN,NaN,NaN,5,3,2,3,1,NaN,NaN,NaN,2,NaN,NaN,,NaN,NaN,,,3412,NaN,SønderjyskE vs Hillerød,a1ehwq7htobmym3kqoke1usr8,2023-12-02,15,DNK,1_Division,2023_2024
A. Oggesen,3361cs2j60yxzy9mir80byqc5,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,2,1,Midfielder,Centre/Right,NaN,20,1,2,1,10,1,1,10,24,12,45,7,2,5,12,5,7,NaN,NaN,NaN,4,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,1,,,3412,NaN,SønderjyskE vs Hillerød,a1ehwq7htobmym3kqoke1usr8,2023-12-02,5,DNK,1_Division,2023_2024
M. Hansen,945m1ao4o1wvojbkckvdtjre2,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,2,NaN,Midfielder,Right,NaN,15,1,1,1,13,1,NaN,3,21,15,45,5,3,4,8,2,4,1,NaN,1,3,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,SønderjyskE vs Hillerød,a1ehwq7htobmym3kqoke1usr8,2023-12-02,10,DNK,1_Division,2023_2024
K. Ingason,a8opuarwq9byw73nhfgvo9nca,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,12,5,Attacking Midfielder,Centre,NaN,18,4,7,6,6,2,1,13,23,7,90,9,4,5,22,10,14,NaN,1,NaN,3,NaN,1,NaN,1,3,1,NaN,NaN,NaN,NaN,,3,2,,,3412,NaN,SønderjyskE vs Hillerød,a1ehwq7htobmym3kqoke1usr8,2023-12-02,17,DNK,1_Division,2023_2024
P. Christiansen,djxtqxvqxd70prbr1gkwjp3sa,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,9,3,Striker,Left/Centre,NaN,16,3,9,1,2,NaN,2,14,29,3,90,8,1,1,28,10,16,1,1,1,NaN,NaN,2,NaN,3,6,2,1,1,NaN,NaN,,4,3,,,3412,NaN,SønderjyskE vs Hillerød,a1ehwq7htobmym3kqoke1usr8,2023-12-02,24,DNK,1_Division,2023_2024
J. Gallegos,6gh4z3yubnpypzoakjom1rj3e,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,3,NaN,Striker,Centre/Right,NaN,20,3,5,NaN,8,NaN,3,14,24,8,58,6,3,3,18,7,10,NaN,NaN,NaN,3,1,NaN,1,1,4,1,NaN,NaN,NaN,NaN,,1,1,,,3412,NaN,SønderjyskE vs Hillerød,a1ehwq7htobmym3kqoke1usr8,2023-12-02,8,DNK,1_Division,2023_2024
M. Agger,adg5dfvzxjrzlz1n2jsfeyx3o,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,NaN,NaN,Substitute,NaN,Attacker,9,NaN,1,1,1,NaN,NaN,8,11,1,31,2,NaN,NaN,11,7,8,2,NaN,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,SønderjyskE vs Hillerød,a1ehwq7htobmym3kqoke1usr8,2023-12-02,3,DNK,1_Division,2023_2024
L. Björklund,1902oagnhlo7x9xpumxvg1t78,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,SønderjyskE vs Hillerød,a1ehwq7htobmym3kqoke1usr8,2023-12-02,NaN,DNK,1_Division,2023_2024
J. Dakir,9yxhg70gpwi3e9s84c8qwg0yx,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,3412,NaN,SønderjyskE vs Hillerød,a1ehwq7htobmym3kqoke1usr8,2023-12-02,NaN,DNK,1_Division,2023_2024
