playerName,playerId,contestantId,typeId,team_name,9,321,322,label,match_id,date
F. Mortensen,1xcf8y3egy8j0g2c6xkcx6o6h,b2vft81kyjurzbmekvgrqwr64,16,Hobro,NaN,0.1680786162614822,0.3567,Hobro vs AaB,9jz204vl4h4nthgq5q12s0g7o,2023-08-24
L. Andersen,8kmwxl1xblwfsb0h40mkgrlcl,36g6ifzjliec1jqnbtf7yesme,15,AaB,NaN,0.0551573634147644,0.2543,Hobro vs AaB,9jz204vl4h4nthgq5q12s0g7o,2023-08-24
M. Højholt,eyx42tgneccybvhk8bfhtcaqy,36g6ifzjliec1jqnbtf7yesme,15,AaB,NaN,0.1293126940727234,0.2721,Hobro vs AaB,9jz204vl4h4nthgq5q12s0g7o,2023-08-24
L. Andersen,8kmwxl1xblwfsb0h40mkgrlcl,36g6ifzjliec1jqnbtf7yesme,15,AaB,NaN,0.0818959400057792,NaN,Hobro vs AaB,9jz204vl4h4nthgq5q12s0g7o,2023-08-24
N. Helenius,rv6r0bwbl75er38wklyfpsr9,36g6ifzjliec1jqnbtf7yesme,13,AaB,NaN,0.0854977592825889,NaN,Hobro vs AaB,9jz204vl4h4nthgq5q12s0g7o,2023-08-24
L. Skjellerup,iygkwt0uv3gt899wmlbwc296,b2vft81kyjurzbmekvgrqwr64,15,Hobro,NaN,0.2310404628515243,0.5638,Hobro vs AaB,9jz204vl4h4nthgq5q12s0g7o,2023-08-24
M. Kristensen,bp232fgjrfyok2471ec7u1tcl,b2vft81kyjurzbmekvgrqwr64,13,Hobro,NaN,0.0246676262468099,NaN,Hobro vs AaB,9jz204vl4h4nthgq5q12s0g7o,2023-08-24
M. Brajanac,4krwgfspxdgpq1pli11b04iga,b2vft81kyjurzbmekvgrqwr64,13,Hobro,NaN,0.0418581739068031,NaN,Hobro vs AaB,9jz204vl4h4nthgq5q12s0g7o,2023-08-24
N. Helenius,rv6r0bwbl75er38wklyfpsr9,36g6ifzjliec1jqnbtf7yesme,15,AaB,NaN,0.0244463738054037,NaN,Hobro vs AaB,9jz204vl4h4nthgq5q12s0g7o,2023-08-24
Allan Sousa,acd2suy0kx4a4z5xfi1qiwiqx,36g6ifzjliec1jqnbtf7yesme,15,AaB,NaN,0.1362248659133911,NaN,Hobro vs AaB,9jz204vl4h4nthgq5q12s0g7o,2023-08-24
Allan Sousa,acd2suy0kx4a4z5xfi1qiwiqx,36g6ifzjliec1jqnbtf7yesme,15,AaB,NaN,0.0113495783880352,0.1832,Hobro vs AaB,9jz204vl4h4nthgq5q12s0g7o,2023-08-24
M. Freundlich,cuufy3ioo1kio56er2cfn0mqc,b2vft81kyjurzbmekvgrqwr64,15,Hobro,NaN,0.0217034518718719,0.1649,Hobro vs AaB,9jz204vl4h4nthgq5q12s0g7o,2023-08-24
L. Skjellerup,iygkwt0uv3gt899wmlbwc296,b2vft81kyjurzbmekvgrqwr64,13,Hobro,NaN,0.4282463192939758,NaN,Hobro vs AaB,9jz204vl4h4nthgq5q12s0g7o,2023-08-24
F. Elkær,3qjm9ada1em0wt6ti5l352q96,b2vft81kyjurzbmekvgrqwr64,15,Hobro,NaN,0.0145200425758957,NaN,Hobro vs AaB,9jz204vl4h4nthgq5q12s0g7o,2023-08-24
M. Brajanac,4krwgfspxdgpq1pli11b04iga,b2vft81kyjurzbmekvgrqwr64,15,Hobro,true,0.7884,0.9898,Hobro vs AaB,9jz204vl4h4nthgq5q12s0g7o,2023-08-24
L. Skjellerup,iygkwt0uv3gt899wmlbwc296,b2vft81kyjurzbmekvgrqwr64,13,Hobro,NaN,0.0993061661720275,NaN,Hobro vs AaB,9jz204vl4h4nthgq5q12s0g7o,2023-08-24
