player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll
Gabriel Bispo,dtp4jarpvexxmwc659ijk68ve,1c7dv8ays675v9kp6a04sd8pq,6,2,Striker,Centre/Right,NaN,14,1,9,1,3,NaN,NaN,11,19,4,67,2,NaN,4,15,8,12,NaN,4,NaN,3,NaN,NaN,NaN,1,4,2,NaN,1,NaN,NaN,NaN,1,1,,,343,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,16
S. Dahlström,u8remrfu8ug41xu71brhukmh,1c7dv8ays675v9kp6a04sd8pq,1,NaN,Substitute,NaN,Midfielder,18,1,4,1,3,NaN,1,16,21,3,23,10,5,2,19,10,13,NaN,1,NaN,1,NaN,NaN,NaN,1,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,,,343,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,4
M. Dieye,6znjv9ltk2z3de1r6wweerz6x,1c7dv8ays675v9kp6a04sd8pq,2,NaN,Substitute,NaN,Attacker,3,2,NaN,NaN,1,NaN,NaN,2,4,1,12,2,NaN,NaN,3,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,,343,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,3
C. Jensen,74m58jsznzu8l89b8h7rkh1bd,1c7dv8ays675v9kp6a04sd8pq,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,NaN
P. Lampinen,ekwr8l88dx3d2jvw2y7lyt7qi,1c7dv8ays675v9kp6a04sd8pq,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,NaN
T. Miettinen,965y7z513tlxlsc19helfdffu,1c7dv8ays675v9kp6a04sd8pq,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,NaN
H. Riihimäki,dssxj3ymyofvhfjgmpg1ftuga,1c7dv8ays675v9kp6a04sd8pq,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,NaN
S. Saarinen,c0ijcsbmjfnl0ldvkzqthz0iy,1c7dv8ays675v9kp6a04sd8pq,1,NaN,Substitute,NaN,Defender,10,NaN,1,NaN,3,NaN,NaN,7,14,3,23,5,3,1,11,5,8,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,4
E. Huuhtanen,7oxxp38dxp40lby1kwg4xpn56,8eab5wbcnttsiosd1o8c71gmk,NaN,NaN,Goalkeeper,Centre,NaN,11,NaN,NaN,NaN,11,1,NaN,8,12,11,90,17,9,11,16,4,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,8
D. Legbo,524qf48twiwfk14oxmwsxj2tw,8eab5wbcnttsiosd1o8c71gmk,6,3,Defender,Left,NaN,15,1,6,3,12,6,NaN,3,24,14,70,9,5,9,12,1,5,1,NaN,1,2,4,2,4,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,,433,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,17
M. Almén,eexcxuea18xbokvkko1erdffu,8eab5wbcnttsiosd1o8c71gmk,2,1,Defender,Left/Centre,NaN,31,NaN,5,NaN,24,3,NaN,7,42,27,90,18,9,6,15,3,9,1,3,1,3,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,,,433,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,11
L. Kuittinen,2fw3pz0v22kdbiognam8zsvoq,8eab5wbcnttsiosd1o8c71gmk,3,1,Defender,Centre/Right,NaN,26,NaN,7,NaN,23,4,NaN,4,40,28,90,18,6,6,14,2,8,NaN,2,NaN,2,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,16
R. Arciero,4xx2q6rxtqukvyshidia12hh,8eab5wbcnttsiosd1o8c71gmk,1,NaN,Defender,Right,NaN,20,1,4,3,13,2,NaN,8,30,15,90,14,10,4,18,5,12,1,2,1,1,2,3,2,1,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,,,433,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,16
I. Järvinen,bav07h3g8ygnek9u9jhedplh,8eab5wbcnttsiosd1o8c71gmk,5,1,Midfielder,Left/Centre,NaN,14,NaN,3,1,7,3,NaN,7,18,10,70,7,2,6,8,6,7,NaN,1,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,,433,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,6
N. Nurmi,9184a77akqe3pinkdqdkbzuy2,8eab5wbcnttsiosd1o8c71gmk,3,NaN,Midfielder,Centre,NaN,21,NaN,5,NaN,14,2,NaN,9,27,19,90,12,6,5,10,6,7,1,3,1,3,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,8
T. Jyry,495xdhu4x5bvngu75pel55ko9,8eab5wbcnttsiosd1o8c71gmk,9,4,Midfielder,Centre/Right,NaN,22,5,7,3,10,4,5,12,27,13,90,8,NaN,8,16,8,9,1,1,2,2,1,1,1,1,3,1,NaN,2,NaN,NaN,NaN,2,2,,,433,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,14
P. Forsell,4m7qbjhm8zl0z7px053siv6j9,8eab5wbcnttsiosd1o8c71gmk,2,NaN,Striker,Left/Centre,NaN,16,1,2,7,4,NaN,NaN,13,23,5,61,10,5,4,25,9,15,NaN,1,NaN,2,1,3,1,NaN,NaN,NaN,1,2,NaN,NaN,1,1,1,,,433,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,15
D. Smith,8d6e9axgsli468lnomdbcgu6t,8eab5wbcnttsiosd1o8c71gmk,7,5,Striker,Centre,NaN,13,NaN,1,1,7,NaN,NaN,7,20,9,88,2,NaN,6,12,4,7,NaN,1,NaN,4,NaN,NaN,NaN,2,6,2,NaN,2,NaN,NaN,NaN,2,2,,,433,1,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,11
T. Stavitski,9dfl060r1skgp74piehh2uvhl,8eab5wbcnttsiosd1o8c71gmk,5,NaN,Striker,Centre/Right,NaN,8,4,4,1,NaN,1,3,8,12,1,60,4,2,2,11,7,9,NaN,1,1,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,1,NaN,1,NaN,NaN,NaN,,,433,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,8
J. Hämäläinen,53kd57a8pwjno3l6cou3nexn9,8eab5wbcnttsiosd1o8c71gmk,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,NaN
O. Lehtisalo,89vz1opyqhhuzwzlsrkzrfz10,8eab5wbcnttsiosd1o8c71gmk,2,1,Substitute,NaN,Attacker,1,NaN,1,NaN,NaN,NaN,NaN,1,2,NaN,2,1,NaN,NaN,2,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,2
J. Niska,arxu3yjspsjmmobkj92c79ze2,8eab5wbcnttsiosd1o8c71gmk,NaN,NaN,Substitute,NaN,Defender,2,NaN,1,1,NaN,NaN,NaN,2,5,2,20,4,1,NaN,4,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,4
M. Ojala,c9987xq26uc7bq68l76clyxud,8eab5wbcnttsiosd1o8c71gmk,1,NaN,Substitute,NaN,Midfielder,3,NaN,2,NaN,3,NaN,NaN,NaN,3,3,20,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,1
M. Riikonen,cikb5rw9wtq5th334wj89dhey,8eab5wbcnttsiosd1o8c71gmk,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,NaN
A. Sejdiu,udbewp8no8ut63j1nla34ine,8eab5wbcnttsiosd1o8c71gmk,6,NaN,Substitute,NaN,Attacker,2,6,3,2,NaN,NaN,2,2,3,NaN,29,NaN,1,NaN,4,2,3,1,NaN,1,NaN,NaN,1,NaN,2,3,1,NaN,NaN,NaN,1,NaN,NaN,NaN,,,433,NaN,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,7
M. Tamminen,9401ndwivx7fpdplnv57v965m,8eab5wbcnttsiosd1o8c71gmk,2,1,Substitute,NaN,Attacker,4,NaN,2,NaN,NaN,1,NaN,4,5,NaN,30,NaN,NaN,2,5,3,3,NaN,1,NaN,1,1,NaN,1,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,1,KuPS vs Inter Turku,lsgioefzrvpyqn4878us0z6c,2023-04-05,5
O. Ejeheri,bewwsztrqoqdp5ttkxry0i1yi,ea3yd0dgq6uy6pupkpn17j5xg,NaN,NaN,Goalkeeper,Centre,NaN,28,NaN,1,NaN,31,1,NaN,3,36,35,90,21,2,7,12,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,14
Murilo Henrique,7ddd7xvczzdgiy94c0uqh4ve1,ea3yd0dgq6uy6pupkpn17j5xg,9,1,Defender,Left,NaN,37,9,12,5,24,1,4,15,47,26,90,12,6,4,28,8,11,NaN,1,NaN,2,NaN,6,NaN,NaN,1,NaN,,1,1,NaN,,NaN,NaN,,,433,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,26
T. Yegbe,agsollzstr45ee0z17tle8d1w,ea3yd0dgq6uy6pupkpn17j5xg,3,1,Defender,Left/Centre,NaN,55,1,4,NaN,37,2,1,20,67,39,70,29,7,6,30,6,8,NaN,2,NaN,3,1,NaN,1,NaN,NaN,NaN,,1,NaN,NaN,,NaN,NaN,,,433,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,13
V. Tikkanen,18p445rm69t2xc13vggv5oueh,ea3yd0dgq6uy6pupkpn17j5xg,1,NaN,Defender,Centre/Right,NaN,68,NaN,3,NaN,63,7,NaN,8,73,65,90,11,3,8,11,3,4,NaN,NaN,NaN,1,2,NaN,2,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,5
M. Hrádecký,eic5aqr8l99rhm9udams7dlg5,ea3yd0dgq6uy6pupkpn17j5xg,2,1,Defender,Right,NaN,72,2,5,1,41,3,1,33,84,44,90,40,8,5,42,6,9,NaN,NaN,NaN,2,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,14
J. Dunwoody,azqoxcekiz4xo5p95tawvm7zd,ea3yd0dgq6uy6pupkpn17j5xg,10,1,Midfielder,Left/Centre,NaN,25,2,6,2,12,1,NaN,15,33,13,90,9,7,4,23,6,11,NaN,NaN,NaN,3,NaN,1,NaN,2,2,2,,NaN,NaN,NaN,,NaN,NaN,,,433,1,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,18
V. Gasc,bmbdwons7wudqebn3o3flm19l,ea3yd0dgq6uy6pupkpn17j5xg,3,NaN,Midfielder,Centre,NaN,50,1,7,4,32,2,1,21,52,32,78,11,4,3,25,8,10,2,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,1,1,,,433,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,4
P. Hannola,d9rlr396401n9gvk89z9da9rd,ea3yd0dgq6uy6pupkpn17j5xg,8,1,Midfielder,Centre/Right,NaN,41,1,5,6,20,1,NaN,24,43,21,90,9,6,6,30,13,14,1,NaN,1,4,NaN,3,NaN,NaN,2,NaN,,1,NaN,NaN,,1,1,,,433,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,14
D. Rojas,ab94ttwtuco332is0tu8npj9x,ea3yd0dgq6uy6pupkpn17j5xg,3,NaN,Striker,Left/Centre,NaN,23,NaN,1,1,6,2,NaN,17,27,6,70,5,5,3,22,7,8,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,1,NaN,NaN,,1,1,,,433,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,7
J. Streng,dytql3b2co1cst72z5qf879pl,ea3yd0dgq6uy6pupkpn17j5xg,4,2,Striker,Centre,NaN,9,NaN,7,NaN,3,NaN,NaN,6,11,5,69,1,NaN,1,6,1,1,NaN,2,NaN,1,NaN,NaN,NaN,1,1,1,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,4
K. Ofori,9hzqhklvj6ohxh2x8r5lg09w4,ea3yd0dgq6uy6pupkpn17j5xg,4,1,Striker,Centre/Right,NaN,30,1,2,2,12,1,NaN,19,36,12,90,9,3,4,26,8,11,NaN,1,1,2,NaN,2,NaN,1,1,1,,1,1,1,,NaN,NaN,,,433,1,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,10
M. Haukioja,1zud0qdtf6c6wzkgqhz6b94a1,ea3yd0dgq6uy6pupkpn17j5xg,2,1,Substitute,NaN,Defender,6,NaN,NaN,NaN,6,1,NaN,NaN,7,6,20,2,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,3
T. Kaukua,3tpjeq8mn2sy9v6a8hcesp9wq,ea3yd0dgq6uy6pupkpn17j5xg,NaN,NaN,Substitute,NaN,Midfielder,4,NaN,NaN,NaN,NaN,NaN,NaN,4,5,NaN,20,1,1,NaN,5,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,3
O. Kemppainen,33va022bhya45v496wz8usn6y,ea3yd0dgq6uy6pupkpn17j5xg,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,NaN
Nooa Laine,9b817au9f9cqsycf8pcb940ve,ea3yd0dgq6uy6pupkpn17j5xg,2,NaN,Substitute,NaN,Midfielder,7,NaN,NaN,NaN,5,NaN,NaN,3,9,5,12,3,2,NaN,6,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,3
J. Moreno,5ojtb45gyd00i0chyku6btuxh,ea3yd0dgq6uy6pupkpn17j5xg,2,1,Substitute,NaN,Attacker,3,NaN,3,NaN,2,NaN,NaN,1,4,2,21,1,NaN,2,2,NaN,1,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,2
S. Obioha,9d5y2h37atuod2wqlqfax2ru2,ea3yd0dgq6uy6pupkpn17j5xg,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,NaN
M. Uusitalo,3c7clw4qjaatc4yle0s9149h,ea3yd0dgq6uy6pupkpn17j5xg,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,NaN
A. Hakala,1p8qp744v6uor8li9wfcwi0dm,5qxgilg61hlwxzfpdn2nhcayd,NaN,NaN,Goalkeeper,Centre,NaN,20,NaN,1,NaN,25,1,NaN,1,25,29,90,12,2,5,3,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,532,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,6
N. Friberg,7pnmkd2s7cca2p00x7ny98st1,5qxgilg61hlwxzfpdn2nhcayd,1,NaN,Defender,Left/Centre,NaN,37,1,4,NaN,26,5,1,14,43,28,90,18,5,9,18,4,5,1,1,1,4,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,532,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,7
F. Ndiaye,2txqe570i21c5b88pnu99vx1w,5qxgilg61hlwxzfpdn2nhcayd,5,1,Defender,Centre,NaN,19,NaN,3,NaN,15,5,NaN,5,27,19,90,11,3,7,9,2,4,1,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,532,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,8
A. Herbert,c5xcmwzyq3g1tvtyj8i5ud65m,5qxgilg61hlwxzfpdn2nhcayd,1,1,Defender,Centre/Right,NaN,19,NaN,3,2,14,1,NaN,7,28,17,66,17,8,3,13,5,9,NaN,1,NaN,2,NaN,NaN,NaN,1,1,1,,NaN,NaN,NaN,,NaN,NaN,,,532,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,10
R. Mahuta,9euzn9qp3ondehnyqojcvog0k,5qxgilg61hlwxzfpdn2nhcayd,6,1,Wing Back,Left,NaN,21,2,4,7,7,2,NaN,16,24,8,90,8,3,4,24,8,9,1,NaN,1,2,2,4,2,1,1,1,,NaN,2,NaN,,NaN,NaN,,,532,1,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,16
H. Bah-Traoré,8lsn15x84slm43dsfr5s9edhx,5qxgilg61hlwxzfpdn2nhcayd,15,NaN,Wing Back,Right,NaN,19,5,9,2,10,4,1,11,28,14,82,12,7,13,17,5,7,NaN,1,NaN,7,NaN,2,NaN,1,NaN,NaN,,2,1,NaN,,NaN,NaN,,,532,NaN,SJK vs Haka,lwgm2thep0b1i7367gzols7o,2023-04-05,24
