playerName,playerId,contestantId,team_name,321,label,match_id,date
A. Räisänen,9ka422rjynvrx4kofh5q8ivop,duspptyvnr5kpx2iko5gerhnz,VPS,0.08608277887105942,VPS vs Lahti,m4anz5xlu06gzpbwq6fy2oes,2023-04-05
E. Bashkirov,19yfn0sushy5fc003vhn0skwl,duspptyvnr5kpx2iko5gerhnz,VPS,0.015050530433654785,VPS vs Lahti,m4anz5xlu06gzpbwq6fy2oes,2023-04-05
P. Ahiabu,5ynhzqvpks5u5bjgno6snhyzu,duspptyvnr5kpx2iko5gerhnz,VPS,0.029528459534049034,VPS vs Lahti,m4anz5xlu06gzpbwq6fy2oes,2023-04-05
M. Könkkölä,2tnl1pjxxg2n4564fz9hcdsoa,8hrhwh8rty0eoykwj44ew04ng,Lahti,0.05117290839552879,VPS vs Lahti,m4anz5xlu06gzpbwq6fy2oes,2023-04-05
M. Könkkölä,2tnl1pjxxg2n4564fz9hcdsoa,8hrhwh8rty0eoykwj44ew04ng,Lahti,0.04049628600478172,VPS vs Lahti,m4anz5xlu06gzpbwq6fy2oes,2023-04-05
E. Bashkirov,19yfn0sushy5fc003vhn0skwl,duspptyvnr5kpx2iko5gerhnz,VPS,0.029257433488965034,VPS vs Lahti,m4anz5xlu06gzpbwq6fy2oes,2023-04-05
J. Pikkarainen,b5kncgqkpiofwduo2snjz74dl,duspptyvnr5kpx2iko5gerhnz,VPS,0.02124505303800106,VPS vs Lahti,m4anz5xlu06gzpbwq6fy2oes,2023-04-05
P. Ahiabu,5ynhzqvpks5u5bjgno6snhyzu,duspptyvnr5kpx2iko5gerhnz,VPS,0.01647881418466568,VPS vs Lahti,m4anz5xlu06gzpbwq6fy2oes,2023-04-05
M. Könkkölä,2tnl1pjxxg2n4564fz9hcdsoa,8hrhwh8rty0eoykwj44ew04ng,Lahti,0.06473074108362198,VPS vs Lahti,m4anz5xlu06gzpbwq6fy2oes,2023-04-05
L. Hertsi,ebx15selv4gzvjns1eawu1yvp,8hrhwh8rty0eoykwj44ew04ng,Lahti,0.01441914588212967,VPS vs Lahti,m4anz5xlu06gzpbwq6fy2oes,2023-04-05
Matheus Alves,dms080jxz0q591rx2s4oyji6t,8hrhwh8rty0eoykwj44ew04ng,Lahti,0.039525046944618225,VPS vs Lahti,m4anz5xlu06gzpbwq6fy2oes,2023-04-05
S. Morrissey,bq2xz1pt64q5ecpvstezfciqd,duspptyvnr5kpx2iko5gerhnz,VPS,0.07786980271339417,VPS vs Lahti,m4anz5xlu06gzpbwq6fy2oes,2023-04-05
J. Lehto,coyeeoyecct7rm80ghn5ypvc9,duspptyvnr5kpx2iko5gerhnz,VPS,0.07539769262075424,VPS vs Lahti,m4anz5xlu06gzpbwq6fy2oes,2023-04-05
J. Pikkarainen,b5kncgqkpiofwduo2snjz74dl,duspptyvnr5kpx2iko5gerhnz,VPS,0.08654265105724335,VPS vs Lahti,m4anz5xlu06gzpbwq6fy2oes,2023-04-05
K. Multanen,btxgorlt1vhb8f0yt5jvvwg5x,duspptyvnr5kpx2iko5gerhnz,VPS,0.08751551061868668,VPS vs Lahti,m4anz5xlu06gzpbwq6fy2oes,2023-04-05
J. Lehto,coyeeoyecct7rm80ghn5ypvc9,duspptyvnr5kpx2iko5gerhnz,VPS,0.0697365328669548,VPS vs Lahti,m4anz5xlu06gzpbwq6fy2oes,2023-04-05
Mika,asxmxsrstdn3ll0d2z9ebvvmd,8sy0cxovuxo76tuoas3uo55xj,KTP,0.05883366987109184,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
A. Coffey,3ct874dkjkvjo3pf399gm9dgq,cy6zs39z79dcfbr4xzkp38z7q,Oulu,0.0675763264298439,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
Mika,asxmxsrstdn3ll0d2z9ebvvmd,8sy0cxovuxo76tuoas3uo55xj,KTP,0.05896172299981117,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
M. Tainio,9o8va0z1xn7s8zrj2dvxf2pk9,cy6zs39z79dcfbr4xzkp38z7q,Oulu,0.058173760771751404,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
M. Tainio,9o8va0z1xn7s8zrj2dvxf2pk9,cy6zs39z79dcfbr4xzkp38z7q,Oulu,0.019266396760940552,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
C. Valencia,cc8ibg2zd4dy9fhyb3hd810id,cy6zs39z79dcfbr4xzkp38z7q,Oulu,0.052442580461502075,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
O. Liimatta,48gi7n02q9rxj7u3ki0cp17o4,cy6zs39z79dcfbr4xzkp38z7q,Oulu,0.10946141928434372,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
O. Suutari,5zhkuwxgl4jj4lwqevpngsqqy,cy6zs39z79dcfbr4xzkp38z7q,Oulu,0.04112973436713219,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
A. Coffey,3ct874dkjkvjo3pf399gm9dgq,cy6zs39z79dcfbr4xzkp38z7q,Oulu,0.12516511976718903,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
Mika,asxmxsrstdn3ll0d2z9ebvvmd,8sy0cxovuxo76tuoas3uo55xj,KTP,0.3091651201248169,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
Mika,asxmxsrstdn3ll0d2z9ebvvmd,8sy0cxovuxo76tuoas3uo55xj,KTP,0.12274698913097382,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
M. Tainio,9o8va0z1xn7s8zrj2dvxf2pk9,cy6zs39z79dcfbr4xzkp38z7q,Oulu,0.041229963302612305,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
W. Pozo,7gu42wcpqbolejfq3t5ea4161,8sy0cxovuxo76tuoas3uo55xj,KTP,0.0193843562155962,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
G. Manthatis,50363loqmiiab4vh6oogap2vp,8sy0cxovuxo76tuoas3uo55xj,KTP,0.042176760733127594,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
