playerName,team_name,318.0,label,date
A. Skov Olsen,Club Brugge,0.03460542,Club Brugge vs Mechelen,2024-07-26
B. Mechele,Club Brugge,0.00000044,Club Brugge vs Mechelen,2024-07-26
S. Mignolet,Club Brugge,0.00000474,Club Brugge vs Mechelen,2024-07-26
J. Seys,Club Brugge,0.00005699,Club Brugge vs Mechelen,2024-07-26
H. Vanaken,Club Brugge,0.00009618,Club Brugge vs Mechelen,2024-07-26
J. Seys,Club Brugge,0.00158902,Club Brugge vs Mechelen,2024-07-26
B. Mechele,Club Brugge,0.00065008,Club Brugge vs Mechelen,2024-07-26
B. Mechele,Club Brugge,0.00000552,Club Brugge vs Mechelen,2024-07-26
H. Siquet,Club Brugge,0.00004333,Club Brugge vs Mechelen,2024-07-26
B. Mechele,Club Brugge,0.00006248,Club Brugge vs Mechelen,2024-07-26
Z. Romero,Club Brugge,0.00026513,Club Brugge vs Mechelen,2024-07-26
H. Siquet,Club Brugge,0.01702578,Club Brugge vs Mechelen,2024-07-26
H. Vanaken,Club Brugge,0.00001891,Club Brugge vs Mechelen,2024-07-26
H. Vanaken,Club Brugge,0.00151512,Club Brugge vs Mechelen,2024-07-26
C. Vanhoutte,Union Saint-Gilloise,0.00017566,Dender vs Union Saint-Gilloise,2024-07-27
Cameron Puertas,Union Saint-Gilloise,0.00004221,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00002122,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00001405,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00004003,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00002454,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00004095,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00004815,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00001491,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00001204,Dender vs Union Saint-Gilloise,2024-07-27
L. Hens,Dender,0.00061877,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00001424,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.0000768,Dender vs Union Saint-Gilloise,2024-07-27
H. Teklab,Union Saint-Gilloise,0.00001858,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00001927,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00012102,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00008593,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00002315,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00000416,Dender vs Union Saint-Gilloise,2024-07-27
A. Moris,Union Saint-Gilloise,0.00001234,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00000269,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00000046,Dender vs Union Saint-Gilloise,2024-07-27
A. Moris,Union Saint-Gilloise,0.00000179,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00000636,Dender vs Union Saint-Gilloise,2024-07-27
M. Verrips,Dender,0.00000137,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.000006,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00001177,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.00003875,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00000866,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00001141,Dender vs Union Saint-Gilloise,2024-07-27
D. Hrnčár,Dender,0.0000013,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00007703,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00012861,Dender vs Union Saint-Gilloise,2024-07-27
H. Teklab,Union Saint-Gilloise,0.00059107,Dender vs Union Saint-Gilloise,2024-07-27
D. Eckert Ayensa,Union Saint-Gilloise,0.00507663,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00151101,Dender vs Union Saint-Gilloise,2024-07-27
M. Verrips,Dender,0.0000249,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.0004823,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00128343,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.0003581,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.0005298,Dender vs Union Saint-Gilloise,2024-07-27
K. Cools,Dender,0.00009405,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.00081773,Dender vs Union Saint-Gilloise,2024-07-27
R. Květ,Dender,0.00083213,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00137773,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.00084982,Dender vs Union Saint-Gilloise,2024-07-27
L. Hens,Dender,0.00213283,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.01027752,Dender vs Union Saint-Gilloise,2024-07-27
D. Eckert Ayensa,Union Saint-Gilloise,0.00267249,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00204923,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00000047,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.0000001,Dender vs Union Saint-Gilloise,2024-07-27
A. Moris,Union Saint-Gilloise,0.00000082,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.0000034,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00001431,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00000393,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00000367,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00001075,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00000611,Dender vs Union Saint-Gilloise,2024-07-27
M. Viltard,Dender,0.00000062,Dender vs Union Saint-Gilloise,2024-07-27
H. Teklab,Union Saint-Gilloise,0.00010222,Dender vs Union Saint-Gilloise,2024-07-27
F. Ferraro,Dender,0.00000163,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00000087,Dender vs Union Saint-Gilloise,2024-07-27
Cameron Puertas,Union Saint-Gilloise,0.00001075,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00001301,Dender vs Union Saint-Gilloise,2024-07-27
L. Hens,Dender,0.00000029,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00002892,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00009351,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.00006118,Dender vs Union Saint-Gilloise,2024-07-27
M. Verrips,Dender,0.00000098,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00006366,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.0000007,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00013602,Dender vs Union Saint-Gilloise,2024-07-27
M. Verrips,Dender,0.00000099,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00048189,Dender vs Union Saint-Gilloise,2024-07-27
G. Ruyssen,Dender,0.00000203,Dender vs Union Saint-Gilloise,2024-07-27
L. Hens,Dender,0.00000063,Dender vs Union Saint-Gilloise,2024-07-27
G. Ruyssen,Dender,0.00000376,Dender vs Union Saint-Gilloise,2024-07-27
Cameron Puertas,Union Saint-Gilloise,0.00211477,Dender vs Union Saint-Gilloise,2024-07-27
D. Eckert Ayensa,Union Saint-Gilloise,0.00182214,Dender vs Union Saint-Gilloise,2024-07-27
E. Kabangu,Union Saint-Gilloise,0.01165296,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.12035338,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00000095,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00000196,Dender vs Union Saint-Gilloise,2024-07-27
A. Moris,Union Saint-Gilloise,0.00000218,Dender vs Union Saint-Gilloise,2024-07-27
M. Viltard,Dender,0.0000051,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00003139,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00000789,Dender vs Union Saint-Gilloise,2024-07-27
D. Hrnčár,Dender,0.00000193,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00000635,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00001731,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.0000911,Dender vs Union Saint-Gilloise,2024-07-27
L. Hens,Dender,0.00000776,Dender vs Union Saint-Gilloise,2024-07-27
Cameron Puertas,Union Saint-Gilloise,0.00002665,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00006787,Dender vs Union Saint-Gilloise,2024-07-27
M. Verrips,Dender,0.00000094,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.00018641,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00027487,Dender vs Union Saint-Gilloise,2024-07-27
M. Viltard,Dender,0.00043901,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00100101,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.00028654,Dender vs Union Saint-Gilloise,2024-07-27
F. Ferraro,Dender,0.00307106,Dender vs Union Saint-Gilloise,2024-07-27
R. Květ,Dender,0.0068089,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00021771,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00013448,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00012112,Dender vs Union Saint-Gilloise,2024-07-27
K. Cools,Dender,0.00171101,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00019527,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00031377,Dender vs Union Saint-Gilloise,2024-07-27
H. Teklab,Union Saint-Gilloise,0.00220919,Dender vs Union Saint-Gilloise,2024-07-27
F. Ferraro,Dender,0.00000035,Dender vs Union Saint-Gilloise,2024-07-27
K. Cools,Dender,0.00000441,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00000143,Dender vs Union Saint-Gilloise,2024-07-27
N. Rôdes,Dender,0.00000264,Dender vs Union Saint-Gilloise,2024-07-27
Cameron Puertas,Union Saint-Gilloise,0.00000914,Dender vs Union Saint-Gilloise,2024-07-27
H. Teklab,Union Saint-Gilloise,0.0000135,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00024706,Dender vs Union Saint-Gilloise,2024-07-27
B. Nsimba,Dender,0.00002666,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00057653,Dender vs Union Saint-Gilloise,2024-07-27
Cameron Puertas,Union Saint-Gilloise,0.00019572,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00002344,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00005061,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00008203,Dender vs Union Saint-Gilloise,2024-07-27
N. Rôdes,Dender,0.00007821,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00040428,Dender vs Union Saint-Gilloise,2024-07-27
H. Teklab,Union Saint-Gilloise,0.00013622,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00009159,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.0001297,Dender vs Union Saint-Gilloise,2024-07-27
D. Hrnčár,Dender,0.00000316,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00005322,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00044017,Dender vs Union Saint-Gilloise,2024-07-27
M. Viltard,Dender,0.00004596,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00033294,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.00042641,Dender vs Union Saint-Gilloise,2024-07-27
F. Ferraro,Dender,0.00053766,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00086689,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.011615,Dender vs Union Saint-Gilloise,2024-07-27
D. Eckert Ayensa,Union Saint-Gilloise,0.01245245,Dender vs Union Saint-Gilloise,2024-07-27
N. Rôdes,Dender,0.00000018,Dender vs Union Saint-Gilloise,2024-07-27
M. Verrips,Dender,0.00000101,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00000839,Dender vs Union Saint-Gilloise,2024-07-27
M. Viltard,Dender,0.00000397,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.0000099,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.00000607,Dender vs Union Saint-Gilloise,2024-07-27
N. Rôdes,Dender,0.00026731,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00000623,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00002898,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00003457,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00002031,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00002768,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.0000458,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00006848,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00013404,Dender vs Union Saint-Gilloise,2024-07-27
K. Cools,Dender,0.0000157,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.0002863,Dender vs Union Saint-Gilloise,2024-07-27
H. Teklab,Union Saint-Gilloise,0.00055396,Dender vs Union Saint-Gilloise,2024-07-27
B. Nsimba,Dender,0.00000355,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00001481,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.00028068,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00000043,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00018245,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.00039219,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00028916,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00037677,Dender vs Union Saint-Gilloise,2024-07-27
L. Hens,Dender,0.00460204,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00028753,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.0007766,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00007702,Dender vs Union Saint-Gilloise,2024-07-27
M. Verrips,Dender,0.00000095,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00000043,Dender vs Union Saint-Gilloise,2024-07-27
M. Verrips,Dender,0.00000064,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00010168,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.0003474,Dender vs Union Saint-Gilloise,2024-07-27
G. Ruyssen,Dender,0.0000005,Dender vs Union Saint-Gilloise,2024-07-27
M. Verrips,Dender,0.00000409,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00016457,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.00024407,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00019219,Dender vs Union Saint-Gilloise,2024-07-27
Cameron Puertas,Union Saint-Gilloise,0.00052817,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00147319,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00000058,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00000477,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00009224,Dender vs Union Saint-Gilloise,2024-07-27
A. Moris,Union Saint-Gilloise,0.00001579,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00003637,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00003773,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00009182,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00023329,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00006902,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00026759,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00003958,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00033922,Dender vs Union Saint-Gilloise,2024-07-27
F. Ferraro,Dender,0.00867418,Dender vs Union Saint-Gilloise,2024-07-27
R. Květ,Dender,0.00361213,Dender vs Union Saint-Gilloise,2024-07-27
L. Hens,Dender,0.00152076,Dender vs Union Saint-Gilloise,2024-07-27
G. Ruyssen,Dender,0.00023932,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00000043,Dender vs Union Saint-Gilloise,2024-07-27
N. Rôdes,Dender,0.00011118,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00001053,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00018322,Dender vs Union Saint-Gilloise,2024-07-27
Cameron Puertas,Union Saint-Gilloise,0.00004775,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00030724,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00010546,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00012783,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00000279,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00000282,Dender vs Union Saint-Gilloise,2024-07-27
N. Rôdes,Dender,0.0019874,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.00003791,Dender vs Union Saint-Gilloise,2024-07-27
Cameron Puertas,Union Saint-Gilloise,0.0000224,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00000421,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00000191,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00000273,Dender vs Union Saint-Gilloise,2024-07-27
A. Moris,Union Saint-Gilloise,0.00000933,Dender vs Union Saint-Gilloise,2024-07-27
D. Hrnčár,Dender,0.00000371,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.0000099,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00002005,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00013719,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00003974,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00022535,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00025569,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00052176,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00014052,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00000048,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00002941,Dender vs Union Saint-Gilloise,2024-07-27
M. Verrips,Dender,0.0003046,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00002011,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00016512,Dender vs Union Saint-Gilloise,2024-07-27
H. Teklab,Union Saint-Gilloise,0.00003501,Dender vs Union Saint-Gilloise,2024-07-27
D. Hrnčár,Dender,0.00154042,Dender vs Union Saint-Gilloise,2024-07-27
B. Nsimba,Dender,0.00768475,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00022963,Dender vs Union Saint-Gilloise,2024-07-27
Cameron Puertas,Union Saint-Gilloise,0.00012948,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00002944,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00006646,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00001929,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00023658,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00013393,Dender vs Union Saint-Gilloise,2024-07-27
N. Rôdes,Dender,0.00006147,Dender vs Union Saint-Gilloise,2024-07-27
M. Viltard,Dender,0.00000196,Dender vs Union Saint-Gilloise,2024-07-27
M. Verrips,Dender,0.00000211,Dender vs Union Saint-Gilloise,2024-07-27
G. Ruyssen,Dender,0.00001624,Dender vs Union Saint-Gilloise,2024-07-27
A. Moris,Union Saint-Gilloise,0.00000946,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00005983,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00001843,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00014036,Dender vs Union Saint-Gilloise,2024-07-27
D. Hrnčár,Dender,0.00000411,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00013102,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00011577,Dender vs Union Saint-Gilloise,2024-07-27
R. Květ,Dender,0.00000247,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.00006622,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00032186,Dender vs Union Saint-Gilloise,2024-07-27
Cameron Puertas,Union Saint-Gilloise,0.00019814,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00062834,Dender vs Union Saint-Gilloise,2024-07-27
M. Viltard,Dender,0.00005019,Dender vs Union Saint-Gilloise,2024-07-27
H. Teklab,Union Saint-Gilloise,0.00063315,Dender vs Union Saint-Gilloise,2024-07-27
G. Ruyssen,Dender,0.00008084,Dender vs Union Saint-Gilloise,2024-07-27
Cameron Puertas,Union Saint-Gilloise,0.00034685,Dender vs Union Saint-Gilloise,2024-07-27
D. Hrnčár,Dender,0.00008097,Dender vs Union Saint-Gilloise,2024-07-27
F. Leysen,Union Saint-Gilloise,0.00078546,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00045398,Dender vs Union Saint-Gilloise,2024-07-27
L. Hens,Dender,0.01091868,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00046077,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.00106514,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.0003484,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00289346,Dender vs Union Saint-Gilloise,2024-07-27
L. Hens,Dender,0.00054983,Dender vs Union Saint-Gilloise,2024-07-27
E. Kabangu,Union Saint-Gilloise,0.00116023,Dender vs Union Saint-Gilloise,2024-07-27
D. Hrnčár,Dender,0.00113793,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00086788,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.00079842,Dender vs Union Saint-Gilloise,2024-07-27
M. Viltard,Dender,0.00124795,Dender vs Union Saint-Gilloise,2024-07-27
N. Rôdes,Dender,0.00080625,Dender vs Union Saint-Gilloise,2024-07-27
N. Sadiki,Union Saint-Gilloise,0.0003394,Dender vs Union Saint-Gilloise,2024-07-27
K. Machida,Union Saint-Gilloise,0.00027986,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00009062,Dender vs Union Saint-Gilloise,2024-07-27
K. Mac Allister,Union Saint-Gilloise,0.00026169,Dender vs Union Saint-Gilloise,2024-07-27
K. Cools,Dender,0.00004961,Dender vs Union Saint-Gilloise,2024-07-27
G. Ruyssen,Dender,0.00007285,Dender vs Union Saint-Gilloise,2024-07-27
A. Castro-Montes,Union Saint-Gilloise,0.00188696,Dender vs Union Saint-Gilloise,2024-07-27
J. Pupe,Dender,0.00102605,Dender vs Union Saint-Gilloise,2024-07-27
C. Vanhoutte,Union Saint-Gilloise,0.00052285,Dender vs Union Saint-Gilloise,2024-07-27
Cameron Puertas,Union Saint-Gilloise,0.00022264,Dender vs Union Saint-Gilloise,2024-07-27
