player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name,season
R. Bălbărău,a59inho5fd5ud84xlfsdg3rl6,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,NaN,NaN,Goalkeeper,Centre,NaN,5,NaN,NaN,NaN,13,NaN,NaN,3,7,13,90,8,3,5,8,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,5,ROU,Liga_I,2025_2026
F. Prce,cg0u4mcsgyxcwi8k77opqindh,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,5,2,Defender,Left,NaN,16,NaN,4,3,12,NaN,NaN,7,23,14,90,7,4,1,14,4,6,NaN,2,NaN,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,14,ROU,Liga_I,2025_2026
Y. Roche,1n33x5m6se8w4s3njb0qibh05,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,1,1,Defender,Left/Centre,NaN,28,1,2,1,22,1,1,10,32,23,90,15,5,3,13,4,6,NaN,1,1,2,2,1,2,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,5,ROU,Liga_I,2025_2026
P. Papp,he5kvvr8ugb73ynefc24uc45,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,2,NaN,Defender,Centre/Right,NaN,27,NaN,2,1,23,5,NaN,4,34,24,77,13,9,6,11,2,9,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,10,ROU,Liga_I,2025_2026
Ricardinho,f2fxhj2uuzsf9om2ejh1xc79x,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,4,NaN,Defender,Right,NaN,23,2,3,2,14,1,1,9,27,15,90,17,8,3,15,6,9,NaN,NaN,NaN,2,4,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,12,ROU,Liga_I,2025_2026
A. Boțogan,4hxo8z8y6d0rupc6oh1cs4g0k,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,8,1,Midfielder,Left/Centre,NaN,16,1,8,2,10,3,NaN,6,22,11,69,8,2,5,13,6,9,NaN,1,NaN,2,NaN,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,12,ROU,Liga_I,2025_2026
T. Keita,cohaghln4axgl1titw3hkv8id,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,5,NaN,Midfielder,Centre,NaN,24,1,3,1,9,3,1,15,27,10,90,12,5,4,17,8,9,NaN,NaN,NaN,1,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,3,ROU,Liga_I,2025_2026
T. Jyry,495xdhu4x5bvngu75pel55ko9,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,3,2,Midfielder,Centre/Right,NaN,17,1,4,2,8,1,1,11,22,10,69,4,5,3,16,10,13,1,1,1,1,NaN,1,NaN,1,2,1,NaN,1,1,NaN,NaN,2,2,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,8,ROU,Liga_I,2025_2026
G. Grozav,83g3r3u4hzq9617uhihe3epqt,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,6,1,Striker,Left/Centre,NaN,21,3,8,1,9,1,1,13,29,11,90,10,5,4,19,8,13,1,4,1,3,1,1,1,2,5,2,NaN,NaN,1,NaN,NaN,1,1,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,14,ROU,Liga_I,2025_2026
K. Doumtsios,2b2b58t87gx98kgv6bd6r7g89,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,4,2,Striker,Centre,NaN,8,NaN,4,2,2,NaN,NaN,6,13,4,62,4,2,3,9,6,8,2,1,2,1,NaN,NaN,NaN,1,5,2,NaN,2,NaN,1,NaN,2,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,7,ROU,Liga_I,2025_2026
K. Ludewig,6xg4pr8j99fbtxxkx3si618tl,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,2,NaN,Striker,Centre/Right,NaN,16,1,6,2,8,1,1,10,24,9,77,11,3,4,17,7,12,NaN,NaN,1,2,2,1,2,1,3,1,1,1,1,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,12,ROU,Liga_I,2025_2026
A. Chică-Roșă,eb1x7wtrnyftaizia2izfcrqi,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,4,2,Substitute,NaN,Attacker,1,NaN,5,NaN,1,NaN,NaN,1,5,3,28,1,1,1,3,1,2,NaN,3,NaN,1,1,NaN,1,NaN,2,2,NaN,NaN,NaN,NaN,NaN,1,1,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,5,ROU,Liga_I,2025_2026
B. Doukansy,ditztfikm9x71ybmd0wbxp4o9,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,1,1,Substitute,NaN,Midfielder,11,NaN,5,NaN,5,2,NaN,6,15,8,21,7,1,2,7,6,6,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,5,ROU,Liga_I,2025_2026
V. Gheorghe,6lnsr00btsn51fooadijl6xnt,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,1,NaN,Substitute,NaN,Attacker,2,NaN,1,1,NaN,NaN,NaN,2,3,NaN,13,1,NaN,NaN,5,2,3,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,4,ROU,Liga_I,2025_2026
S. Hanca,3l6yb4s7oyw2crgtkyb070fdh,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,NaN,NaN,Substitute,NaN,Defender,5,NaN,NaN,6,1,NaN,NaN,6,8,1,13,5,5,1,13,5,7,NaN,NaN,1,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,7,ROU,Liga_I,2025_2026
S. Krell,4q28lr7dechtlw4c39wbwwyxh,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,NaN,ROU,Liga_I,2025_2026
B. Marian,br1193osv0vn4vd2nkp43ukgk,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,1,1,Substitute,NaN,Defender,4,NaN,4,3,1,NaN,NaN,5,9,3,21,7,NaN,NaN,9,1,2,1,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,7,ROU,Liga_I,2025_2026
A. Mateiu,7h0ez187man5m0lqsrecv5ql1,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,NaN,ROU,Liga_I,2025_2026
D. Paraschiv,d9rzos37h5f31nn0iqry4vb4k,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,NaN,ROU,Liga_I,2025_2026
D. Radu,477ymvme3mxvj8yk4nqvfjj3e,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,NaN,ROU,Liga_I,2025_2026
I. Răducan,cbrsiqtv0poy7rh73e30cyl0,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,NaN,ROU,Liga_I,2025_2026
A. Stănică,c255t50oxhlpop1rw96xlgaju,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,NaN,ROU,Liga_I,2025_2026
I. Tolea,d1mameg2a2xpszzdx7oqqn76c,Petrolul 52,czsohsjmwhettk5rmxh8re9gq,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,NaN,ROU,Liga_I,2025_2026
Ș. Târnovanu,evsxd4obrqzq9xt5wg3e1axre,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Goalkeeper,Centre,NaN,6,NaN,NaN,NaN,15,NaN,NaN,1,6,16,90,12,3,3,8,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,8,ROU,Liga_I,2025_2026
D. Kiki,1dck5cjwwx9zwojd9g6shi3th,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,2,NaN,Defender,Left,NaN,15,1,3,2,10,1,NaN,5,18,12,45,9,3,2,8,2,3,NaN,1,NaN,1,NaN,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,8,ROU,Liga_I,2025_2026
M. Popescu,egzn9cab3yvh5xp5avt3akycp,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,6,3,Defender,Left/Centre,NaN,40,1,2,2,25,1,NaN,17,45,26,90,23,6,2,22,4,8,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,9,ROU,Liga_I,2025_2026
S. Ngezana,1u4cvph2gwfpmh23ebq7jgovd,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,2,1,Defender,Centre/Right,NaN,34,1,4,NaN,29,4,NaN,6,37,29,90,15,2,5,9,2,2,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,4,ROU,Liga_I,2025_2026
A. Pantea,6se7wd1ehvud0xixncdq991t6,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,6,3,Defender,Right,NaN,27,NaN,1,5,17,2,NaN,12,31,18,90,16,6,3,18,6,8,1,NaN,1,1,1,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,8,ROU,Liga_I,2025_2026
A. Șut,die8ml5x5lfzofulcfsn0g3c9,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,9,2,Defensive Midfielder,Left/Centre,NaN,28,3,6,2,14,2,1,16,37,16,90,17,10,7,25,7,12,NaN,2,NaN,4,1,1,1,1,3,1,NaN,1,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,16,ROU,Liga_I,2025_2026
M. Lixandru,cxyks8fit2qo9hpmt7fmgql90,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,4,1,Defensive Midfielder,Centre/Right,NaN,9,1,2,NaN,9,NaN,NaN,1,11,10,45,2,1,NaN,2,NaN,1,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,5,ROU,Liga_I,2025_2026
A. Gheorghiță,3mnq8cdazrop2q5gzdj14v5lg,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,2,NaN,Attacking Midfielder,Left,NaN,6,1,3,2,3,NaN,1,3,11,3,45,6,3,3,8,2,7,NaN,1,NaN,2,NaN,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,9,ROU,Liga_I,2025_2026
D. Olaru,8064l93eotfu04drtwy9i9d5,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Attacking Midfielder,Centre,NaN,27,2,9,7,9,NaN,2,27,36,11,88,19,6,3,35,16,19,2,NaN,5,3,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,5,4,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,17,ROU,Liga_I,2025_2026
D. Miculescu,1s58g4i0uwzvu74dkqbbmpzl6,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,7,2,Attacking Midfielder,Right,NaN,15,3,3,2,7,1,1,9,20,8,90,4,3,4,15,5,9,1,1,1,3,NaN,1,NaN,4,4,2,1,NaN,NaN,1,1,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,12,ROU,Liga_I,2025_2026
A. Stoian,1b0vnu6n0gzc0ush9g3spcjdg,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,8,2,Striker,Centre,NaN,12,3,NaN,NaN,5,NaN,NaN,7,15,6,45,3,1,2,9,5,5,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,2,2,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,10,ROU,Liga_I,2025_2026
B. Alhassan,5w1mkqmuz984n0txvcetiyu0a,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Midfielder,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,NaN,ROU,Liga_I,2025_2026
I. Cercel,capp2vkwg9u5nsrnbyw67nx1w,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,3,1,Substitute,NaN,Defender,10,NaN,3,1,6,NaN,NaN,6,12,6,46,4,2,1,10,2,4,1,1,1,1,NaN,3,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,6,ROU,Liga_I,2025_2026
J. Cisotti,5frmkufg8wohp3yeswrhls8ut,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,3,2,Substitute,NaN,Midfielder,12,NaN,2,3,3,1,NaN,9,15,4,46,4,1,2,12,5,6,1,1,1,1,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,6,ROU,Liga_I,2025_2026
V. Crețu,7g8lt0nwtawqpf6rrrf4z0vyt,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,NaN,ROU,Liga_I,2025_2026
D. Graovac,8pzfnwsss6ldnhm7rt3fnwudx,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,NaN,ROU,Liga_I,2025_2026
O. Perianu,bf12w44ndq105vw0m1kea6rfu,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,3,1,Substitute,NaN,Midfielder,3,NaN,4,NaN,1,NaN,NaN,2,7,3,46,4,3,1,4,2,4,NaN,2,NaN,1,1,NaN,1,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,9,ROU,Liga_I,2025_2026
R. Radunović,b7igi48wjvb0f80l9qj499t5h,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,NaN,ROU,Liga_I,2025_2026
M. Toma,4xzasu4k0063qmz1tep7wpfdg,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,NaN,ROU,Liga_I,2025_2026
F. Tănase,xl7x8w2i6th3o6haa3rrz0lx,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,4,1,Substitute,NaN,Midfielder,11,1,5,2,2,1,1,11,13,2,46,2,2,4,13,6,8,NaN,NaN,1,1,1,NaN,1,1,2,2,NaN,2,NaN,NaN,NaN,1,1,,,4231,1,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,6,ROU,Liga_I,2025_2026
L. Vlăsceanu,8czzirtqwsgyg3cm2eg70t79w,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,NaN,ROU,Liga_I,2025_2026
L. Zima,dhb6r3msmmayy7v0b1gb40445,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,NaN,ROU,Liga_I,2025_2026
M. Ștefănescu,6w8tdanxas1ip6qyonsfgsnl6,FCSB,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Petrolul 52 vs FCSB,ax6st6n543ewa4xk4k4klu7f8,2025-07-19,NaN,ROU,Liga_I,2025_2026
A. Buzbuchi,8wxt354n0hx4cgr6vaj1ymqc5,FCV Farul Constanţa,3p3r3bt8hqpia1j9kr9olotwq,1,NaN,Goalkeeper,Centre,NaN,14,NaN,NaN,1,16,3,NaN,4,25,20,90,25,5,10,19,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,FCV Farul Constanţa vs Oţelul Galați,axkxz8bnk5de2eyevnmzz340k,2025-07-20,19,ROU,Liga_I,2025_2026
C. Ganea,4mnmiseo5vsytudfrbx3knahh,FCV Farul Constanţa,3p3r3bt8hqpia1j9kr9olotwq,3,1,Defender,Left,NaN,26,5,13,4,17,5,4,10,41,25,90,22,8,7,17,7,12,1,4,2,2,2,1,2,NaN,1,NaN,2,NaN,1,1,2,NaN,NaN,NaN,NaN,433,NaN,FCV Farul Constanţa vs Oţelul Galați,axkxz8bnk5de2eyevnmzz340k,2025-07-20,21,ROU,Liga_I,2025_2026
B. Țîru,4yfmzvrx21ycn54m2ky54qrbp,FCV Farul Constanţa,3p3r3bt8hqpia1j9kr9olotwq,4,3,Defender,Left/Centre,NaN,27,NaN,6,NaN,27,NaN,NaN,1,33,29,90,11,4,2,7,NaN,4,NaN,6,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,FCV Farul Constanţa vs Oţelul Galați,axkxz8bnk5de2eyevnmzz340k,2025-07-20,9,ROU,Liga_I,2025_2026
I. Larie,di5ezofcig3df860ll05xq8yd,FCV Farul Constanţa,3p3r3bt8hqpia1j9kr9olotwq,2,1,Defender,Centre/Right,NaN,29,NaN,8,1,19,1,NaN,10,37,24,90,22,5,1,13,4,6,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,FCV Farul Constanţa vs Oţelul Galați,axkxz8bnk5de2eyevnmzz340k,2025-07-20,9,ROU,Liga_I,2025_2026
D. Maftei,7v7dc8nfnjymb9l9z1r76fzai,FCV Farul Constanţa,3p3r3bt8hqpia1j9kr9olotwq,3,1,Defender,Right,NaN,21,1,5,8,9,3,1,12,28,13,90,12,5,4,20,7,8,NaN,1,NaN,1,NaN,5,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,FCV Farul Constanţa vs Oţelul Galați,axkxz8bnk5de2eyevnmzz340k,2025-07-20,22,ROU,Liga_I,2025_2026
E. Radaslavescu,b06yq8atz1jkh1hphirjc2c8a,FCV Farul Constanţa,3p3r3bt8hqpia1j9kr9olotwq,4,NaN,Midfielder,Left/Centre,NaN,17,2,4,1,8,1,1,12,18,8,81,4,5,7,13,7,8,NaN,1,2,5,NaN,1,NaN,1,2,NaN,NaN,1,1,1,NaN,1,1,NaN,NaN,433,NaN,FCV Farul Constanţa vs Oţelul Galați,axkxz8bnk5de2eyevnmzz340k,2025-07-20,7,ROU,Liga_I,2025_2026
