playerName,playerId,contestantId,typeId,team_name,9,321,322,label,match_id,date
J. Blagaić,a8ck6te9oqjh1qy9b1air5vmy,befxy4scpnpswda99l7kck1ai,13,Argeș,NaN,0.0227188672870397,0.0,Argeș vs Oţelul Galați,ba7ac4wsnmzq9nqb7o2yjdxjo,2025-08-18
João Lameira,4ndnr6oqrl68wh5a87wvrxuqx,3yo4oywqy61m0zjsnbi45xq1o,13,Oţelul Galați,NaN,0.0286047589033842,0.0,Argeș vs Oţelul Galați,ba7ac4wsnmzq9nqb7o2yjdxjo,2025-08-18
Paulinho,2l9ummqm6d3zth3lqz5iz79ck,3yo4oywqy61m0zjsnbi45xq1o,13,Oţelul Galați,NaN,0.0976931378245353,0.0,Argeș vs Oţelul Galați,ba7ac4wsnmzq9nqb7o2yjdxjo,2025-08-18
Patrick Fernandes,4x9vmtldr4xz9v58z7hgv00oa,3yo4oywqy61m0zjsnbi45xq1o,15,Oţelul Galați,NaN,0.0475793816149234,0.06326911598443985,Argeș vs Oţelul Galați,ba7ac4wsnmzq9nqb7o2yjdxjo,2025-08-18
Patrick Fernandes,4x9vmtldr4xz9v58z7hgv00oa,3yo4oywqy61m0zjsnbi45xq1o,15,Oţelul Galați,NaN,0.2317942529916763,0.2066849172115326,Argeș vs Oţelul Galați,ba7ac4wsnmzq9nqb7o2yjdxjo,2025-08-18
D. Oancea,bknrovlwp8lnndznaurqox756,befxy4scpnpswda99l7kck1ai,14,Argeș,NaN,0.0468135923147201,0.0,Argeș vs Oţelul Galați,ba7ac4wsnmzq9nqb7o2yjdxjo,2025-08-18
Rober Sierra,divtsvwmybwmymskqzy8m882x,befxy4scpnpswda99l7kck1ai,13,Argeș,NaN,0.0056652943603694,0.0,Argeș vs Oţelul Galați,ba7ac4wsnmzq9nqb7o2yjdxjo,2025-08-18
João Paulo,62wiaf9aq81mxp47zfebv66p6,3yo4oywqy61m0zjsnbi45xq1o,15,Oţelul Galați,NaN,0.0439428947865963,0.17032574117183685,Argeș vs Oţelul Galați,ba7ac4wsnmzq9nqb7o2yjdxjo,2025-08-18
M. Tudose,9i3n26iuiqozydje4bj21gr2s,befxy4scpnpswda99l7kck1ai,13,Argeș,NaN,0.0212648473680019,0.0,Argeș vs Oţelul Galați,ba7ac4wsnmzq9nqb7o2yjdxjo,2025-08-18
Caio Ferreira,bedzqolo29pvfs42rz354quqc,befxy4scpnpswda99l7kck1ai,15,Argeș,NaN,0.0273952782154083,0.05132092908024788,Argeș vs Oţelul Galați,ba7ac4wsnmzq9nqb7o2yjdxjo,2025-08-18
J. Blagaić,a8ck6te9oqjh1qy9b1air5vmy,befxy4scpnpswda99l7kck1ai,15,Argeș,NaN,0.1509857922792434,0.09954504668712616,Argeș vs Oţelul Galați,ba7ac4wsnmzq9nqb7o2yjdxjo,2025-08-18
A. Bettaieb,1wm0cwdynwo3y5m5kp2y1xv4l,befxy4scpnpswda99l7kck1ai,15,Argeș,NaN,0.0464310087263584,0.33579593896865845,Argeș vs Oţelul Galați,ba7ac4wsnmzq9nqb7o2yjdxjo,2025-08-18
Patrick Fernandes,4x9vmtldr4xz9v58z7hgv00oa,3yo4oywqy61m0zjsnbi45xq1o,13,Oţelul Galați,NaN,0.0388174727559089,0.0,Argeș vs Oţelul Galați,ba7ac4wsnmzq9nqb7o2yjdxjo,2025-08-18
