team_name,contestantId,match_id,periodId,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type,set_piece_team,event_time
Den Bosch,eh54mfvjtrttgsg1wbjnvxcqz,8mg0ezxgd2h0k8jsg62kfci6s,1,2706959997,268,13,33,36,1,86.2,37.7,B. Burgering,99.0,68.0,NaN,NaN,Eindhoven vs Den Bosch,2024-08-09,NaN,NaN,NaN,0.04892827197909355,0.0,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,none,,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.04892827197909355,,,draw,2016,5,freekick,,2016
Eindhoven,dvmw7d6jb38qvv7e6ziwu0vyr,8mg0ezxgd2h0k8jsg62kfci6s,2,2706982791,492,15,47,24,1,89.2,45.4,F. Limouri,154.0,99.0,NaN,NaN,Eindhoven vs Den Bosch,2024-08-09,NaN,NaN,NaN,0.02165173552930355,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,,,NaN,NaN,NaN,NaN,3.0,0.02165173552930355,,,Eindhoven,2844,4,corner,,2844
Eindhoven,dvmw7d6jb38qvv7e6ziwu0vyr,8mg0ezxgd2h0k8jsg62kfci6s,2,2706985577,503,15,47,25,1,90.1,53.6,D. Dorenbosch,155.0,99.0,NaN,NaN,Eindhoven vs Den Bosch,2024-08-09,NaN,NaN,NaN,0.07589627802371979,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,,,NaN,NaN,NaN,NaN,0.0,0.07589627802371979,,,Eindhoven,2845,8,corner,,2845
Eindhoven,dvmw7d6jb38qvv7e6ziwu0vyr,8mg0ezxgd2h0k8jsg62kfci6s,2,2706982895,494,15,47,31,1,71.2,23.5,S. Simons,156.0,99.0,NaN,NaN,Eindhoven vs Den Bosch,2024-08-09,NaN,NaN,NaN,0.012630537152290344,0.025723138824105263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,,,NaN,NaN,NaN,NaN,0.0,0.012630537152290344,,,Eindhoven,2851,11,corner,,2851
Den Bosch,eh54mfvjtrttgsg1wbjnvxcqz,8mg0ezxgd2h0k8jsg62kfci6s,2,2706985973,423,15,51,10,1,97.7,41.2,T. Knöll,162.0,100.0,NaN,NaN,Eindhoven vs Den Bosch,2024-08-09,NaN,NaN,NaN,0.09815535694360733,0.0,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,none,,NaN,NaN,,,NaN,NaN,NaN,NaN,7.0,0.09815535694360733,,,Eindhoven,3070,6,throw_in,,3070
Eindhoven,dvmw7d6jb38qvv7e6ziwu0vyr,8mg0ezxgd2h0k8jsg62kfci6s,2,2706999451,621,15,65,55,1,86.5,51.3,J. Sleegers,215.0,131.0,NaN,NaN,Eindhoven vs Den Bosch,2024-08-09,NaN,NaN,NaN,0.08903242647647858,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,true,NaN,,,NaN,NaN,NaN,NaN,7.0,0.08903242647647858,,,Eindhoven,3955,6,freekick,,3955
Eindhoven,dvmw7d6jb38qvv7e6ziwu0vyr,8mg0ezxgd2h0k8jsg62kfci6s,2,2707009711,712,15,77,36,1,74.8,58.4,A. El Bouchataoui,253.0,153.0,NaN,NaN,Eindhoven vs Den Bosch,2024-08-09,NaN,NaN,NaN,0.02439776621758938,0.04483366757631302,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,none,,NaN,NaN,,,NaN,NaN,NaN,NaN,3.0,0.02439776621758938,,,Eindhoven,4656,10,freekick,,4656
Dordrecht,z9phg19papi9f5fd6qxzr836,8n0eazp8qf13r1prtkl4us4yc,1,2706934975,45,13,4,17,1,92.4,41.7,D. Haen,20.0,13.0,NaN,1.0,Emmen vs Dordrecht,2024-08-09,NaN,NaN,NaN,0.08756734430789948,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,2.0,0.08756734430789948,,,draw,257,2,corner,,257
Dordrecht,z9phg19papi9f5fd6qxzr836,8n0eazp8qf13r1prtkl4us4yc,1,2706935007,46,16,4,18,1,97.3,53.6,K. Osundina,21.0,13.0,NaN,NaN,Emmen vs Dordrecht,2024-08-09,NaN,NaN,NaN,0.6324370503425598,0.9865488409996033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.6324370503425598,,,draw,258,3,corner,,258
Dordrecht,z9phg19papi9f5fd6qxzr836,8n0eazp8qf13r1prtkl4us4yc,1,2706943417,129,13,14,24,1,92.0,54.4,Y. M'Bemba,51.0,31.0,NaN,NaN,Emmen vs Dordrecht,2024-08-09,NaN,NaN,NaN,0.06876368075609207,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,5.0,0.06876368075609207,,,Dordrecht,864,3,corner,,864
