playerName,playerId,contestantId,team_name,label,match_id,date,321
Jeffry Fortes,abgzge9xy445z8rdwa2mcapqt,xcevba75jfkrg4s6tl89zl3y,De Graafschap,De Graafschap vs Volendam,8ptsfnk5uhf5vbddqu9i8savo,2024-08-11,0.0365473739802837
K. Boogaard,22alh32lu88yabxd4pl0opg5w,1wyg1tunyt7go9tnjea1hjqxb,AZ II,AZ II vs Roda JC,8qc9drz5a78woc63wnnpxgljo,2024-08-12,0.0242771990597248
K. Doumtsios,2b2b58t87gx98kgv6bd6r7g89,cv5ftekuejf0ryxvd5h2my47r,VVV,ADO Den Haag vs VVV,8pcqcwkkgcs13r1n8ipu07pqs,2024-08-10,0.0
K. El Arnouki,5a9cg63zj9uo3ipuud99bo9p0,b94pf87be9ojdgnrs5mst80un,Helmond Sport,Helmond Sport vs Utrecht II,8nhnaarec6mve4fzs5b5tn11w,2024-08-09,0.0
K. Loukili,as5fn0g21cgxtlb7p4x0b3t2h,dnzj0iv5qtaemm9kthh9pos8q,TOP Oss,TOP Oss vs Excelsior,8of7dxucrlz96glvpm5yb5zis,2024-08-09,0.0514839142560958
K. Nedd,9fgz8s2esxwarm2qqe695jndg,dqk062lu0vm8epvytbm6r4mmf,Excelsior,TOP Oss vs Excelsior,8of7dxucrlz96glvpm5yb5zis,2024-08-09,0.0
K. Nsona,4yy4fl3wvjrmybopyua8invqi,3t0vjqtxc8wpjzv82i3oi2ova,Emmen,Emmen vs Dordrecht,8n0eazp8qf13r1prtkl4us4yc,2024-08-09,0.0
K. Osundina,dwu5macjd0b6xzukitk40st4a,z9phg19papi9f5fd6qxzr836,Dordrecht,Emmen vs Dordrecht,8n0eazp8qf13r1prtkl4us4yc,2024-08-09,0.0
K. Smit,8u19xeh9ugvh8f1mh7jnbbhuc,1wyg1tunyt7go9tnjea1hjqxb,AZ II,AZ II vs Roda JC,8qc9drz5a78woc63wnnpxgljo,2024-08-12,0.0
L. Daneels,7797kpi7lkhc9dasfxuv9h7f9,b94pf87be9ojdgnrs5mst80un,Helmond Sport,Helmond Sport vs Utrecht II,8nhnaarec6mve4fzs5b5tn11w,2024-08-09,0.0
L. Edhart,2n5747kdxok0ifg5o37336plg,ch82doz9w9t1sw9ae3a4ffh0j,Utrecht II,Helmond Sport vs Utrecht II,8nhnaarec6mve4fzs5b5tn11w,2024-08-09,0.1231404915452003
L. Hartjes,49xsd6e4oyjrhtwsdbdm4rj84,dqk062lu0vm8epvytbm6r4mmf,Excelsior,TOP Oss vs Excelsior,8of7dxucrlz96glvpm5yb5zis,2024-08-09,0.0510857664048671
L. Wehmeyer,49zitlyt01houmqy6hk04x36y,cv5ftekuejf0ryxvd5h2my47r,VVV,ADO Den Haag vs VVV,8pcqcwkkgcs13r1n8ipu07pqs,2024-08-10,0.0850534290075302
L. Zeefuik,792zq4joba1qgt0lusvrjantg,1wyg1tunyt7go9tnjea1hjqxb,AZ II,AZ II vs Roda JC,8qc9drz5a78woc63wnnpxgljo,2024-08-12,0.4414789974689483
M. Bakaľa,6csqfvbvn2v9jc3sofpx7qaga,eh54mfvjtrttgsg1wbjnvxcqz,Den Bosch,Eindhoven vs Den Bosch,8mg0ezxgd2h0k8jsg62kfci6s,2024-08-09,0.0244170129299163
M. Hinoke,2ea5wdbk4xos9hwd0f301o650,z9phg19papi9f5fd6qxzr836,Dordrecht,Emmen vs Dordrecht,8n0eazp8qf13r1prtkl4us4yc,2024-08-09,0.0
M. Jonathans,dotvgi9g50m2axfw4isamd1ck,6hsriqr3ybvyg94w2k19oal50,Vitesse,Vitesse vs Telstar,8ovzspwzlz5rumxy2vs588hec,2024-08-09,0.0
M. Meerdink,ab17bik4y8ilv3ahe50a81ixg,1wyg1tunyt7go9tnjea1hjqxb,AZ II,AZ II vs Roda JC,8qc9drz5a78woc63wnnpxgljo,2024-08-12,0.0198001135140657
M. Nartey,bwfqvyn5oz3fbeoqs587lzl04,ears40cp6opsgvhsy0dgyszpd,Cambuur,MVV vs Cambuur,8nygtgy2n3ez3akmrw3w4kgt0,2024-08-09,0.0
M. Remans,3usiruyhxf6p9lkiz5qeytze2,dnzj0iv5qtaemm9kthh9pos8q,TOP Oss,TOP Oss vs Excelsior,8of7dxucrlz96glvpm5yb5zis,2024-08-09,0.0150514915585517
M. Smit,c6ufljjgl050g9xn7e9ma7hg4,ears40cp6opsgvhsy0dgyszpd,Cambuur,MVV vs Cambuur,8nygtgy2n3ez3akmrw3w4kgt0,2024-08-09,0.0
M. Steffen,cy20re4hxaevqdasy4a1z6bdg,6hsriqr3ybvyg94w2k19oal50,Vitesse,Vitesse vs Telstar,8ovzspwzlz5rumxy2vs588hec,2024-08-09,0.1030700653791427
M. de Haan,6ta1z3xjdmq81gwglcm9ghno4,6g9qrm72224jrk6tkxxxi8a9n,Volendam,De Graafschap vs Volendam,8ptsfnk5uhf5vbddqu9i8savo,2024-08-11,0.0
M. van Duinen,7y0acvcg9km8dz51t5ndy23md,dqk062lu0vm8epvytbm6r4mmf,Excelsior,TOP Oss vs Excelsior,8of7dxucrlz96glvpm5yb5zis,2024-08-09,0.0401201769709587
M. van Rooijen,8qc6u3zsblb62it6519a4b6cp,dnzj0iv5qtaemm9kthh9pos8q,TOP Oss,TOP Oss vs Excelsior,8of7dxucrlz96glvpm5yb5zis,2024-08-09,0.0441846400499343
N. Chourak,3chh3soynyxwjgkf4iyd2rh90,6lzy9iiqoysvtdsgx719fng9n,Ajax II,PSV II vs Ajax II,8qt3h9szn1sjigt6p3g1xhqms,2024-08-12,0.0161457583308219
N. Matoug,cc3wslype2ua1sisrnkwdmm1g,cv5ftekuejf0ryxvd5h2my47r,VVV,ADO Den Haag vs VVV,8pcqcwkkgcs13r1n8ipu07pqs,2024-08-10,0.0718676149845123
N. Naujoks,6coor7jll29drx4kgvyt499wq,dqk062lu0vm8epvytbm6r4mmf,Excelsior,TOP Oss vs Excelsior,8of7dxucrlz96glvpm5yb5zis,2024-08-09,0.0
N. Viereck,c3wnyafe1scw1wdy7lw7rwe1g,ch82doz9w9t1sw9ae3a4ffh0j,Utrecht II,Helmond Sport vs Utrecht II,8nhnaarec6mve4fzs5b5tn11w,2024-08-09,0.0
O. Uddenäs,5rbr8z5frgawr2ykcmcxbbluy,dqk062lu0vm8epvytbm6r4mmf,Excelsior,TOP Oss vs Excelsior,8of7dxucrlz96glvpm5yb5zis,2024-08-09,0.0
P. Sejdiu,1meafg8cs0tnmmm6ep0563alm,7rmv5ns2rj7bn4otpkur0mx0x,Roda JC,AZ II vs Roda JC,8qc9drz5a78woc63wnnpxgljo,2024-08-12,0.0
R. Atikallah,8svm6vujyrfdx0tn1imi2v21g,1wyg1tunyt7go9tnjea1hjqxb,AZ II,AZ II vs Roda JC,8qc9drz5a78woc63wnnpxgljo,2024-08-12,0.1924728155136108
R. Balk,e1wk520xrgbtriixo4kj3pnje,ears40cp6opsgvhsy0dgyszpd,Cambuur,MVV vs Cambuur,8nygtgy2n3ez3akmrw3w4kgt0,2024-08-09,0.207234725356102
R. Buifrahi,1qxxbwzws9wathh5e2ogq79jo,bqm1bnp1bh2apyudlz1o1whr3,MVV,MVV vs Cambuur,8nygtgy2n3ez3akmrw3w4kgt0,2024-08-09,0.0124803222715854
R. El Arguioui,1s1c0w7we8oouklrwshie0iz8,ch82doz9w9t1sw9ae3a4ffh0j,Utrecht II,Helmond Sport vs Utrecht II,8nhnaarec6mve4fzs5b5tn11w,2024-08-09,0.0
