player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll
L. Lezzerini,bgwbowoiz7t2lvpit75zlqz11,a80afp6w8wof6ci633u8k93de,NaN,NaN,Goalkeeper,Centre,NaN,16,NaN,1,NaN,18,NaN,NaN,1,18,20,90,9,1,7,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,4
A. Jallow,9x566mdkajzk1isw2sm40t5gp,a80afp6w8wof6ci633u8k93de,3,1,Defender,Left,NaN,21,2,8,1,15,1,2,8,24,16,90,9,1,1,11,3,4,NaN,2,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,7
D. Adorni,8t8i69w2kayk1cxu9usv107v9,a80afp6w8wof6ci633u8k93de,2,1,Defender,Left/Centre,NaN,33,NaN,6,NaN,30,2,NaN,9,37,32,90,16,6,4,11,5,6,NaN,4,NaN,2,NaN,NaN,NaN,NaN,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,1,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,4
A. Cistana,b58czkkuvvno02lnxzalf7mjt,a80afp6w8wof6ci633u8k93de,3,NaN,Defender,Centre/Right,NaN,44,NaN,3,NaN,27,1,NaN,20,46,27,90,27,9,3,22,10,11,1,1,1,2,NaN,NaN,NaN,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,2
L. Dickmann,2hvo0y7v3ot6560ft65yst2ad,a80afp6w8wof6ci633u8k93de,5,NaN,Defender,Right,NaN,25,3,4,6,10,4,2,17,36,14,90,11,6,6,26,10,15,NaN,1,1,2,2,4,2,NaN,3,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,17
M. Bertagnoli,5xz06g6vwwcj2obolarumk4mi,a80afp6w8wof6ci633u8k93de,2,NaN,Midfielder,Left,NaN,7,NaN,4,2,4,1,NaN,4,13,6,78,5,3,1,9,2,5,NaN,3,NaN,NaN,1,2,1,2,3,2,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,9
M. Verreth,75o7fx1uwk6pavxbnqqx28y51,a80afp6w8wof6ci633u8k93de,2,NaN,Midfielder,Left/Centre,NaN,30,NaN,3,2,17,1,NaN,16,32,17,90,11,8,1,18,10,11,1,2,3,NaN,1,1,1,2,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,4
D. Bisoli,5k2wmrs7d109s6xvig80tsb85,a80afp6w8wof6ci633u8k93de,2,NaN,Midfielder,Centre/Right,NaN,22,NaN,6,2,11,3,NaN,11,33,17,90,23,4,7,16,7,11,1,NaN,1,4,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,13
N. Galazzi,8c5btf6abhx9cxkew943d08wk,a80afp6w8wof6ci633u8k93de,4,1,Midfielder,Right,NaN,20,NaN,7,6,10,2,NaN,12,24,11,83,6,5,5,17,8,12,2,1,3,3,NaN,1,NaN,1,3,1,NaN,NaN,1,1,NaN,1,1,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,12
G. Olzer,f57k7204muayazzwnf4ra46zu,a80afp6w8wof6ci633u8k93de,2,NaN,Striker,Left/Centre,NaN,10,NaN,3,1,6,1,NaN,4,15,7,77,7,2,5,10,3,6,1,1,1,2,NaN,2,NaN,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,9
G. Borrelli,8bjzw0pgu2gbwhyfm2k62hv8q,a80afp6w8wof6ci633u8k93de,6,2,Striker,Centre/Right,NaN,9,2,7,NaN,3,NaN,1,7,14,4,90,2,NaN,NaN,11,5,9,1,2,1,NaN,NaN,NaN,NaN,3,8,2,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,10
L. Andrenacci,dntfnq6oiuyo8smgsuib4roid,a80afp6w8wof6ci633u8k93de,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,NaN
M. Besaggio,b1l24nfrpf791oj6c4npgv9jo,a80afp6w8wof6ci633u8k93de,1,NaN,Substitute,NaN,Midfielder,3,1,1,5,1,NaN,NaN,2,3,1,12,NaN,NaN,1,7,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,6
F. Bianchi,bb1rjg2iv04zosz40jzy5rund,a80afp6w8wof6ci633u8k93de,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,NaN
B. Bjarnason,b82n3xu4x2xwjl1witk6w7mc5,a80afp6w8wof6ci633u8k93de,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,NaN
T. Buhagiar,1u9k9c9uuoj9ktx8ctacv2ajt,a80afp6w8wof6ci633u8k93de,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,NaN
G. Calvani,eg9jgcpcll4b1rfcx7u1gspw4,a80afp6w8wof6ci633u8k93de,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,NaN
N. Corrado,cepczjru4j2ewmzwz8632z52i,a80afp6w8wof6ci633u8k93de,NaN,NaN,Substitute,NaN,Defender,1,NaN,NaN,3,NaN,NaN,NaN,2,3,2,7,2,NaN,NaN,5,1,1,NaN,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,7
R. Fogliata,copm592humginpflo4gfhydjo,a80afp6w8wof6ci633u8k93de,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,NaN
A. Jurič,es8ytjnblakzt8ylo2lvbzdhw,a80afp6w8wof6ci633u8k93de,1,NaN,Substitute,NaN,Attacker,2,NaN,NaN,1,NaN,NaN,NaN,3,3,NaN,13,NaN,NaN,NaN,4,2,3,2,NaN,2,NaN,NaN,1,NaN,1,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,1,1,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,2
F. Paghera,89b2zg283s5cn32is3ad8zc9h,a80afp6w8wof6ci633u8k93de,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,NaN
A. Papetti,d8t0dp2uf72qs2qjy9lq9ugyy,a80afp6w8wof6ci633u8k93de,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,NaN
A. Gomis,9hny5ktb9jc3vb8m9faalryl1,2ungwfinfq61qrc6py1skd7ds,NaN,NaN,Goalkeeper,Centre,NaN,13,NaN,1,NaN,14,NaN,NaN,1,13,14,37,2,NaN,2,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,NaN
K. Lund,15nsr315qb7jhyeik47x9wrxm,2ungwfinfq61qrc6py1skd7ds,4,NaN,Defender,Left,NaN,44,2,6,2,21,3,2,23,50,24,82,14,4,5,28,6,8,1,1,1,2,1,2,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,12
D. Nikolaou,89z0ym1zvwp7rikmd0kvpcq8l,2ungwfinfq61qrc6py1skd7ds,3,2,Defender,Left/Centre,NaN,53,NaN,3,NaN,35,3,NaN,23,57,36,90,23,7,8,26,5,7,NaN,1,NaN,5,2,NaN,2,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,6
I. Nedelcearu,9e4s4trgbw7qxlguvx98hy311,2ungwfinfq61qrc6py1skd7ds,5,3,Defender,Centre/Right,NaN,74,NaN,2,NaN,54,3,NaN,21,81,57,90,27,6,3,25,3,6,1,1,1,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,7
S. Diakité,cuji6ouidbi1u9znys5m9pzsa,2ungwfinfq61qrc6py1skd7ds,7,1,Defender,Right,NaN,36,NaN,2,5,16,1,NaN,21,39,17,90,10,3,2,25,9,11,NaN,NaN,NaN,1,2,2,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,8
F. Ranocchia,2zk88fh1e5js1g2jmfkrjmxka,2ungwfinfq61qrc6py1skd7ds,7,2,Midfielder,Left/Centre,NaN,36,4,2,8,11,NaN,NaN,28,39,11,67,12,6,2,35,15,15,1,NaN,1,2,NaN,4,NaN,1,1,NaN,NaN,NaN,1,NaN,NaN,2,2,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,14
C. Gomes,47zyjwv31a878u1r1dgm3iwo9,2ungwfinfq61qrc6py1skd7ds,2,1,Midfielder,Centre,NaN,72,1,2,NaN,41,4,NaN,32,77,43,90,16,9,7,35,11,11,NaN,NaN,NaN,2,1,NaN,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,7
A. Blin,6e4y15kfry8fzixh99zpala6t,2ungwfinfq61qrc6py1skd7ds,10,4,Midfielder,Centre/Right,NaN,33,3,2,1,11,NaN,1,22,37,11,90,10,3,1,27,8,11,1,NaN,1,1,NaN,1,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,9
F. Di Francesco,6gjr3yxp34gj52xx8xfm9nt91,2ungwfinfq61qrc6py1skd7ds,3,NaN,Attacking Midfielder,Left/Centre,NaN,16,1,3,2,3,NaN,1,15,23,3,67,4,1,1,23,6,12,2,NaN,2,1,NaN,3,NaN,1,4,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,11
R. Insigne,cl6yph62l4sdyo41ft5avu3md,2ungwfinfq61qrc6py1skd7ds,2,1,Attacking Midfielder,Centre/Right,NaN,51,2,3,6,10,1,2,44,63,12,90,17,7,1,56,25,31,2,1,2,NaN,NaN,2,NaN,2,6,NaN,1,NaN,1,NaN,1,2,1,1,1,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,17
M. Brunori,axlj6j8nryvpdrtqodabq9as5,2ungwfinfq61qrc6py1skd7ds,7,2,Striker,Centre,NaN,3,3,4,2,1,NaN,2,3,6,1,81,2,NaN,1,8,2,2,NaN,NaN,NaN,NaN,NaN,2,NaN,2,6,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,9
A. Buttaro,9lgsr6vhhj62idwdocwnbe7tg,2ungwfinfq61qrc6py1skd7ds,NaN,NaN,Substitute,NaN,Defender,3,NaN,1,NaN,NaN,1,NaN,3,5,1,8,2,1,1,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,2
P. Ceccaroni,9tsvcw4xthhtoqgdowmhef7bp,2ungwfinfq61qrc6py1skd7ds,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,NaN
S. Desplanches,8hzilc6xbie60t8i41h4mcqac,2ungwfinfq61qrc6py1skd7ds,NaN,NaN,Substitute,NaN,Goalkeeper,9,NaN,NaN,NaN,18,1,NaN,NaN,12,19,53,9,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,3
F. Di Mariano,2mgepod6sdahftk2yzu657f11,2ungwfinfq61qrc6py1skd7ds,NaN,NaN,Substitute,NaN,Attacker,5,1,2,NaN,1,NaN,1,5,6,1,23,2,NaN,NaN,6,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,2
S. Graves,9ugpnnovqttl8lguv7wdyiezu,2ungwfinfq61qrc6py1skd7ds,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,NaN
T. Henry,4mab6p97p5t3w0fipzp22nxsl,2ungwfinfq61qrc6py1skd7ds,2,1,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,2
S. Appuah,f2nlxmduuyv2rggsp05nzxb84,2ungwfinfq61qrc6py1skd7ds,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,NaN
P. Peda,81lg6p4fa3c0tz8604b8tyfze,2ungwfinfq61qrc6py1skd7ds,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,NaN
N. Pierozzi,59d7wmjpj1a24lrrkltdtmoes,2ungwfinfq61qrc6py1skd7ds,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,NaN
A. Vasić,6qu45buizjj317ooy9amrsyui,2ungwfinfq61qrc6py1skd7ds,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,NaN
V. Verre,bg7t6yere90otrlaxeu636q51,2ungwfinfq61qrc6py1skd7ds,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,NaN
D. Šarić,e1jjefb75hndasplbqk90wu6t,2ungwfinfq61qrc6py1skd7ds,1,NaN,Substitute,NaN,Midfielder,5,NaN,NaN,1,1,NaN,NaN,5,8,1,23,2,NaN,1,8,1,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4321,NaN,Brescia vs Palermo,7oxwtk9x5yk9s82cwfw38icyc,2024-08-16,4
B. Radunović,4y9swvi27eh7vyn48vbrdp9ed,e2hi197ydanctu9i74tonpt4r,1,1,Goalkeeper,Centre,NaN,11,NaN,NaN,NaN,19,1,NaN,1,12,19,90,9,NaN,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Bari vs Juve Stabia,7oe1vu3asnr65qizvh7l476s4,2024-08-17,1
N. Obaretin,419r55867uggqbadb66ymtw5w,e2hi197ydanctu9i74tonpt4r,3,1,Defender,Left/Centre,NaN,28,2,2,2,17,3,1,13,31,18,90,9,2,4,15,8,8,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,,3421,NaN,Bari vs Juve Stabia,7oe1vu3asnr65qizvh7l476s4,2024-08-17,6
F. Vicari,c1ib4xuxnho4s71tj44za6xg5,e2hi197ydanctu9i74tonpt4r,6,3,Defender,Centre,NaN,55,NaN,7,1,31,1,NaN,26,63,35,90,38,6,2,30,6,8,1,5,1,1,4,NaN,4,NaN,2,1,NaN,NaN,NaN,NaN,NaN,1,1,,,3421,NaN,Bari vs Juve Stabia,7oe1vu3asnr65qizvh7l476s4,2024-08-17,9
R. Pucino,6avubzb506i4vcxwsjp1t0zit,e2hi197ydanctu9i74tonpt4r,1,NaN,Defender,Centre/Right,NaN,35,NaN,5,3,15,NaN,NaN,28,43,19,90,32,7,1,34,14,17,NaN,4,NaN,1,1,2,1,NaN,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,,,3421,NaN,Bari vs Juve Stabia,7oe1vu3asnr65qizvh7l476s4,2024-08-17,10
M. Dorval,2usi6tal8eccmqrjkdo99c2s4,e2hi197ydanctu9i74tonpt4r,5,1,Midfielder,Left,NaN,9,2,8,2,5,1,1,5,13,6,90,3,2,2,11,1,3,NaN,2,1,1,NaN,4,NaN,1,3,1,NaN,NaN,1,1,NaN,1,1,,,3421,NaN,Bari vs Juve Stabia,7oe1vu3asnr65qizvh7l476s4,2024-08-17,12
Ahmad Benali,6nrytgna4gypcqih5k44cu8yd,e2hi197ydanctu9i74tonpt4r,1,NaN,Midfielder,Left/Centre,NaN,37,NaN,4,7,15,2,NaN,31,47,21,90,17,6,8,36,10,13,1,1,4,6,1,2,1,NaN,4,1,NaN,NaN,1,NaN,NaN,4,4,,,3421,NaN,Bari vs Juve Stabia,7oe1vu3asnr65qizvh7l476s4,2024-08-17,14
R. Maiello,rguhd3fxzvy34uk52nyjcyj9,e2hi197ydanctu9i74tonpt4r,1,1,Midfielder,Centre/Right,NaN,19,NaN,3,1,8,2,NaN,11,21,9,59,8,4,2,12,7,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,,,3421,NaN,Bari vs Juve Stabia,7oe1vu3asnr65qizvh7l476s4,2024-08-17,2
C. Favasuli,be4csmuoic0b982roo7otauj8,e2hi197ydanctu9i74tonpt4r,3,NaN,Midfielder,Right,NaN,23,1,5,NaN,11,1,1,12,26,13,59,5,1,1,13,8,9,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Bari vs Juve Stabia,7oe1vu3asnr65qizvh7l476s4,2024-08-17,5
G. Sibilli,98ggh2a4bh6i2w67xeyqp2dbd,e2hi197ydanctu9i74tonpt4r,7,2,Attacking Midfielder,Left/Centre,NaN,11,4,8,10,1,NaN,3,12,27,2,89,6,6,3,32,6,18,1,2,1,3,NaN,6,NaN,2,5,1,1,NaN,1,NaN,NaN,1,1,,,3421,NaN,Bari vs Juve Stabia,7oe1vu3asnr65qizvh7l476s4,2024-08-17,26
L. Sgarbi,90o6q80g2gcqmn0a6lj6iw9ka,e2hi197ydanctu9i74tonpt4r,1,NaN,Attacking Midfielder,Centre/Right,NaN,11,2,7,1,5,NaN,1,7,18,6,45,5,1,2,14,6,8,NaN,NaN,NaN,2,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,,3421,NaN,Bari vs Juve Stabia,7oe1vu3asnr65qizvh7l476s4,2024-08-17,11
K. Lasagna,e5ccnxgbz5jmqwy6fza3gdsl,e2hi197ydanctu9i74tonpt4r,1,NaN,Striker,Centre,NaN,15,1,1,2,6,NaN,1,12,20,7,72,8,3,1,17,6,9,1,NaN,1,NaN,NaN,1,NaN,3,4,3,NaN,1,NaN,NaN,NaN,3,3,,,3421,NaN,Bari vs Juve Stabia,7oe1vu3asnr65qizvh7l476s4,2024-08-17,7
A. Astrologo,4ew9n1k5q9nurbwq437aw4ahg,e2hi197ydanctu9i74tonpt4r,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Bari vs Juve Stabia,7oe1vu3asnr65qizvh7l476s4,2024-08-17,NaN
F. Faggi,e8q5ejb7xhahmf48q58e04ahg,e2hi197ydanctu9i74tonpt4r,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,3421,NaN,Bari vs Juve Stabia,7oe1vu3asnr65qizvh7l476s4,2024-08-17,NaN
