team_name,contestantId,match_id,periodId,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type,set_piece_team,event_time
Brescia,a80afp6w8wof6ci633u8k93de,7oxwtk9x5yk9s82cwfw38icyc,1,2709298529,28,13,3,57,1,95.4,57.7,M. Bertagnoli,10.0,6.0,NaN,NaN,Brescia vs Palermo,2024-08-16,NaN,NaN,NaN,0.09624180942773819,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,5.0,0.09624180942773819,,,draw,237,4,corner,,237
Palermo,2ungwfinfq61qrc6py1skd7ds,7oxwtk9x5yk9s82cwfw38icyc,1,2709303531,118,15,8,58,1,79.3,72.6,C. Gomes,27.0,19.0,NaN,NaN,Brescia vs Palermo,2024-08-16,NaN,NaN,NaN,0.010858769528567791,0.0,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,none,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,5.0,0.010858769528567791,,,draw,538,4,throw_in,,538
Brescia,a80afp6w8wof6ci633u8k93de,7oxwtk9x5yk9s82cwfw38icyc,1,2709312563,188,15,22,19,1,77.2,33.6,N. Galazzi,66.0,46.0,NaN,NaN,Brescia vs Palermo,2024-08-16,NaN,NaN,NaN,0.020810358226299286,0.00926929246634245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,7.0,0.020810358226299286,,,draw,1339,3,throw_in,,1339
Palermo,2ungwfinfq61qrc6py1skd7ds,7oxwtk9x5yk9s82cwfw38icyc,1,2709333405,468,15,45,53,1,89.5,51.5,D. Nikolaou,110.0,73.0,NaN,NaN,Brescia vs Palermo,2024-08-16,NaN,NaN,NaN,0.052626561373472214,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.052626561373472214,,,draw,2753,7,corner,,2753
Palermo,2ungwfinfq61qrc6py1skd7ds,7oxwtk9x5yk9s82cwfw38icyc,2,2709358203,557,13,49,14,1,91.4,47.0,A. Blin,130.0,85.0,NaN,NaN,Brescia vs Palermo,2024-08-16,NaN,NaN,NaN,0.05778174847364426,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,7.0,0.05778174847364426,,,draw,2954,4,corner,,2954
Brescia,a80afp6w8wof6ci633u8k93de,7oxwtk9x5yk9s82cwfw38icyc,2,2709365569,464,13,59,0,1,81.1,69.7,N. Galazzi,150.0,94.0,NaN,NaN,Brescia vs Palermo,2024-08-16,NaN,NaN,NaN,0.05593748018145561,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.05593748018145561,,,draw,3540,1,freekick_shot,a80afp6w8wof6ci633u8k93de,3540
Brescia,a80afp6w8wof6ci633u8k93de,7oxwtk9x5yk9s82cwfw38icyc,2,2709366337,474,13,60,44,1,89.7,51.5,D. Adorni,155.0,96.0,NaN,NaN,Brescia vs Palermo,2024-08-16,NaN,NaN,NaN,0.03494546562433243,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,3.0,0.03494546562433243,,,draw,3644,3,corner,,3644
Brescia,a80afp6w8wof6ci633u8k93de,7oxwtk9x5yk9s82cwfw38icyc,2,2709371035,534,13,71,34,1,93.9,51.5,D. Adorni,183.0,116.0,NaN,NaN,Brescia vs Palermo,2024-08-16,NaN,NaN,NaN,0.31944891810417175,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,true,NaN,NaN,,NaN,NaN,NaN,NaN,4.0,0.31944891810417175,,,draw,4294,3,freekick,,4294
Brescia,a80afp6w8wof6ci633u8k93de,7oxwtk9x5yk9s82cwfw38icyc,2,2709375739,597,13,81,26,1,81.1,60.7,M. Verreth,210.0,126.0,NaN,NaN,Brescia vs Palermo,2024-08-16,NaN,NaN,NaN,0.015273322351276875,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.015273322351276875,,,draw,4886,3,corner,,4886
Brescia,a80afp6w8wof6ci633u8k93de,7oxwtk9x5yk9s82cwfw38icyc,2,2709378179,650,13,87,7,1,91.1,62.6,A. Cistana,222.0,134.0,NaN,NaN,Brescia vs Palermo,2024-08-16,NaN,NaN,NaN,0.0124878641217947,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,2.0,0.0124878641217947,,,draw,5227,2,corner,,5227
