player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name,season
L. Pandolfi,6s4kc36lt10jj0lvot3fmdrzd,Catanzaro,91dpo3oaxg1kschcxbedwlxps,4,2,Striker,Centre,NaN,3,2,2,NaN,2,NaN,1,3,4,2,67,NaN,NaN,2,4,3,4,1,NaN,1,1,NaN,NaN,NaN,NaN,7,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3331,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,6,ITA,Serie_B,2025_2026
P. Nuamah,f0o61v1nibvxb97xffpemar6c,Catanzaro,91dpo3oaxg1kschcxbedwlxps,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3331,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,NaN,ITA,Serie_B,2025_2026
E. Bashi,4cpehe76yd8ne84plum45a3o4,Catanzaro,91dpo3oaxg1kschcxbedwlxps,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3331,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,NaN,ITA,Serie_B,2025_2026
D. Buglio,626mtdoh08pyryf4il54fbf8p,Catanzaro,91dpo3oaxg1kschcxbedwlxps,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3331,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,NaN,ITA,Serie_B,2025_2026
N. Buso,d67bnz0mjtm4urgozt84ab71m,Catanzaro,91dpo3oaxg1kschcxbedwlxps,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3331,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,NaN,ITA,Serie_B,2025_2026
M. D'Alessandro,18yip8wsirmu6s0idhvapnaad,Catanzaro,91dpo3oaxg1kschcxbedwlxps,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3331,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,NaN,ITA,Serie_B,2025_2026
G. Di Chiara,awi07pi5jmngr7x7njq7znwt1,Catanzaro,91dpo3oaxg1kschcxbedwlxps,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3331,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,NaN,ITA,Serie_B,2025_2026
F. Di Francesco,6gjr3yxp34gj52xx8xfm9nt91,Catanzaro,91dpo3oaxg1kschcxbedwlxps,2,1,Substitute,NaN,Attacker,15,1,2,8,1,NaN,NaN,17,18,1,45,9,3,NaN,23,10,13,2,NaN,2,NaN,NaN,6,NaN,NaN,2,NaN,NaN,NaN,3,1,NaN,1,1,NaN,NaN,3331,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,8,ITA,Serie_B,2025_2026
C. Marietta,a7dtnpmo7zublcksebhs74sx6,Catanzaro,91dpo3oaxg1kschcxbedwlxps,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3331,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,NaN,ITA,Serie_B,2025_2026
R. Oudin,9ik51limpi4f3blp1r60hb27d,Catanzaro,91dpo3oaxg1kschcxbedwlxps,NaN,NaN,Substitute,NaN,Midfielder,6,NaN,NaN,1,NaN,NaN,NaN,6,6,NaN,6,2,1,NaN,7,3,3,1,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3331,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,1,ITA,Serie_B,2025_2026
J. Petriccione,8ltc4bscapk9ykqkml19iyeol,Catanzaro,91dpo3oaxg1kschcxbedwlxps,NaN,NaN,Substitute,NaN,Midfielder,30,NaN,NaN,1,2,NaN,NaN,29,30,2,45,8,8,1,30,10,10,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3331,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,1,ITA,Serie_B,2025_2026
F. Pittarello,14ab3po6xw9nh7pzga824hy0a,Catanzaro,91dpo3oaxg1kschcxbedwlxps,3,2,Substitute,NaN,Attacker,1,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,23,NaN,NaN,NaN,1,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,1,3,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,3331,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,NaN,ITA,Serie_B,2025_2026
B. Verrengia,c042lmbshtoy67zpbetvrc3ys,Catanzaro,91dpo3oaxg1kschcxbedwlxps,2,1,Substitute,NaN,Defender,29,NaN,1,3,11,1,NaN,22,31,11,45,5,8,1,25,12,12,NaN,1,NaN,NaN,NaN,3,NaN,NaN,3,2,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3331,1,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,5,ITA,Serie_B,2025_2026
A. Confente,2j33dotpcght66sauefvvb3e1,Juve Stabia,70dnfqu9xoymenwusqduqarf7,NaN,NaN,Goalkeeper,Centre,NaN,19,NaN,2,1,19,1,NaN,4,23,20,90,24,7,10,17,1,7,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,14,ITA,Serie_B,2025_2026
G. Stabile,ehtio6u2p13t6i16tj3fjefpw,Juve Stabia,70dnfqu9xoymenwusqduqarf7,3,2,Defender,Left/Centre,NaN,38,NaN,3,NaN,27,NaN,NaN,11,43,30,76,15,6,NaN,13,5,7,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,5,ITA,Serie_B,2025_2026
A. Giorgini,1449yjha0fxmftvgfg5mygju2,Juve Stabia,70dnfqu9xoymenwusqduqarf7,3,1,Defender,Centre,NaN,44,NaN,2,NaN,39,2,NaN,8,52,42,90,11,2,3,13,NaN,2,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,8,ITA,Serie_B,2025_2026
M. Ruggero,4pbzgzuv1iq0g2461idnfcrqi,Juve Stabia,70dnfqu9xoymenwusqduqarf7,2,NaN,Defender,Centre/Right,NaN,25,NaN,2,NaN,22,NaN,NaN,6,30,25,90,10,4,NaN,9,4,6,1,2,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,8,ITA,Serie_B,2025_2026
A. Cacciamani,7gdfooe2sa90g72nddjazusd0,Juve Stabia,70dnfqu9xoymenwusqduqarf7,3,NaN,Midfielder,Left,NaN,5,1,1,1,2,1,NaN,3,7,2,45,NaN,NaN,2,6,1,3,NaN,1,NaN,1,NaN,1,NaN,1,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,7,ITA,Serie_B,2025_2026
C. Pierobon,4ysnuzilclaaafjbkimsau5pm,Juve Stabia,70dnfqu9xoymenwusqduqarf7,4,NaN,Midfielder,Left/Centre,NaN,10,2,2,NaN,6,2,NaN,4,12,7,45,3,2,3,5,4,5,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,5,ITA,Serie_B,2025_2026
G. Leone,dxqag9c2m5imkgu0b013dso6i,Juve Stabia,70dnfqu9xoymenwusqduqarf7,3,NaN,Midfielder,Centre,NaN,35,NaN,1,NaN,19,4,NaN,20,39,21,90,11,8,4,22,12,13,NaN,1,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,7,ITA,Serie_B,2025_2026
O. Correia,ab7r7rhqc8wmlchzgkrg2swlw,Juve Stabia,70dnfqu9xoymenwusqduqarf7,3,1,Midfielder,Centre/Right,NaN,20,4,4,1,10,3,2,11,23,11,90,5,2,6,13,4,6,NaN,1,NaN,3,3,1,3,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,8,ITA,Serie_B,2025_2026
L. Carissoni,235d39g1g1bd1js8pj3zgbm5l,Juve Stabia,70dnfqu9xoymenwusqduqarf7,2,1,Midfielder,Right,NaN,11,NaN,2,1,6,1,NaN,6,12,7,76,3,1,1,6,2,2,NaN,1,NaN,NaN,NaN,1,NaN,1,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,3511,1,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,5,ITA,Serie_B,2025_2026
F. Maistro,2m7025ag6kxrl2ddz5ibkc7hl,Juve Stabia,70dnfqu9xoymenwusqduqarf7,3,1,Attacking Midfielder,Centre,NaN,17,1,3,1,6,1,NaN,11,21,7,45,4,1,2,14,4,6,NaN,2,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,1,NaN,NaN,NaN,2,2,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,7,ITA,Serie_B,2025_2026
A. Gabrielloni,7jssa0kt7p97akgi41umce85x,Juve Stabia,70dnfqu9xoymenwusqduqarf7,6,5,Striker,Centre,NaN,4,2,7,1,3,NaN,1,3,5,3,63,3,1,NaN,4,2,2,NaN,2,1,NaN,NaN,NaN,NaN,NaN,3,1,1,NaN,NaN,1,1,1,1,NaN,NaN,3511,1,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,3,ITA,Serie_B,2025_2026
M. Baldi,cxmghpfbwv53ufn6e8vvv3hg4,Juve Stabia,70dnfqu9xoymenwusqduqarf7,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,NaN,ITA,Serie_B,2025_2026
M. Bellich,3zaevht7eq5w1w9bkcyyavfje,Juve Stabia,70dnfqu9xoymenwusqduqarf7,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,2,1,14,2,1,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,2,ITA,Serie_B,2025_2026
P. Boer,b0b0xalrak7k5pnfnum53umtw,Juve Stabia,70dnfqu9xoymenwusqduqarf7,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,NaN,ITA,Serie_B,2025_2026
R. Burnete,4nyqgkdgcac58sypcdvuxpv1m,Juve Stabia,70dnfqu9xoymenwusqduqarf7,8,4,Substitute,NaN,Attacker,NaN,2,3,2,1,NaN,1,NaN,3,1,27,1,1,NaN,3,NaN,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,4,ITA,Serie_B,2025_2026
L. Candellone,6a3qov7h5k2y3mn2ks7g9vdux,Juve Stabia,70dnfqu9xoymenwusqduqarf7,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,NaN,ITA,Serie_B,2025_2026
G. De Pieri,bpgqdy8d37e8n0sbukiu6q7f8,Juve Stabia,70dnfqu9xoymenwusqduqarf7,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,NaN,ITA,Serie_B,2025_2026
E. Duca,6y3yqhcui3eli7sygsfzq5f8q,Juve Stabia,70dnfqu9xoymenwusqduqarf7,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,NaN,ITA,Serie_B,2025_2026
N. Mosti,2gnr0p1xua4baltz0a5f08t0p,Juve Stabia,70dnfqu9xoymenwusqduqarf7,1,NaN,Substitute,NaN,Midfielder,3,NaN,NaN,NaN,NaN,1,NaN,3,7,2,45,4,2,1,5,1,3,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,5,ITA,Serie_B,2025_2026
K. Piscopo,9hfbk0ol2ljrqyoxpbwlyz3hm,Juve Stabia,70dnfqu9xoymenwusqduqarf7,2,NaN,Substitute,NaN,Attacker,2,NaN,1,1,NaN,NaN,NaN,2,2,NaN,14,1,2,NaN,2,2,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,3,ITA,Serie_B,2025_2026
F. Reale,2fouh5ir5cy7j9kws5arwsrh0,Juve Stabia,70dnfqu9xoymenwusqduqarf7,1,NaN,Substitute,NaN,Defender,1,NaN,2,NaN,NaN,NaN,NaN,1,2,1,45,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,2,ITA,Serie_B,2025_2026
M. Varnier,dof5okwx2xgoa68iyncdpe8rt,Juve Stabia,70dnfqu9xoymenwusqduqarf7,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,NaN,ITA,Serie_B,2025_2026
F. Zuccon,2qf6lyv8h67n0k1im81f6qv6y,Juve Stabia,70dnfqu9xoymenwusqduqarf7,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26,NaN,ITA,Serie_B,2025_2026
L. Palmisani,cf6s9r48j9nm47c2o0tld0gt0,Frosinone,5khizzei8z0qbb7exz622wxw3,NaN,NaN,Goalkeeper,Centre,NaN,4,NaN,NaN,NaN,10,2,NaN,2,13,12,90,22,11,6,16,1,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Frosinone vs Cesena,aybyh8tn0ohgklgyz9xoggw0k,2025-09-30,16,ITA,Serie_B,2025_2026
G. Bracaglia,j3e45tivwj7iod1xde5o642c,Frosinone,5khizzei8z0qbb7exz622wxw3,NaN,NaN,Defender,Left,NaN,27,NaN,3,NaN,14,1,NaN,13,32,15,90,16,4,1,18,9,11,1,1,1,NaN,1,1,1,3,2,2,,NaN,NaN,NaN,,NaN,NaN,2,2,433,NaN,Frosinone vs Cesena,aybyh8tn0ohgklgyz9xoggw0k,2025-09-30,9,ITA,Serie_B,2025_2026
I. Monterisi,cbzfr0b3pjiknahduv488ogoa,Frosinone,5khizzei8z0qbb7exz622wxw3,3,1,Defender,Left/Centre,NaN,27,NaN,6,NaN,25,1,NaN,8,36,28,90,17,4,4,14,2,6,NaN,2,NaN,3,3,NaN,3,NaN,3,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Frosinone vs Cesena,aybyh8tn0ohgklgyz9xoggw0k,2025-09-30,11,ITA,Serie_B,2025_2026
G. Calvani,eg9jgcpcll4b1rfcx7u1gspw4,Frosinone,5khizzei8z0qbb7exz622wxw3,8,4,Defender,Centre/Right,NaN,29,NaN,5,1,23,4,NaN,8,36,24,90,15,5,6,14,2,7,1,3,1,2,4,NaN,4,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Frosinone vs Cesena,aybyh8tn0ohgklgyz9xoggw0k,2025-09-30,9,ITA,Serie_B,2025_2026
