playerName,playerId,contestantId,typeId,team_name,9,321,322,label,match_id,date
F. Maistro,2m7025ag6kxrl2ddz5ibkc7hl,70dnfqu9xoymenwusqduqarf7,15,Juve Stabia,NaN,0.0186357013881206,0.0,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
F. Rispoli,f1m909psj8pade5uijf0c4yz8,91dpo3oaxg1kschcxbedwlxps,15,Catanzaro,NaN,0.0254610311239957,0.0,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
Matias Antonini,edaw98sy1kz8b2f8lsrx1y1gp,91dpo3oaxg1kschcxbedwlxps,13,Catanzaro,NaN,0.0399049185216426,0.0,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
A. Gabrielloni,7jssa0kt7p97akgi41umce85x,70dnfqu9xoymenwusqduqarf7,16,Juve Stabia,true,0.7884,0.6805428266525269,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
A. Cacciamani,7gdfooe2sa90g72nddjazusd0,70dnfqu9xoymenwusqduqarf7,13,Juve Stabia,NaN,0.0620231628417968,0.0,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
A. Cissè,498kxii7w64hmki575xdur28k,91dpo3oaxg1kschcxbedwlxps,15,Catanzaro,NaN,0.0740790739655494,0.0,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
L. Pandolfi,6s4kc36lt10jj0lvot3fmdrzd,91dpo3oaxg1kschcxbedwlxps,13,Catanzaro,NaN,0.0126633811742067,0.0,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
B. Verrengia,c042lmbshtoy67zpbetvrc3ys,91dpo3oaxg1kschcxbedwlxps,13,Catanzaro,NaN,0.1009950414299964,0.0,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
P. Iemmello,avlpzi62l8zll11bhxhlbcxqt,91dpo3oaxg1kschcxbedwlxps,15,Catanzaro,NaN,0.046613685786724,0.0,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
L. Carissoni,235d39g1g1bd1js8pj3zgbm5l,70dnfqu9xoymenwusqduqarf7,16,Juve Stabia,NaN,0.3920669555664062,0.8058947324752808,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
B. Verrengia,c042lmbshtoy67zpbetvrc3ys,91dpo3oaxg1kschcxbedwlxps,16,Catanzaro,NaN,0.1346098035573959,0.7566991448402405,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
S. Pontisso,a9uld1bh33t6dtz3qco6knjzd,91dpo3oaxg1kschcxbedwlxps,15,Catanzaro,NaN,0.131614938378334,0.0,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
T. Cassandro,e3o8o5b5sxbjd2s17w14rmga,91dpo3oaxg1kschcxbedwlxps,15,Catanzaro,NaN,0.0376370474696159,0.0,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
A. Cissè,498kxii7w64hmki575xdur28k,91dpo3oaxg1kschcxbedwlxps,15,Catanzaro,NaN,0.0189772900193929,0.08882609754800797,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
J. Petriccione,8ltc4bscapk9ykqkml19iyeol,91dpo3oaxg1kschcxbedwlxps,15,Catanzaro,NaN,0.0768487378954887,0.0,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
P. Iemmello,avlpzi62l8zll11bhxhlbcxqt,91dpo3oaxg1kschcxbedwlxps,16,Catanzaro,NaN,0.4532401263713836,0.8051101565361023,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
A. Cissè,498kxii7w64hmki575xdur28k,91dpo3oaxg1kschcxbedwlxps,15,Catanzaro,NaN,0.0338328257203102,0.0,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
P. Iemmello,avlpzi62l8zll11bhxhlbcxqt,91dpo3oaxg1kschcxbedwlxps,13,Catanzaro,NaN,0.1392713636159896,0.0,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
J. Petriccione,8ltc4bscapk9ykqkml19iyeol,91dpo3oaxg1kschcxbedwlxps,13,Catanzaro,NaN,0.0534362271428108,0.0,Catanzaro vs Juve Stabia,auuftmxaacmuplid6ux8mpmvo,2025-09-26
