player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,totalLongBalls,goals,label,match_id,date,possLostAll,country,league_name,season
C. Badolo,81ew6ob155tml2iekt6z1dwfe,Spartak Trnava,e2eyddqxo12gs0dhbsb7l5pua,4,1,Striker,Centre/Right,NaN,25,2,6,3,NaN,NaN,2,26,26,NaN,71,4,5,3,28,18,18,1,1,1,2,NaN,1,NaN,2,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,9,SVK,1_liga,2025_2026
P. Azango,cxz4zddmoyebzx57afocncvoq,Spartak Trnava,e2eyddqxo12gs0dhbsb7l5pua,NaN,NaN,Substitute,NaN,Midfielder,4,1,2,1,1,NaN,1,3,5,1,20,2,1,1,4,2,3,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,1,SVK,1_liga,2025_2026
H. Gong,85gvgl3l7qbx81dqeube4z561,Spartak Trnava,e2eyddqxo12gs0dhbsb7l5pua,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,NaN,SVK,1_liga,2025_2026
E. Daniel,a0eof0c5ifjrxf1nbyfropdjp,Spartak Trnava,e2eyddqxo12gs0dhbsb7l5pua,1,NaN,Substitute,NaN,Midfielder,9,1,NaN,3,2,NaN,NaN,10,10,2,21,2,1,1,13,6,7,NaN,NaN,1,1,2,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,5,SVK,1_liga,2025_2026
T. Kudlička,6afxu9qxcnbhgv8dn7apkgaqy,Spartak Trnava,e2eyddqxo12gs0dhbsb7l5pua,2,NaN,Substitute,NaN,Midfielder,1,NaN,2,1,1,1,NaN,NaN,4,3,11,2,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,1,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,5,SVK,1_liga,2025_2026
M. Mikovič,2jvbo8qpcd0ror8hvqdtkafh1,Spartak Trnava,e2eyddqxo12gs0dhbsb7l5pua,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,NaN,SVK,1_liga,2025_2026
E. Sabo,d9hdipnzq4k4cgojv6akpcyxh,Spartak Trnava,e2eyddqxo12gs0dhbsb7l5pua,NaN,NaN,Substitute,NaN,Midfielder,9,NaN,1,NaN,7,1,NaN,2,11,8,21,3,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,2,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,2,SVK,1_liga,2025_2026
D. Taraduda,7fjouk68ko4vy0qcz6fs0wl0q,Spartak Trnava,e2eyddqxo12gs0dhbsb7l5pua,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,NaN,SVK,1_liga,2025_2026
P. Vasiľ,a9d6193fiy29cm1ldun2mow0k,Spartak Trnava,e2eyddqxo12gs0dhbsb7l5pua,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,NaN,SVK,1_liga,2025_2026
M. Ďuriš,jf5ow5qxswm7urne6c6pnzkl,Spartak Trnava,e2eyddqxo12gs0dhbsb7l5pua,1,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,2,SVK,1_liga,2025_2026
P. Bajza,3j8xwqfdkhecuepoh6s6sh4gl,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,NaN,NaN,Goalkeeper,Centre,NaN,19,NaN,NaN,NaN,22,2,NaN,5,23,23,90,24,4,12,14,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,20,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,12,SVK,1_liga,2025_2026
P. Šimko,dyqqb9jtg1oyznuvpz16mg0k5,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,6,NaN,Defender,Left/Centre,NaN,19,1,8,NaN,13,3,1,8,30,18,90,14,4,4,16,7,9,NaN,2,NaN,1,4,NaN,4,1,3,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,343,14,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,17,SVK,1_liga,2025_2026
V. Míka,m37bqjsovidurd3q3uxtnfu1,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,6,4,Defender,Centre,NaN,23,NaN,6,NaN,23,3,NaN,3,25,23,90,7,2,4,6,1,2,NaN,4,NaN,1,2,NaN,2,NaN,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,2,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,4,SVK,1_liga,2025_2026
D. Balodis,3qmxwch83tjfitdteuo1krmxh,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,4,NaN,Defender,Centre/Right,NaN,22,NaN,4,NaN,17,2,NaN,6,29,22,90,17,3,3,8,4,5,NaN,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,8,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,8,SVK,1_liga,2025_2026
J. Kotula,f2at3vb7a0duvxqon63v0prrp,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,2,NaN,Midfielder,Left,NaN,15,1,2,2,9,3,NaN,6,23,14,90,15,2,4,10,4,4,1,NaN,2,NaN,2,1,2,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,343,4,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,13,SVK,1_liga,2025_2026
K. Siheiev,4b1lgnasxb84dnih8w1pzrndg,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,2,NaN,Midfielder,Left/Centre,NaN,11,NaN,1,NaN,7,NaN,NaN,5,13,8,45,2,2,2,6,3,4,NaN,NaN,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,2,SVK,1_liga,2025_2026
R. Begala,3jug5s4lmb833a9c5e6glmz8p,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,1,NaN,Midfielder,Centre/Right,NaN,11,1,2,2,6,NaN,1,6,22,10,80,11,3,2,13,3,8,1,NaN,1,2,NaN,NaN,NaN,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,3,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,13,SVK,1_liga,2025_2026
M. Sipľak,459nbpa2i67z8z28k2bs3yy8l,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,2,1,Midfielder,Right,NaN,9,NaN,1,4,8,NaN,NaN,2,13,10,45,6,1,1,6,1,1,NaN,NaN,1,1,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,9,SVK,1_liga,2025_2026
M. Regáli,bcfayigqu8oygm1xvpgl9akt1,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,7,1,Striker,Left/Centre,NaN,6,3,3,NaN,3,1,NaN,3,9,5,64,NaN,NaN,4,4,2,2,NaN,NaN,NaN,2,NaN,NaN,NaN,2,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,10,SVK,1_liga,2025_2026
Ł. Wolsztyński,9qbwknvomo3d9a4erwpa4a4fd,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,4,4,Striker,Centre,NaN,3,NaN,5,NaN,3,NaN,NaN,1,7,4,31,3,1,NaN,4,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,8,SVK,1_liga,2025_2026
S. Olejník,2yhln049w2tvmmf2iteagi8a2,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,7,2,Striker,Centre/Right,NaN,11,2,3,1,4,1,NaN,7,16,7,90,5,1,1,11,4,6,1,2,1,NaN,NaN,2,NaN,3,4,3,1,NaN,NaN,NaN,1,NaN,NaN,1,1,343,1,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,16,SVK,1_liga,2025_2026
Hélder Morim,et4mglw8d0mwweghd2hmzz9jo,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,NaN,NaN,Substitute,NaN,Midfielder,2,NaN,2,NaN,1,1,NaN,1,3,1,11,2,NaN,1,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,1,SVK,1_liga,2025_2026
B. Gáll,1gkvh4fvq1sxnhl8hiagpqehh,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,NaN,NaN,Substitute,NaN,Attacker,9,NaN,4,4,4,3,NaN,6,17,8,45,11,1,5,10,5,8,1,1,1,1,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,1,1,NaN,NaN,NaN,NaN,343,2,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,9,SVK,1_liga,2025_2026
A. Knurovský,2qokadl62eifjx6m6homcsijt,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,NaN,SVK,1_liga,2025_2026
M. Kuchynskyi,83jtk0ynvhrgrw7owyd33nk5x,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,NaN,SVK,1_liga,2025_2026
A. Masaryk,eu6y488eb9zhaf6cqp9gu16ok,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,8,3,Substitute,NaN,Attacker,3,NaN,2,NaN,NaN,NaN,NaN,3,5,NaN,27,2,2,NaN,5,3,4,1,1,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,4,SVK,1_liga,2025_2026
J. Menich,8i1kvwv9cvrinitko3zyii21h,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,NaN,SVK,1_liga,2025_2026
D. Potoma,6viyilrzzpm5u542b3rl4oa21,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,NaN,SVK,1_liga,2025_2026
L. Sagna,eohv4yfzmjh0i70ps5p0spw4,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,6,4,Substitute,NaN,Attacker,5,1,7,1,2,NaN,NaN,4,8,3,60,1,1,1,6,3,3,NaN,5,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,2,1,NaN,NaN,343,NaN,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,6,SVK,1_liga,2025_2026
F. Souček,94nt9fr8s7rcyslxlvpecxcoa,Tatran Prešov,9ei45qvqhhseknu4h6b3o8amd,3,1,Substitute,NaN,Defender,11,NaN,3,7,6,1,NaN,9,17,8,45,6,3,4,15,2,5,2,NaN,4,2,1,2,1,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,343,2,NaN,Spartak Trnava vs Tatran Prešov,3gtz4855en82yhjzfy1qno07o,2025-08-10,10,SVK,1_liga,2025_2026
P. Lukáč,dgim6o077wlggrxfw9t8tydat,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,NaN,NaN,Goalkeeper,Centre,NaN,10,NaN,1,NaN,15,1,NaN,1,13,16,90,9,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4141,5,NaN,Zemplín Michalovce vs Tatran Prešov,3rfl1t6oqc04axa4cq3scyk2c,2025-09-14,3,SVK,1_liga,2025_2026
L. Pauschek,5jd3xi68273u2xl2d1gsonc2d,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,7,1,Defender,Left,NaN,54,1,3,4,21,1,NaN,35,61,21,90,20,12,2,43,21,26,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4141,5,NaN,Zemplín Michalovce vs Tatran Prešov,3rfl1t6oqc04axa4cq3scyk2c,2025-09-14,11,SVK,1_liga,2025_2026
M. Bednár,82lo0di4kinipycvz4zhl7ld5,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,6,4,Defender,Left/Centre,NaN,54,NaN,3,2,30,3,NaN,29,60,33,90,19,6,6,33,10,14,NaN,3,NaN,3,1,NaN,1,2,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4141,9,NaN,Zemplín Michalovce vs Tatran Prešov,3rfl1t6oqc04axa4cq3scyk2c,2025-09-14,8,SVK,1_liga,2025_2026
Park Tae-Rang,sb20iwbnf8j1bvi6cfuaaal0,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,4,3,Defender,Centre/Right,NaN,45,NaN,6,1,28,4,NaN,17,55,32,90,19,8,8,23,7,9,NaN,4,NaN,4,2,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4141,7,NaN,Zemplín Michalovce vs Tatran Prešov,3rfl1t6oqc04axa4cq3scyk2c,2025-09-14,10,SVK,1_liga,2025_2026
M. Čurma,mmhkaqptna9vap9gmpxcignp,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,7,1,Defender,Right,NaN,23,NaN,3,4,5,1,NaN,19,32,10,90,15,9,2,27,16,20,NaN,2,NaN,1,NaN,4,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4141,2,NaN,Zemplín Michalovce vs Tatran Prešov,3rfl1t6oqc04axa4cq3scyk2c,2025-09-14,16,SVK,1_liga,2025_2026
A. Zubairu,2epom5c0lfo6kxj7pqvz8m6zt,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,6,2,Defensive Midfielder,Centre,NaN,23,NaN,NaN,2,6,NaN,NaN,18,26,6,45,6,7,1,22,14,17,1,NaN,1,1,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,2,,,4141,3,NaN,Zemplín Michalovce vs Tatran Prešov,3rfl1t6oqc04axa4cq3scyk2c,2025-09-14,5,SVK,1_liga,2025_2026
K. Taylor-Hart,ehnabfyijt5uogw9avntw0yga,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,3,NaN,Midfielder,Left,NaN,26,5,8,3,6,NaN,4,23,32,7,90,7,3,4,29,15,19,1,NaN,1,3,NaN,3,NaN,1,3,NaN,NaN,1,2,NaN,NaN,2,1,,,4141,2,NaN,Zemplín Michalovce vs Tatran Prešov,3rfl1t6oqc04axa4cq3scyk2c,2025-09-14,10,SVK,1_liga,2025_2026
Samuel Ramos,3s6h7ah3aw6x091rky1zu3tka,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,1,NaN,Midfielder,Left/Centre,NaN,41,NaN,2,9,18,NaN,NaN,30,59,19,90,24,11,2,50,19,33,1,NaN,2,2,NaN,1,NaN,1,3,1,NaN,NaN,NaN,NaN,NaN,2,2,,,4141,8,1,Zemplín Michalovce vs Tatran Prešov,3rfl1t6oqc04axa4cq3scyk2c,2025-09-14,22,SVK,1_liga,2025_2026
B. Cottrell,e47my5u2v0s70vmi8nbfqsc4q,Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,3,NaN,Midfielder,Centre/Right,NaN,26,NaN,1,1,5,1,NaN,22,31,5,73,9,4,4,27,16,21,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,,4141,NaN,NaN,Zemplín Michalovce vs Tatran Prešov,3rfl1t6oqc04axa4cq3scyk2c,2025-09-14,8,SVK,1_liga,2025_2026
