team_name,contestantId,match_id,periodId,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type,set_piece_team,event_time
DAC 1904,7o9tba6opekhoz7pcuq8gm93m,3blkrog2fy412cjli3g2aeolw,1,2830484135,914,13,23,42,1,94.5,48.5,K. Nemanič,77.0,52.0,NaN,NaN,DAC 1904 vs Zemplín Michalovce,2025-07-26,NaN,NaN,NaN,0.1774957776069641,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,3.0,0.1774957776069641,,,draw,1422,4,corner,,1422
Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,3blkrog2fy412cjli3g2aeolw,1,2829486473,332,16,38,15,1,87.5,45.1,B. Cottrell,114.0,75.0,NaN,NaN,DAC 1904 vs Zemplín Michalovce,2025-07-26,NaN,NaN,NaN,0.08105669915676117,0.6409776210784912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.08105669915676117,,,draw,2295,3,corner,,2295
DAC 1904,7o9tba6opekhoz7pcuq8gm93m,3blkrog2fy412cjli3g2aeolw,2,2829500839,521,15,53,44,1,71.6,56.2,Ammar Ramadan,167.0,111.0,NaN,NaN,DAC 1904 vs Zemplín Michalovce,2025-07-26,NaN,NaN,NaN,0.03480220586061478,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.03480220586061478,,,Zemplín Michalovce,3224,1,freekick_shot,7o9tba6opekhoz7pcuq8gm93m,3224
Zemplín Michalovce,1qm038k9aqtouv4i738utxwdo,3blkrog2fy412cjli3g2aeolw,2,2829509895,554,13,68,18,1,83.8,72.3,K. Taylor-Hart,204.0,138.0,NaN,NaN,DAC 1904 vs Zemplín Michalovce,2025-07-26,NaN,NaN,NaN,0.026234935969114304,0.0,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,none,,,NaN,NaN,,NaN,NaN,NaN,NaN,4.0,0.026234935969114304,,,draw,4098,5,freekick,,4098
Komárno,a5t4sy4a6qkknlm03h6e2jq39,39f8c90ch9yl75mjdze78gc9g,1,2829468771,77,13,9,25,1,92.3,53.6,D. Ožvolda,35.0,25.0,NaN,NaN,Komárno vs Trenčín,2025-07-26,NaN,NaN,NaN,0.1330745816230774,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,3.0,0.1330745816230774,,,draw,565,2,corner,,565
Komárno,a5t4sy4a6qkknlm03h6e2jq39,39f8c90ch9yl75mjdze78gc9g,1,2829475855,146,16,19,0,1,92.4,50.3,M. Šimko,61.0,43.0,NaN,NaN,Komárno vs Trenčín,2025-07-26,NaN,NaN,NaN,0.17349524796009064,0.8271552920341492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,true,NaN,NaN,,NaN,NaN,NaN,NaN,5.0,0.17349524796009064,,,Trenčín,1140,4,freekick,,1140
Trenčín,d9r4z4nqawrz7mfu3t4o05rd2,39f8c90ch9yl75mjdze78gc9g,1,2829481219,260,13,28,13,1,80.6,69.9,S. Goss,89.0,56.0,NaN,NaN,Komárno vs Trenčín,2025-07-26,NaN,NaN,NaN,0.02599896490573883,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.02599896490573883,,,draw,1693,7,throw_in,,1693
Komárno,a5t4sy4a6qkknlm03h6e2jq39,39f8c90ch9yl75mjdze78gc9g,1,2829486555,273,13,36,50,1,74.3,31.7,O. Rudzan,109.0,67.0,NaN,NaN,Komárno vs Trenčín,2025-07-26,NaN,NaN,NaN,0.033085960894823074,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.033085960894823074,,,draw,2210,1,freekick_shot,a5t4sy4a6qkknlm03h6e2jq39,2210
Trenčín,d9r4z4nqawrz7mfu3t4o05rd2,39f8c90ch9yl75mjdze78gc9g,1,2829487107,319,15,37,49,1,91.1,36.4,T. Hájovský,111.0,68.0,NaN,NaN,Komárno vs Trenčín,2025-07-26,NaN,NaN,NaN,0.13248851895332336,0.0,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,none,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,10.0,0.13248851895332336,,,draw,2269,6,throw_in,,2269
Komárno,a5t4sy4a6qkknlm03h6e2jq39,39f8c90ch9yl75mjdze78gc9g,1,2829492219,337,15,45,40,1,94.6,48.1,M. Boďa,131.0,77.0,NaN,NaN,Komárno vs Trenčín,2025-07-26,NaN,NaN,NaN,0.27312010526657104,0.5096442103385925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,4.0,0.27312010526657104,,,draw,2740,6,corner,,2740
Komárno,a5t4sy4a6qkknlm03h6e2jq39,39f8c90ch9yl75mjdze78gc9g,2,2829500277,386,15,49,27,1,93.0,47.4,M. Šimko,147.0,88.0,NaN,NaN,Komárno vs Trenčín,2025-07-26,NaN,NaN,NaN,0.29348769783973694,0.058386024087667465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,2.0,0.29348769783973694,,,draw,2967,4,corner,,2967
