player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name
A. Lind,cugmerpydsw8kqbo2rle9npm2,Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,2,1,Striker,Centre,NaN,5,NaN,4,NaN,5,NaN,NaN,1,7,5,74,1,NaN,NaN,4,NaN,NaN,1,3,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,3,NaN,NaN,4321,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,5,DNK,DBU_Pokalen
R. Østrøm,9zhmwx3g0m6xi2oh57g4z35nu,Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,1,1,Substitute,NaN,Defender,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,1,DNK,DBU_Pokalen
J. Gammelby,7h39w16zvj1lbfb0rqr7kvt1x,Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,NaN,NaN,Substitute,NaN,Defender,1,NaN,2,NaN,1,NaN,NaN,NaN,2,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,1,DNK,DBU_Pokalen
K. Kusk,11cna826ls27ahux2w0ckapqt,Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,NaN,DNK,DBU_Pokalen
M. Larsen,6wrch4yhbs6utcc0doguj90q,Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,NaN,DNK,DBU_Pokalen
C. McCowatt,349g9rdismqpb1aarjp011bd,Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,1,1,Substitute,NaN,Midfielder,4,NaN,1,NaN,1,NaN,NaN,3,8,2,16,4,1,2,6,1,3,NaN,1,NaN,2,1,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,6,DNK,DBU_Pokalen
L. Musonda,e0q7vplzzxb23i607ztmnm5lh,Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,1,NaN,Substitute,NaN,Defender,5,1,NaN,1,2,NaN,NaN,3,6,2,16,1,1,NaN,4,1,2,1,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,4321,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,5,DNK,DBU_Pokalen
J. Pryts,d0xv8spbowuj5vafz7zoy47hl,Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,NaN,DNK,DBU_Pokalen
O. Boesen,lmrff8mviimc33yyrpjzr2tw,Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,NaN,DNK,DBU_Pokalen
F. Rieper,3od63zrf6cay4d6ync9i2iuqc,Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,NaN,DNK,DBU_Pokalen
B. Peacock-Farrell,f218jdmezq860bqxbp6x5krft,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Goalkeeper,Centre,NaN,8,NaN,1,1,7,2,NaN,6,15,8,90,23,9,7,19,1,9,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,14,DNK,DBU_Pokalen
M. Knoester,5e2dhux42uepgafp4s16gusph,AGF,5rz9enoyknpg8ji78za5b82p0,6,4,Defender,Left/Centre,NaN,52,1,5,3,33,2,NaN,22,58,33,89,19,11,2,30,11,16,1,3,1,NaN,3,3,3,1,3,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,10,DNK,DBU_Pokalen
F. Tingager,6my7s0ezr6jldotm1w6nk7b9x,AGF,5rz9enoyknpg8ji78za5b82p0,4,1,Defender,Centre,NaN,59,NaN,2,NaN,25,1,NaN,34,65,25,86,27,7,2,40,4,7,NaN,2,NaN,1,1,NaN,1,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,6,DNK,DBU_Pokalen
F. Beijmo,aswmi1pnkzkvkexp8ngief6j9,AGF,5rz9enoyknpg8ji78za5b82p0,2,2,Defender,Centre/Right,NaN,40,NaN,2,3,23,3,NaN,19,48,27,90,16,11,4,28,8,12,NaN,NaN,1,NaN,NaN,7,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,1,1,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,16,DNK,DBU_Pokalen
E. Kahl,cgkvw4q8ddcjl0po181upzwx6,AGF,5rz9enoyknpg8ji78za5b82p0,3,1,Midfielder,Left,NaN,21,1,2,5,7,NaN,1,16,21,7,69,4,4,NaN,19,7,7,1,NaN,2,NaN,NaN,5,NaN,NaN,2,NaN,NaN,NaN,2,NaN,NaN,1,1,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,6,DNK,DBU_Pokalen
N. Poulsen,8og8nxbkcb63van4llvpkbe8l,AGF,5rz9enoyknpg8ji78za5b82p0,2,1,Midfielder,Left/Centre,NaN,30,NaN,4,2,13,NaN,NaN,17,37,14,69,9,4,2,23,6,9,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,7,DNK,DBU_Pokalen
M. Madsen,43q9ytkbmtk5y3tgv77v7pmg9,AGF,5rz9enoyknpg8ji78za5b82p0,4,NaN,Midfielder,Centre/Right,NaN,30,1,3,2,10,2,NaN,20,35,12,90,9,5,9,24,7,10,2,1,2,6,3,1,3,1,1,1,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,10,DNK,DBU_Pokalen
G. Links,4vmgmzg2004twoc39sk7zkzqh,AGF,5rz9enoyknpg8ji78za5b82p0,5,NaN,Midfielder,Right,NaN,24,5,4,4,16,3,2,10,30,17,90,9,5,6,18,4,9,1,NaN,1,3,2,3,2,1,4,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,16,DNK,DBU_Pokalen
M. Anderson,61sojkdsmaz9hbwaskt4rws15,AGF,5rz9enoyknpg8ji78za5b82p0,3,1,Striker,Left/Centre,NaN,24,2,5,6,10,1,1,17,26,10,90,2,4,3,23,6,7,1,NaN,1,1,NaN,4,NaN,NaN,2,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,11,DNK,DBU_Pokalen
P. Mortensen,3sadup8mjwu4dc96wz6lmixn9,AGF,5rz9enoyknpg8ji78za5b82p0,5,3,Striker,Centre,NaN,4,NaN,2,NaN,4,NaN,NaN,1,6,4,90,2,1,NaN,3,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,2,3,2,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,3,DNK,DBU_Pokalen
T. Bech,3uytpqx0e0jr6zgbfl1znsm7e,AGF,5rz9enoyknpg8ji78za5b82p0,6,1,Striker,Centre/Right,NaN,8,4,2,1,2,NaN,1,6,13,3,85,1,2,2,10,3,7,NaN,NaN,NaN,1,NaN,NaN,NaN,2,4,1,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,12,DNK,DBU_Pokalen
J. Andersen,3gemcjqban843su9c9y5l2sk4,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,NaN,DNK,DBU_Pokalen
T. Bach,5lssweodhkyifhj333v6f6r6c,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,NaN,DNK,DBU_Pokalen
F. Brandhof,ca1b5707pdpx0ucug40ggnahh,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Substitute,NaN,Midfielder,5,NaN,1,NaN,3,NaN,NaN,2,6,3,21,1,NaN,NaN,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,1,DNK,DBU_Pokalen
L. Callø,9delpquqv81o7ftrgefb0wpp0,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,NaN,DNK,DBU_Pokalen
J. Hansen,1h31bvtbae4q0edlp0u672hn9,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,NaN,DNK,DBU_Pokalen
J. Jensen-Abbew,3l3v5wj4c7vtqqwu05b526590,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Substitute,NaN,Defender,13,NaN,1,NaN,9,NaN,NaN,4,15,10,21,5,1,NaN,5,1,1,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,2,DNK,DBU_Pokalen
M. Knudsen,7m68sk6x5j4izvmi83h2e6kbu,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,1,DNK,DBU_Pokalen
T. Anker,10lj2qekb1e4c8ful68b1pazt,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Substitute,NaN,Defender,4,NaN,3,NaN,3,1,NaN,1,7,4,4,3,NaN,1,3,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,3,DNK,DBU_Pokalen
J. Serra,esasiq4j83g377zb8zi0bgpnt,AGF,5rz9enoyknpg8ji78za5b82p0,3,2,Substitute,NaN,Attacker,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,5,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Silkeborg vs AGF,e0epm29wt6pl4yjx2cv0v4owk,2024-05-09,NaN,DNK,DBU_Pokalen
T. Bach,2f70ski89hkjqbfimru26mluc,TsT Fodbold,6odwv9ffp94zx7x1803rtpct0,,,Goalkeeper,Centre,NaN,NaN,,,,,,,NaN,NaN,,90,NaN,,,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,NaN,,,,,,,,,,442,NaN,TsT Fodbold vs Vejle,br42vlbsif1suwneid8ca8hsk,2023-09-26,,DNK,DBU_Pokalen
J. Dam,ehun35ei3u4me4970bwl8esyc,TsT Fodbold,6odwv9ffp94zx7x1803rtpct0,,,Defender,Left,NaN,NaN,,,,,,,NaN,NaN,,90,NaN,,,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,NaN,,,,,,,,,,442,NaN,TsT Fodbold vs Vejle,br42vlbsif1suwneid8ca8hsk,2023-09-26,,DNK,DBU_Pokalen
P. Baj,8j6r9dc3rradr33mplps38mc4,TsT Fodbold,6odwv9ffp94zx7x1803rtpct0,,,Defender,Left/Centre,NaN,NaN,,,,,,,NaN,NaN,,90,NaN,,,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,NaN,,,,,,,,,,442,NaN,TsT Fodbold vs Vejle,br42vlbsif1suwneid8ca8hsk,2023-09-26,,DNK,DBU_Pokalen
T. Buchhave,7h41rxbf13wvhc2f7zvnas6j8,TsT Fodbold,6odwv9ffp94zx7x1803rtpct0,,,Defender,Centre/Right,NaN,NaN,,,,,,,NaN,NaN,,45,NaN,,,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,NaN,,,,,,,,,,442,NaN,TsT Fodbold vs Vejle,br42vlbsif1suwneid8ca8hsk,2023-09-26,,DNK,DBU_Pokalen
C. Minke,91a6ohyfywb3i6nesdpxg3vh0,TsT Fodbold,6odwv9ffp94zx7x1803rtpct0,,,Defender,Right,NaN,NaN,,,,,,,NaN,NaN,,71,NaN,,,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,NaN,,,,,,,,,,442,NaN,TsT Fodbold vs Vejle,br42vlbsif1suwneid8ca8hsk,2023-09-26,,DNK,DBU_Pokalen
J. Nielsen,5xhe1fujf6sbgte9jxzu3zfv8,TsT Fodbold,6odwv9ffp94zx7x1803rtpct0,,,Midfielder,Left,NaN,NaN,,,,,,,NaN,NaN,,90,NaN,,,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,NaN,,,,,,,,,,442,NaN,TsT Fodbold vs Vejle,br42vlbsif1suwneid8ca8hsk,2023-09-26,,DNK,DBU_Pokalen
S. Nørbygaard,98lfxs0sxag9er0c3bxve0f10,TsT Fodbold,6odwv9ffp94zx7x1803rtpct0,,,Midfielder,Left/Centre,NaN,NaN,,,,,,,NaN,NaN,,83,NaN,,,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,NaN,,,,,,,,,,442,NaN,TsT Fodbold vs Vejle,br42vlbsif1suwneid8ca8hsk,2023-09-26,,DNK,DBU_Pokalen
J. Andersen,5zlmyfzifz9b2m5r4630pbgq2,TsT Fodbold,6odwv9ffp94zx7x1803rtpct0,,,Midfielder,Centre/Right,NaN,NaN,,,,,,,NaN,NaN,,90,NaN,,,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,NaN,,,,,,,,,,442,NaN,TsT Fodbold vs Vejle,br42vlbsif1suwneid8ca8hsk,2023-09-26,,DNK,DBU_Pokalen
M. Gernow,3ngkstiwcvdcucomjacae38yc,TsT Fodbold,6odwv9ffp94zx7x1803rtpct0,,,Midfielder,Right,NaN,NaN,,,,,,,NaN,NaN,,90,NaN,,,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,NaN,,,,,,,,,,442,NaN,TsT Fodbold vs Vejle,br42vlbsif1suwneid8ca8hsk,2023-09-26,,DNK,DBU_Pokalen
J. Emdal,e8bybqc7tpwq3o89prlfw5l3o,TsT Fodbold,6odwv9ffp94zx7x1803rtpct0,,,Striker,Left/Centre,NaN,NaN,,,,,,,NaN,NaN,,71,NaN,,,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,NaN,,,,,,,,,,442,NaN,TsT Fodbold vs Vejle,br42vlbsif1suwneid8ca8hsk,2023-09-26,,DNK,DBU_Pokalen
F. Skjoldemose,4r2tcfnomck9u6w9ualvkes5w,TsT Fodbold,6odwv9ffp94zx7x1803rtpct0,,,Striker,Centre/Right,NaN,NaN,,,,,,,NaN,NaN,,90,NaN,,,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,NaN,,,,,,,,,,442,NaN,TsT Fodbold vs Vejle,br42vlbsif1suwneid8ca8hsk,2023-09-26,,DNK,DBU_Pokalen
K. Clausen,4hc0eime398rp8eap323tnifo,TsT Fodbold,6odwv9ffp94zx7x1803rtpct0,,,Substitute,NaN,Midfielder,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,NaN,,,,,,,,,,442,NaN,TsT Fodbold vs Vejle,br42vlbsif1suwneid8ca8hsk,2023-09-26,,DNK,DBU_Pokalen
J. Erngaard,eb5y0dkz4ux13ied5hgwu07x0,TsT Fodbold,6odwv9ffp94zx7x1803rtpct0,,,Substitute,NaN,Attacker,NaN,,,,,,,NaN,NaN,,13,NaN,,,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,NaN,,,,,,,,,,442,NaN,TsT Fodbold vs Vejle,br42vlbsif1suwneid8ca8hsk,2023-09-26,,DNK,DBU_Pokalen
R. Hald,dtk328rz98e82r683tw5y44k4,TsT Fodbold,6odwv9ffp94zx7x1803rtpct0,,,Substitute,NaN,Defender,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,,,,,NaN,NaN,NaN,,,,,,,,,,442,NaN,TsT Fodbold vs Vejle,br42vlbsif1suwneid8ca8hsk,2023-09-26,,DNK,DBU_Pokalen
