team_name,contestantId,match_id,periodId,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type,set_piece_team,event_time
Viktoria Plzeň,c6fx1460nlkawjgh67sp7a1hd,utrtzwpay1rgqfvy6c6ka38,1,2827648613,101,13,11,1,1,87.4,66.6,M. Vydra,39.0,26.0,NaN,NaN,Pardubice vs Viktoria Plzeň,2025-07-18,NaN,NaN,NaN,0.023235099390149117,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,3.0,0.023235099390149117,,,Viktoria Plzeň,661,2,corner,,661
Viktoria Plzeň,c6fx1460nlkawjgh67sp7a1hd,utrtzwpay1rgqfvy6c6ka38,1,2827650323,158,15,15,47,1,76.1,66.1,P. Adu,54.0,34.0,NaN,NaN,Pardubice vs Viktoria Plzeň,2025-07-18,NaN,NaN,NaN,0.02110171690583229,0.13214100897312164,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,none,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,6.0,0.02110171690583229,,,Viktoria Plzeň,947,5,throw_in,,947
Viktoria Plzeň,c6fx1460nlkawjgh67sp7a1hd,utrtzwpay1rgqfvy6c6ka38,1,2827654155,304,16,28,22,1,89.1,47.5,K. Spáčil,92.0,62.0,NaN,NaN,Pardubice vs Viktoria Plzeň,2025-07-18,NaN,NaN,NaN,0.02635752409696579,0.485059529542923,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,3.0,0.02635752409696579,,,Viktoria Plzeň,1702,2,corner,,1702
Viktoria Plzeň,c6fx1460nlkawjgh67sp7a1hd,utrtzwpay1rgqfvy6c6ka38,2,2827664069,560,16,54,31,1,94.5,57.3,M. Vydra,183.0,121.0,NaN,NaN,Pardubice vs Viktoria Plzeň,2025-07-18,NaN,NaN,NaN,0.0709633082151413,0.28957417607307434,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,4.0,0.0709633082151413,,,Viktoria Plzeň,3271,2,corner,,3271
Pardubice,4xbgquadoen1b303u4hi9nhg9,utrtzwpay1rgqfvy6c6ka38,2,2827669813,725,13,92,55,1,91.8,51.7,D. Simon,290.0,186.0,NaN,NaN,Pardubice vs Viktoria Plzeň,2025-07-18,NaN,NaN,NaN,0.06580517441034317,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,4.0,0.06580517441034317,,,Viktoria Plzeň,5575,2,corner,,5575
Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,f3rgyaum9q715x2is3aud007o,1,2827941315,416,13,10,33,1,87.7,46.4,N. Okeke,42.0,35.0,NaN,,Bohemians 1905 vs Baník Ostrava,2025-07-19,NaN,NaN,NaN,0.026654565706849098,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,NaN,,,NaN,NaN,NaN,NaN,6.0,0.026654565706849098,,,draw,633,6,throw_in,,633
Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,f3rgyaum9q715x2is3aud007o,1,2827917303,144,13,19,41,1,90.8,44.2,N. Okeke,63.0,47.0,NaN,,Bohemians 1905 vs Baník Ostrava,2025-07-19,NaN,NaN,NaN,0.06469723582267761,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,,,NaN,NaN,NaN,NaN,3.0,0.06469723582267761,,,Bohemians 1905,1181,2,corner,,1181
Baník Ostrava,dfvvrv84skv23rsn1k6kt4slc,f3rgyaum9q715x2is3aud007o,1,2827918969,242,13,22,58,1,94.1,44.6,E. Prekop,74.0,52.0,NaN,,Bohemians 1905 vs Baník Ostrava,2025-07-19,NaN,NaN,NaN,0.10002132505178452,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,true,,,NaN,NaN,NaN,NaN,3.0,0.10002132505178452,,,Bohemians 1905,1378,4,corner,,1378
Baník Ostrava,dfvvrv84skv23rsn1k6kt4slc,f3rgyaum9q715x2is3aud007o,1,2827926799,396,15,38,37,1,91.2,41.9,E. Prekop,117.0,80.0,NaN,,Bohemians 1905 vs Baník Ostrava,2025-07-19,NaN,NaN,NaN,0.09817323833703995,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,,NaN,,,NaN,NaN,NaN,NaN,2.0,0.09817323833703995,,,Bohemians 1905,2317,3,throw_in,,2317
Baník Ostrava,dfvvrv84skv23rsn1k6kt4slc,f3rgyaum9q715x2is3aud007o,1,2827930981,479,13,45,34,1,90.5,57.7,E. Prekop,146.0,96.0,NaN,,Bohemians 1905 vs Baník Ostrava,2025-07-19,NaN,NaN,NaN,0.03504474088549614,0.0,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,none,,,NaN,,,NaN,NaN,NaN,NaN,4.0,0.03504474088549614,,,Bohemians 1905,2734,8,throw_in,,2734
