player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name
J. Chramosta,2gli0393ixhifntjjmtq89olx,Jablonec,bdz8tx20ekj1ryi2e2u13jdl,1,NaN,Striker,Centre/Right,NaN,18,NaN,NaN,NaN,11,1,NaN,8,20,12,62,1,1,2,9,5,6,1,NaN,1,1,NaN,NaN,NaN,3,2,2,NaN,NaN,NaN,NaN,NaN,1,1,1,1,343,1,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,4,CZE,Czech_Liga
A. Alégué,1eecexgki6vzi3b4g60tpfkyd,Jablonec,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Substitute,NaN,Attacker,1,1,1,2,NaN,NaN,1,2,1,NaN,7,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,3,CZE,Czech_Liga
N. Innocenti,c8namt55e4iy86nxpswdgcwa2,Jablonec,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Substitute,NaN,Defender,3,NaN,1,NaN,1,NaN,NaN,2,6,2,18,5,1,NaN,4,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,3,CZE,Czech_Liga
S. Lavrinčík,3qszei9rfwcv722hlpq7j7e5m,Jablonec,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Substitute,NaN,Midfielder,8,NaN,2,2,3,1,NaN,7,12,4,28,7,2,1,10,4,6,1,NaN,2,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,343,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,5,CZE,Czech_Liga
M. Malenšek,37rmz03g7n4mgvzt3q1seydck,Jablonec,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,NaN,CZE,Czech_Liga
K. Mihelak,6sa9dipo5jl4davrgyxsmh6qy,Jablonec,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,NaN,CZE,Czech_Liga
R. Pantalon,803s6ja43m4i9jhl97jd37s2x,Jablonec,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,NaN,CZE,Czech_Liga
L. Penxa,bcluo7om6nax75ogy916qv9xw,Jablonec,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,NaN,CZE,Czech_Liga
D. Puškáč,4b9bxb3uczx84zgihljmacqtx,Jablonec,bdz8tx20ekj1ryi2e2u13jdl,4,2,Substitute,NaN,Attacker,4,1,4,1,2,NaN,NaN,4,7,3,18,2,2,1,6,3,4,1,3,1,NaN,1,1,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,2,1,NaN,NaN,343,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,4,CZE,Czech_Liga
A. Růsek,5ioykn5eaz0k05yczz2ce1uy1,Jablonec,bdz8tx20ekj1ryi2e2u13jdl,1,NaN,Substitute,NaN,Attacker,5,NaN,2,NaN,2,NaN,NaN,3,6,2,28,2,2,NaN,4,2,3,NaN,2,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,343,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,3,CZE,Czech_Liga
R. Sedláček,3p95pudljhqzrnegmko7z56uh,Jablonec,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,NaN,CZE,Czech_Liga
D. Štěpánek,ccwck1qk925jr4grqm2cuxb6d,Jablonec,bdz8tx20ekj1ryi2e2u13jdl,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,NaN,CZE,Czech_Liga
J. Šerák,66iic28nwa3u2b730gnxj1r10,Pardubice,4xbgquadoen1b303u4hi9nhg9,NaN,NaN,Goalkeeper,Centre,NaN,21,NaN,1,NaN,22,NaN,NaN,4,25,22,90,11,2,3,8,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,4,CZE,Czech_Liga
R. Mahuta,9euzn9qp3ondehnyqojcvog0k,Pardubice,4xbgquadoen1b303u4hi9nhg9,1,NaN,Defender,Left,NaN,21,NaN,2,1,10,3,NaN,11,25,12,90,9,3,5,17,6,6,NaN,2,NaN,1,NaN,4,NaN,3,2,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,1,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,8,CZE,Czech_Liga
M. Konečný,5qmcavsj5qtswsjc2djmxn5sk,Pardubice,4xbgquadoen1b303u4hi9nhg9,3,1,Defender,Left/Centre,NaN,40,NaN,7,4,36,3,NaN,8,46,38,90,21,5,5,13,2,6,1,4,1,1,3,1,3,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,10,CZE,Czech_Liga
J. Noslin,6o1b2dp4do8gvxlhn41wlmhas,Pardubice,4xbgquadoen1b303u4hi9nhg9,4,3,Defender,Centre/Right,NaN,49,NaN,3,1,40,5,NaN,12,57,41,90,30,7,7,19,3,7,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,8,CZE,Czech_Liga
J. Trédl,demb824ov7b94i3wurdvsavis,Pardubice,4xbgquadoen1b303u4hi9nhg9,2,1,Defender,Right,NaN,18,NaN,NaN,2,12,NaN,NaN,7,23,14,80,14,3,1,12,2,3,NaN,NaN,NaN,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,8,CZE,Czech_Liga
V. Patrák,967nbt67qy1hcw8mijqmkdt5,Pardubice,4xbgquadoen1b303u4hi9nhg9,4,1,Midfielder,Left,NaN,15,1,4,3,2,1,NaN,13,18,3,90,9,3,3,16,9,11,1,2,1,2,NaN,1,NaN,NaN,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,1,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,9,CZE,Czech_Liga
Š. Míšek,dsyr61d0pj441mxhm0rhzfpjo,Pardubice,4xbgquadoen1b303u4hi9nhg9,1,NaN,Midfielder,Left/Centre,NaN,16,1,1,NaN,14,1,1,3,18,14,45,2,3,1,5,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,3,CZE,Czech_Liga
F. Šancl,ey4593pn48phtak6uarghym8k,Pardubice,4xbgquadoen1b303u4hi9nhg9,1,NaN,Midfielder,Centre,NaN,27,NaN,3,3,18,1,NaN,9,34,19,87,8,4,4,16,6,11,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,9,CZE,Czech_Liga
S. Bammens,av6j0sri3l8fon2wmbmxrei5m,Pardubice,4xbgquadoen1b303u4hi9nhg9,5,1,Midfielder,Centre/Right,NaN,9,1,1,1,5,1,NaN,4,12,6,45,4,NaN,3,7,3,5,NaN,1,NaN,1,2,1,2,1,1,NaN,NaN,1,NaN,NaN,NaN,3,3,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,10,CZE,Czech_Liga
V. Sychra,1ucj5njo61cngdd5g50mkgnbo,Pardubice,4xbgquadoen1b303u4hi9nhg9,1,NaN,Midfielder,Right,NaN,8,2,1,4,3,2,1,5,12,3,45,4,4,3,13,4,6,NaN,NaN,1,NaN,NaN,4,NaN,1,4,1,1,1,NaN,1,NaN,NaN,NaN,1,1,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,9,CZE,Czech_Liga
F. Vecheta,5poctr282gyyf123ouhs0pduy,Pardubice,4xbgquadoen1b303u4hi9nhg9,5,3,Striker,Centre,NaN,7,2,5,NaN,5,NaN,2,6,12,6,72,4,3,2,10,3,6,NaN,2,NaN,1,NaN,NaN,NaN,NaN,5,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,6,CZE,Czech_Liga
L. Kharatishvili,3mee3ne2iz75feynpt24n4ga2,Pardubice,4xbgquadoen1b303u4hi9nhg9,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,NaN,CZE,Czech_Liga
M. Lexa,6i65quse9pjdu8z2um61md8gk,Pardubice,4xbgquadoen1b303u4hi9nhg9,2,NaN,Substitute,NaN,Midfielder,5,NaN,NaN,NaN,1,NaN,NaN,4,5,1,3,1,NaN,NaN,4,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,1,CZE,Czech_Liga
R. Saarma,1tmv6yqgbxqe44msi0fj0iwru,Pardubice,4xbgquadoen1b303u4hi9nhg9,NaN,NaN,Substitute,NaN,Midfielder,5,NaN,1,1,2,NaN,NaN,4,6,2,10,2,1,NaN,6,NaN,1,1,NaN,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,2,CZE,Czech_Liga
D. Smékal,7d652ns7jnbtq16jpq06qml1w,Pardubice,4xbgquadoen1b303u4hi9nhg9,2,1,Substitute,NaN,Attacker,4,NaN,NaN,NaN,1,NaN,NaN,3,5,2,18,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,2,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,1,CZE,Czech_Liga
A. Tanko,eq790ntit6131xw3ag2x0siui,Pardubice,4xbgquadoen1b303u4hi9nhg9,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,NaN,CZE,Czech_Liga
D. Teah,480r1871kvo9vv3oeo11eimtw,Pardubice,4xbgquadoen1b303u4hi9nhg9,1,NaN,Substitute,NaN,Midfielder,16,NaN,NaN,6,4,NaN,NaN,14,18,5,45,7,3,2,16,6,7,1,NaN,2,2,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,2,1,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,4,CZE,Czech_Liga
K. Vacek,bdoc4jh09098ct0xhaopoaxn9,Pardubice,4xbgquadoen1b303u4hi9nhg9,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,NaN,CZE,Czech_Liga
J. Řezníček,1a6pggyz3vr5fz6hnur9dgixh,Pardubice,4xbgquadoen1b303u4hi9nhg9,1,NaN,Substitute,NaN,Midfielder,25,NaN,1,1,17,1,NaN,8,26,17,45,8,3,3,9,4,5,1,NaN,1,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,1,CZE,Czech_Liga
D. Šimek,crvtv5nm7gxssmewu2kbs1my2,Pardubice,4xbgquadoen1b303u4hi9nhg9,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,NaN,CZE,Czech_Liga
S. Šimek,6ylf2fimuffty7tjuqvdlx5d6,Pardubice,4xbgquadoen1b303u4hi9nhg9,4,2,Substitute,NaN,Midfielder,6,NaN,2,3,NaN,NaN,NaN,7,8,NaN,45,1,NaN,NaN,11,5,6,NaN,1,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,NaN,Jablonec vs Pardubice,lkq419kc15iccij2hvfcg1zo,2025-09-14,7,CZE,Czech_Liga
M. Reichl,5u9sxfcws8lcjp02ws6wflw45,Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,NaN,NaN,Goalkeeper,Centre,NaN,11,NaN,2,NaN,8,1,NaN,12,15,9,90,26,8,9,24,4,8,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Bohemians 1905 vs Slovácko,khp9pkr1j3rector7pyvv5sk,2025-09-14,14,CZE,Czech_Liga
V. Sinyavskiy,5t9iyv0nltknsabsxcjehqr4l,Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,5,1,Defender,Left,NaN,23,5,8,8,9,1,4,17,31,11,90,11,4,4,26,9,14,2,2,2,2,1,6,1,2,7,1,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Bohemians 1905 vs Slovácko,khp9pkr1j3rector7pyvv5sk,2025-09-14,16,CZE,Czech_Liga
J. Vondra,9lgmu38j7uji6ia8jhqy5l785,Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,4,3,Defender,Left/Centre,NaN,31,NaN,3,1,20,NaN,NaN,11,39,22,90,16,9,NaN,17,6,11,NaN,2,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Bohemians 1905 vs Slovácko,khp9pkr1j3rector7pyvv5sk,2025-09-14,9,CZE,Czech_Liga
L. Hůlka,9kjzskap2gy1pexzeeun8kq1h,Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,1,NaN,Defender,Centre/Right,NaN,29,NaN,3,3,24,2,NaN,5,36,24,90,15,8,3,13,3,9,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Bohemians 1905 vs Slovácko,khp9pkr1j3rector7pyvv5sk,2025-09-14,9,CZE,Czech_Liga
A. Kadlec,3rdx0lehyw5wnfh3anefcjnkk,Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,4,1,Defender,Right,NaN,15,NaN,7,7,6,1,NaN,10,22,6,90,10,5,1,21,10,16,NaN,4,NaN,NaN,NaN,4,NaN,1,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Bohemians 1905 vs Slovácko,khp9pkr1j3rector7pyvv5sk,2025-09-14,13,CZE,Czech_Liga
B. Sakala,dy7cb7p6w222cxynpyu6jx1ih,Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,7,2,Defensive Midfielder,Left/Centre,NaN,22,NaN,5,5,11,1,NaN,12,34,13,90,16,9,3,24,7,13,1,4,1,2,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Bohemians 1905 vs Slovácko,khp9pkr1j3rector7pyvv5sk,2025-09-14,17,CZE,Czech_Liga
A. Čermák,dlhk63jxjq2lylne8g928b9hx,Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,2,1,Defensive Midfielder,Centre/Right,NaN,41,NaN,4,11,12,1,NaN,35,50,14,90,22,13,10,48,23,27,3,1,4,8,1,3,1,1,3,1,1,1,1,NaN,1,1,1,NaN,NaN,4231,NaN,Bohemians 1905 vs Slovácko,khp9pkr1j3rector7pyvv5sk,2025-09-14,17,CZE,Czech_Liga
V. Zeman,5ylvu8z3m6rgk3dxshx1c0duc,Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,3,NaN,Attacking Midfielder,Left,NaN,8,2,1,2,2,NaN,NaN,6,11,2,75,3,1,1,13,3,5,NaN,NaN,NaN,1,NaN,4,NaN,3,8,3,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,4231,1,Bohemians 1905 vs Slovácko,khp9pkr1j3rector7pyvv5sk,2025-09-14,12,CZE,Czech_Liga
M. Ristovski,elpc7t9fht0m7sqnllnxi3utx,Bohemians 1905,bqcrqg0367eqzrt4vjb5apu6g,3,2,Attacking Midfielder,Centre,NaN,17,1,8,1,4,2,NaN,14,24,6,75,6,1,5,19,5,9,1,6,1,3,NaN,1,NaN,1,1,1,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,4231,NaN,Bohemians 1905 vs Slovácko,khp9pkr1j3rector7pyvv5sk,2025-09-14,9,CZE,Czech_Liga
