playerName,team_name,label,date,318.0
A. Alégué,Jablonec,Bohemians 1905 vs Jablonec,2025-08-10,0.33670048999999996
A. Alégué,Jablonec,Jablonec vs Dukla Praha,2025-10-19,0.22242813
A. Alégué,Jablonec,Jablonec vs Hradec Králové,2025-08-02,0.48038744
A. Alégué,Jablonec,Jablonec vs Mladá Boleslav,2025-09-28,0.05367305
A. Alégué,Jablonec,Jablonec vs Pardubice,2025-09-14,0.03157307
A. Alégué,Jablonec,Jablonec vs Slavia Praha,2025-08-16,0.06835435999999999
A. Alégué,Jablonec,Jablonec vs Sparta Praha,2025-07-19,0.15935262
A. Alégué,Jablonec,Karviná vs Jablonec,2025-09-20,0.0057507899999999995
A. Alégué,Jablonec,Slovan Liberec vs Jablonec,2025-10-25,0.07076837
A. Alégué,Jablonec,Slovácko vs Jablonec,2025-08-30,0.01434398
A. Alégué,Jablonec,Teplice vs Jablonec,2025-08-23,0.33837287
A. Alégué,Jablonec,Viktoria Plzeň vs Jablonec,2025-07-26,0.02390817
A. Bewene,Baník Ostrava,Baník Ostrava vs Sparta Praha,2025-09-27,0.00525045
A. Bewene,Baník Ostrava,Viktoria Plzeň vs Baník Ostrava,2025-10-26,0.08706594
A. Bužek,Karviná,Baník Ostrava vs Karviná,2025-08-10,0.35707697
A. Bužek,Karviná,Hradec Králové vs Karviná,2025-07-26,0.028947129999999998
A. Bužek,Karviná,Karviná vs Bohemians 1905,2025-08-17,0.44287560000000004
A. Bužek,Karviná,Karviná vs Dukla Praha,2025-07-19,0.01201058
A. Bužek,Karviná,Karviná vs Jablonec,2025-09-20,0.050965960000000005
A. Bužek,Karviná,Karviná vs Teplice,2025-08-30,0.00697678
A. Bužek,Karviná,Karviná vs Zlín,2025-08-02,0.04195152
A. Bužek,Karviná,Mladá Boleslav vs Karviná,2025-10-25,0.11808951
A. Bužek,Karviná,Slovácko vs Karviná,2025-09-27,0.00804902
A. Bužek,Karviná,Viktoria Plzeň vs Karviná,2025-08-23,0.12611207
A. Dolžnikov,Sigma Olomouc,Bohemians 1905 vs Sigma Olomouc,2025-09-27,0.00310276
A. Dolžnikov,Sigma Olomouc,Hradec Králové vs Sigma Olomouc,2025-08-24,0.16934201
A. Dolžnikov,Sigma Olomouc,Karviná vs Sigma Olomouc,2025-10-18,0.009617510000000001
A. Dolžnikov,Sigma Olomouc,Sigma Olomouc vs Dukla Praha,2025-07-26,0.01679066
A. Dolžnikov,Sigma Olomouc,Sigma Olomouc vs Jablonec,2025-10-05,0.027579640000000002
A. Dolžnikov,Sigma Olomouc,Sigma Olomouc vs Slavia Praha,2025-10-26,0.0072631300000000005
A. Dolžnikov,Sigma Olomouc,Slovácko vs Sigma Olomouc,2025-07-20,0.01660106
A. Dolžnikov,Sigma Olomouc,Sparta Praha vs Sigma Olomouc,2025-08-10,0.00028094
A. Dolžnikov,Sigma Olomouc,Viktoria Plzeň vs Sigma Olomouc,2025-09-13,0.0
A. Ghali,Sigma Olomouc,Karviná vs Sigma Olomouc,2025-10-18,0.26820769
A. Ghali,Sigma Olomouc,Sigma Olomouc vs Slavia Praha,2025-10-26,0.01131649
A. Ghali,Sigma Olomouc,Viktoria Plzeň vs Sigma Olomouc,2025-09-13,0.29555376
A. Ghali,Slovan Liberec,Mladá Boleslav vs Slovan Liberec,2025-07-20,0.02443336
A. Ghali,Slovan Liberec,Sigma Olomouc vs Slovan Liberec,2025-08-02,0.16731257
A. Ghali,Slovan Liberec,Slovan Liberec vs Dukla Praha,2025-08-09,0.02762092
A. Ghali,Slovan Liberec,Slovan Liberec vs Pardubice,2025-07-27,0.51900492
A. Ghali,Slovan Liberec,Slovan Liberec vs Sparta Praha,2025-08-17,0.01726228
A. Ghali,Slovan Liberec,Zlín vs Slovan Liberec,2025-08-23,0.04163055
A. Gning,Karviná,Baník Ostrava vs Karviná,2025-08-10,0.024972650000000002
A. Gning,Karviná,Hradec Králové vs Karviná,2025-07-26,0.2586719
A. Gning,Karviná,Karviná vs Bohemians 1905,2025-08-17,0.00051097
A. Gning,Karviná,Karviná vs Dukla Praha,2025-07-19,0.04515765
A. Gning,Karviná,Karviná vs Jablonec,2025-09-20,0.12072522000000001
A. Gning,Karviná,Karviná vs Sigma Olomouc,2025-10-18,0.01672292
A. Gning,Karviná,Karviná vs Teplice,2025-08-30,0.03363185
A. Gning,Karviná,Karviná vs Zlín,2025-08-02,0.3822102700000001
A. Gning,Karviná,Mladá Boleslav vs Karviná,2025-10-25,0.16705419
A. Gning,Karviná,Pardubice vs Karviná,2025-10-04,0.01011196
A. Gning,Karviná,Slavia Praha vs Karviná,2025-09-13,0.008184780000000001
A. Gning,Karviná,Slovácko vs Karviná,2025-09-27,0.00372467
A. Gning,Karviná,Viktoria Plzeň vs Karviná,2025-08-23,0.01716806
A. Griger,Hradec Králové,Baník Ostrava vs Hradec Králové,2025-10-19,0.29814411
A. Griger,Hradec Králové,Dukla Praha vs Hradec Králové,2025-08-30,0.00192406
A. Griger,Hradec Králové,Hradec Králové vs Karviná,2025-07-26,0.0010762200000000001
A. Griger,Hradec Králové,Hradec Králové vs Pardubice,2025-08-10,0.00563402
A. Griger,Hradec Králové,Hradec Králové vs Sigma Olomouc,2025-08-24,0.0020399800000000003
A. Griger,Hradec Králové,Hradec Králové vs Slovan Liberec,2025-09-27,0.02483792
A. Griger,Hradec Králové,Hradec Králové vs Sparta Praha,2025-09-14,0.00943403
A. Griger,Hradec Králové,Hradec Králové vs Teplice,2025-10-25,0.00414141
A. Griger,Hradec Králové,Jablonec vs Hradec Králové,2025-08-02,0.01159703
A. Griger,Hradec Králové,Mladá Boleslav vs Hradec Králové,2025-08-16,0.00178337
A. Griger,Hradec Králové,Slavia Praha vs Hradec Králové,2025-07-20,0.00208124
A. Griger,Hradec Králové,Viktoria Plzeň vs Hradec Králové,2025-10-05,0.00410842
A. Griger,Hradec Králové,Zlín vs Hradec Králové,2025-09-20,0.00401869
A. Jágrik,Dukla Praha,Dukla Praha vs Bohemians 1905,2025-09-21,0.0045336099999999995
A. Jágrik,Dukla Praha,Dukla Praha vs Teplice,2025-10-04,0.00836539
A. Jágrik,Dukla Praha,Slavia Praha vs Dukla Praha,2025-09-26,0.00555232
A. Kadlec,Bohemians 1905,Bohemians 1905 vs Baník Ostrava,2025-07-19,0.01424709
A. Kadlec,Bohemians 1905,Bohemians 1905 vs Jablonec,2025-08-10,0.0074594399999999995
A. Kadlec,Bohemians 1905,Bohemians 1905 vs Mladá Boleslav,2025-10-22,0.06831046
A. Kadlec,Bohemians 1905,Bohemians 1905 vs Sigma Olomouc,2025-09-27,0.00623471
A. Kadlec,Bohemians 1905,Bohemians 1905 vs Slavia Praha,2025-07-26,0.01790504
A. Kadlec,Bohemians 1905,Bohemians 1905 vs Slovácko,2025-09-14,0.037662219999999996
A. Kadlec,Bohemians 1905,Dukla Praha vs Bohemians 1905,2025-09-21,0.15953935000000002
A. Kadlec,Bohemians 1905,Karviná vs Bohemians 1905,2025-08-17,0.17619053
A. Kadlec,Bohemians 1905,Pardubice vs Bohemians 1905,2025-08-30,0.05983166
A. Kadlec,Bohemians 1905,Slovan Liberec vs Bohemians 1905,2025-10-04,0.06367015
A. Kadlec,Bohemians 1905,Sparta Praha vs Bohemians 1905,2025-10-28,0.0031706399999999997
A. Kadlec,Bohemians 1905,Teplice vs Bohemians 1905,2025-08-02,0.027367390000000002
A. Kayondo,Slovan Liberec,Hradec Králové vs Slovan Liberec,2025-09-27,0.10220926
A. Kayondo,Slovan Liberec,Sigma Olomouc vs Slovan Liberec,2025-08-02,0.03812947
A. Kayondo,Slovan Liberec,Slovan Liberec vs Bohemians 1905,2025-10-04,0.03066787
A. Kayondo,Slovan Liberec,Slovan Liberec vs Dukla Praha,2025-08-09,0.0009824
A. Kayondo,Slovan Liberec,Slovan Liberec vs Jablonec,2025-10-25,0.01015602
A. Kayondo,Slovan Liberec,Slovan Liberec vs Pardubice,2025-07-27,0.0
A. Kayondo,Slovan Liberec,Slovan Liberec vs Slavia Praha,2025-09-21,2.4220000000000002e-05
A. Kayondo,Slovan Liberec,Slovan Liberec vs Sparta Praha,2025-08-17,0.0006711
A. Kayondo,Slovan Liberec,Slovan Liberec vs Viktoria Plzeň,2025-08-31,0.0177512
A. Kayondo,Slovan Liberec,Teplice vs Slovan Liberec,2025-10-18,0.06540627
A. Křapka,Zlín,Karviná vs Zlín,2025-08-02,0.00547389
A. Křapka,Zlín,Sigma Olomouc vs Zlín,2025-08-16,0.00109993
A. Křapka,Zlín,Slavia Praha vs Zlín,2025-10-18,0.00045058
A. Křapka,Zlín,Teplice vs Zlín,2025-07-19,0.21286328000000002
A. Křapka,Zlín,Viktoria Plzeň vs Zlín,2025-09-28,0.13544859
A. Křapka,Zlín,Zlín vs Baník Ostrava,2025-10-05,5.34e-06
A. Křapka,Zlín,Zlín vs Dukla Praha,2025-09-13,0.24392777000000002
A. Křapka,Zlín,Zlín vs Hradec Králové,2025-09-20,0.01210766
A. Křapka,Zlín,Zlín vs Mladá Boleslav,2025-08-09,0.00340056
A. Křapka,Zlín,Zlín vs Pardubice,2025-10-25,0.00110692
A. Křapka,Zlín,Zlín vs Slovan Liberec,2025-08-23,0.00288252
A. Křapka,Zlín,Zlín vs Slovácko,2025-07-26,0.01441534
A. Labík,Karviná,Baník Ostrava vs Karviná,2025-08-10,0.051227180000000004
A. Labík,Karviná,Hradec Králové vs Karviná,2025-07-26,0.11549759000000001
A. Labík,Karviná,Karviná vs Bohemians 1905,2025-08-17,0.18024002
A. Labík,Karviná,Karviná vs Dukla Praha,2025-07-19,0.05410518
A. Labík,Karviná,Karviná vs Jablonec,2025-09-20,0.22192175
A. Labík,Karviná,Karviná vs Sigma Olomouc,2025-10-18,0.07327683
