playerName,playerId,contestantId,typeId,team_name,9,321,322,label,match_id,date
A. Tanko,eq790ntit6131xw3ag2x0siui,4xbgquadoen1b303u4hi9nhg9,15,Pardubice,,0.0159710999578237,0.0,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
M. Vydra,a145j0ygpazk4wq1qo8wiamz9,c6fx1460nlkawjgh67sp7a1hd,16,Viktoria Plzeň,,0.1432014554738998,0.2081083357334137,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
M. Vydra,a145j0ygpazk4wq1qo8wiamz9,c6fx1460nlkawjgh67sp7a1hd,13,Viktoria Plzeň,,0.0232350993901491,0.0,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
L. Červ,4riunfstr4l3lqrrd0lffv7fu,c6fx1460nlkawjgh67sp7a1hd,15,Viktoria Plzeň,,0.0441850945353508,0.0,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
P. Adu,42ybprj1rxbn2fz3ionthzbo,c6fx1460nlkawjgh67sp7a1hd,15,Viktoria Plzeň,,0.0211017169058322,0.13214100897312164,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
M. Vydra,a145j0ygpazk4wq1qo8wiamz9,c6fx1460nlkawjgh67sp7a1hd,13,Viktoria Plzeň,,0.0625130161643028,0.0,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
V. Sychra,1ucj5njo61cngdd5g50mkgnbo,4xbgquadoen1b303u4hi9nhg9,15,Pardubice,,0.0266830958425998,0.026144957169890404,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
M. Konečný,5qmcavsj5qtswsjc2djmxn5sk,4xbgquadoen1b303u4hi9nhg9,15,Pardubice,,0.028035145252943,0.021458638831973076,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
K. Spáčil,ab470admyu96ui8vuuybym2vo,c6fx1460nlkawjgh67sp7a1hd,16,Viktoria Plzeň,,0.0263575240969657,0.485059529542923,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
T. Ladra,cx081k5lkivuv5esvs04s7r3d,c6fx1460nlkawjgh67sp7a1hd,15,Viktoria Plzeň,,0.0485696345567703,0.0,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
P. Šulc,58vrddf0ws30ev8rrkjpkkrxm,c6fx1460nlkawjgh67sp7a1hd,13,Viktoria Plzeň,,0.0102400640025734,0.0,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
P. Šulc,58vrddf0ws30ev8rrkjpkkrxm,c6fx1460nlkawjgh67sp7a1hd,16,Viktoria Plzeň,,0.0255662463605403,0.4177640974521637,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
K. Spáčil,ab470admyu96ui8vuuybym2vo,c6fx1460nlkawjgh67sp7a1hd,15,Viktoria Plzeň,,0.1333165317773819,0.0,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
P. Šulc,58vrddf0ws30ev8rrkjpkkrxm,c6fx1460nlkawjgh67sp7a1hd,14,Viktoria Plzeň,,0.0378834307193756,0.0,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
M. Vydra,a145j0ygpazk4wq1qo8wiamz9,c6fx1460nlkawjgh67sp7a1hd,16,Viktoria Plzeň,,0.0709633082151413,0.28957417607307434,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
R. Durosinmi,9v54aj9t3bby2nfzcwtr15o2c,c6fx1460nlkawjgh67sp7a1hd,16,Viktoria Plzeň,,0.5478155016899109,0.7520544528961182,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
D. Simon,3iuilty0mjw3ukhoxqyito4mi,4xbgquadoen1b303u4hi9nhg9,13,Pardubice,,0.0658051744103431,0.0,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
M. Vydra,a145j0ygpazk4wq1qo8wiamz9,c6fx1460nlkawjgh67sp7a1hd,13,Viktoria Plzeň,,0.0085942409932613,0.0,Pardubice vs Viktoria Plzeň,utrtzwpay1rgqfvy6c6ka38,2025-07-18
