playerName,playerId,contestantId,team_name,label,match_id,date,321
A. Kalik,124myttw2y8hq8rf1t971mfh1,6ouaoxrghzeqpzqk02xn3t4r9,Hajduk Split,Hajduk Split vs Slaven Koprivnica,ajjy8jz6aaq1s16a0ggrdbnro,2024-08-04,0.0858296230435371
A. Kalik,124myttw2y8hq8rf1t971mfh1,6ouaoxrghzeqpzqk02xn3t4r9,Hajduk Split,Hajduk Split vs Varaždin,an2kmy3egyns6fagay21r9638,2024-08-18,0.0
A. Kalik,124myttw2y8hq8rf1t971mfh1,6ouaoxrghzeqpzqk02xn3t4r9,Hajduk Split,Istra 1961 vs Hajduk Split,aol037bw40cqswgiweo93h0yc,2024-08-25,0.0
A. Latković,5jg7vbd98ggggt2c9st5muicq,auws85cw488audeo1rdgbvs2z,Varaždin,Varaždin vs Istra 1961,auwy3ukj4o690ra2mxywj2ql0,2024-09-20,0.1486587226390838
A. Latković,5jg7vbd98ggggt2c9st5muicq,auws85cw488audeo1rdgbvs2z,Varaždin,Šibenik vs Varaždin,arllu5m0rt9mz6tfe7ylxvvh0,2024-09-15,0.0
A. Liber,71eiaf3c37jpcqmcds6kbg4q,ahpwadw516qqa39whahl0o939,Slaven Koprivnica,Varaždin vs Slaven Koprivnica,ao6tj7l35yq1ybre8l5g4eo7o,2024-08-24,0.0
A. Majstorović,9hq2uyvs644x2343owzuhxfbp,1ej3fkeq5d7359enihddsxzae,Rijeka,Varaždin vs Rijeka,akoecm35td2vekcwps1807uhg,2024-08-11,0.061724454164505
A. Matković,2brqv5u308bnnevhaqhxjfmdw,c2it9800m1rcfbyhmwtxnp0vu,Osijek,HNK Gorica vs Osijek,amb7zeh7f0xl8ywn354ppsufo,2024-08-18,0.0
A. Matković,2brqv5u308bnnevhaqhxjfmdw,c2it9800m1rcfbyhmwtxnp0vu,Osijek,Hajduk Split vs Osijek,aqhddbir2svez2m3dg52krj84,2024-08-31,0.0791166648268699
A. Matković,2brqv5u308bnnevhaqhxjfmdw,c2it9800m1rcfbyhmwtxnp0vu,Osijek,Osijek vs Dinamo Zagreb,alkfcof0jpm8iqguld28sez9w,2024-08-11,0.0299295596778392
A. Matković,2brqv5u308bnnevhaqhxjfmdw,c2it9800m1rcfbyhmwtxnp0vu,Osijek,Osijek vs Rijeka,aoygjgiaoqbr1ylbzhdmz2978,2024-08-25,0.0
A. Matković,2brqv5u308bnnevhaqhxjfmdw,c2it9800m1rcfbyhmwtxnp0vu,Osijek,Osijek vs Slaven Koprivnica,asc8sasvjk1rvphx4hdmhusr8,2024-09-15,0.0
A. Matković,2brqv5u308bnnevhaqhxjfmdw,c2it9800m1rcfbyhmwtxnp0vu,Osijek,Osijek vs Šibenik,ahnw6i12k0o8atx7o8difxpg4,2024-08-04,0.0
A. Maurić,1af55z6gocxv178g6ywc8c0lw,4l55eml592p3mmkgaa92v0xbe,Istra 1961,Istra 1961 vs Lokomotiva Zagreb,aryyfun25prxmv0r7edyhuvx0,2024-09-14,0.0224091652780771
A. Pajaziti,cs59s6zf7aff0k36b2hhkvnu2,2lxdu85eno8hnzkzinx44wvjt,HNK Gorica,HNK Gorica vs Rijeka,at321e4a6f678wu1c2vdh62ac,2024-09-14,0.0
A. Sanyang,3pmxeo3dvepq6a1s6dxvjeoh6,6ouaoxrghzeqpzqk02xn3t4r9,Hajduk Split,Hajduk Split vs Slaven Koprivnica,ajjy8jz6aaq1s16a0ggrdbnro,2024-08-04,0.0
A. Sanyang,3pmxeo3dvepq6a1s6dxvjeoh6,6ouaoxrghzeqpzqk02xn3t4r9,Hajduk Split,Lokomotiva Zagreb vs Hajduk Split,akary5qob1v8lln5sr4sgnk7o,2024-08-11,0.039020050317049
A. Smakaj,2hrw7annfsep6pwvfmosllyc4,7nk3gfpmnuay3xe6v58zsvp0y,Lokomotiva Zagreb,Istra 1961 vs Lokomotiva Zagreb,aryyfun25prxmv0r7edyhuvx0,2024-09-14,0.0954902470111846
A. Smakaj,2hrw7annfsep6pwvfmosllyc4,7nk3gfpmnuay3xe6v58zsvp0y,Lokomotiva Zagreb,Lokomotiva Zagreb vs Hajduk Split,akary5qob1v8lln5sr4sgnk7o,2024-08-11,0.0
A. Smakaj,2hrw7annfsep6pwvfmosllyc4,7nk3gfpmnuay3xe6v58zsvp0y,Lokomotiva Zagreb,Rijeka vs Lokomotiva Zagreb,aj3q7ax8vcu2lh2rvr4qdb5lg,2024-08-04,0.0159588437527418
A. Smakaj,2hrw7annfsep6pwvfmosllyc4,7nk3gfpmnuay3xe6v58zsvp0y,Lokomotiva Zagreb,Slaven Koprivnica vs Lokomotiva Zagreb,anfwksiwf0lsulj7visufnp5g,2024-08-17,0.0402913428843021
A. Trajkovski,6m2uqbr8e3v4hcg8r02ee1ec5,6ouaoxrghzeqpzqk02xn3t4r9,Hajduk Split,Hajduk Split vs Osijek,aqhddbir2svez2m3dg52krj84,2024-08-31,0.1985353678464889
A. Trajkovski,6m2uqbr8e3v4hcg8r02ee1ec5,6ouaoxrghzeqpzqk02xn3t4r9,Hajduk Split,Hajduk Split vs Varaždin,an2kmy3egyns6fagay21r9638,2024-08-18,0.0
A. Trajkovski,6m2uqbr8e3v4hcg8r02ee1ec5,6ouaoxrghzeqpzqk02xn3t4r9,Hajduk Split,Lokomotiva Zagreb vs Hajduk Split,akary5qob1v8lln5sr4sgnk7o,2024-08-11,0.0
A. Šuto,4an8xrcoiz0th7347aradjo5w,ahpwadw516qqa39whahl0o939,Slaven Koprivnica,Šibenik vs Slaven Koprivnica,ajxekhe8dchmc0xcrvp5d2xas,2024-08-09,0.0
B. Bogojević,6xfee6dqsjz1p0v3al6o3rtgp,1ej3fkeq5d7359enihddsxzae,Rijeka,HNK Gorica vs Rijeka,at321e4a6f678wu1c2vdh62ac,2024-09-14,0.0665270835161209
