player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,totalLongBalls,goals,label,match_id,date,possLostAll,country,league_name,season
E. Huuhtanen,7oxxp38dxp40lby1kwg4xpn56,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,NaN,NaN,Goalkeeper,Centre,NaN,27,NaN,NaN,NaN,29,5,NaN,3,32,31,90,20,3,15,7,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,10,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,6,FIN,Veikkausliiga,2025
J. Niska,arxu3yjspsjmmobkj92c79ze2,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,7,5,Defender,Left,NaN,33,3,6,4,20,5,3,15,37,22,90,9,4,6,18,8,10,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,3,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,9,FIN,Veikkausliiga,2025
B. Straalman,98u2encce9933qd4y2kukej85,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,4,3,Defender,Left/Centre,NaN,55,NaN,3,NaN,42,3,NaN,13,62,44,90,29,3,5,18,2,4,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,2,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,7,FIN,Veikkausliiga,2025
I. Kangasniemi,d3ctxii8mgrmzgn3qrlp8arkk,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,7,6,Defender,Centre/Right,NaN,43,NaN,4,1,32,2,NaN,12,49,34,82,18,5,4,16,4,7,NaN,2,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,433,7,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,6,FIN,Veikkausliiga,2025
A. Granlund,a9234jafv17dcvbu54expih91,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,1,1,Defender,Right,NaN,24,NaN,1,1,13,1,NaN,12,28,15,70,11,1,3,15,3,5,NaN,NaN,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,5,FIN,Veikkausliiga,2025
B. Ampofo,c90jak72lerrxc3kpo73cupsk,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,5,NaN,Midfielder,Left/Centre,NaN,54,6,5,NaN,23,2,2,32,58,23,90,12,8,6,36,21,24,3,NaN,3,3,2,NaN,2,1,2,1,1,1,NaN,1,1,3,3,NaN,NaN,433,3,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,10,FIN,Veikkausliiga,2025
F. Krebs,d39zrjj1sao1lkkzief35sctl,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,4,1,Midfielder,Centre,NaN,48,NaN,2,8,26,1,NaN,35,58,28,90,22,7,2,47,22,29,NaN,2,3,1,1,1,1,2,3,1,NaN,NaN,1,NaN,NaN,2,2,NaN,NaN,433,7,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,16,FIN,Veikkausliiga,2025
I. Järvinen,bav07h3g8ygnek9u9jhedplh,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,3,1,Midfielder,Centre/Right,NaN,26,1,3,2,9,2,1,17,33,12,70,7,2,4,21,11,15,1,NaN,1,2,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,3,NaN,NaN,433,NaN,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,9,FIN,Veikkausliiga,2025
D. Legbo,524qf48twiwfk14oxmwsxj2tw,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,1,NaN,Striker,Left/Centre,NaN,17,4,7,5,3,NaN,3,14,22,3,85,8,3,NaN,20,9,12,1,NaN,1,NaN,1,1,1,NaN,5,1,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,433,1,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,10,FIN,Veikkausliiga,2025
J. Botué,5fvzbq3mstt7eatkjpodbvpm2,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,10,2,Striker,Centre,NaN,15,6,3,2,5,NaN,1,10,20,5,90,6,1,1,16,8,11,1,1,1,1,NaN,1,NaN,4,12,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,16,FIN,Veikkausliiga,2025
M. Sarr,9618hk1lq7i6see347k7plkyy,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,4,NaN,Striker,Centre/Right,NaN,9,1,NaN,1,2,NaN,NaN,8,14,3,70,1,1,2,13,6,10,1,NaN,1,2,NaN,2,NaN,1,4,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,433,1,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,10,FIN,Veikkausliiga,2025
J. Hämäläinen,53kd57a8pwjno3l6cou3nexn9,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,1,NaN,Substitute,NaN,Defender,9,NaN,NaN,NaN,4,NaN,NaN,5,11,4,8,6,1,1,7,4,4,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,2,FIN,Veikkausliiga,2025
T. Kangasaho,8r2wo4sh46kxmwos8wy8ugdg4,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,NaN,FIN,Veikkausliiga,2025
J. Kekarainen,9wpb7yiz7zdsb7bj70ornyfis,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,NaN,NaN,Substitute,NaN,Midfielder,1,NaN,NaN,1,NaN,NaN,NaN,1,2,NaN,5,1,NaN,NaN,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,1,FIN,Veikkausliiga,2025
S. Saarinen,c0ijcsbmjfnl0ldvkzqthz0iy,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,1,NaN,Substitute,NaN,Defender,14,1,NaN,NaN,5,2,NaN,9,16,6,20,6,1,3,10,8,9,1,NaN,1,1,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,1,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,4,FIN,Veikkausliiga,2025
J. Tauriainen,568l8kl9ejau7hiaos3xwh0tm,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,NaN,FIN,Veikkausliiga,2025
J. Tuominen,50pntfz4g78co2q68kno332z9,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,1,NaN,Substitute,NaN,Attacker,9,NaN,NaN,1,1,NaN,NaN,9,11,1,20,3,NaN,1,11,6,8,1,NaN,1,NaN,NaN,1,NaN,NaN,3,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,433,NaN,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,3,FIN,Veikkausliiga,2025
V. Vehkonen,d2tr2mopsk225739f7xlc12ei,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,NaN,FIN,Veikkausliiga,2025
J. Yli-Kokko,dlxtr9p8d7k733qhpq9qyydey,Inter Turku,8eab5wbcnttsiosd1o8c71gmk,1,NaN,Substitute,NaN,Midfielder,7,2,2,1,1,NaN,1,6,10,1,20,2,2,NaN,10,3,4,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,1,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,6,FIN,Veikkausliiga,2025
J. Kreidl,b6uchs6rc43tlb0qj2tw3xzh1,KuPS,1c7dv8ays675v9kp6a04sd8pq,NaN,NaN,Goalkeeper,Centre,NaN,30,NaN,3,1,26,2,NaN,9,42,28,90,36,8,10,26,3,8,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,32,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,19,FIN,Veikkausliiga,2025
C. Antwi,5irotktf4k5ynobf0zugdom0a,KuPS,1c7dv8ays675v9kp6a04sd8pq,NaN,NaN,Defender,Left,NaN,34,2,2,5,22,6,2,13,40,25,90,12,7,9,19,9,9,2,NaN,2,3,1,4,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4411,7,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,14,FIN,Veikkausliiga,2025
S. Miettinen,dpegzp0t66wtgyc69v4rj6cyc,KuPS,1c7dv8ays675v9kp6a04sd8pq,3,1,Defender,Left/Centre,NaN,42,NaN,5,NaN,37,1,NaN,11,43,37,90,13,2,2,12,3,4,NaN,3,NaN,1,1,NaN,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,2,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,3,FIN,Veikkausliiga,2025
I. Cissé,289f8ysumkm0ilmx2z472cei2,KuPS,1c7dv8ays675v9kp6a04sd8pq,3,NaN,Defender,Centre/Right,NaN,48,1,6,NaN,36,4,NaN,15,51,36,85,18,7,7,18,5,7,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,6,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,4,FIN,Veikkausliiga,2025
S. Savolainen,5skki9qedwo05d1scee0obu1h,KuPS,1c7dv8ays675v9kp6a04sd8pq,7,2,Defender,Right,NaN,25,NaN,5,5,17,1,NaN,9,36,19,90,14,8,2,22,5,12,NaN,3,1,1,NaN,5,NaN,1,4,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,4411,6,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,19,FIN,Veikkausliiga,2025
P. Golubickas,amf54w4ikgkdomjhgs42jmlpm,KuPS,1c7dv8ays675v9kp6a04sd8pq,1,NaN,Midfielder,Left,NaN,13,NaN,1,1,7,NaN,NaN,7,15,7,45,3,2,NaN,9,3,5,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,3,NaN,NaN,4411,1,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,4,FIN,Veikkausliiga,2025
J. Oksanen,aa40go6nrv6mpdny6zdc1jeg9,KuPS,1c7dv8ays675v9kp6a04sd8pq,2,NaN,Midfielder,Left/Centre,NaN,41,NaN,5,6,20,2,NaN,21,43,21,90,10,6,2,29,11,13,2,NaN,2,NaN,3,NaN,3,2,1,NaN,NaN,NaN,NaN,1,NaN,2,2,NaN,NaN,4411,3,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,9,FIN,Veikkausliiga,2025
S. Pasanen,2c6ht1co6sbekan5jd0guvh1w,KuPS,1c7dv8ays675v9kp6a04sd8pq,1,NaN,Midfielder,Centre/Right,NaN,22,1,4,3,15,NaN,1,8,25,15,45,5,1,1,12,2,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,2,NaN,NaN,4411,1,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,5,FIN,Veikkausliiga,2025
M. Toure,9c2ajg42wya1u4lh1eeye2jo4,KuPS,1c7dv8ays675v9kp6a04sd8pq,7,2,Midfielder,Right,NaN,34,4,7,7,14,1,2,20,47,15,90,10,2,3,33,10,19,2,4,2,1,NaN,1,NaN,3,8,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,3,1,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,22,FIN,Veikkausliiga,2025
J. Voutilainen,c11fpnugs2ihyqk07ohha54np,KuPS,1c7dv8ays675v9kp6a04sd8pq,2,NaN,Attacking Midfielder,Centre,NaN,16,1,2,3,7,1,NaN,11,20,9,71,6,4,4,15,4,6,2,NaN,2,2,1,4,1,NaN,1,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,4411,2,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,8,FIN,Veikkausliiga,2025
P. Parzyszek,7ied0n6vz7y6owt4c96apsafp,KuPS,1c7dv8ays675v9kp6a04sd8pq,4,3,Striker,Centre,NaN,14,NaN,6,1,3,NaN,NaN,11,20,3,71,5,3,2,19,5,11,NaN,6,NaN,NaN,NaN,2,NaN,6,6,4,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,1,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,11,FIN,Veikkausliiga,2025
D. Arifi,doxrlp6910n9l5b5zl8ee73ai,KuPS,1c7dv8ays675v9kp6a04sd8pq,3,NaN,Substitute,NaN,Midfielder,24,2,2,1,17,4,1,9,26,17,45,10,2,6,11,5,6,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,1,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,3,FIN,Veikkausliiga,2025
A. Hakala,1p8qp744v6uor8li9wfcwi0dm,KuPS,1c7dv8ays675v9kp6a04sd8pq,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,NaN,FIN,Veikkausliiga,2025
T. Hämäläinen,2eibwkyep3uk1zbe1u1lyo4fe,KuPS,1c7dv8ays675v9kp6a04sd8pq,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,NaN,FIN,Veikkausliiga,2025
J. Luyeye-Lutumba,2yyodldan4gscxb0jjrpkygyy,KuPS,1c7dv8ays675v9kp6a04sd8pq,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,NaN,FIN,Veikkausliiga,2025
A. Lötjönen,3ani6i6zvyyz715jalqfbcvoq,KuPS,1c7dv8ays675v9kp6a04sd8pq,NaN,NaN,Substitute,NaN,Defender,4,NaN,NaN,NaN,4,NaN,NaN,NaN,4,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,NaN,FIN,Veikkausliiga,2025
P. Pennanen,59d5otjevb4zussjofufdg4ph,KuPS,1c7dv8ays675v9kp6a04sd8pq,1,NaN,Substitute,NaN,Midfielder,4,NaN,NaN,NaN,1,NaN,NaN,3,4,1,19,NaN,NaN,NaN,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,NaN,FIN,Veikkausliiga,2025
O. Ruoppi,7z2gs2b8ccchwf0h92hwx8d90,KuPS,1c7dv8ays675v9kp6a04sd8pq,2,NaN,Substitute,NaN,Midfielder,11,NaN,1,3,3,NaN,NaN,9,14,3,45,4,2,1,13,5,8,NaN,NaN,NaN,1,2,1,2,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4411,1,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,5,FIN,Veikkausliiga,2025
A. Sadiku,5t58neiqhud2d4h64owu8fwiy,KuPS,1c7dv8ays675v9kp6a04sd8pq,NaN,NaN,Substitute,NaN,Attacker,1,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,19,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,4411,NaN,1,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,NaN,FIN,Veikkausliiga,2025
S. Seidu,6awkbigmx0xzjawcpaeyn07pw,KuPS,1c7dv8ays675v9kp6a04sd8pq,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,NaN,Inter Turku vs KuPS,6757oy1b1290kunitdyo2kus,2025-10-05,NaN,FIN,Veikkausliiga,2025
O. Virtanen,5h0xmzqj69qpakvv8b3gfin6d,Ilves,2rdnn9p03qrmmv34tyx1nahpa,NaN,NaN,Goalkeeper,Centre,NaN,20,NaN,NaN,NaN,23,4,NaN,1,29,28,90,20,2,10,8,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,343,12,NaN,Ilves vs HJK,ehoib0ip94vvwmt5evd84vpck,2025-04-05,12,FIN,Veikkausliiga,2025
M. Rale,cpxcd9wihjrac0ttpvfzv5kkq,Ilves,2rdnn9p03qrmmv34tyx1nahpa,2,1,Defender,Left/Centre,NaN,54,NaN,NaN,2,36,1,NaN,22,60,36,90,21,12,3,29,9,15,NaN,NaN,NaN,2,NaN,3,NaN,NaN,1,1,NaN,NaN,2,NaN,,NaN,NaN,,,343,2,NaN,Ilves vs HJK,ehoib0ip94vvwmt5evd84vpck,2025-04-05,7,FIN,Veikkausliiga,2025
S. Väisänen,1vt9w739g9cui1qrjhld5jgt1,Ilves,2rdnn9p03qrmmv34tyx1nahpa,3,1,Defender,Centre,NaN,108,NaN,5,1,81,1,NaN,31,112,82,90,35,7,2,35,6,8,NaN,3,NaN,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,343,10,NaN,Ilves vs HJK,ehoib0ip94vvwmt5evd84vpck,2025-04-05,5,FIN,Veikkausliiga,2025
A. Mäenpää,bt9canh10jbb5pms11dzi1j2t,Ilves,2rdnn9p03qrmmv34tyx1nahpa,3,NaN,Defender,Centre/Right,NaN,74,NaN,4,NaN,40,1,NaN,35,79,42,90,24,13,3,39,17,20,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,,,343,3,NaN,Ilves vs HJK,ehoib0ip94vvwmt5evd84vpck,2025-04-05,9,FIN,Veikkausliiga,2025
O. Jukkola,enc30jhvcxxy3c53muws4gbje,Ilves,2rdnn9p03qrmmv34tyx1nahpa,9,1,Midfielder,Left,NaN,28,6,15,7,7,1,3,25,39,11,90,7,3,3,37,13,18,2,1,4,1,NaN,5,NaN,1,2,NaN,NaN,1,NaN,NaN,,1,1,,,343,4,NaN,Ilves vs HJK,ehoib0ip94vvwmt5evd84vpck,2025-04-05,24,FIN,Veikkausliiga,2025
A. Popovitš,74od0bd25ox7cv2sfmebf72s5,Ilves,2rdnn9p03qrmmv34tyx1nahpa,6,2,Midfielder,Left/Centre,NaN,60,2,5,2,27,2,NaN,36,68,30,90,12,5,9,42,12,18,NaN,1,NaN,6,2,NaN,2,NaN,1,1,NaN,1,NaN,NaN,,6,6,,,343,2,NaN,Ilves vs HJK,ehoib0ip94vvwmt5evd84vpck,2025-04-05,12,FIN,Veikkausliiga,2025
J. Veteli,a30y638aa4uo6vudqgrcjvpat,Ilves,2rdnn9p03qrmmv34tyx1nahpa,3,NaN,Midfielder,Centre/Right,NaN,43,NaN,2,3,17,1,NaN,27,46,17,85,15,6,3,30,15,18,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,,1,1,,,343,1,NaN,Ilves vs HJK,ehoib0ip94vvwmt5evd84vpck,2025-04-05,7,FIN,Veikkausliiga,2025
M. Söderbäck,7hr8mxix88otsvgitsv184g0k,Ilves,2rdnn9p03qrmmv34tyx1nahpa,7,NaN,Midfielder,Right,NaN,30,6,11,3,10,NaN,4,21,37,12,73,4,5,4,27,11,15,2,NaN,2,4,NaN,1,NaN,1,6,1,NaN,NaN,NaN,NaN,,NaN,NaN,,,343,1,NaN,Ilves vs HJK,ehoib0ip94vvwmt5evd84vpck,2025-04-05,17,FIN,Veikkausliiga,2025
L. Ala-Myllymäki,87xd8a3n7mtk57za6pcc5l5n9,Ilves,2rdnn9p03qrmmv34tyx1nahpa,3,NaN,Striker,Left/Centre,NaN,8,NaN,1,1,2,NaN,NaN,6,11,2,67,2,4,2,9,6,9,2,NaN,2,NaN,NaN,NaN,NaN,2,3,1,1,2,NaN,NaN,,NaN,NaN,,,343,1,1,Ilves vs HJK,ehoib0ip94vvwmt5evd84vpck,2025-04-05,6,FIN,Veikkausliiga,2025
T. Hytönen,7wysiv77u3wt6pk31uzzl7dre,Ilves,2rdnn9p03qrmmv34tyx1nahpa,3,2,Striker,Centre,NaN,7,NaN,1,3,2,NaN,NaN,6,10,2,67,4,2,1,11,6,9,NaN,1,NaN,NaN,NaN,2,NaN,1,3,1,NaN,1,NaN,NaN,,1,1,,,343,1,NaN,Ilves vs HJK,ehoib0ip94vvwmt5evd84vpck,2025-04-05,5,FIN,Veikkausliiga,2025
M. Stjopin,8r3xgvgtysw3a026rrhebyxre,Ilves,2rdnn9p03qrmmv34tyx1nahpa,3,NaN,Striker,Centre/Right,NaN,26,1,1,2,7,NaN,NaN,21,32,8,85,2,NaN,1,27,11,16,NaN,NaN,NaN,1,1,1,1,2,1,1,NaN,NaN,NaN,NaN,,2,2,,,343,1,NaN,Ilves vs HJK,ehoib0ip94vvwmt5evd84vpck,2025-04-05,10,FIN,Veikkausliiga,2025
A. Akinyemi,dprt62xpys5habrdk1kg6sbu1,Ilves,2rdnn9p03qrmmv34tyx1nahpa,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,343,NaN,NaN,Ilves vs HJK,ehoib0ip94vvwmt5evd84vpck,2025-04-05,NaN,FIN,Veikkausliiga,2025
F. Aspegren,cayn625x26mewt9gp2xrmh4ut,Ilves,2rdnn9p03qrmmv34tyx1nahpa,1,1,Substitute,NaN,Defender,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,2,1,5,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,343,NaN,NaN,Ilves vs HJK,ehoib0ip94vvwmt5evd84vpck,2025-04-05,3,FIN,Veikkausliiga,2025
J. Kanga,5msckfem6wvr8h2egmxqgn5zo,Ilves,2rdnn9p03qrmmv34tyx1nahpa,NaN,NaN,Substitute,NaN,Attacker,2,NaN,NaN,1,1,1,NaN,1,5,1,5,1,NaN,1,4,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,343,NaN,NaN,Ilves vs HJK,ehoib0ip94vvwmt5evd84vpck,2025-04-05,3,FIN,Veikkausliiga,2025
