team_name,contestantId,match_id,periodId,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type,set_piece_team,event_time
Haka,5qxgilg61hlwxzfpdn2nhcayd,ejttfam7jp8re7ornadm9gg0k,1,2796417761,41,15,3,35,1,88.9,60.7,S. Lindholm,14.0,4.0,NaN,NaN,Haka vs Gnistan,2025-04-05,NaN,NaN,NaN,0.011043783277273178,0.03854788839817047,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,,true,NaN,,NaN,NaN,NaN,NaN,4.0,0.011043783277273178,,,draw,215,7,corner,,215
Gnistan,3cbke8cbou2ms925872vk6dwx,ejttfam7jp8re7ornadm9gg0k,1,2796457605,369,13,46,7,1,89.8,28.2,J. Raitala,177.0,109.0,NaN,NaN,Haka vs Gnistan,2025-04-05,NaN,NaN,NaN,0.051979824900627136,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,,true,NaN,,NaN,NaN,NaN,NaN,2.0,0.051979824900627136,,,Haka,2767,13,corner,,2767
Haka,5qxgilg61hlwxzfpdn2nhcayd,ejttfam7jp8re7ornadm9gg0k,2,2796476073,491,15,49,13,1,89.1,13.8,E. Mömmö,191.0,120.0,NaN,NaN,Haka vs Gnistan,2025-04-05,NaN,NaN,NaN,0.03717394545674324,0.037085290998220444,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.03717394545674324,,,Haka,2953,1,freekick_shot,5qxgilg61hlwxzfpdn2nhcayd,2953
Gnistan,3cbke8cbou2ms925872vk6dwx,ejttfam7jp8re7ornadm9gg0k,2,2796479665,450,13,52,21,1,76.6,65.6,R. Eremenko,202.0,127.0,NaN,NaN,Haka vs Gnistan,2025-04-05,NaN,NaN,NaN,0.016335109248757362,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.016335109248757362,,,Haka,3141,5,corner,,3141
Gnistan,3cbke8cbou2ms925872vk6dwx,ejttfam7jp8re7ornadm9gg0k,2,2796483331,482,16,55,16,1,92.3,53.6,J. Latonen,214.0,135.0,NaN,NaN,Haka vs Gnistan,2025-04-05,NaN,NaN,NaN,0.07651391625404358,0.753045380115509,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,,true,NaN,,NaN,NaN,NaN,NaN,2.0,0.07651391625404358,,,Haka,3316,4,corner,,3316
Gnistan,3cbke8cbou2ms925872vk6dwx,ejttfam7jp8re7ornadm9gg0k,2,2796494639,565,13,67,31,1,77.4,73.8,J. Latonen,250.0,159.0,NaN,NaN,Haka vs Gnistan,2025-04-05,NaN,NaN,NaN,0.03617269545793533,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.03617269545793533,,,draw,4051,1,freekick_shot,3cbke8cbou2ms925872vk6dwx,4051
Gnistan,3cbke8cbou2ms925872vk6dwx,ejttfam7jp8re7ornadm9gg0k,2,2796501633,610,13,75,59,1,78.9,36.0,R. Eremenko,271.0,171.0,NaN,NaN,Haka vs Gnistan,2025-04-05,NaN,NaN,NaN,0.022554920986294746,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.022554920986294746,,,Haka,4559,3,corner,,4559
Haka,5qxgilg61hlwxzfpdn2nhcayd,ejttfam7jp8re7ornadm9gg0k,2,2796511899,806,13,86,6,1,92.4,49.3,J. Akintunde,299.0,184.0,NaN,NaN,Haka vs Gnistan,2025-04-05,NaN,NaN,NaN,0.09782160818576813,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,,true,NaN,,NaN,NaN,NaN,NaN,5.0,0.09782160818576813,,,Haka,5166,4,corner,,5166
Gnistan,3cbke8cbou2ms925872vk6dwx,ejttfam7jp8re7ornadm9gg0k,2,2796513729,691,15,87,53,1,95.7,55.4,T. Väyrynen,308.0,191.0,NaN,NaN,Haka vs Gnistan,2025-04-05,NaN,NaN,NaN,0.14710254967212677,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,,true,NaN,,NaN,NaN,NaN,NaN,3.0,0.14710254967212677,,,Haka,5273,4,corner,,5273
Gnistan,3cbke8cbou2ms925872vk6dwx,ejttfam7jp8re7ornadm9gg0k,2,2796521825,726,13,98,2,1,91.2,46.2,D. Hafstad,322.0,199.0,NaN,NaN,Haka vs Gnistan,2025-04-05,NaN,NaN,NaN,0.06698089838027954,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,nan,,,true,NaN,,NaN,NaN,NaN,NaN,3.0,0.06698089838027954,,,Haka,5882,2,corner,,5882
