playerName,team_name,label,possessionValue.pvValue,possessionValue.pvAdded
A. Ba Loua,Lech Poznań,Cracovia vs Lech Poznań,0.5691319,0.09943819999999999
A. Ba Loua,Lech Poznań,Korona Kielce vs Lech Poznań,0.089405,-0.022920999999999997
A. Ba Loua,Lech Poznań,Lech Poznań vs Cracovia,0.4682874,0.2607087
A. Ba Loua,Lech Poznań,Lech Poznań vs Górnik Zabrze,0.3808076,0.1741334
A. Ba Loua,Lech Poznań,Lech Poznań vs Jagiellonia Białystok,0.2645558,0.06576780000000002
A. Ba Loua,Lech Poznań,Lech Poznań vs Korona Kielce,0.0669296,-0.0374852369
A. Ba Loua,Lech Poznań,Lech Poznań vs Legia Warszawa,0.09351670000000001,0.039383800000000004
A. Ba Loua,Lech Poznań,Lech Poznań vs Pogoń Szczecin,0.6555599999999999,0.4427848
A. Ba Loua,Lech Poznań,Lech Poznań vs Puszcza Niepołomice,0.367926,0.18748150000000002
A. Ba Loua,Lech Poznań,Lech Poznań vs Raków Częstochowa,0.1169432,0.1136723
A. Ba Loua,Lech Poznań,Lech Poznań vs Ruch Chorzów,0.5657778,0.03280910000000001
A. Ba Loua,Lech Poznań,Lech Poznań vs Warta Poznań,0.45085739999999996,0.1058881
A. Ba Loua,Lech Poznań,Lech Poznań vs Widzew Łódź,0.4348569,0.2581376
A. Ba Loua,Lech Poznań,Lech Poznań vs Zagłębie Lubin,0.3458176,0.21873209999999998
A. Ba Loua,Lech Poznań,Lech Poznań vs ŁKS Łódź,0.5717645,0.21840969999999998
A. Ba Loua,Lech Poznań,Lech Poznań vs Śląsk Wrocław,0.1766152,-0.014236599999999999
A. Ba Loua,Lech Poznań,Legia Warszawa vs Lech Poznań,0.1026296,-0.039628800000000006
A. Ba Loua,Lech Poznań,Piast Gliwice vs Lech Poznań,0.4137674,0.2653972926
A. Ba Loua,Lech Poznań,Pogoń Szczecin vs Lech Poznań,0.510425,0.17657340000000002
A. Ba Loua,Lech Poznań,Puszcza Niepołomice vs Lech Poznań,0.1248858,0.0501541844
A. Ba Loua,Lech Poznań,Raków Częstochowa vs Lech Poznań,0.5280785,0.22243990000000002
A. Ba Loua,Lech Poznań,Ruch Chorzów vs Lech Poznań,0.467746,0.3864881
A. Ba Loua,Lech Poznań,Stal Mielec vs Lech Poznań,0.5180578,0.130893
A. Ba Loua,Lech Poznań,Warta Poznań vs Lech Poznań,0.14374610000000002,0.082382
A. Ba Loua,Lech Poznań,Śląsk Wrocław vs Lech Poznań,0.6458642,0.2248129
A. Bobek,ŁKS Łódź,Górnik Zabrze vs ŁKS Łódź,0.0138295,-0.00045390879999999994
A. Bobek,ŁKS Łódź,Jagiellonia Białystok vs ŁKS Łódź,0.0188493,-0.0013837000000000003
A. Bobek,ŁKS Łódź,Lech Poznań vs ŁKS Łódź,0.027431999999999998,-0.0008547000000000001
A. Bobek,ŁKS Łódź,Legia Warszawa vs ŁKS Łódź,0.0392071,0.0220528
A. Bobek,ŁKS Łódź,Piast Gliwice vs ŁKS Łódź,0.0312621,0.0097793003
A. Bobek,ŁKS Łódź,Pogoń Szczecin vs ŁKS Łódź,0.0094397,-0.0006351999999999999
A. Bobek,ŁKS Łódź,Puszcza Niepołomice vs ŁKS Łódź,0.0550039,-0.0023801
A. Bobek,ŁKS Łódź,Raków Częstochowa vs ŁKS Łódź,0.0342816,0.006128000000000001
A. Bobek,ŁKS Łódź,Ruch Chorzów vs ŁKS Łódź,0.036617199999999996,0.014217200000000001
A. Bobek,ŁKS Łódź,Stal Mielec vs ŁKS Łódź,0.0209908,0.0050907
A. Bobek,ŁKS Łódź,Warta Poznań vs ŁKS Łódź,0.034441400000000004,0.0125023
A. Bobek,ŁKS Łódź,Widzew Łódź vs ŁKS Łódź,0.0382047,0.017469
A. Bobek,ŁKS Łódź,Zagłębie Lubin vs ŁKS Łódź,0.0277676,0.01163384
A. Bobek,ŁKS Łódź,ŁKS Łódź vs Cracovia,0.0237462,0.0128401
A. Bobek,ŁKS Łódź,ŁKS Łódź vs Górnik Zabrze,0.0101128,-0.0008146
A. Bobek,ŁKS Łódź,ŁKS Łódź vs Jagiellonia Białystok,0.0247905,0.0015886000000000001
A. Bobek,ŁKS Łódź,ŁKS Łódź vs Korona Kielce,0.049882,0.014813
A. Bobek,ŁKS Łódź,ŁKS Łódź vs Legia Warszawa,0.0493672,0.006294999999999999
A. Bobek,ŁKS Łódź,ŁKS Łódź vs Piast Gliwice,0.0323394,0.0114928
A. Bobek,ŁKS Łódź,ŁKS Łódź vs Pogoń Szczecin,0.0402039,0.0139212
A. Bobek,ŁKS Łódź,ŁKS Łódź vs Puszcza Niepołomice,0.0591009,-7.789980000000004e-05
A. Bobek,ŁKS Łódź,ŁKS Łódź vs Raków Częstochowa,0.024347399999999998,0.0045622
A. Bobek,ŁKS Łódź,ŁKS Łódź vs Ruch Chorzów,0.043518799999999996,0.0074871
A. Bobek,ŁKS Łódź,ŁKS Łódź vs Warta Poznań,0.024087900000000002,0.0019567
A. Bobek,ŁKS Łódź,ŁKS Łódź vs Widzew Łódź,0.044003,0.009714500000000001
A. Bobek,ŁKS Łódź,ŁKS Łódź vs Zagłębie Lubin,0.0504395,0.025020399999999998
A. Bobek,ŁKS Łódź,ŁKS Łódź vs Śląsk Wrocław,0.0159393,-0.0042225152
A. Cetnar,Stal Mielec,ŁKS Łódź vs Stal Mielec,0.1257969,0.1174786
A. Cigaņiks,Widzew Łódź,Cracovia vs Widzew Łódź,0.4206151,0.1722401
A. Cigaņiks,Widzew Łódź,Górnik Zabrze vs Widzew Łódź,0.072543,-0.0204052
A. Cigaņiks,Widzew Łódź,Jagiellonia Białystok vs Widzew Łódź,0.2030274,0.1336861
A. Cigaņiks,Widzew Łódź,Korona Kielce vs Widzew Łódź,0.0388507,0.0147978
A. Cigaņiks,Widzew Łódź,Lech Poznań vs Widzew Łódź,0.0158704,0.0107244
