playerName,team_name,label,date,318.0
A. Beck,Kolding,Frem vs Kolding,2024-10-29,0.26813981000000003
A. Beck,Kolding,Kolding vs København,2024-12-07,0.06413897
A. Beck,Kolding,København vs Kolding,2024-12-15,0.10455242000000001
A. Beck,Viborg,København vs Viborg,2025-05-08,0.02112261
A. Beck,Viborg,Viborg vs København,2025-05-01,0.014928289999999999
A. Bruus,AaB,AaB vs Silkeborg,2024-12-16,0.00929633
A. Bruus,AaB,Esbjerg vs AaB,2024-10-30,0.00339087
A. Bruus,AaB,Silkeborg vs AaB,2024-12-08,0.00646724
A. Buksa,Midtjylland,Brøndby vs Midtjylland,2024-10-31,0.0319663
A. Busch,Silkeborg,København vs Silkeborg,2025-05-29,0.00050908
A. Chiakha,København,Kolding vs København,2024-12-07,0.0017985
A. Chiakha,København,København vs Kolding,2024-12-15,0.03190367
A. Chiakha,København,Viborg vs København,2025-05-01,0.00021831
A. Cornelius,København,HB Køge vs København,2024-09-26,0.0
A. Cornelius,København,Kolding vs København,2024-12-07,0.01049689
A. Cornelius,København,København vs Kolding,2024-12-15,0.0270744
A. Cornelius,København,København vs Viborg,2025-05-08,0.00347873
A. Cornelius,København,SønderjyskE vs København,2024-10-30,0.01095867
A. Cornelius,København,Sønderjyske vs København,2024-10-30,0.01095867
A. Cornelius,København,Viborg vs København,2025-05-01,0.00687535
A. Djebou,Frem,Frem vs Kolding,2024-10-29,0.15203761
A. Ementa,Viborg,Brabrand vs Viborg,2024-12-08,0.16389931
A. Ementa,Viborg,København vs Viborg,2025-05-08,0.06794306
A. Ementa,Viborg,Næsby vs Viborg,2024-10-31,0.47090103
A. Ementa,Viborg,Viborg vs Brabrand,2024-12-13,0.42888862
A. Ementa,Viborg,Viborg vs København,2025-05-01,0.00913127
A. Jasson,AaB,AaB vs Silkeborg,2024-12-16,0.04912969
A. Jasson,AaB,Esbjerg vs AaB,2024-10-30,0.04670156
A. Justinussen,Hillerød,Hillerød vs Midtjylland,2024-09-17,0.08595494
A. Kappenberger,Hillerød,Hillerød vs Midtjylland,2024-09-17,0.00040046
A. Klynge,Silkeborg,Brøndby vs Silkeborg,2025-04-30,0.32298126
A. Klynge,Silkeborg,København vs Silkeborg,2025-05-29,0.22331032
A. Klynge,Silkeborg,Silkeborg vs Brøndby,2025-05-07,0.14740479
A. Lausen,Esbjerg,Esbjerg vs AaB,2024-10-30,0.11462088999999999
A. Leifsson,Kolding,Frem vs Kolding,2024-10-29,0.01138119
A. Leifsson,Kolding,Kolding vs København,2024-12-07,0.00283304
A. Leifsson,Kolding,København vs Kolding,2024-12-15,0.00177397
A. Lyng,SønderjyskE,SønderjyskE vs København,2024-10-30,0.10134692000000001
