team_name,contestantId,match_id,periodId,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type,set_piece_team,event_time
Midtjylland,59as3grjvj19voay31j3yfgni,4rx947n297aaw2c2aiz8sir6c,1,2721815061,211,15,17,39,1,81.6,47.9,K. Askildsen,61.0,43.0,NaN,NaN,Hillerød vs Midtjylland,2024-09-17,NaN,NaN,NaN,0.09343135356903076,0.0,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,none,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3.0,0.09343135356903076,,,draw,1059,7,throw_in,,1059
Midtjylland,59as3grjvj19voay31j3yfgni,4rx947n297aaw2c2aiz8sir6c,1,2721815677,229,15,20,48,1,85.9,62.0,K. Askildsen,69.0,45.0,NaN,NaN,Hillerød vs Midtjylland,2024-09-17,NaN,NaN,NaN,0.02789304219186306,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,4.0,0.02789304219186306,,,Midtjylland,1248,6,corner,,1248
Hillerød,aqtkb4mgrz8c6iqfufj6qjbv9,4rx947n297aaw2c2aiz8sir6c,1,2721820881,393,13,45,5,1,91.4,61.2,M. Etim,156.0,102.0,NaN,NaN,Hillerød vs Midtjylland,2024-09-17,NaN,NaN,NaN,0.10039529949426651,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,,true,NaN,NaN,,NaN,NaN,NaN,NaN,5.0,0.10039529949426651,,,Midtjylland,2705,8,freekick,,2705
Midtjylland,59as3grjvj19voay31j3yfgni,4rx947n297aaw2c2aiz8sir6c,2,2721828727,656,15,64,33,1,73.3,61.2,V. Byskov,218.0,144.0,NaN,NaN,Hillerød vs Midtjylland,2024-09-17,NaN,NaN,NaN,0.050396427512168884,0.43008852005004883,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,,NaN,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.050396427512168884,,,Midtjylland,3873,1,freekick_shot,59as3grjvj19voay31j3yfgni,3873
Brøndby,9qsmopgutr7ut5g6workk8w4i,4qhhn0l0m3fxep9faxbxmi2ac,2,2725820255,751,13,63,20,1,95.0,54.6,M. Kvistgaarden,166.0,119.0,NaN,NaN,Vendsyssel vs Brøndby,2024-09-25,NaN,NaN,NaN,0.1423582285642624,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,,,true,,,NaN,NaN,NaN,NaN,4.0,0.1423582285642624,,,Brøndby,3800,3,corner,,3800
HB Køge,8cfkisxf1fkxdqtt6tx1tup48,4qu8pd246dq9uv8f6smdkeql0,1,2726093823,24,13,2,30,1,93.2,51.5,H. Bonnesen,9.0,6.0,1.0,NaN,HB Køge vs København,2024-09-26,NaN,NaN,NaN,0.1315261721611023,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,5.0,0.1315261721611023,,,draw,150,4,corner,,150
HB Køge,8cfkisxf1fkxdqtt6tx1tup48,4qu8pd246dq9uv8f6smdkeql0,1,2726093841,25,13,2,30,1,98.0,57.9,J. Arias,10.0,6.0,NaN,NaN,HB Køge vs København,2024-09-26,NaN,NaN,NaN,0.14706213772296906,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,0.0,0.14706213772296906,,,draw,150,5,corner,,150
København,b3r6d8ydtmtjckam6pku9y400,4qu8pd246dq9uv8f6smdkeql0,1,2726094791,73,15,4,27,1,95.9,33.3,Robert Silva,16.0,7.0,NaN,NaN,HB Køge vs København,2024-09-26,NaN,NaN,NaN,0.059700947254896164,0.11118552088737488,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,,,NaN,NaN,,NaN,NaN,NaN,NaN,5.0,0.059700947254896164,,,draw,267,5,throw_in,,267
København,b3r6d8ydtmtjckam6pku9y400,4qu8pd246dq9uv8f6smdkeql0,1,2726094907,77,13,4,54,1,92.6,42.2,K. Diks,17.0,7.0,NaN,NaN,HB Køge vs København,2024-09-26,NaN,NaN,NaN,0.04313503950834274,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,4.0,0.04313503950834274,,,draw,294,4,corner,,294
København,b3r6d8ydtmtjckam6pku9y400,4qu8pd246dq9uv8f6smdkeql0,1,2726108571,445,15,35,20,1,91.5,54.6,G. Onugkha,112.0,79.0,NaN,NaN,HB Køge vs København,2024-09-26,NaN,NaN,NaN,0.07953567802906036,0.0,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,none,,,true,NaN,,NaN,NaN,NaN,NaN,4.0,0.07953567802906036,,,draw,2120,3,corner,,2120
