player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name
R. Lauritsen,bmkq3hz1z7lsji7wgr3j8978p,Brøndby,9qsmopgutr7ut5g6workk8w4i,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,NaN,DNK,DBU_Pokalen
K. Tshiembe,cft1n7qn5juaedelpvqwo2f3d,Brøndby,9qsmopgutr7ut5g6workk8w4i,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,NaN,DNK,DBU_Pokalen
J. Vanlerberghe,56sjqxlsf5iitgww0hogez8ph,Brøndby,9qsmopgutr7ut5g6workk8w4i,2,2,Substitute,NaN,Defender,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,5,1,1,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,1,DNK,DBU_Pokalen
J. Hansen,1h31bvtbae4q0edlp0u672hn9,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Goalkeeper,Centre,NaN,17,NaN,2,NaN,17,3,NaN,3,21,18,90,16,4,9,8,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,7,DNK,DBU_Pokalen
E. Kahl,cgkvw4q8ddcjl0po181upzwx6,AGF,5rz9enoyknpg8ji78za5b82p0,4,1,Defender,Left/Centre,NaN,52,2,4,7,26,NaN,2,27,62,28,90,29,13,3,40,10,17,NaN,1,NaN,3,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,16,DNK,DBU_Pokalen
F. Tingager,6my7s0ezr6jldotm1w6nk7b9x,AGF,5rz9enoyknpg8ji78za5b82p0,6,4,Defender,Centre,NaN,71,1,7,1,47,4,1,25,79,49,90,21,8,5,32,9,13,NaN,5,NaN,1,NaN,1,NaN,NaN,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,11,DNK,DBU_Pokalen
H. Dalsgaard,e9lrzsiy94y46h62rnawi3sgl,AGF,5rz9enoyknpg8ji78za5b82p0,4,1,Defender,Centre/Right,NaN,33,NaN,5,5,24,NaN,NaN,10,43,24,63,20,7,1,21,4,10,1,NaN,1,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,16,DNK,DBU_Pokalen
G. Links,4vmgmzg2004twoc39sk7zkzqh,AGF,5rz9enoyknpg8ji78za5b82p0,4,1,Midfielder,Left,NaN,34,3,6,12,9,2,1,33,40,9,90,10,4,2,45,19,24,4,NaN,4,NaN,NaN,7,NaN,2,5,2,NaN,NaN,3,1,NaN,NaN,NaN,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,14,DNK,DBU_Pokalen
M. Madsen,43q9ytkbmtk5y3tgv77v7pmg9,AGF,5rz9enoyknpg8ji78za5b82p0,5,3,Midfielder,Left/Centre,NaN,28,1,4,2,14,1,NaN,17,32,14,90,4,NaN,1,23,6,9,1,NaN,1,NaN,1,2,1,NaN,6,1,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,10,DNK,DBU_Pokalen
K. Arnstad,7je01bs3a4q6c2gd02ee6da3u,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Midfielder,Centre,NaN,37,1,4,1,21,2,1,17,42,23,63,12,3,6,20,5,7,1,NaN,1,4,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,5,DNK,DBU_Pokalen
M. Anderson,61sojkdsmaz9hbwaskt4rws15,AGF,5rz9enoyknpg8ji78za5b82p0,4,1,Midfielder,Centre/Right,NaN,20,2,NaN,2,8,1,NaN,12,23,9,75,5,1,2,16,5,7,1,NaN,1,1,NaN,2,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,11,DNK,DBU_Pokalen
F. Beijmo,aswmi1pnkzkvkexp8ngief6j9,AGF,5rz9enoyknpg8ji78za5b82p0,1,NaN,Midfielder,Right,NaN,21,2,2,3,11,2,1,11,27,12,63,10,6,4,20,4,8,1,1,1,1,NaN,3,NaN,1,1,1,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,13,DNK,DBU_Pokalen
P. Mortensen,3sadup8mjwu4dc96wz6lmixn9,AGF,5rz9enoyknpg8ji78za5b82p0,2,1,Striker,Left/Centre,NaN,6,NaN,4,NaN,2,NaN,NaN,6,7,2,90,2,NaN,NaN,7,2,3,NaN,3,NaN,NaN,NaN,NaN,NaN,1,5,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352,1,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,3,DNK,DBU_Pokalen
T. Bech,3uytpqx0e0jr6zgbfl1znsm7e,AGF,5rz9enoyknpg8ji78za5b82p0,4,1,Striker,Centre/Right,NaN,17,2,1,3,8,NaN,1,10,19,8,75,3,5,4,13,7,9,NaN,NaN,NaN,NaN,NaN,2,NaN,3,1,1,NaN,4,1,NaN,NaN,1,1,1,1,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,4,DNK,DBU_Pokalen
M. Akoto,654obqy73ov2t5800r2woo6w9,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,NaN,DNK,DBU_Pokalen
J. Andersen,3gemcjqban843su9c9y5l2sk4,AGF,5rz9enoyknpg8ji78za5b82p0,2,2,Substitute,NaN,Defender,13,NaN,1,2,3,NaN,NaN,10,13,3,27,4,3,3,11,7,7,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,3,DNK,DBU_Pokalen
T. Bach,5lssweodhkyifhj333v6f6r6c,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,NaN,DNK,DBU_Pokalen
Y. Badji,bz77hr28a1yskifpuvzu8smsq,AGF,5rz9enoyknpg8ji78za5b82p0,2,1,Substitute,NaN,Attacker,2,NaN,2,NaN,1,NaN,NaN,1,4,1,15,NaN,NaN,NaN,3,1,3,NaN,2,1,NaN,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,3,DNK,DBU_Pokalen
F. Brandhof,ca1b5707pdpx0ucug40ggnahh,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,NaN,DNK,DBU_Pokalen
M. Duelund,5qvy65ckiigykkowpyco05zv9,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Substitute,NaN,Midfielder,4,NaN,1,1,NaN,NaN,NaN,4,5,NaN,15,1,NaN,NaN,6,2,3,NaN,NaN,NaN,NaN,NaN,1,NaN,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352,1,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,2,DNK,DBU_Pokalen
T. Mølgaard,8xrco8qhcvplvc3wmcschoi22,AGF,5rz9enoyknpg8ji78za5b82p0,1,NaN,Substitute,NaN,Defender,21,NaN,1,1,11,2,NaN,10,24,12,27,6,3,2,13,5,5,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,4,DNK,DBU_Pokalen
M. Power,6jgd09iosfe5mn3tputmjx2ad,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Substitute,NaN,Midfielder,16,NaN,1,4,3,NaN,NaN,14,18,3,27,9,5,2,17,7,9,NaN,NaN,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,4,DNK,DBU_Pokalen
K. Klaesson,9trvbmdwo8fkndwjz9mr1bfmx,AGF,5rz9enoyknpg8ji78za5b82p0,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352,NaN,Brøndby vs AGF,bf6gv9dhzmq6dnb7356ja9e6s,2024-12-15,NaN,DNK,DBU_Pokalen
V. Müller,a2l4ep71txn2edtjjcgewai5m,AaB,36g6ifzjliec1jqnbtf7yesme,NaN,NaN,Goalkeeper,Centre,NaN,25,NaN,1,NaN,26,2,NaN,3,27,27,90,15,1,6,5,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Silkeborg,bgcn6hsj5b8q7orlur0c5lc7o,2024-12-16,3,DNK,DBU_Pokalen
A. Bruus,dj2f6zk2cd8u9lt6odoei9cdl,AaB,36g6ifzjliec1jqnbtf7yesme,2,NaN,Defender,Left,NaN,18,NaN,NaN,1,8,1,NaN,10,26,11,45,8,5,5,15,5,7,1,NaN,1,3,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,433,NaN,AaB vs Silkeborg,bgcn6hsj5b8q7orlur0c5lc7o,2024-12-16,13,DNK,DBU_Pokalen
B. Pudel,8vi3l756ez0e96k7muvg4ekbu,AaB,36g6ifzjliec1jqnbtf7yesme,4,4,Defender,Left/Centre,NaN,42,NaN,2,1,31,2,NaN,12,48,32,66,13,5,3,17,1,5,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Silkeborg,bgcn6hsj5b8q7orlur0c5lc7o,2024-12-16,6,DNK,DBU_Pokalen
L. Kramer,7yst1mucy7jynmpzu1thox2i,AaB,36g6ifzjliec1jqnbtf7yesme,2,NaN,Defender,Centre/Right,NaN,63,NaN,1,2,36,2,NaN,31,68,37,82,23,7,5,35,7,10,1,1,1,3,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Silkeborg,bgcn6hsj5b8q7orlur0c5lc7o,2024-12-16,5,DNK,DBU_Pokalen
K. Jørgensen,de0dokhb6u6hts2hu5aupgiga,AaB,36g6ifzjliec1jqnbtf7yesme,3,NaN,Defender,Right,NaN,41,1,2,6,20,2,NaN,24,47,23,90,12,10,4,29,15,17,2,1,2,2,NaN,2,NaN,NaN,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Silkeborg,bgcn6hsj5b8q7orlur0c5lc7o,2024-12-16,14,DNK,DBU_Pokalen
M. Widell,3q4tnk1z46lop4rbdpjtfoc2c,AaB,36g6ifzjliec1jqnbtf7yesme,9,1,Midfielder,Left/Centre,NaN,33,9,12,10,6,NaN,5,30,40,7,90,17,8,7,40,20,26,1,NaN,2,5,NaN,1,NaN,5,4,3,NaN,2,NaN,NaN,NaN,1,1,NaN,NaN,433,NaN,AaB vs Silkeborg,bgcn6hsj5b8q7orlur0c5lc7o,2024-12-16,18,DNK,DBU_Pokalen
M. Jiménez,8mkrj5bnkyhx8kutc4656cy96,AaB,36g6ifzjliec1jqnbtf7yesme,4,1,Midfielder,Centre,NaN,40,NaN,10,5,22,1,NaN,19,45,22,82,9,NaN,5,28,8,11,1,3,1,2,4,2,4,1,NaN,NaN,NaN,2,NaN,NaN,NaN,2,2,NaN,NaN,433,NaN,AaB vs Silkeborg,bgcn6hsj5b8q7orlur0c5lc7o,2024-12-16,10,DNK,DBU_Pokalen
M. Bomholt,ejixz16616b7krftxyzv9yiac,AaB,36g6ifzjliec1jqnbtf7yesme,10,NaN,Midfielder,Centre/Right,NaN,20,6,6,1,4,1,3,16,25,5,90,7,4,5,20,8,12,1,NaN,2,3,NaN,NaN,NaN,NaN,2,NaN,1,1,NaN,2,1,NaN,NaN,NaN,NaN,433,NaN,AaB vs Silkeborg,bgcn6hsj5b8q7orlur0c5lc7o,2024-12-16,13,DNK,DBU_Pokalen
M. Jørgensen,1arzd8hqj73byhduozscqz5uy,AaB,36g6ifzjliec1jqnbtf7yesme,2,NaN,Striker,Left/Centre,NaN,22,1,1,3,4,NaN,NaN,19,31,4,90,4,1,2,30,10,18,1,1,1,2,NaN,2,NaN,2,9,2,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,433,1,AaB vs Silkeborg,bgcn6hsj5b8q7orlur0c5lc7o,2024-12-16,15,DNK,DBU_Pokalen
O. Ross,5lz41celw55rz3zh8pohclw5w,AaB,36g6ifzjliec1jqnbtf7yesme,3,1,Striker,Centre,NaN,18,2,6,2,6,NaN,1,15,21,6,90,7,3,2,18,9,11,NaN,2,NaN,2,NaN,NaN,NaN,2,5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Silkeborg,bgcn6hsj5b8q7orlur0c5lc7o,2024-12-16,9,DNK,DBU_Pokalen
J. Adedeji,4sgxth7onhb5mu29bgyupby3u,AaB,36g6ifzjliec1jqnbtf7yesme,6,2,Striker,Centre/Right,NaN,10,2,9,1,2,1,2,8,12,2,66,1,NaN,4,11,7,8,NaN,NaN,NaN,1,NaN,1,NaN,1,2,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Silkeborg,bgcn6hsj5b8q7orlur0c5lc7o,2024-12-16,10,DNK,DBU_Pokalen
Diego Caballo,974s3rwvb2ls1k1no4hlaz8ph,AaB,36g6ifzjliec1jqnbtf7yesme,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Silkeborg,bgcn6hsj5b8q7orlur0c5lc7o,2024-12-16,NaN,DNK,DBU_Pokalen
