player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name
A. Sigurpálsson,25ytwmg2c5xcqp5ta12oznm22,Víkingur Reykjavík,7gmdb4hmtrz199zv9r66qy9qp,4,2,Striker,Centre/Right,NaN,11,1,6,4,4,NaN,NaN,8,14,5,71,3,NaN,1,11,3,5,NaN,1,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,7,ISL,Besta_deild
V. Andrason,bgs7djau45zhzknsqvom3wycp,Víkingur Reykjavík,7gmdb4hmtrz199zv9r66qy9qp,1,1,Substitute,NaN,Midfielder,13,NaN,NaN,NaN,12,NaN,NaN,1,14,12,18,5,1,2,2,NaN,1,NaN,NaN,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,1,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,2,ISL,Besta_deild
P. Arinbjörnsson,dz7dxc3tnt5k8zcud0braoaqy,Víkingur Reykjavík,7gmdb4hmtrz199zv9r66qy9qp,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,NaN,ISL,Besta_deild
D. Atlason,dpcd6869zffk9ykjvz19eq02d,Víkingur Reykjavík,7gmdb4hmtrz199zv9r66qy9qp,NaN,NaN,Substitute,NaN,Defender,4,NaN,1,1,2,NaN,NaN,2,5,2,19,3,NaN,NaN,3,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,1,ISL,Besta_deild
D. Jónsson,9hufbc18q36y9z42mz3a9qd5g,Víkingur Reykjavík,7gmdb4hmtrz199zv9r66qy9qp,3,1,Substitute,NaN,Attacker,2,NaN,1,1,NaN,NaN,NaN,2,3,NaN,10,2,1,NaN,3,2,3,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,433,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,1,ISL,Besta_deild
Ó. Hauksson,11tf3a4t8dl7tm9ciayyo666t,Víkingur Reykjavík,7gmdb4hmtrz199zv9r66qy9qp,NaN,NaN,Substitute,NaN,Midfielder,5,NaN,1,NaN,3,1,NaN,2,7,3,10,2,1,1,4,2,4,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,5,ISL,Besta_deild
H. Sigurðsson,f3m19trq1w6uzw7mk4m307v11,Víkingur Reykjavík,7gmdb4hmtrz199zv9r66qy9qp,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,NaN,ISL,Besta_deild
S. Þorkelsson,em4zanvckl4o7sj8y3njd4jro,Víkingur Reykjavík,7gmdb4hmtrz199zv9r66qy9qp,1,NaN,Substitute,NaN,Defender,3,NaN,NaN,NaN,1,NaN,NaN,2,3,1,1,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,1,ISL,Besta_deild
D. Arnarsson,1l4s94tyf8umuwf0ylqhikst1,FH,2ci0yr2esa7y4etjvl5vau077,1,1,Goalkeeper,Centre,NaN,7,NaN,NaN,NaN,9,2,NaN,3,11,11,90,14,1,13,7,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,6,ISL,Besta_deild
G. Gunnarsson,90wkclyap4w8q4qv29btwzh05,FH,2ci0yr2esa7y4etjvl5vau077,6,1,Defender,Left/Centre,NaN,29,4,1,NaN,16,3,1,13,38,18,71,21,6,4,20,6,7,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,13,ISL,Besta_deild
F. Margeirsson,5pbjtkchy3uq80kanhc4h2axh,FH,2ci0yr2esa7y4etjvl5vau077,3,NaN,Defender,Centre,NaN,46,NaN,2,1,41,1,NaN,7,52,42,90,16,6,4,13,4,8,NaN,NaN,NaN,3,1,1,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,10,ISL,Besta_deild
Í. Ólafsson,d1ozyon1o7dj04eaiwvpg3rah,FH,2ci0yr2esa7y4etjvl5vau077,5,2,Defender,Centre/Right,NaN,28,NaN,6,5,26,NaN,NaN,4,41,27,90,16,7,2,18,NaN,9,NaN,3,NaN,2,NaN,2,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,16,ISL,Besta_deild
Ó. Guðmundsson,f2xpgtbb0ebfp250936anub1m,FH,2ci0yr2esa7y4etjvl5vau077,5,2,Wing Back,Left,NaN,29,NaN,3,1,17,2,NaN,12,32,18,90,12,6,3,15,9,11,NaN,2,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,6,ISL,Besta_deild
I. Støle,6swftmu97i7gl9klctswzzhg4,FH,2ci0yr2esa7y4etjvl5vau077,8,NaN,Wing Back,Right,NaN,13,7,13,2,7,4,5,7,16,8,90,6,3,4,11,4,6,1,NaN,1,NaN,NaN,3,NaN,1,1,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,11,ISL,Besta_deild
S. Hallsson,4vpytltbg9ojlh4zp8qtifoq1,FH,2ci0yr2esa7y4etjvl5vau077,6,2,Midfielder,Left,NaN,16,2,6,NaN,12,NaN,NaN,6,19,13,90,4,NaN,3,8,1,2,NaN,2,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,7,ISL,Besta_deild
B. Sverrisson,9x6p3yrcb8ujaf6fucihdm21h,FH,2ci0yr2esa7y4etjvl5vau077,6,NaN,Midfielder,Left/Centre,NaN,25,3,8,1,14,2,1,12,28,14,79,7,1,2,16,6,8,NaN,4,NaN,NaN,1,1,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,12,ISL,Besta_deild
B. Brynjólfsson,cn9ai81hab71smr44hbh61d2i,FH,2ci0yr2esa7y4etjvl5vau077,4,NaN,Midfielder,Centre/Right,NaN,19,1,2,NaN,11,2,NaN,10,21,12,90,8,2,6,12,4,4,NaN,1,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,1,1,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,11,ISL,Besta_deild
A. Guðjohnsen,cgtiys9a71wdpto6tfsg9efvt,FH,2ci0yr2esa7y4etjvl5vau077,5,1,Midfielder,Right,NaN,9,3,3,7,4,NaN,2,7,11,5,79,4,1,2,12,2,4,NaN,1,2,2,NaN,2,NaN,NaN,3,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,13,ISL,Besta_deild
K. Finnbogason,qfggmfva5mhl3qu9p6v5h87p,FH,2ci0yr2esa7y4etjvl5vau077,4,2,Striker,Centre,NaN,13,NaN,3,NaN,6,NaN,NaN,9,14,6,63,NaN,NaN,NaN,10,2,2,1,2,1,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,6,ISL,Besta_deild
J. Arnarsson,94z7p8s4gbq5sshk4zmiadisq,FH,2ci0yr2esa7y4etjvl5vau077,3,1,Substitute,NaN,Defender,7,NaN,2,NaN,6,NaN,NaN,1,14,8,19,6,2,NaN,6,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,8,ISL,Besta_deild
V. Dimitrijevic,emvch5bi808s5y92rb740xmnd,FH,2ci0yr2esa7y4etjvl5vau077,2,NaN,Substitute,NaN,Attacker,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,NaN,ISL,Besta_deild
A. Guðmundsson,1a4bm2clz63hs1wage5rpw844,FH,2ci0yr2esa7y4etjvl5vau077,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,NaN,ISL,Besta_deild
K. Halldórsson,4tbixjn88hzemnxg8mgeu4jmy,FH,2ci0yr2esa7y4etjvl5vau077,2,NaN,Substitute,NaN,Attacker,2,2,1,3,1,NaN,1,1,4,1,27,2,2,1,6,NaN,2,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,9,ISL,Besta_deild
B. Helgason,52v2ru861dfey5m0uc56ew1lg,FH,2ci0yr2esa7y4etjvl5vau077,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,NaN,ISL,Besta_deild
R. Wakaka,29lmqn44u5ufyld5e5ds2ak2c,FH,2ci0yr2esa7y4etjvl5vau077,NaN,NaN,Substitute,NaN,Midfielder,5,NaN,NaN,NaN,3,NaN,NaN,2,6,3,11,1,1,NaN,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,1,ISL,Besta_deild
S. Ólafsson,20zulqrn6cg0inbe0ojyxpivp,FH,2ci0yr2esa7y4etjvl5vau077,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Víkingur Reykjavík vs FH,b7ezcsh5dij4dr9b221q9i42c,2024-09-25,NaN,ISL,Besta_deild
D. Arnarsson,1l4s94tyf8umuwf0ylqhikst1,FH,2ci0yr2esa7y4etjvl5vau077,NaN,NaN,Goalkeeper,Centre,NaN,21,NaN,NaN,1,15,1,NaN,13,33,20,90,41,9,10,29,6,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,FH vs Breidablik,b7rj9l75q12k2l9rlridscl5g,2024-09-29,22,ISL,Besta_deild
B. Böðvarsson,agvvkfl9cuxpunw9rrn4ydplh,FH,2ci0yr2esa7y4etjvl5vau077,2,NaN,Defender,Left,NaN,10,NaN,NaN,3,6,NaN,NaN,5,18,7,73,8,5,1,14,3,7,NaN,NaN,NaN,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,FH vs Breidablik,b7rj9l75q12k2l9rlridscl5g,2024-09-29,10,ISL,Besta_deild
Ó. Guðmundsson,f2xpgtbb0ebfp250936anub1m,FH,2ci0yr2esa7y4etjvl5vau077,3,2,Defender,Left/Centre,NaN,34,NaN,4,NaN,31,5,NaN,6,48,39,90,21,4,6,12,1,5,NaN,2,NaN,1,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,FH vs Breidablik,b7rj9l75q12k2l9rlridscl5g,2024-09-29,16,ISL,Besta_deild
Í. Ólafsson,d1ozyon1o7dj04eaiwvpg3rah,FH,2ci0yr2esa7y4etjvl5vau077,4,3,Defender,Centre/Right,NaN,41,NaN,10,NaN,33,5,NaN,9,59,37,90,28,8,5,23,2,10,NaN,8,NaN,NaN,3,NaN,3,1,2,1,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,FH vs Breidablik,b7rj9l75q12k2l9rlridscl5g,2024-09-29,18,ISL,Besta_deild
I. Støle,6swftmu97i7gl9klctswzzhg4,FH,2ci0yr2esa7y4etjvl5vau077,5,1,Defender,Right,NaN,20,3,4,2,13,5,NaN,7,32,18,90,11,1,5,17,1,2,NaN,NaN,NaN,NaN,1,3,1,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,FH vs Breidablik,b7rj9l75q12k2l9rlridscl5g,2024-09-29,25,ISL,Besta_deild
G. Gunnarsson,90wkclyap4w8q4qv29btwzh05,FH,2ci0yr2esa7y4etjvl5vau077,4,1,Defensive Midfielder,Left/Centre,NaN,19,NaN,1,NaN,11,1,NaN,9,24,12,53,8,2,2,13,4,6,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,1,1,NaN,NaN,4231,NaN,FH vs Breidablik,b7rj9l75q12k2l9rlridscl5g,2024-09-29,6,ISL,Besta_deild
L. Róbertsson,ecljs4imbajp6qcgn5faqvs6i,FH,2ci0yr2esa7y4etjvl5vau077,3,1,Defensive Midfielder,Centre/Right,NaN,21,NaN,8,1,8,3,NaN,13,34,11,90,17,8,6,23,7,11,NaN,2,NaN,3,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,1,1,NaN,NaN,4231,NaN,FH vs Breidablik,b7rj9l75q12k2l9rlridscl5g,2024-09-29,17,ISL,Besta_deild
K. Halldórsson,4tbixjn88hzemnxg8mgeu4jmy,FH,2ci0yr2esa7y4etjvl5vau077,4,NaN,Attacking Midfielder,Left,NaN,10,1,3,4,6,NaN,NaN,5,15,7,90,3,NaN,2,13,2,3,NaN,2,1,2,NaN,5,NaN,1,2,2,NaN,NaN,1,,NaN,1,1,1,1,4231,NaN,FH vs Breidablik,b7rj9l75q12k2l9rlridscl5g,2024-09-29,10,ISL,Besta_deild
B. Sverrisson,9x6p3yrcb8ujaf6fucihdm21h,FH,2ci0yr2esa7y4etjvl5vau077,1,NaN,Attacking Midfielder,Centre,NaN,16,1,6,2,6,NaN,1,10,23,8,53,5,3,3,15,4,9,NaN,5,NaN,2,NaN,NaN,NaN,1,2,1,NaN,1,NaN,,NaN,1,1,NaN,NaN,4231,NaN,FH vs Breidablik,b7rj9l75q12k2l9rlridscl5g,2024-09-29,7,ISL,Besta_deild
S. Hallsson,4vpytltbg9ojlh4zp8qtifoq1,FH,2ci0yr2esa7y4etjvl5vau077,11,4,Attacking Midfielder,Right,NaN,18,4,9,4,6,1,2,13,26,6,89,9,4,2,23,6,10,3,6,3,1,1,3,1,1,4,2,NaN,NaN,1,,NaN,2,2,NaN,NaN,4231,NaN,FH vs Breidablik,b7rj9l75q12k2l9rlridscl5g,2024-09-29,14,ISL,Besta_deild
K. Finnbogason,qfggmfva5mhl3qu9p6v5h87p,FH,2ci0yr2esa7y4etjvl5vau077,6,2,Striker,Centre,NaN,12,1,2,NaN,3,NaN,NaN,9,15,3,73,4,3,NaN,12,2,4,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,2,2,NaN,NaN,4231,NaN,FH vs Breidablik,b7rj9l75q12k2l9rlridscl5g,2024-09-29,9,ISL,Besta_deild
J. Arnarsson,94z7p8s4gbq5sshk4zmiadisq,FH,2ci0yr2esa7y4etjvl5vau077,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,FH vs Breidablik,b7rj9l75q12k2l9rlridscl5g,2024-09-29,1,ISL,Besta_deild
B. Brynjólfsson,cn9ai81hab71smr44hbh61d2i,FH,2ci0yr2esa7y4etjvl5vau077,3,NaN,Substitute,NaN,Midfielder,5,1,2,1,5,3,NaN,1,13,8,37,6,2,3,6,1,3,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,1,1,NaN,NaN,4231,NaN,FH vs Breidablik,b7rj9l75q12k2l9rlridscl5g,2024-09-29,11,ISL,Besta_deild
A. Guðjohnsen,cgtiys9a71wdpto6tfsg9efvt,FH,2ci0yr2esa7y4etjvl5vau077,2,1,Substitute,NaN,Attacker,1,1,NaN,1,NaN,NaN,NaN,2,1,NaN,17,NaN,NaN,1,2,NaN,NaN,1,NaN,1,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,,NaN,NaN,NaN,NaN,NaN,4231,NaN,FH vs Breidablik,b7rj9l75q12k2l9rlridscl5g,2024-09-29,1,ISL,Besta_deild
B. Helgason,52v2ru861dfey5m0uc56ew1lg,FH,2ci0yr2esa7y4etjvl5vau077,5,1,Substitute,NaN,Defender,17,NaN,5,1,10,2,NaN,7,26,11,37,9,4,5,16,1,4,NaN,2,NaN,3,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,FH vs Breidablik,b7rj9l75q12k2l9rlridscl5g,2024-09-29,11,ISL,Besta_deild
R. Wakaka,29lmqn44u5ufyld5e5ds2ak2c,FH,2ci0yr2esa7y4etjvl5vau077,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,FH vs Breidablik,b7rj9l75q12k2l9rlridscl5g,2024-09-29,NaN,ISL,Besta_deild
