team_name,contestantId,match_id,periodId,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state,clock_sec,set_piece_index,set_piece_type,set_piece_team,event_time
Napredak,748d7hfcaxop9lx2mai8lnmn9,f5g0zgjqkvndwi6up8sbpr1n8,1,2701890253,177,15,19,38,1,87.8,48.5,F. Krstić,52.0,33.0,NaN,,Napredak vs Partizan,2024-07-19,NaN,NaN,NaN,0.04704074561595917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,none,,true,NaN,NaN,,NaN,NaN,NaN,NaN,1.0,0.04704074561595917,,,draw,1178,6,freekick,,1178
Napredak,748d7hfcaxop9lx2mai8lnmn9,f5g0zgjqkvndwi6up8sbpr1n8,1,2701893065,269,15,28,54,1,92.6,53.0,J. Marinković,79.0,49.0,NaN,,Napredak vs Partizan,2024-07-19,NaN,NaN,NaN,0.10099504142999649,0.0927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,5.0,0.10099504142999649,,,draw,1734,7,corner,,1734
Partizan,c0d1qca7kz0fi0ypx7aw4nusc,f5g0zgjqkvndwi6up8sbpr1n8,2,2701902333,605,13,59,16,1,79.7,44.6,N. Antić,167.0,106.0,NaN,,Napredak vs Partizan,2024-07-19,NaN,NaN,NaN,0.12995149195194244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,none,,NaN,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.12995149195194244,,,draw,3556,1,freekick_shot,c0d1qca7kz0fi0ypx7aw4nusc,3556
Crvena zvezda,81lpho34qr3dad0xzalq0abja,f24t0j39eqve04p3voum1cw0k,1,2702147625,50,15,3,7,1,93.6,45.2,N. Stojić,8.0,5.0,NaN,NaN,Crvena zvezda vs Jedinstvo Ub,2024-07-20,NaN,NaN,NaN,0.09528005868196487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,2.0,0.09528005868196487,,,draw,187,5,corner,,187
Jedinstvo Ub,daa2roah2k4uc41yqiwzb6f17,f24t0j39eqve04p3voum1cw0k,1,2702160225,214,15,32,13,1,88.6,68.7,T. Pérez,82.0,50.0,NaN,NaN,Crvena zvezda vs Jedinstvo Ub,2024-07-20,NaN,NaN,NaN,0.012928892858326435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,true,NaN,NaN,,NaN,NaN,NaN,NaN,0.0,0.012928892858326435,,,Crvena zvezda,1933,5,freekick,,1933
Crvena zvezda,81lpho34qr3dad0xzalq0abja,f24t0j39eqve04p3voum1cw0k,1,2702164553,431,15,42,43,1,75.3,72.3,Hwang In-Beom,107.0,71.0,NaN,NaN,Crvena zvezda vs Jedinstvo Ub,2024-07-20,NaN,NaN,NaN,0.03219328448176384,0.1636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.03219328448176384,,,Crvena zvezda,2563,1,freekick_shot,81lpho34qr3dad0xzalq0abja,2563
Crvena zvezda,81lpho34qr3dad0xzalq0abja,f24t0j39eqve04p3voum1cw0k,1,2702164745,436,15,43,7,1,79.1,68.7,L. Ilić,108.0,71.0,NaN,NaN,Crvena zvezda vs Jedinstvo Ub,2024-07-20,NaN,NaN,NaN,0.018292129039764404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,4.0,0.018292129039764404,,,Crvena zvezda,2587,5,corner,,2587
Crvena zvezda,81lpho34qr3dad0xzalq0abja,f24t0j39eqve04p3voum1cw0k,1,2702164959,439,13,43,49,1,95.5,64.2,N. Stojić,109.0,71.0,NaN,NaN,Crvena zvezda vs Jedinstvo Ub,2024-07-20,NaN,NaN,NaN,0.03868715837597847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,2.0,0.03868715837597847,,,Crvena zvezda,2629,2,corner,,2629
Jedinstvo Ub,daa2roah2k4uc41yqiwzb6f17,f24t0j39eqve04p3voum1cw0k,2,2702178579,460,13,64,46,1,75.2,54.8,D. Miladinović,173.0,118.0,NaN,NaN,Crvena zvezda vs Jedinstvo Ub,2024-07-20,NaN,NaN,NaN,0.03285369649529457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,1.0,0.03285369649529457,,,Crvena zvezda,3886,2,freekick,,3886
Crvena zvezda,81lpho34qr3dad0xzalq0abja,f24t0j39eqve04p3voum1cw0k,2,2702191757,919,15,66,57,1,93.1,58.1,A. Katai,180.0,121.0,NaN,NaN,Crvena zvezda vs Jedinstvo Ub,2024-07-20,NaN,NaN,NaN,0.047329168766736984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,3.0,0.047329168766736984,,,Crvena zvezda,4017,5,corner,,4017
Mladost Lučani,16agx0zka9x8hdd5t3xyn1goq,f2oc6rtijp3ufuxrm31scydqs,1,2702149337,91,13,9,21,1,90.9,50.9,J. Tumbasević,37.0,23.0,NaN,NaN,Mladost Lučani vs OFK Beograd,2024-07-20,NaN,NaN,NaN,0.1601441204547882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,nan,,NaN,NaN,,,NaN,NaN,NaN,NaN,5.0,0.1601441204547882,,,draw,561,6,freekick,,561
Mladost Lučani,16agx0zka9x8hdd5t3xyn1goq,f2oc6rtijp3ufuxrm31scydqs,1,2702150085,110,13,11,11,1,86.5,43.6,P. Bojić,43.0,27.0,NaN,NaN,Mladost Lučani vs OFK Beograd,2024-07-20,NaN,NaN,NaN,0.19465422630310059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,nan,,NaN,NaN,,,NaN,NaN,NaN,NaN,7.0,0.19465422630310059,,,draw,671,5,freekick,,671
OFK Beograd,7kto5aea8tybeo2qmspftn1nz,f2oc6rtijp3ufuxrm31scydqs,1,2702159349,317,15,31,56,1,95.1,52.3,S. Stanojlović,106.0,72.0,NaN,NaN,Mladost Lučani vs OFK Beograd,2024-07-20,NaN,NaN,NaN,0.4626637399196625,0.7831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,NaN,NaN,,,NaN,NaN,NaN,NaN,3.0,0.4626637399196625,,,draw,1916,5,throw_in,,1916
OFK Beograd,7kto5aea8tybeo2qmspftn1nz,f2oc6rtijp3ufuxrm31scydqs,1,2702159849,323,15,33,6,1,78.4,54.2,E. Annan,108.0,72.0,NaN,NaN,Mladost Lučani vs OFK Beograd,2024-07-20,NaN,NaN,NaN,0.015413084998726845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,NaN,true,,,NaN,NaN,NaN,NaN,1.0,0.015413084998726845,,,draw,1986,6,corner,,1986
Mladost Lučani,16agx0zka9x8hdd5t3xyn1goq,f2oc6rtijp3ufuxrm31scydqs,2,2702173999,496,15,58,6,1,95.2,52.3,J. Tumbasević,189.0,130.0,NaN,NaN,Mladost Lučani vs OFK Beograd,2024-07-20,NaN,NaN,NaN,0.37499454617500305,0.4984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,true,NaN,,,NaN,NaN,NaN,NaN,1.0,0.37499454617500305,,,draw,3486,2,freekick,,3486
Mladost Lučani,16agx0zka9x8hdd5t3xyn1goq,f2oc6rtijp3ufuxrm31scydqs,2,2702174415,501,16,58,55,1,91.1,45.6,D. Cvetinović,191.0,130.0,NaN,NaN,Mladost Lučani vs OFK Beograd,2024-07-20,NaN,NaN,NaN,0.04022138938307762,0.0855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,nan,,NaN,true,,,NaN,NaN,NaN,NaN,2.0,0.04022138938307762,,,draw,3535,2,corner,,3535
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,f42ao7h7xqw61v6jr8t3eil90,1,2703463481,150,13,16,39,1,72.2,59.7,M. Docić,53.0,33.0,NaN,NaN,Čukarički vs Radnički Niš,2024-07-20,NaN,NaN,NaN,0.03410566970705986,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,NaN,true,,NaN,NaN,NaN,NaN,0.0,0.03410566970705986,,,draw,999,1,freekick_shot,c7o9hpr4axv7govpi4s5ohbnd,999
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,f42ao7h7xqw61v6jr8t3eil90,1,2703465533,173,15,22,15,1,79.3,71.1,A. Vojnović,69.0,46.0,NaN,NaN,Čukarički vs Radnički Niš,2024-07-20,NaN,NaN,NaN,0.019507091492414474,0.06980001926422119,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,none,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,5.0,0.019507091492414474,,,draw,1335,6,throw_in,,1335
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,f42ao7h7xqw61v6jr8t3eil90,1,2703468079,227,13,29,9,1,94.8,53.6,T. Stewart,91.0,62.0,NaN,NaN,Čukarički vs Radnički Niš,2024-07-20,NaN,NaN,NaN,0.4865780770778656,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,true,NaN,NaN,,NaN,NaN,NaN,NaN,2.0,0.4865780770778656,,,draw,1749,2,freekick,,1749
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,f42ao7h7xqw61v6jr8t3eil90,1,2703473279,369,15,44,9,1,95.4,63.2,Đ. Ivanović,140.0,89.0,NaN,NaN,Čukarički vs Radnički Niš,2024-07-20,NaN,NaN,NaN,0.04554261639714241,0.2592427134513855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,none,,NaN,true,NaN,,NaN,NaN,NaN,NaN,3.0,0.04554261639714241,,,Čukarički,2649,3,corner,,2649
