playerName,team_name,label,possessionValue.pvValue,possessionValue.pvAdded
J. Stojanović,Jedinstvo Ub,Jedinstvo Ub vs Radnički Niš,0.3283581,0.1377032
J. Tumbasević,Mladost Lučani,Mladost Lučani vs Radnički Kragujevac,0.1332326,0.008816400000000004
J. Vlalukin,TSC,Tekstilac Odžaci vs TSC,0.24462430000000002,0.045808100000000004
J. Ćirić,Mladost Lučani,Mladost Lučani vs Radnički Kragujevac,0.1727888,0.0665811
Jo Jin-Ho,Radnički Niš,IMT Novi Beograd vs Radnički Niš,0.0172432,0.0172432
Jo Jin-Ho,Radnički Niš,Jedinstvo Ub vs Radnički Niš,0.1532037,-0.036393800000000004
K. Arriaga,Partizan,OFK Beograd vs Partizan,0.0884079,-0.0105552
K. Bevis,Radnički Kragujevac,IMT Novi Beograd vs Radnički Kragujevac,0.9271081999999999,0.3060952
K. Bevis,Radnički Kragujevac,Mladost Lučani vs Radnički Kragujevac,0.1492363,-0.0859438
Kayque,Spartak Subotica,Spartak Subotica vs IMT Novi Beograd,0.2919768,0.0716754
L. Balević,Napredak,Crvena zvezda vs Napredak,0.0628479,0.0339145
L. Ben Hassine,Radnički Kragujevac,IMT Novi Beograd vs Radnički Kragujevac,0.2535672,0.0844027
L. Ben Hassine,Radnički Kragujevac,Mladost Lučani vs Radnički Kragujevac,0.2778773,0.0193958
L. Bijelović,Spartak Subotica,Spartak Subotica vs IMT Novi Beograd,0.037476999999999996,-0.0225525
L. Ilić,Crvena zvezda,Crvena zvezda vs Napredak,0.1204076,0.0051126
L. Kaličanin,Čukarički,Novi Pazar vs Čukarički,0.0186814,0.0070149
L. Konstantinov,IMT Novi Beograd,IMT Novi Beograd vs Radnički Kragujevac,0.2123205,0.0986581
L. Konstantinov,IMT Novi Beograd,IMT Novi Beograd vs Radnički Niš,0.0,0.0
L. Konstantinov,IMT Novi Beograd,Spartak Subotica vs IMT Novi Beograd,0.5410324,0.3112545
L. Krstović,IMT Novi Beograd,IMT Novi Beograd vs Radnički Kragujevac,0.0294409,-0.0091736
L. Luković,IMT Novi Beograd,IMT Novi Beograd vs Radnički Niš,0.0,0.0
L. Luković,IMT Novi Beograd,Spartak Subotica vs IMT Novi Beograd,0.2935241,0.08830350000000001
L. Nikolić,Vojvodina,Vojvodina vs Železničar Pančevo,0.0367653,0.0011997000000000015
L. Peić,Spartak Subotica,Spartak Subotica vs IMT Novi Beograd,0.0,0.0
L. Romanić,Železničar Pančevo,Vojvodina vs Železničar Pančevo,0.2751885,0.0341452
L. Stankovski,Radnički Kragujevac,IMT Novi Beograd vs Radnički Kragujevac,0.0341538,-0.0238443
