player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,totalLongBalls,goals,label,match_id,date,possLostAll,country,league_name,season
A. Paulsen,82tyg0nqfcncdgw3g474a37fu,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,NaN,NaN,Goalkeeper,Centre,NaN,13,NaN,1,NaN,14,1,NaN,2,18,15,90,15,6,7,10,NaN,6,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,12,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,9,POL,Ekstraklasa,2025_2026
M. Vojtko,7s7qpbwbprkfliinikth7rieh,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,3,NaN,Defender,Left,NaN,34,1,3,10,23,1,NaN,15,43,24,90,21,10,2,28,3,7,NaN,2,NaN,1,1,7,1,2,NaN,NaN,NaN,NaN,2,NaN,,NaN,NaN,NaN,NaN,4231,6,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,26,POL,Ekstraklasa,2025_2026
M. Rodin,7y7wrtvktvxfki86p41ptoell,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,2,2,Defender,Left/Centre,NaN,68,NaN,6,NaN,35,NaN,NaN,35,72,35,90,15,3,1,39,2,3,1,3,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,6,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,5,POL,Ekstraklasa,2025_2026
M. Diachuk,1swb8k67itlpalnjkyrv7quzu,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,2,2,Defender,Centre/Right,NaN,70,NaN,2,NaN,45,2,NaN,26,70,45,90,20,1,5,26,1,1,NaN,2,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,3,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
B. Kłudka,9j9royq4nk9ls9q30m7wpj4es,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,2,1,Defender,Right,NaN,48,NaN,3,2,25,3,NaN,23,51,25,90,15,7,3,28,8,10,1,NaN,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,NaN,NaN,1,,NaN,NaN,NaN,NaN,4231,3,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,5,POL,Ekstraklasa,2025_2026
T. Neugebauer,98p3yzev7i6oown2j3rc9l1xw,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,2,NaN,Defensive Midfielder,Left/Centre,NaN,26,NaN,4,5,12,1,NaN,16,33,13,90,10,9,8,23,7,11,NaN,1,NaN,5,3,1,3,2,1,NaN,NaN,2,1,NaN,,NaN,NaN,NaN,NaN,4231,5,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,13,POL,Ekstraklasa,2025_2026
R. Kapič,9s5oz0s4xrnzusdn88x267tux,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,3,NaN,Defensive Midfielder,Centre/Right,NaN,57,3,4,4,27,4,2,34,61,27,90,18,12,10,39,12,16,1,NaN,1,5,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,,1,1,NaN,NaN,4231,3,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,8,POL,Ekstraklasa,2025_2026
A. Ćirković,z72ggw8vorkdknp2jt6dthey,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,2,1,Attacking Midfielder,Left,NaN,14,2,4,4,5,NaN,2,10,19,7,83,8,2,2,16,5,5,1,1,2,2,3,2,3,3,3,2,NaN,NaN,NaN,NaN,,2,2,NaN,NaN,4231,2,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,10,POL,Ekstraklasa,2025_2026
D. Kurminowski,6ifk9nxjknsu12kkzpdisr7fu,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,6,3,Attacking Midfielder,Centre,NaN,15,NaN,3,NaN,4,NaN,NaN,11,21,4,90,8,4,5,17,3,8,NaN,1,NaN,5,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,10,POL,Ekstraklasa,2025_2026
K. Sezonienko,e4e00p1ladeid8rskau6m24q2,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,7,1,Attacking Midfielder,Right,NaN,15,2,2,2,7,2,NaN,8,25,9,90,6,2,3,17,4,9,NaN,NaN,NaN,1,NaN,1,NaN,NaN,2,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,3,1,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,16,POL,Ekstraklasa,2025_2026
T. Bobček,bietr931bndhcujqn866nqj56,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,9,5,Striker,Centre,NaN,9,2,8,1,NaN,NaN,NaN,9,18,1,90,2,1,1,17,3,9,1,7,1,NaN,NaN,NaN,NaN,2,8,2,NaN,1,NaN,NaN,,1,NaN,1,1,4231,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,15,POL,Ekstraklasa,2025_2026
Mohamed Awad Alla,ke6kaamj59fyq4kx0fu9wd0,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
B. Brzęk,uxnikwomoyn957q8zazbe4no,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
M. Głogowski,90g7oj0gd4n375a7wzqug2z2s,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
E. Olsson,28237r26dj8uck2dsnecsrlnu,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
B. Pllana,21kx918rf82xsvq8jf1ccn7my,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
B. Szczepankiewicz,6og1k281wdrhpamp2ksqqe2hg,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
B. Viunnyk,cg6v1bdhgjh5gixy1lckrdqi2,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,3,NaN,Substitute,NaN,Attacker,1,NaN,NaN,NaN,1,2,NaN,NaN,2,1,7,1,1,2,2,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,4,POL,Ekstraklasa,2025_2026
S. Weirauch,58xv0jpx9xac60sr5rd4va1p0,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
T. Wójtowicz,5xkbvxiffawi6h4t7bv8gb3f8,Lechia Gdańsk,13tihpiruaaa1xreofk5ovk43,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
R. Leszczyński,ahlydarrer8r69iyawizwsel1,Wisła Płock,afx3euq4owjdonw2gmsu842nz,NaN,NaN,Goalkeeper,Centre,NaN,17,NaN,1,NaN,17,2,NaN,1,27,21,90,19,6,9,9,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,13,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,12,POL,Ekstraklasa,2025_2026
A. Edmundsson,abg783u8sfib0jjaon04ql3vt,Wisła Płock,afx3euq4owjdonw2gmsu842nz,3,1,Defender,Left/Centre,NaN,33,NaN,7,2,24,2,NaN,11,44,29,90,21,10,3,17,7,11,NaN,4,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,12,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,13,POL,Ekstraklasa,2025_2026
M. Kamiński,bjjll8tgbxink1ly3gmw5w4ph,Wisła Płock,afx3euq4owjdonw2gmsu842nz,1,1,Defender,Centre,NaN,41,NaN,3,1,35,1,NaN,8,46,37,90,13,4,4,12,3,5,NaN,2,NaN,3,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,2,1,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,6,POL,Ekstraklasa,2025_2026
M. Haglind-Sangré,7xrmotwktdg8s6zvc0i7zr2l1,Wisła Płock,afx3euq4owjdonw2gmsu842nz,4,3,Defender,Centre/Right,NaN,30,NaN,2,1,17,4,NaN,16,42,20,90,29,8,4,26,9,13,NaN,2,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,7,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,14,POL,Ekstraklasa,2025_2026
B. Nastić,1kzg3tvpxugq8caxsddd16uhh,Wisła Płock,afx3euq4owjdonw2gmsu842nz,NaN,NaN,Midfielder,Left,NaN,21,1,4,5,11,NaN,1,10,29,15,61,8,4,3,19,5,7,NaN,1,NaN,2,NaN,3,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,352,6,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,13,POL,Ekstraklasa,2025_2026
Matchoi Djaló,2grwfg8j3gpdthz5n5dn6wb56,Wisła Płock,afx3euq4owjdonw2gmsu842nz,3,1,Midfielder,Left/Centre,NaN,14,NaN,2,1,8,3,NaN,8,16,8,62,6,4,6,11,5,7,NaN,NaN,NaN,3,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,3,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,7,POL,Ekstraklasa,2025_2026
Dani Pacheco,kf64kva23jsbokj9h97o7qad,Wisła Płock,afx3euq4owjdonw2gmsu842nz,1,1,Midfielder,Centre,NaN,24,NaN,4,2,18,9,NaN,7,26,19,83,8,4,10,10,5,5,NaN,1,NaN,1,2,2,2,1,1,1,NaN,NaN,NaN,NaN,,1,1,NaN,NaN,352,6,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,8,POL,Ekstraklasa,2025_2026
D. Kun,bsdq3makwktj9iu0oozl28f6d,Wisła Płock,afx3euq4owjdonw2gmsu842nz,8,NaN,Midfielder,Centre/Right,NaN,17,2,2,NaN,11,5,1,6,25,15,90,8,4,7,10,4,8,NaN,NaN,NaN,1,1,NaN,1,1,2,1,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,352,3,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,12,POL,Ekstraklasa,2025_2026
Ž. Rogelj,4l461x94ngmi8p5fkiy2f7ill,Wisła Płock,afx3euq4owjdonw2gmsu842nz,6,3,Midfielder,Right,NaN,19,2,6,6,6,1,1,14,24,7,90,6,NaN,1,25,8,9,1,1,1,NaN,1,7,1,NaN,3,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,352,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,13,POL,Ekstraklasa,2025_2026
D. Jurić,6uki813svkohcpwlmzk9jff1l,Wisła Płock,afx3euq4owjdonw2gmsu842nz,5,2,Striker,Left/Centre,NaN,7,1,NaN,NaN,3,NaN,NaN,4,8,3,74,NaN,NaN,1,5,3,4,1,NaN,1,1,1,NaN,1,NaN,3,1,NaN,NaN,NaN,NaN,,2,2,NaN,NaN,352,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,3,POL,Ekstraklasa,2025_2026
Iban Salvador,1vi0x6egesdfkym25g5debv85,Wisła Płock,afx3euq4owjdonw2gmsu842nz,4,3,Striker,Centre/Right,NaN,11,2,6,2,3,1,2,8,14,4,62,4,3,3,11,6,8,1,2,1,2,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,,2,2,NaN,NaN,352,2,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,5,POL,Ekstraklasa,2025_2026
Tomás Tavares,b03l179gin0lpvr2pk7wg7tre,Wisła Płock,afx3euq4owjdonw2gmsu842nz,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
F. Hiszpański,de9ihiy51zo265lchgqr1myfp,Wisła Płock,afx3euq4owjdonw2gmsu842nz,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
A. Kalandadze,2pmyvtggffboveuzlg3jxoiui,Wisła Płock,afx3euq4owjdonw2gmsu842nz,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
Q. Lecoeuche,5z19dl184h8txohr69ihybkyd,Wisła Płock,afx3euq4owjdonw2gmsu842nz,NaN,NaN,Substitute,NaN,Defender,9,NaN,1,1,5,NaN,NaN,4,9,5,29,1,NaN,NaN,5,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,1,POL,Ekstraklasa,2025_2026
N. Mijušković,1hz3ewepaq7wbrvmwo8b9rnit,Wisła Płock,afx3euq4owjdonw2gmsu842nz,1,1,Substitute,NaN,Defender,4,NaN,1,NaN,2,NaN,NaN,2,5,2,7,2,1,NaN,3,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,1,POL,Ekstraklasa,2025_2026
W. Nowak,6hv9tqpqwe60p2z34uzr91l3o,Wisła Płock,afx3euq4owjdonw2gmsu842nz,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
K. Pomorski,ep2ou630flsj8qi4lkf20hsyd,Wisła Płock,afx3euq4owjdonw2gmsu842nz,1,NaN,Substitute,NaN,Midfielder,5,NaN,NaN,1,NaN,NaN,NaN,5,6,NaN,28,2,NaN,NaN,7,4,4,NaN,NaN,NaN,NaN,NaN,1,NaN,1,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,2,POL,Ekstraklasa,2025_2026
S. Pruszkowski,d1pl5sizzmmrj6kubt7pwdyxg,Wisła Płock,afx3euq4owjdonw2gmsu842nz,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
Ł. Sekulski,9j8yribyxcxpl9hy7by5z5cd1,Wisła Płock,afx3euq4owjdonw2gmsu842nz,1,NaN,Substitute,NaN,Attacker,3,NaN,NaN,NaN,1,NaN,NaN,2,3,1,16,NaN,NaN,1,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,352,1,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
O. Tomczyk,23noyjcfqabtszg3y1en4wv84,Wisła Płock,afx3euq4owjdonw2gmsu842nz,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
F. Zając,drxm7q990a1cv1dg37ofdt4pg,Wisła Płock,afx3euq4owjdonw2gmsu842nz,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,NaN,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
K. Čustović,5oy6la917n7xx70zkj2xtbomi,Wisła Płock,afx3euq4owjdonw2gmsu842nz,2,2,Substitute,NaN,Midfielder,3,1,2,2,2,NaN,1,1,5,4,28,NaN,NaN,1,3,1,1,NaN,1,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,1,NaN,Lechia Gdańsk vs Wisła Płock,boax8841twohk9lqeflqdb2fo,2025-10-03,6,POL,Ekstraklasa,2025_2026
V. Cojocaru,49vbniwasp2kyt27jw0cv6m6t,Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,NaN,NaN,Goalkeeper,Centre,NaN,27,NaN,2,NaN,27,3,NaN,6,29,30,90,19,7,14,9,5,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,13,NaN,Pogoń Szczecin vs Piast Gliwice,bpfz0g16v2wtipp8n742ekmqc,2025-10-03,6,POL,Ekstraklasa,2025_2026
L. Koútris,1vmp7cen14gu4s1r2movw9ped,Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,2,NaN,Defender,Left,NaN,37,1,3,3,23,1,NaN,18,45,26,90,17,7,1,24,6,10,3,NaN,3,NaN,NaN,3,NaN,NaN,2,NaN,,NaN,2,1,,NaN,NaN,,,442,5,NaN,Pogoń Szczecin vs Piast Gliwice,bpfz0g16v2wtipp8n742ekmqc,2025-10-03,17,POL,Ekstraklasa,2025_2026
D. Keramitsis,cfdkix38vfxiwso180akwv76c,Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,NaN,NaN,Defender,Left/Centre,NaN,70,NaN,5,NaN,50,2,NaN,21,78,53,90,22,6,4,26,7,9,NaN,3,NaN,2,1,NaN,1,NaN,2,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,5,NaN,Pogoń Szczecin vs Piast Gliwice,bpfz0g16v2wtipp8n742ekmqc,2025-10-03,8,POL,Ekstraklasa,2025_2026
D. Lončar,4m2su2kpm13f5ozyilrg8ydih,Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,2,2,Defender,Centre/Right,NaN,26,NaN,2,NaN,20,NaN,NaN,6,26,20,45,6,1,NaN,6,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,NaN,Pogoń Szczecin vs Piast Gliwice,bpfz0g16v2wtipp8n742ekmqc,2025-10-03,NaN,POL,Ekstraklasa,2025_2026
L. Wahlqvist,3u3gjwv3jzdgsnf89bvbj1p79,Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,2,1,Defender,Right,NaN,28,NaN,3,2,25,1,NaN,5,33,25,90,14,4,2,11,2,6,NaN,3,NaN,1,NaN,NaN,NaN,NaN,1,1,,NaN,NaN,NaN,,NaN,NaN,,,442,5,NaN,Pogoń Szczecin vs Piast Gliwice,bpfz0g16v2wtipp8n742ekmqc,2025-10-03,8,POL,Ekstraklasa,2025_2026
S. Greenwood,7oikovl62nfxs6z54dzd85gx5,Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,6,NaN,Midfielder,Left,NaN,26,NaN,5,6,12,NaN,NaN,16,29,13,90,8,6,1,22,8,9,3,NaN,4,NaN,NaN,4,NaN,6,4,3,,1,1,1,,1,1,,,442,6,NaN,Pogoń Szczecin vs Piast Gliwice,bpfz0g16v2wtipp8n742ekmqc,2025-10-03,9,POL,Ekstraklasa,2025_2026
M. Ndiaye,ctkp6xkdg68xonlfkjwe580oa,Pogoń Szczecin,7r1d7xdgcjgp61qxshpho7xck,1,NaN,Midfielder,Left/Centre,NaN,34,NaN,2,1,18,NaN,NaN,17,38,21,90,10,2,3,18,7,7,2,1,2,3,1,NaN,1,NaN,1,1,,NaN,NaN,NaN,,NaN,NaN,,,442,2,1,Pogoń Szczecin vs Piast Gliwice,bpfz0g16v2wtipp8n742ekmqc,2025-10-03,5,POL,Ekstraklasa,2025_2026
