playerName,playerId,contestantId,typeId,team_name,9,321,322,label,match_id,date
D. Beckford,b7pzjfl5fuvivmc2x9defzfmx,2n3wgr89m7jl8tmioemit2pgq,13,Hartford Athletic,,0.0353104248642921,0.0,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
J. Beer,abhcwxqh35hbgze01m4ihopyi,ck22dnk93ng8ax7wonlff7yms,13,Lexington,,0.4851360619068146,0.0,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
J. Hafferty,6pqyqf9v6g60ci7jjggalqsq1,ck22dnk93ng8ax7wonlff7yms,16,Lexington,,0.0097870174795389,0.28305596113204956,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
M. Ngalina,dkk3twgai2ldi75eh0xr37hbe,2n3wgr89m7jl8tmioemit2pgq,13,Hartford Athletic,,0.1359098702669143,0.0,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
A. Diz,984jr9d6sbi5l5vt9ct1b6cph,2n3wgr89m7jl8tmioemit2pgq,15,Hartford Athletic,,0.0274561457335948,0.0,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
M. Dieng,9izknjlz6zunwjpo4u94q855g,2n3wgr89m7jl8tmioemit2pgq,13,Hartford Athletic,,0.1130166053771972,0.0,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
J. Beer,abhcwxqh35hbgze01m4ihopyi,ck22dnk93ng8ax7wonlff7yms,15,Lexington,,0.023757629096508,0.0517285093665123,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
C. Lancaster,4f03usm5tnljkqleajmz9kmol,ck22dnk93ng8ax7wonlff7yms,15,Lexington,,0.564208447933197,0.6069592833518982,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
S. Anderson,8qqehla9xvhut6uua4a0zcju2,2n3wgr89m7jl8tmioemit2pgq,15,Hartford Athletic,,0.0323924757540226,0.0,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
J. Beer,abhcwxqh35hbgze01m4ihopyi,ck22dnk93ng8ax7wonlff7yms,15,Lexington,,0.033457551151514,0.07510124891996384,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
D. Beckford,b7pzjfl5fuvivmc2x9defzfmx,2n3wgr89m7jl8tmioemit2pgq,15,Hartford Athletic,,0.0827957466244697,0.0,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
D. Barbir,rtercnq9nn7y0814ghe7wo2x,ck22dnk93ng8ax7wonlff7yms,13,Lexington,,0.0069338232278823,0.0,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
S. Williams,2yflerah2shma2hzhm99msez9,ck22dnk93ng8ax7wonlff7yms,13,Lexington,,0.0121582234278321,0.0,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
Nick Firmino,1b9b97pxox77ia41cilqqm4iy,ck22dnk93ng8ax7wonlff7yms,13,Lexington,,0.0206751730293035,0.0,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
M. Epps,csx9pmpibyblftludnkd6j36x,ck22dnk93ng8ax7wonlff7yms,13,Lexington,,0.0187574755400419,0.0,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
K. Sargeant,2wj1w4opn7f0jyz1ps6ebvc6i,ck22dnk93ng8ax7wonlff7yms,13,Lexington,,0.0531154349446296,0.0,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
Braudílio Rodrigues,chiwsyjdyk4sn4vxqu9mdr0x6,ck22dnk93ng8ax7wonlff7yms,13,Lexington,,0.2029193490743637,0.0,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
E. Goldthorp,441plehxckmdj5gb2mr6y8ne2,ck22dnk93ng8ax7wonlff7yms,16,Lexington,,0.1770308315753936,0.522534191608429,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
Braudílio Rodrigues,chiwsyjdyk4sn4vxqu9mdr0x6,ck22dnk93ng8ax7wonlff7yms,13,Lexington,,0.1052527576684951,0.0,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
K. Edwards,5r88subg9jy8zg4y97tzwzxm1,2n3wgr89m7jl8tmioemit2pgq,13,Hartford Athletic,,0.01356584392488,0.0,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
M. Hairston,6pqwh2z47uwgr9u9y8n79ppzp,2n3wgr89m7jl8tmioemit2pgq,13,Hartford Athletic,,0.0707695707678794,0.0,Lexington vs Hartford Athletic,35buif2r05mj005lx0nqjvxg4,2025-03-08
S. Blanco,e5nj82ezbq0x6zdzdh4quyxn9,bu5w8wprynlj9mvphvy8sd94f,15,Miami,,0.0977459028363227,0.21912658214569092,Miami vs Detroit City,35rfoe236anctn15bmygakis4,2025-03-08
J. Chapman,6rnuvzwbmj7qv80xlwkjvqnkl,b1rpb2ox52uxcmjrsnqd95pk5,15,Detroit City,,0.029818432405591,0.031454455107450485,Miami vs Detroit City,35rfoe236anctn15bmygakis4,2025-03-08
A. Gavilanes,bolmgcfvbdizfyh6n9oz4xjsa,bu5w8wprynlj9mvphvy8sd94f,15,Miami,,0.0187493301928043,0.0,Miami vs Detroit City,35rfoe236anctn15bmygakis4,2025-03-08
L. Melano,bzs1s1yntau3dvzyvn6t7t785,bu5w8wprynlj9mvphvy8sd94f,15,Miami,,0.0396565869450569,0.042865585535764694,Miami vs Detroit City,35rfoe236anctn15bmygakis4,2025-03-08
R. Williams,7jizpx7yu2zxvcrnf9z4408vd,b1rpb2ox52uxcmjrsnqd95pk5,15,Detroit City,,0.0239355899393558,0.0,Miami vs Detroit City,35rfoe236anctn15bmygakis4,2025-03-08
M. Bryant,9jc85hbpruze4v8u1pjzsjt62,b1rpb2ox52uxcmjrsnqd95pk5,16,Detroit City,,0.1754146963357925,0.8211454153060913,Miami vs Detroit City,35rfoe236anctn15bmygakis4,2025-03-08
A. Villanueva,62d3tsany7t5t2bwm4cx9pbai,b1rpb2ox52uxcmjrsnqd95pk5,13,Detroit City,,0.4156638085842132,0.0,Miami vs Detroit City,35rfoe236anctn15bmygakis4,2025-03-08
R. Williams,7jizpx7yu2zxvcrnf9z4408vd,b1rpb2ox52uxcmjrsnqd95pk5,15,Detroit City,,0.0438573323190212,0.0,Miami vs Detroit City,35rfoe236anctn15bmygakis4,2025-03-08
M. Bryant,9jc85hbpruze4v8u1pjzsjt62,b1rpb2ox52uxcmjrsnqd95pk5,13,Detroit City,,0.0410524941980838,0.0,Miami vs Detroit City,35rfoe236anctn15bmygakis4,2025-03-08
D. Knutson,eqopj1p3a2ehzpwlj90laswoa,bu5w8wprynlj9mvphvy8sd94f,13,Miami,,0.1296438127756118,0.0,Miami vs Detroit City,35rfoe236anctn15bmygakis4,2025-03-08
A. Diouf,1cqnjzgntshx2ag3crh0p2uzu,b1rpb2ox52uxcmjrsnqd95pk5,15,Detroit City,,0.0334317795932292,0.0,Miami vs Detroit City,35rfoe236anctn15bmygakis4,2025-03-08
A. Diouf,1cqnjzgntshx2ag3crh0p2uzu,b1rpb2ox52uxcmjrsnqd95pk5,13,Detroit City,,0.0208386331796646,0.0,Miami vs Detroit City,35rfoe236anctn15bmygakis4,2025-03-08
C. Rutz,70axpxvnx40ax7oxri5pmz9qs,b1rpb2ox52uxcmjrsnqd95pk5,16,Detroit City,,0.262582927942276,0.2614738643169403,Miami vs Detroit City,35rfoe236anctn15bmygakis4,2025-03-08
A. Diouf,1cqnjzgntshx2ag3crh0p2uzu,b1rpb2ox52uxcmjrsnqd95pk5,13,Detroit City,,0.0165343638509511,0.0,Miami vs Detroit City,35rfoe236anctn15bmygakis4,2025-03-08
