playerName,playerId,contestantId,typeId,team_name,9,321,322,label,match_id,date
Æ. Jónasson,5iizc6makgt9rxoz8un3hjv1l,629yaod9sjr350jvivp78vwfz,13,KR,,0.0611077360808849,NaN,KR vs Breidablik,95axwlh6kbi9q1yqnlk7wgduc,2023-10-01
J. Svanþórsson,dm8yyt39uyshduq91pufi24q2,c6hu27u143y4z4te8b4036bae,16,Breidablik,,0.3110139667987823,0.9716,KR vs Breidablik,95axwlh6kbi9q1yqnlk7wgduc,2023-10-01
S. Hallsson,4vpytltbg9ojlh4zp8qtifoq1,629yaod9sjr350jvivp78vwfz,15,KR,,0.0303329117596149,NaN,KR vs Breidablik,95axwlh6kbi9q1yqnlk7wgduc,2023-10-01
Æ. Jónasson,5iizc6makgt9rxoz8un3hjv1l,629yaod9sjr350jvivp78vwfz,15,KR,,0.0415336154401302,NaN,KR vs Breidablik,95axwlh6kbi9q1yqnlk7wgduc,2023-10-01
B. Andrésson,92mfx74bv9bd1cqi34i9wf40k,629yaod9sjr350jvivp78vwfz,16,KR,,0.5708963871002197,0.9163,KR vs Breidablik,95axwlh6kbi9q1yqnlk7wgduc,2023-10-01
K. Olsen,e0uh207qrn67d3ugjtjkbyqc5,c6hu27u143y4z4te8b4036bae,16,Breidablik,,0.115562655031681,0.8322,KR vs Breidablik,95axwlh6kbi9q1yqnlk7wgduc,2023-10-01
S. Hallsson,4vpytltbg9ojlh4zp8qtifoq1,629yaod9sjr350jvivp78vwfz,13,KR,,0.0832933261990547,NaN,KR vs Breidablik,95axwlh6kbi9q1yqnlk7wgduc,2023-10-01
S. Hallsson,4vpytltbg9ojlh4zp8qtifoq1,629yaod9sjr350jvivp78vwfz,13,KR,,0.0346962362527847,NaN,KR vs Breidablik,95axwlh6kbi9q1yqnlk7wgduc,2023-10-01
B. Andrésson,92mfx74bv9bd1cqi34i9wf40k,629yaod9sjr350jvivp78vwfz,15,KR,,0.0428272373974323,NaN,KR vs Breidablik,95axwlh6kbi9q1yqnlk7wgduc,2023-10-01
B. Andrésson,92mfx74bv9bd1cqi34i9wf40k,629yaod9sjr350jvivp78vwfz,15,KR,,0.0547655187547206,NaN,KR vs Breidablik,95axwlh6kbi9q1yqnlk7wgduc,2023-10-01
G. Eyjólfsson,eikthetfmpxyeqsisa7vs3hsl,c6hu27u143y4z4te8b4036bae,15,Breidablik,,0.0265248045325279,NaN,KR vs Breidablik,95axwlh6kbi9q1yqnlk7wgduc,2023-10-01
H. Gunnlaugsson,87ogzklhfctx78cbjwgh282j9,c6hu27u143y4z4te8b4036bae,15,Breidablik,,0.0351113751530647,0.1141,KR vs Breidablik,95axwlh6kbi9q1yqnlk7wgduc,2023-10-01
