player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll
M. Falkesgaard,b2gkyjq8emj9pywryc3rycogl,ajtb177oqwawkdwbqhldmq6mx,1,1,Goalkeeper,Centre,NaN,22,NaN,NaN,NaN,25,2,NaN,2,25,27,90,16,3,8,6,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,6
N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,ajtb177oqwawkdwbqhldmq6mx,NaN,NaN,Defender,Left,NaN,61,NaN,5,15,35,2,NaN,29,78,41,90,27,22,6,50,14,22,1,2,2,4,NaN,8,NaN,1,1,1,,NaN,1,,,NaN,NaN,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,30
E. Christensen,8xe0fufxfgf5cuwgysz3r2j85,ajtb177oqwawkdwbqhldmq6mx,3,2,Defender,Left/Centre,NaN,67,NaN,2,1,30,1,NaN,38,81,35,90,31,11,1,47,6,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,15
J. Egeris,2uellcocrvapu7o70g5zdcmad,ajtb177oqwawkdwbqhldmq6mx,3,1,Defender,Centre/Right,NaN,103,1,2,NaN,57,2,NaN,54,117,61,90,26,17,5,64,13,18,NaN,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,15
L. Henriksen,6g671k5lvgoo2bgub2516q1w4,ajtb177oqwawkdwbqhldmq6mx,3,2,Defender,Right,NaN,45,1,6,5,23,2,NaN,22,57,26,90,21,15,4,32,8,14,2,4,2,2,NaN,1,NaN,NaN,1,NaN,,NaN,NaN,,,NaN,NaN,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,19
M. Mouritz,ezbixgm2km8iapnsl57bn4wkp,ajtb177oqwawkdwbqhldmq6mx,3,1,Midfielder,Left/Centre,NaN,35,1,2,5,16,NaN,1,21,41,16,89,11,12,2,29,10,15,1,NaN,1,2,1,3,1,NaN,1,NaN,,NaN,1,,,2,2,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,11
M. Wohlgemuth,e8vt8711wb40afht2v13omket,ajtb177oqwawkdwbqhldmq6mx,6,3,Midfielder,Centre,NaN,45,NaN,4,NaN,22,1,NaN,23,51,23,83,14,12,4,28,8,13,1,3,1,3,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,2,2,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,9
N. Morberg,5u9zrgsm6wycfcbk04m64wd1w,ajtb177oqwawkdwbqhldmq6mx,9,6,Midfielder,Centre/Right,NaN,10,1,2,3,7,NaN,NaN,5,14,7,72,5,3,3,9,3,7,2,1,2,3,NaN,1,NaN,NaN,NaN,NaN,,NaN,1,,,NaN,NaN,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,7
O. Addo,kqj7nh6pqmqbt0abyyu0fcpg,ajtb177oqwawkdwbqhldmq6mx,11,NaN,Striker,Left/Centre,NaN,30,6,9,NaN,6,3,3,24,36,8,83,4,1,5,28,9,13,NaN,NaN,NaN,1,NaN,NaN,NaN,1,2,NaN,,1,NaN,,,NaN,NaN,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,15
E. Nnamani,8i0o1b8rjsab9se3v6vteqmfo,ajtb177oqwawkdwbqhldmq6mx,8,3,Striker,Centre,NaN,10,3,6,2,2,NaN,1,9,15,2,90,2,NaN,1,14,7,11,1,1,1,1,NaN,NaN,NaN,2,6,1,,NaN,NaN,,,3,3,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,17
F. Isaki,86mx27krl6c613x6e3t9g3cic,ajtb177oqwawkdwbqhldmq6mx,6,NaN,Striker,Centre/Right,NaN,18,3,2,2,3,1,2,15,22,5,71,3,1,2,17,3,5,NaN,NaN,NaN,1,1,NaN,1,NaN,1,1,,NaN,NaN,,,NaN,NaN,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,10
D. Alijagic,7kpojg6qp0943wdweelu6w9hw,ajtb177oqwawkdwbqhldmq6mx,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,NaN
M. Bøttker,8xfqengyrwgxhhi86ok88vf2s,ajtb177oqwawkdwbqhldmq6mx,2,1,Substitute,NaN,Attacker,3,NaN,1,NaN,NaN,NaN,NaN,3,4,NaN,7,2,1,NaN,4,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,1
A. Vaporakis,9y3vs6l0mjj38z0kw062jlh3p,ajtb177oqwawkdwbqhldmq6mx,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,NaN
G. Højbjerg,ab3nxxoj7bxlnhot9htoex1xw,ajtb177oqwawkdwbqhldmq6mx,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,NaN
Abdullah Iqbal,a0i74nqik3lbi02ngno0m0ys4,ajtb177oqwawkdwbqhldmq6mx,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,NaN
J. Mathys,zpl7lyln792rt0b2oedamvbo,ajtb177oqwawkdwbqhldmq6mx,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,7,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,2,4,2,,NaN,NaN,,,NaN,NaN,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,2
S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,ajtb177oqwawkdwbqhldmq6mx,NaN,NaN,Substitute,NaN,Attacker,5,NaN,NaN,3,1,NaN,NaN,4,11,1,19,4,4,1,10,NaN,5,NaN,NaN,NaN,1,NaN,NaN,NaN,2,NaN,NaN,,NaN,NaN,,,1,1,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,6
R. Minerba,38shfw53eg5qtvem3d3ou04r8,ajtb177oqwawkdwbqhldmq6mx,1,1,Substitute,NaN,Defender,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,1
T. Blidegn,dja68kdmhtsm9x5zqzgtpqas4,ajtb177oqwawkdwbqhldmq6mx,1,1,Substitute,NaN,Midfielder,11,NaN,NaN,NaN,4,NaN,NaN,7,13,5,18,2,1,1,8,3,4,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,,,2,1,,,433,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,5
L. Moser,6sdv4s8oz558wfhx72vwlpvu2,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Goalkeeper,Centre,NaN,13,NaN,NaN,NaN,12,3,NaN,6,17,13,90,21,2,12,16,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,12
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Defender,Left/Centre,NaN,23,NaN,3,4,9,2,NaN,15,44,13,90,31,19,5,35,8,22,NaN,2,NaN,3,1,3,1,1,NaN,NaN,,NaN,1,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,28
A. Leifsson,dqssvdpt2iwg8qn9wto3miind,b8oqgvx1ijeyn6y1cn6929ix4,2,1,Defender,Centre,NaN,18,NaN,3,NaN,18,3,NaN,3,20,19,90,5,2,3,4,2,2,NaN,1,NaN,NaN,3,NaN,3,NaN,3,2,,NaN,NaN,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,3
J. Vetter,3ywgt5v070xudujs9f7cuqm7d,b8oqgvx1ijeyn6y1cn6929ix4,4,NaN,Defender,Centre/Right,NaN,24,1,6,8,13,3,NaN,13,38,16,90,25,23,3,27,10,20,NaN,2,NaN,NaN,2,4,2,NaN,4,2,,NaN,1,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,24
A. Njai,f1ba9g771s0zeel0titcj3omi,b8oqgvx1ijeyn6y1cn6929ix4,4,2,Midfielder,Left,NaN,10,2,10,2,1,1,2,9,18,2,90,6,2,2,20,7,14,NaN,6,NaN,NaN,NaN,4,NaN,NaN,3,NaN,,1,NaN,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,14
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,4,NaN,Midfielder,Left/Centre,NaN,21,2,6,4,8,3,1,13,26,10,65,11,4,6,17,12,14,NaN,1,NaN,3,1,1,1,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,10
M. Vestergård,f58yr2jmfp8kpgprfxbokt1t6,b8oqgvx1ijeyn6y1cn6929ix4,9,3,Midfielder,Centre/Right,NaN,24,1,6,NaN,13,2,NaN,12,32,15,90,13,9,4,19,7,12,NaN,NaN,NaN,2,3,NaN,3,NaN,1,NaN,,NaN,NaN,,,1,1,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,13
S. Jalal,ekx0wotp433tuaw4g93nybjmc,b8oqgvx1ijeyn6y1cn6929ix4,1,NaN,Midfielder,Right,NaN,10,1,7,2,2,2,1,9,14,2,45,5,1,6,14,7,11,1,2,1,2,NaN,2,NaN,1,4,1,,2,1,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,6
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,2,NaN,Attacking Midfielder,Centre,NaN,16,NaN,4,6,6,1,NaN,16,25,8,89,10,3,3,25,12,16,3,2,7,2,1,1,1,NaN,4,NaN,,NaN,1,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,15
P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,b8oqgvx1ijeyn6y1cn6929ix4,5,1,Striker,Left/Centre,NaN,8,NaN,3,2,NaN,NaN,NaN,8,12,1,44,4,1,3,11,7,10,NaN,1,NaN,3,NaN,NaN,NaN,1,3,1,,NaN,NaN,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,8
F. Møller,e3546n3qj447qgmizao50zx1w,b8oqgvx1ijeyn6y1cn6929ix4,3,2,Striker,Centre/Right,NaN,2,1,2,NaN,NaN,2,1,2,6,2,45,5,NaN,2,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,6
A. Beck,dyzzo6n83rg4fpvmqqa69moes,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Substitute,NaN,Midfielder,4,NaN,NaN,1,1,NaN,NaN,3,5,1,25,1,NaN,1,5,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,,1,NaN,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,3
N. Bossen,dvnd5025v01tme7xzayw6jhn8,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,NaN
C. Enemark,2qedb8t85t1ieeed9613c9crt,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,NaN
C. Holmelund,5moycfv7blzfnjqiruao7dv6c,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,NaN
C. Palm,b6l4m6bmqgil9bjjov4tnuivo,b8oqgvx1ijeyn6y1cn6929ix4,5,3,Substitute,NaN,Midfielder,5,NaN,1,NaN,1,NaN,NaN,4,8,2,45,NaN,NaN,NaN,6,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,2,,NaN,NaN,,,1,1,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,6
V. Philip,zjklvm2eeuit947oxvxc2o0k,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,NaN
K. Shushman,ae86fel4p9nioy219v3lg62hg,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,NaN
I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,b8oqgvx1ijeyn6y1cn6929ix4,3,2,Substitute,NaN,Midfielder,10,2,6,NaN,3,NaN,1,7,13,3,45,3,2,NaN,11,4,6,2,5,2,NaN,NaN,1,NaN,1,3,2,,NaN,NaN,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,6
J. Vadstrup,b55jtl3ixolidn6cvc4t90efo,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,,,3412,,B 93 vs Kolding,5u3egzqc8xhnmwpmvwdc2gvmc,2024-07-19,NaN
F. Đukić,d9hh01mit4geyadol3gmzco9,8gxd9ry2580pu1b1dd5ny9ymy,NaN,NaN,Goalkeeper,Centre,NaN,11,NaN,NaN,NaN,10,2,NaN,5,13,10,90,11,2,10,7,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,2
A. Iljazovski,bfvdr7ckiersz26ya2kq9f1g4,8gxd9ry2580pu1b1dd5ny9ymy,4,1,Defender,Left,NaN,52,1,5,8,20,1,NaN,32,60,21,78,23,10,3,46,15,20,NaN,1,NaN,2,1,7,1,1,3,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,20
D. Stenderup,a30gduuv9d1s4pkthgu2jhyol,8gxd9ry2580pu1b1dd5ny9ymy,NaN,NaN,Defender,Left/Centre,NaN,43,NaN,NaN,1,33,1,NaN,15,50,36,90,17,6,4,19,4,7,NaN,NaN,NaN,3,2,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,8
M. Olsen,dshwz1df0rbe0fztksawvd0wl,8gxd9ry2580pu1b1dd5ny9ymy,5,3,Defender,Centre/Right,NaN,41,1,4,NaN,25,NaN,NaN,19,45,28,90,15,2,2,20,3,4,1,1,1,2,1,NaN,1,NaN,3,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,5
M. Fredslund,45dqseup0cmujyl4nprr29y0a,8gxd9ry2580pu1b1dd5ny9ymy,4,NaN,Defender,Right,NaN,25,2,2,17,15,1,1,14,35,16,63,16,9,3,32,7,12,2,NaN,3,2,NaN,10,NaN,NaN,3,1,NaN,NaN,2,NaN,,NaN,NaN,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,23
C. Jakobsen,9r07ooissj5mz15g87x5rmbx1,8gxd9ry2580pu1b1dd5ny9ymy,4,NaN,Midfielder,Left/Centre,NaN,51,NaN,4,8,10,NaN,NaN,42,61,12,90,15,11,3,51,33,40,3,1,3,3,3,2,3,2,12,4,NaN,NaN,1,NaN,,1,1,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,15
M. Gehrt,d4w0nytrfhhtw8xqh7rofq6z9,8gxd9ry2580pu1b1dd5ny9ymy,2,NaN,Midfielder,Centre,NaN,39,NaN,3,4,8,NaN,NaN,32,42,8,63,6,4,6,37,17,19,2,1,2,3,1,3,1,NaN,2,NaN,1,3,1,NaN,,NaN,NaN,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,7
M. Kaalund,6uwvbagahvoavs630k8uksxjp,8gxd9ry2580pu1b1dd5ny9ymy,3,1,Midfielder,Centre/Right,NaN,39,NaN,2,1,15,2,NaN,25,49,17,78,14,11,6,33,14,19,3,2,3,4,1,1,1,1,NaN,NaN,NaN,NaN,1,NaN,,1,1,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,11
A. Smed,dncrhma6gwcn6pxiu7hfc6qz8,8gxd9ry2580pu1b1dd5ny9ymy,4,2,Striker,Left/Centre,NaN,27,3,5,10,2,NaN,1,33,31,2,86,12,4,1,40,15,19,1,1,6,1,NaN,3,NaN,3,7,3,NaN,NaN,1,1,,1,1,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,12
S. Makienok,5e5fuj7mbkpvf0bug32ixxc5x,8gxd9ry2580pu1b1dd5ny9ymy,2,1,Striker,Centre,NaN,16,2,5,NaN,4,NaN,2,13,21,5,90,4,4,3,17,8,12,NaN,3,NaN,2,NaN,NaN,NaN,3,6,3,NaN,1,NaN,NaN,,2,2,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,10
L. Qamili,3ejggtt1du1cui3wc1f8oqx62,8gxd9ry2580pu1b1dd5ny9ymy,6,2,Striker,Centre/Right,NaN,29,2,4,4,6,NaN,2,24,39,6,90,8,8,5,35,17,26,2,1,2,4,NaN,1,NaN,5,8,4,NaN,1,NaN,NaN,,2,1,NaN,NaN,433,1,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,16
J. Adjei-Broni,1cumsropo1r0msfzxxteml1w,8gxd9ry2580pu1b1dd5ny9ymy,3,NaN,Substitute,NaN,Attacker,8,7,4,3,1,NaN,4,8,9,1,27,3,1,2,9,7,8,NaN,NaN,NaN,2,NaN,1,NaN,1,2,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,4
M. Andreasen,21i8eq6dgpzydeyrame6xp05w,8gxd9ry2580pu1b1dd5ny9ymy,NaN,NaN,Substitute,NaN,Attacker,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,12,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,,NaN,NaN,1,1,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,3
N. Clausen,6dzg820946z4848whaa6ny2nd,8gxd9ry2580pu1b1dd5ny9ymy,NaN,NaN,Substitute,NaN,Defender,2,NaN,1,2,NaN,NaN,NaN,2,2,NaN,12,1,NaN,NaN,3,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,2
M. Papuga,dwpns7gcg4s1c35df5td9ow7o,8gxd9ry2580pu1b1dd5ny9ymy,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,NaN
N. Jungvig,3pk6hii2s8tbv2zux8mvbapec,8gxd9ry2580pu1b1dd5ny9ymy,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,NaN
M. Kiilerich,630daj1ef34rczbhng0eoncvd,8gxd9ry2580pu1b1dd5ny9ymy,NaN,NaN,Substitute,NaN,Defender,2,NaN,2,NaN,2,NaN,NaN,NaN,3,3,4,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,1
M. Lysholm,g2cgdv428rmpmb0om40ldses,8gxd9ry2580pu1b1dd5ny9ymy,NaN,NaN,Substitute,NaN,Defender,9,NaN,NaN,1,2,NaN,NaN,7,10,2,27,2,1,NaN,10,3,3,1,NaN,1,NaN,NaN,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,5
B. Meibom,37rzipex1y0nhv8o2dr7h2bys,8gxd9ry2580pu1b1dd5ny9ymy,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,NaN
A. Ravn,4qz1pnlx3d0m5wkhpocl0euj8,8gxd9ry2580pu1b1dd5ny9ymy,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Hvidovre vs HB Køge,5un12m65p2ujmjb0seb0fxxck,2024-07-19,NaN
