playerName,playerId,contestantId,typeId,team_name,9,321,322,label,match_id,date
M. Bomholt,ejixz16616b7krftxyzv9yiac,36g6ifzjliec1jqnbtf7yesme,16,AaB,,0.0340024009346962,0.21947892010211945,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
M. Wohlgemuth,e8vt8711wb40afht2v13omket,ajtb177oqwawkdwbqhldmq6mx,15,B 93,,0.0532154776155948,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
M. Wohlgemuth,e8vt8711wb40afht2v13omket,ajtb177oqwawkdwbqhldmq6mx,15,B 93,,0.0189974047243595,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
E. Makolli,697f50qoetodmfe8ybcuey2ac,36g6ifzjliec1jqnbtf7yesme,13,AaB,,0.0231053978204727,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
F. Isaki,86mx27krl6c613x6e3t9g3cic,ajtb177oqwawkdwbqhldmq6mx,15,B 93,,0.0357961878180503,0.019703533500432968,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
N. Helenius,rv6r0bwbl75er38wklyfpsr9,36g6ifzjliec1jqnbtf7yesme,15,AaB,,0.0946597605943679,0.10609381645917892,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
L. Henriksen,6g671k5lvgoo2bgub2516q1w4,ajtb177oqwawkdwbqhldmq6mx,15,B 93,,0.0193652734160423,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
K. Hansen,48sqqhgtmfmpqb3602iirspd6,36g6ifzjliec1jqnbtf7yesme,16,AaB,,0.1230742931365966,0.1692602038383484,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
R. Arabaci,7h02v4ymnko5fh01iylbh34es,ajtb177oqwawkdwbqhldmq6mx,13,B 93,,0.0267349146306514,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
L. Henriksen,6g671k5lvgoo2bgub2516q1w4,ajtb177oqwawkdwbqhldmq6mx,13,B 93,,0.0100899105891585,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
M. Kaasa,e0j0uakuzduvis9wqsocngwrt,36g6ifzjliec1jqnbtf7yesme,13,AaB,,0.18072609603405,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
R. Arabaci,7h02v4ymnko5fh01iylbh34es,ajtb177oqwawkdwbqhldmq6mx,15,B 93,,0.0375483036041259,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,ajtb177oqwawkdwbqhldmq6mx,13,B 93,,0.015486023388803,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
K. Hansen,48sqqhgtmfmpqb3602iirspd6,36g6ifzjliec1jqnbtf7yesme,13,AaB,,0.044437751173973,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
K. John,5vrsflxiv2dgfa8199a2qxsve,36g6ifzjliec1jqnbtf7yesme,15,AaB,,0.2524103224277496,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
F. Isaki,86mx27krl6c613x6e3t9g3cic,ajtb177oqwawkdwbqhldmq6mx,13,B 93,,0.0669025406241417,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
R. Arabaci,7h02v4ymnko5fh01iylbh34es,ajtb177oqwawkdwbqhldmq6mx,13,B 93,,0.1618307828903198,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
F. Isaki,86mx27krl6c613x6e3t9g3cic,ajtb177oqwawkdwbqhldmq6mx,14,B 93,,0.1744467914104461,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
R. Arabaci,7h02v4ymnko5fh01iylbh34es,ajtb177oqwawkdwbqhldmq6mx,15,B 93,,0.0216495394706726,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
M. Wohlgemuth,e8vt8711wb40afht2v13omket,ajtb177oqwawkdwbqhldmq6mx,13,B 93,,0.0365751646459102,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
N. Helenius,rv6r0bwbl75er38wklyfpsr9,36g6ifzjliec1jqnbtf7yesme,15,AaB,,0.0356054604053497,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
N. Arnórsson,brinkgys7026490q3ixx6h9uc,36g6ifzjliec1jqnbtf7yesme,15,AaB,,0.1727714985609054,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
N. Arnórsson,brinkgys7026490q3ixx6h9uc,36g6ifzjliec1jqnbtf7yesme,16,AaB,,0.511030375957489,0.548913300037384,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
F. Isaki,86mx27krl6c613x6e3t9g3cic,ajtb177oqwawkdwbqhldmq6mx,15,B 93,,0.0381396077573299,0.014187989756464958,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
K. Hansen,48sqqhgtmfmpqb3602iirspd6,36g6ifzjliec1jqnbtf7yesme,15,AaB,,0.1918343007564544,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
N. Helenius,rv6r0bwbl75er38wklyfpsr9,36g6ifzjliec1jqnbtf7yesme,15,AaB,,0.0659390613436698,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
K. John,5vrsflxiv2dgfa8199a2qxsve,36g6ifzjliec1jqnbtf7yesme,15,AaB,,0.0398673564195632,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
K. Hansen,48sqqhgtmfmpqb3602iirspd6,36g6ifzjliec1jqnbtf7yesme,15,AaB,,0.0098315551877021,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
A. Jasson,8bi1tlz62rjwyak4pnnzgp562,36g6ifzjliec1jqnbtf7yesme,13,AaB,,0.0577737130224704,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,ajtb177oqwawkdwbqhldmq6mx,15,B 93,,0.0126710636541247,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
K. John,5vrsflxiv2dgfa8199a2qxsve,36g6ifzjliec1jqnbtf7yesme,13,AaB,,0.2170813381671905,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
O. Ross,5lz41celw55rz3zh8pohclw5w,36g6ifzjliec1jqnbtf7yesme,15,AaB,,0.0565467365086078,0.033296048641204834,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
K. Hansen,48sqqhgtmfmpqb3602iirspd6,36g6ifzjliec1jqnbtf7yesme,13,AaB,,0.0436476580798625,0.0,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
