playerName,team_name,label,possessionValue.pvValue,possessionValue.pvAdded
C. Săpunaru,Rapid Bucureşti,Rapid Bucureşti vs Universitatea Cluj,0.2263957,0.1540481
D. Albu,AS FC Buzău,AS FC Buzău vs Oţelul,0.3499388,0.107366
D. Albu,AS FC Buzău,Botoșani vs AS FC Buzău,0.1956985,0.0419283
D. Alibec,FCV Farul Constanţa,Petrolul 52 vs FCV Farul Constanţa,0.3407789,0.011997400000000004
D. Atanaskoski,Politehnica Iași,Politehnica Iași vs Universitatea Craiova,0.060161400000000004,0.0172599
D. Barbu,Universitatea Craiova,Politehnica Iași vs Universitatea Craiova,0.041547600000000004,0.0053007
D. Bîrligea,FCSB,FCSB vs Petrolul 52,0.026458600000000002,-0.0278474
D. Ciobotariu,Sepsi,Sepsi vs Botoșani,0.1214119,0.0627543
D. Codrea,Universitatea Cluj,Rapid Bucureşti vs Universitatea Cluj,0.011969200000000001,-0.0013516000000000001
D. Dumitrașcu,AS FC Buzău,AS FC Buzău vs Oţelul,0.2178129,0.0838066
D. Dumitrașcu,AS FC Buzău,Botoșani vs AS FC Buzău,0.063153,0.0075364
D. Ferraresso,AS FC Buzău,AS FC Buzău vs Oţelul,0.1444453,0.0306954
D. Ferraresso,AS FC Buzău,Botoșani vs AS FC Buzău,0.151527,0.0360173
D. Haruţ,Sepsi,Sepsi vs Botoșani,0.023107700000000002,-0.012533100000000002
D. Hrezdac,UTA Arad,UTA Arad vs Hermannstadt,0.1486875,0.039033899999999996
D. Lazar,AS FC Buzău,AS FC Buzău vs Oţelul,0.0306388,-0.0016383
D. Lazar,AS FC Buzău,Botoșani vs AS FC Buzău,0.0499671,0.0164228
D. Lovrić,AS FC Buzău,Botoșani vs AS FC Buzău,0.2615209,0.2571389
D. Maftei,Oţelul,Oţelul vs Dinamo Bucureşti,1.0566963999999999,0.6596917999999999
D. Maldonado,Universitatea Craiova,Politehnica Iași vs Universitatea Craiova,0.0106181,0.0101158
D. Miculescu,FCSB,CFR Cluj vs FCSB,0.0332108,-0.031236800000000002
D. Miculescu,FCSB,FCSB vs Petrolul 52,0.1093233,0.0710842
D. Nedelcu,FCV Farul Constanţa,Petrolul 52 vs FCV Farul Constanţa,0.017528000000000002,0.0026802000000000006
D. Nistor,Universitatea Cluj,Rapid Bucureşti vs Universitatea Cluj,0.1856283,-0.1086768
D. Oberlin,Sepsi,Sepsi vs Botoșani,0.1967612,0.0375563
D. Olaru,FCSB,CFR Cluj vs FCSB,0.5166966,0.0311524
D. Olaru,FCSB,FCSB vs Petrolul 52,0.4792497,0.208955
D. Oroian,Sepsi,Sepsi vs Botoșani,0.0137931,0.0112101
D. Politic,Dinamo Bucureşti,Oţelul vs Dinamo Bucureşti,0.0052121,0.0024153
D. Pospelov,Unirea Slobozia,Dinamo Bucureşti vs Unirea Slobozia,0.2480842,0.052417000000000005
D. Radu,Petrolul 52,FCSB vs Petrolul 52,0.3498977,0.1511125
D. Rusu,Unirea Slobozia,Dinamo Bucureşti vs Unirea Slobozia,0.0965377,0.0171077
D. Sigér,Sepsi,Sepsi vs Botoșani,0.0,0.0
D. Sîrbu,FCV Farul Constanţa,Petrolul 52 vs FCV Farul Constanţa,0.2584449,0.0959168
D. Tescan,AS FC Buzău,AS FC Buzău vs Oţelul,0.0244732,-0.021356299999999998
D. Yusov,Unirea Slobozia,Dinamo Bucureşti vs Unirea Slobozia,0.3562244,0.058718700000000006
D. Čanađija,AS FC Buzău,AS FC Buzău vs Oţelul,0.084799,0.06328500000000001
D. Čanađija,AS FC Buzău,Botoșani vs AS FC Buzău,0.080089,0.031056900000000002
D. Đoković,CFR Cluj,CFR Cluj vs FCSB,0.1825925,0.0412042
D. Đoković,CFR Cluj,Hermannstadt vs CFR Cluj,0.2825075,-0.0021453000000000028
D. Şerbănică,Unirea Slobozia,Dinamo Bucureşti vs Unirea Slobozia,0.5750196,0.3899302
D. Živulić,Oţelul,AS FC Buzău vs Oţelul,0.1560527,0.0371797
D. Živulić,Oţelul,Oţelul vs Dinamo Bucureşti,0.21014750000000001,-0.012313799999999998
Daniel Popa,FCSB,CFR Cluj vs FCSB,0.0661957,0.00633
David Tavares,AS FC Buzău,Botoșani vs AS FC Buzău,0.6099786,0.1823188
E. Florescu,Botoșani,Botoșani vs AS FC Buzău,0.4446488,0.1317826
E. Florescu,Botoșani,Sepsi vs Botoșani,0.2855839,0.0642892
E. Gertmonas,Universitatea Cluj,Rapid Bucureşti vs Universitatea Cluj,0.0196264,-0.00045260000000000005
E. Gnahoré,Dinamo Bucureşti,Dinamo Bucureşti vs Unirea Slobozia,0.322527,0.1756046
E. López,Botoșani,Botoșani vs AS FC Buzău,0.0634774,0.0110233
E. López,Botoșani,Sepsi vs Botoșani,0.19991119999999998,0.12814419999999999
E. Omondi,UTA Arad,UTA Arad vs Hermannstadt,0.6425824,0.06620229999999998
E. Pap,Botoșani,Botoșani vs AS FC Buzău,0.0710963,0.020917
E. Radaslavescu,FCV Farul Constanţa,Petrolul 52 vs FCV Farul Constanţa,0.35049020000000003,0.1007297
F. Hasani,Rapid Bucureşti,Rapid Bucureşti vs Universitatea Cluj,0.0134444,0.0037647
F. Kamberi,Politehnica Iași,Politehnica Iași vs Universitatea Craiova,0.6247073,0.4098967
F. Poulolo,UTA Arad,UTA Arad vs Hermannstadt,0.1095281,0.0352707
F. Tănase,FCSB,CFR Cluj vs FCSB,0.4304025,0.1199379
F. Tănase,FCSB,FCSB vs Petrolul 52,0.212529,-0.0345604
F. Ștefan,Sepsi,Sepsi vs Botoșani,0.4370253,0.1779566
Fabrício Baiano,Petrolul 52,FCSB vs Petrolul 52,0.0334473,0.008857799999999999
Fabrício Baiano,Petrolul 52,Petrolul 52 vs FCV Farul Constanţa,0.0829277,-0.009218200000000001
Francisco Júnior,Botoșani,Sepsi vs Botoșani,0.0921245,0.00023450000000000098
Frédéric Maciel,Oţelul,AS FC Buzău vs Oţelul,0.410856,0.0126853
Frédéric Maciel,Oţelul,Oţelul vs Dinamo Bucureşti,0.4549939,0.1630081
G. Cîmpanu,UTA Arad,UTA Arad vs Hermannstadt,0.8233817999999999,0.318266
G. David,Botoșani,Sepsi vs Botoșani,0.134129,0.0212728
G. Debeljuh,Sepsi,Sepsi vs Botoșani,0.058080099999999996,0.003475700000000001
G. Dănuleasă,FCV Farul Constanţa,Petrolul 52 vs FCV Farul Constanţa,0.0242922,0.0116601
G. Grozav,Petrolul 52,FCSB vs Petrolul 52,0.0215854,-0.011678000000000001
G. Grozav,Petrolul 52,Petrolul 52 vs FCV Farul Constanţa,0.4707857,0.06967789999999999
G. Iancu,FCV Farul Constanţa,Petrolul 52 vs FCV Farul Constanţa,0.0500257,0.0118005
G. Lazăr,Unirea Slobozia,Dinamo Bucureşti vs Unirea Slobozia,0.0272201,0.0091338
G. Milanov,Dinamo Bucureşti,Dinamo Bucureşti vs Unirea Slobozia,0.24728129999999998,0.0530153
G. Milanov,Dinamo Bucureşti,Oţelul vs Dinamo Bucureşti,0.16353800000000002,0.0042408
G. Simion,Universitatea Cluj,Rapid Bucureşti vs Universitatea Cluj,0.065691,0.011870200000000001
G. Turda,AS FC Buzău,AS FC Buzău vs Oţelul,0.21737410000000001,0.1142088
G. Turda,AS FC Buzău,Botoșani vs AS FC Buzău,0.053967999999999995,0.0325684
G. Zajkov,Universitatea Craiova,Politehnica Iași vs Universitatea Craiova,0.1589265,0.0787078
Grego Sierra,Universitatea Craiova,Politehnica Iași vs Universitatea Craiova,0.11455180000000001,-0.025766600000000004
Guilherme Soares,Politehnica Iași,Politehnica Iași vs Universitatea Craiova,0.0270364,0.015365100000000001
Gustavo Marins,FCV Farul Constanţa,Petrolul 52 vs FCV Farul Constanţa,0.1599851,0.0671937
H. Ongenda,Botoșani,Botoșani vs AS FC Buzău,0.4677004,-0.44179799999999997
H. Ongenda,Botoșani,Sepsi vs Botoșani,0.2815033,-0.008533499999999996
I. Alimi,Sepsi,Sepsi vs Botoșani,0.3208237,0.0701718
I. Coadă,Unirea Slobozia,Dinamo Bucureşti vs Unirea Slobozia,0.4865978,0.2046452
I. Cristea,Universitatea Cluj,Rapid Bucureşti vs Universitatea Cluj,0.0503249,0.016363
I. Doicaru,FCV Farul Constanţa,Petrolul 52 vs FCV Farul Constanţa,0.032489,0.00048360000000000145
