player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name
I. Ljubanović,9gpsbjjpsvx03tu605zk9oz55,Rudeš,7sbwkqxbprov16hqxu943v4sq,1,NaN,Striker,Centre,NaN,12,1,3,1,6,NaN,NaN,9,16,7,82,4,3,3,12,5,8,NaN,NaN,NaN,3,NaN,NaN,NaN,1,5,4,NaN,NaN,NaN,NaN,NaN,1,1,1,1,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,8,HRV,HNL
B. Brajković,r11ks15ja54xw4380k9odkpg,Rudeš,7sbwkqxbprov16hqxu943v4sq,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,NaN,HRV,HNL
A. Camara,7nr1u0v4ayov3eeumz5h0ewyy,Rudeš,7sbwkqxbprov16hqxu943v4sq,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,NaN,HRV,HNL
M. Marković,2u83npsnw94aasrecyft40ic5,Rudeš,7sbwkqxbprov16hqxu943v4sq,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,NaN,HRV,HNL
R. Mašala,a4qxqu0wfw8yrea94vjh7del0,Rudeš,7sbwkqxbprov16hqxu943v4sq,3,1,Substitute,NaN,Midfielder,15,NaN,3,1,4,2,NaN,11,18,4,26,6,3,2,14,7,10,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,6,HRV,HNL
D. Mihaljević,a7x9nl121j8989ow7tvaticid,Rudeš,7sbwkqxbprov16hqxu943v4sq,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,NaN,HRV,HNL
D. Pavlek,dmth7cip93sdw7egw6veh0y6s,Rudeš,7sbwkqxbprov16hqxu943v4sq,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,NaN,HRV,HNL
I. Perić,83084mjl6h9vy99afa3koqxw4,Rudeš,7sbwkqxbprov16hqxu943v4sq,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,NaN,HRV,HNL
S. Plazonja,64smc5rhc68ag8jwkzadu4dt5,Rudeš,7sbwkqxbprov16hqxu943v4sq,1,NaN,Substitute,NaN,Attacker,12,1,1,3,5,1,NaN,8,13,5,22,NaN,NaN,3,11,3,4,1,NaN,1,2,1,3,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,4,HRV,HNL
D. Rešetar,f1pqu60sk9xe5v25vfjmqmqne,Rudeš,7sbwkqxbprov16hqxu943v4sq,2,1,Substitute,NaN,Attacker,1,1,1,NaN,NaN,NaN,1,1,1,NaN,8,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,NaN,HRV,HNL
João Araújo,ajjuu6ga9c5p97z0okzrhsne2,Rudeš,7sbwkqxbprov16hqxu943v4sq,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,NaN,HRV,HNL
T. Srbljinović,e3svc4flz8bb9oxcltbhioh2i,Rudeš,7sbwkqxbprov16hqxu943v4sq,NaN,NaN,Substitute,NaN,Midfielder,16,NaN,NaN,2,8,NaN,NaN,9,20,9,26,4,2,2,13,2,5,NaN,NaN,NaN,2,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,5,HRV,HNL
M. Stipić,esv0cochpjd5cr3oxujz4h2c4,Rudeš,7sbwkqxbprov16hqxu943v4sq,2,NaN,Substitute,NaN,Midfielder,6,NaN,1,NaN,4,NaN,NaN,2,6,4,8,1,NaN,1,2,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,2,HRV,HNL
I. Lučić,c2akf8cn1t0uqjoqbf601cu6t,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,NaN,NaN,Goalkeeper,Centre,NaN,18,NaN,NaN,NaN,20,1,NaN,3,21,20,90,13,5,10,10,3,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,9,HRV,HNL
D. Melnjak,a96zxags19ar98mllxetuk4b9,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,1,NaN,Defender,Left,NaN,23,2,5,3,17,5,1,6,33,19,90,14,3,5,15,2,5,NaN,NaN,NaN,NaN,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,1,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,16,HRV,HNL
I. Diallo,1e77it93nx78uu157mmksd71l,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,2,1,Defender,Left/Centre,NaN,56,NaN,4,1,53,4,NaN,3,66,57,90,22,4,6,9,NaN,4,NaN,2,NaN,2,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,10,HRV,HNL
Z. Šarlija,70g1fjgekjzh0i5bm69nh5wix,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,1,NaN,Defender,Centre/Right,NaN,53,NaN,3,1,46,1,NaN,12,63,50,90,26,5,3,19,3,7,NaN,2,NaN,2,1,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,12,HRV,HNL
F. Moufi,6gmfcfqd1o54zyepd9587nlqt,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,2,1,Defender,Right,NaN,37,NaN,5,2,21,4,NaN,17,41,22,90,14,3,5,21,8,10,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,7,HRV,HNL
F. Krovinović,bhtidrz3x054kpi4q0zqjo0r9,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,1,NaN,Defensive Midfielder,Left/Centre,NaN,28,1,3,NaN,12,1,1,16,34,15,79,12,6,4,19,5,8,NaN,NaN,NaN,2,2,NaN,2,NaN,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,8,HRV,HNL
N. Sigur,7uw88nwfgndw5rwjdf3ok89hw,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,3,NaN,Defensive Midfielder,Centre/Right,NaN,37,NaN,4,1,16,NaN,NaN,21,39,17,90,11,4,5,22,9,9,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,2,HRV,HNL
E. Sahiti,8sp01319vyxst4lfxjjp91ii1,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,5,NaN,Attacking Midfielder,Left,NaN,14,NaN,2,2,5,NaN,NaN,9,16,5,61,3,1,1,12,5,6,NaN,NaN,NaN,NaN,NaN,1,NaN,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,5,HRV,HNL
V. Odjidja-Ofoe,9hiut57u02lly1nfdixef8bth,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,3,NaN,Attacking Midfielder,Centre,NaN,28,NaN,1,2,17,NaN,NaN,13,37,18,61,11,3,1,22,4,6,NaN,NaN,1,1,NaN,NaN,NaN,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,10,HRV,HNL
I. Dolček,6vy1ci3n2w1hkep8jrxytujca,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,3,1,Attacking Midfielder,Right,NaN,28,1,1,2,11,2,1,17,30,11,79,3,NaN,4,20,6,8,1,NaN,2,2,NaN,1,NaN,2,5,2,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,8,HRV,HNL
M. Livaja,1c7tr11lak5xwdw7s8b93zw7p,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,5,1,Striker,Centre,NaN,21,1,1,6,8,1,NaN,14,31,8,89,10,6,2,25,10,19,4,NaN,5,NaN,NaN,NaN,NaN,1,2,1,2,1,NaN,2,2,NaN,NaN,NaN,NaN,4231,1,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,15,HRV,HNL
Y. Benrahou,5dbc4z6crdygjznxmw76od33d,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,1,NaN,Substitute,NaN,Midfielder,5,NaN,1,1,2,NaN,NaN,3,9,3,29,2,NaN,1,6,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,5,HRV,HNL
B. Buljan,bbkcyugnxnw3urijhbnq27ytw,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,NaN,HRV,HNL
L. Dajaku,9k2wyu8eigfg9o2pn5cs95kyy,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,2,NaN,Substitute,NaN,Attacker,1,2,NaN,NaN,NaN,1,NaN,1,2,1,11,1,NaN,2,1,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,4,HRV,HNL
J. Elez,69nyua713wmputebb4ifj0amt,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,NaN,HRV,HNL
A. Kalik,124myttw2y8hq8rf1t971mfh1,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,NaN,HRV,HNL
T. Lauš,73tf793pj4ed5zxncbj4u238,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,5,NaN,Substitute,NaN,Midfielder,4,NaN,2,NaN,4,NaN,NaN,NaN,4,4,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,1,HRV,HNL
D. Mikanović,cn0bkahc8qyvnp7l6i75czemt,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,NaN,HRV,HNL
J. Mlakar,4hlqwq480qsrt31bx4qtvze1h,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,1,NaN,Substitute,NaN,Attacker,5,NaN,NaN,NaN,2,1,NaN,3,7,3,29,2,2,1,4,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,3,HRV,HNL
I. Ćubelić,2uoqktyygd6quotp195rvo6lm,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,NaN,HRV,HNL
F. Čuić,dii4qplqyo40o2zi8o98sojro,Hajduk Split,6ouaoxrghzeqpzqk02xn3t4r9,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Rudeš vs Hajduk Split,92qu8r1fth2f8rxvs8yfif21g,2023-08-20,NaN,HRV,HNL
M. Malenica,69szgsi2dingj12ras4c0tfpx,Osijek,c2it9800m1rcfbyhmwtxnp0vu,NaN,NaN,Goalkeeper,Centre,NaN,5,NaN,NaN,1,5,NaN,NaN,2,10,8,90,19,5,6,16,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,4231,NaN,Osijek vs Dinamo Zagreb,94jbwal9ddh8rw6njssmpqz9w,2023-09-03,17,HRV,HNL
Renan Guedes,cfrpp8kjcpr4a73agsm8ge25m,Osijek,c2it9800m1rcfbyhmwtxnp0vu,2,NaN,Defender,Left,NaN,14,1,3,1,5,2,NaN,9,18,5,72,7,4,3,14,3,5,NaN,1,NaN,1,1,1,1,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,4231,NaN,Osijek vs Dinamo Zagreb,94jbwal9ddh8rw6njssmpqz9w,2023-09-03,7,HRV,HNL
S. Mkrtchyan,e36vq0hj7nf11yryjeyzv56,Osijek,c2it9800m1rcfbyhmwtxnp0vu,4,NaN,Defender,Left/Centre,NaN,18,1,3,NaN,14,4,NaN,4,26,19,90,13,3,6,8,1,3,NaN,NaN,NaN,2,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,4231,NaN,Osijek vs Dinamo Zagreb,94jbwal9ddh8rw6njssmpqz9w,2023-09-03,11,HRV,HNL
S. Bralić,a4386r2pn8wzm5casn1cijro5,Osijek,c2it9800m1rcfbyhmwtxnp0vu,4,3,Defender,Centre/Right,NaN,16,1,4,NaN,8,1,NaN,8,23,11,90,9,2,2,12,2,4,NaN,2,NaN,1,3,NaN,3,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,4231,NaN,Osijek vs Dinamo Zagreb,94jbwal9ddh8rw6njssmpqz9w,2023-09-03,8,HRV,HNL
Š. Gržan,cdek5kozj3b41d9ft07vkz55h,Osijek,c2it9800m1rcfbyhmwtxnp0vu,5,NaN,Defender,Right,NaN,17,1,2,1,3,1,NaN,14,23,3,90,13,12,3,20,10,15,1,NaN,1,2,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,4231,NaN,Osijek vs Dinamo Zagreb,94jbwal9ddh8rw6njssmpqz9w,2023-09-03,11,HRV,HNL
P. Brlek,ek34v3ffp8i1rx5evnwzjdq6t,Osijek,c2it9800m1rcfbyhmwtxnp0vu,1,NaN,Defensive Midfielder,Left/Centre,NaN,28,NaN,1,1,16,2,NaN,12,36,19,78,10,5,11,17,3,8,NaN,NaN,NaN,8,2,NaN,2,NaN,NaN,NaN,,1,NaN,NaN,,,,,,4231,NaN,Osijek vs Dinamo Zagreb,94jbwal9ddh8rw6njssmpqz9w,2023-09-03,9,HRV,HNL
D. Nejašmić,1gl82ymzh9vpitix6v645awa,Osijek,c2it9800m1rcfbyhmwtxnp0vu,6,1,Defensive Midfielder,Centre/Right,NaN,26,3,6,2,9,2,NaN,17,33,9,90,13,3,11,24,7,13,3,1,3,5,2,NaN,2,NaN,NaN,NaN,,4,NaN,NaN,,,,,,4231,NaN,Osijek vs Dinamo Zagreb,94jbwal9ddh8rw6njssmpqz9w,2023-09-03,13,HRV,HNL
K. Lovrić,2kdhtc8edoric7mds710ogu6t,Osijek,c2it9800m1rcfbyhmwtxnp0vu,4,NaN,Attacking Midfielder,Left,NaN,11,1,2,9,4,2,NaN,9,20,6,71,4,2,3,20,7,12,1,NaN,1,NaN,3,1,3,1,NaN,NaN,,1,NaN,NaN,,,,,,4231,NaN,Osijek vs Dinamo Zagreb,94jbwal9ddh8rw6njssmpqz9w,2023-09-03,16,HRV,HNL
